# ~alp d~p/dz   Phi_p_sgs,z
  -0.3845358E+001   0.3334085E+000
  -0.4415604E+001   0.9752467E-001
  -0.6054623E+001   0.3520118E+000
  -0.9504010E+001   0.7432184E+000
  -0.1204073E+002   0.9326355E+000
  -0.1140121E+002   0.7520227E+000
  -0.8806396E+001   0.6252967E+000
  -0.7597738E+001   0.6264963E+000
  -0.7673603E+001   0.7944566E+000
  -0.8562720E+001   0.1878947E+001
  -0.1300742E+002   0.2538935E+001
  -0.2679351E+002  -0.2959140E+000
  -0.3145723E+002  -0.2008749E+001
  -0.2338403E+002  -0.3528192E+001
  -0.1155776E+002   0.2124096E+001
  -0.2549132E+002   0.2732586E+002
  -0.4341621E+002   0.1051007E+003
  -0.1911268E+002   0.1642714E+003
  -0.2023520E+002   0.1538728E+003
  -0.3902034E+002   0.7429597E+002
  -0.4083098E+002   0.3716581E+001
  -0.1637064E+002   0.2965849E+001
  -0.9900475E+001   0.2782632E+001
  -0.6388395E+001   0.1880244E+001
  -0.4579920E+001   0.8817583E+000
  -0.5179898E+001   0.9595849E+000
  -0.7097766E+001   0.5517186E+001
  -0.3014516E+001   0.4873178E+001
   0.1163502E+001   0.3096828E+001
  -0.1486812E+001   0.2041149E+001
  -0.3566890E+001   0.1142507E+001
  -0.4249007E+001   0.6903348E+000
  -0.3981392E+001   0.6337212E+000
  -0.4027450E+001   0.1101978E+001
  -0.3798360E+001   0.1445324E+001
  -0.3469568E+001   0.1104267E+001
  -0.3780387E+001   0.1377894E+001
  -0.3484617E+001   0.6646930E+000
  -0.3627373E+001   0.6911630E+000
  -0.3898740E+001   0.7544110E+000
  -0.4225165E+001  -0.1524646E-001
  -0.4918416E+001   0.8184139E-001
  -0.5955071E+001   0.3474161E+000
  -0.8425468E+001   0.3148758E+000
  -0.8901167E+001   0.1207524E-001
  -0.8020870E+001   0.9628024E-001
  -0.6344027E+001   0.2596284E+000
  -0.5968069E+001   0.6501561E+000
  -0.7850021E+001   0.3597924E+001
  -0.1033990E+002   0.9327000E+001
  -0.1733994E+002   0.1130492E+002
  -0.2918984E+002   0.1043429E+002
  -0.2690135E+002   0.3130455E+001
  -0.1569829E+002  -0.5440892E+000
  -0.7802206E+001   0.9474430E+000
  -0.1184984E+002   0.2855779E+002
  -0.1009954E+002   0.8881771E+002
   0.1198220E+002   0.1220153E+003
   0.1644618E+002   0.9905142E+002
  -0.6939129E+001   0.5277636E+002
  -0.2118592E+002   0.1446317E+002
  -0.1640129E+002   0.6984967E+001
  -0.1543570E+002   0.9498245E+001
  -0.1032148E+002   0.8852254E+001
  -0.6446294E+001   0.5797825E+001
  -0.5650725E+001   0.3810934E+001
  -0.8042692E+001   0.6568024E+001
  -0.6964241E+001   0.7061987E+001
  -0.4077979E+001   0.5877664E+001
  -0.4481757E+001   0.2573021E+001
  -0.4930066E+001   0.1031648E+001
  -0.4837122E+001   0.6444216E+000
  -0.3621522E+001   0.6119249E+000
  -0.3596734E+001   0.6290363E+000
  -0.4406247E+001   0.1048229E+001
  -0.5222637E+001   0.1758880E+001
  -0.4855799E+001   0.1973293E+001
  -0.2965693E+001   0.4967696E+000
  -0.2770847E+001   0.2118493E+000
  -0.3318619E+001   0.1028331E+000
  -0.5127486E+001   0.9854308E-001
  -0.5893396E+001   0.2603341E+000
  -0.5733633E+001   0.2968532E+000
  -0.8325934E+001   0.3689257E+000
  -0.9245823E+001   0.1519541E+000
  -0.8523461E+001  -0.9209718E-001
  -0.5432420E+001   0.3854590E+000
  -0.4151976E+001   0.8148292E+001
  -0.3906636E+000   0.2548673E+002
   0.6117564E+001   0.3040156E+002
  -0.1174587E+002   0.3264753E+002
  -0.2651221E+002   0.2122482E+002
  -0.1795521E+002   0.2540661E+001
  -0.9733455E+001  -0.1675444E+000
  -0.5871666E+001   0.1151428E+000
  -0.5711444E+001   0.1051788E+002
  -0.7073337E+001   0.3130583E+002
  -0.2396238E+001   0.3648687E+002
   0.5754425E-001   0.2617169E+002
  -0.7300668E+001   0.1733585E+002
  -0.1293854E+002   0.1198311E+002
  -0.1515322E+002   0.6807580E+001
  -0.1800285E+002   0.1011691E+002
  -0.7255716E+001   0.5953684E+001
   0.4038720E+000   0.4170812E+001
   0.4896027E+000   0.4463251E+001
  -0.3846617E+001   0.6384310E+001
  -0.7161590E+001   0.6406612E+001
  -0.6196515E+001   0.5033031E+001
  -0.6110790E+001   0.1496101E+001
  -0.5963176E+001   0.1302305E+001
  -0.4926323E+001   0.1368963E+001
  -0.3032181E+001   0.9784606E+000
  -0.3648528E+001   0.2709294E+000
  -0.6538896E+001   0.1698149E+001
  -0.6686872E+001   0.2490263E+001
