# ~alp d~p/dz   Phi_p_sgs,z
  -0.3037323E+001   0.1492565E+000
  -0.3979617E+001   0.6613230E-001
  -0.5663254E+001   0.3200937E+000
  -0.8561972E+001   0.6308125E+000
  -0.1180802E+002   0.1056668E+001
  -0.1078606E+002   0.8214368E+000
  -0.7347777E+001   0.4358476E+000
  -0.6732813E+001   0.3223183E+000
  -0.7072671E+001   0.3534820E+000
  -0.7528496E+001   0.5128853E+000
  -0.1196631E+002   0.9704119E+000
  -0.2852422E+002  -0.1355376E+001
  -0.3866719E+002  -0.2375085E+001
  -0.2338684E+002  -0.3666664E+001
  -0.8905613E+001  -0.4834072E+000
  -0.2131749E+002   0.2245495E+002
  -0.5512016E+002   0.8869775E+002
  -0.1709291E+002   0.1796548E+003
  -0.1572493E+002   0.1745341E+003
  -0.5401357E+002   0.6619357E+002
  -0.4125284E+002  -0.1768690E+001
  -0.1430343E+002   0.2430491E+001
  -0.8335191E+001   0.1385540E+001
  -0.4861689E+001   0.5877216E+000
  -0.3782597E+001   0.2278028E+000
  -0.4458657E+001   0.2475360E+000
  -0.7862942E+001   0.3455902E+001
  -0.3091199E+001   0.4674456E+001
   0.3174504E+001   0.2405142E+001
  -0.1448094E+001   0.1787370E+001
  -0.3702076E+001   0.8086497E+000
  -0.4297755E+001   0.4640360E+000
  -0.3986652E+001   0.4870032E+000
  -0.4034468E+001   0.8600611E+000
  -0.3550947E+001   0.1588463E+001
  -0.2643652E+001   0.1017327E+001
  -0.3717066E+001   0.1372834E+001
  -0.3274609E+001   0.3157445E+000
  -0.3388838E+001   0.4164836E+000
  -0.3326638E+001   0.4456497E+000
  -0.4455327E+001  -0.6319281E-001
  -0.5196245E+001   0.3045426E-001
  -0.5437640E+001   0.3478244E+000
  -0.8519740E+001   0.2916791E+000
  -0.9249756E+001  -0.4978438E-001
  -0.7631262E+001   0.2477120E+000
  -0.6923633E+001   0.2426290E+000
  -0.6044523E+001   0.5333222E+000
  -0.6970441E+001   0.2384741E+001
  -0.9687371E+001   0.9206453E+001
  -0.1535518E+002   0.1010966E+002
  -0.3074579E+002   0.9129243E+001
  -0.2680436E+002   0.2079333E+001
  -0.1278697E+002  -0.3347439E+000
  -0.7287941E+001  -0.1752132E+000
  -0.9323698E+001   0.1505353E+002
  -0.7773377E+001   0.9196380E+002
   0.2784113E+002   0.1389494E+003
   0.2953070E+002   0.1004605E+003
  -0.6202703E+001   0.4479314E+002
  -0.1953455E+002   0.1368453E+002
  -0.1622328E+002   0.5967716E+001
  -0.1526830E+002   0.9196752E+001
  -0.1033532E+002   0.8977051E+001
  -0.5794453E+001   0.5152136E+001
  -0.5336862E+001   0.2668345E+001
  -0.1027317E+002   0.7033128E+001
  -0.7646746E+001   0.8419121E+001
  -0.3608438E+001   0.6485230E+001
  -0.4889555E+001   0.2467367E+001
  -0.5626602E+001   0.9218435E+000
  -0.5322308E+001   0.7018978E+000
  -0.3673563E+001   0.4828173E+000
  -0.3259599E+001   0.5848595E+000
  -0.3601882E+001   0.9057204E+000
  -0.4518658E+001   0.1631601E+001
  -0.4831763E+001   0.1977989E+001
  -0.2786968E+001   0.2884484E+000
  -0.2829436E+001   0.1513794E+000
  -0.3423199E+001   0.6329968E-001
  -0.5512074E+001   0.3829506E-001
  -0.6298322E+001   0.1664297E+000
  -0.5055841E+001   0.1724965E+000
  -0.8514316E+001   0.2365054E+000
  -0.1025424E+002  -0.9399623E-001
  -0.8540115E+001  -0.4346155E-002
  -0.5395884E+001  -0.2108393E+000
  -0.4428404E+001   0.3903019E+001
  -0.4081927E+001   0.1872582E+002
   0.4474126E+001   0.2442885E+002
  -0.1567564E+002   0.2665596E+002
  -0.2897604E+002   0.1526844E+002
  -0.1528603E+002  -0.2262576E+000
  -0.9604166E+001  -0.5301462E-001
  -0.5477963E+001   0.2997372E-001
  -0.4143943E+001   0.1960609E+001
  -0.6082279E+001   0.1937276E+002
  -0.2215349E+001   0.2426044E+002
   0.1632593E+001   0.1390363E+002
  -0.6879297E+001   0.1544755E+002
  -0.1213631E+002   0.1346871E+002
  -0.1444653E+002   0.6030781E+001
  -0.1643233E+002   0.8848990E+001
  -0.5091803E+001   0.5416500E+001
   0.4164445E+001   0.2243894E+001
   0.1426622E+001   0.2970500E+001
  -0.5062941E+001   0.5214886E+001
  -0.7502814E+001   0.6067587E+001
  -0.5413590E+001   0.3281130E+001
  -0.6034612E+001   0.1180785E+001
  -0.6926453E+001   0.1284511E+001
  -0.5352084E+001   0.9826114E+000
  -0.2483166E+001   0.6090422E+000
  -0.3092592E+001  -0.2523041E+000
  -0.7052410E+001   0.1436102E+001
  -0.6833002E+001   0.2245298E+001
  -0.3409927E+001   0.1127540E+001
  -0.1583422E+001   0.1378273E+000
  -0.2141323E+001   0.7062411E-001
  -0.3511362E+001   0.1241683E-001
  -0.4672989E+001   0.2051802E+000
  -0.6184249E+001   0.3694213E+000
  -0.5937913E+001   0.3695189E+000
  -0.7943934E+001   0.2701685E+000
  -0.1108419E+002   0.6503633E+000
  -0.8715570E+001  -0.4407711E-002
  -0.1696642E+001   0.3734727E+001
   0.9773201E+001   0.1449213E+002
   0.4138022E+002   0.2633921E+002
   0.6358772E+002   0.2484099E+002
   0.9349925E+001   0.3424844E+002
