# ~alp d~p/dz   Phi_p_sgs,z
  -0.2419643E+001   0.1179358E+000
  -0.3430894E+001   0.3761808E-001
  -0.5574590E+001   0.2465710E+000
  -0.7665977E+001   0.3580086E+000
  -0.1087968E+002   0.1201769E+001
  -0.9370354E+001   0.9954710E+000
  -0.5863797E+001   0.2511918E+000
  -0.5974071E+001   0.1752015E+000
  -0.6505379E+001   0.1927049E+000
  -0.6166991E+001   0.2489477E-001
  -0.1000872E+002   0.1999115E+000
  -0.2917604E+002  -0.1661596E+001
  -0.4876211E+002  -0.2151557E+001
  -0.2034540E+002  -0.2863464E+001
  -0.7847767E+001  -0.2361730E+000
  -0.1812480E+002   0.4731927E+001
  -0.5622179E+002   0.8294785E+002
  -0.1603252E+002   0.1992189E+003
  -0.2084783E+002   0.1942009E+003
  -0.9249771E+002   0.4566822E+002
  -0.3682631E+002  -0.1246901E+001
  -0.1258922E+002   0.1399447E+001
  -0.6312422E+001   0.2819074E+000
  -0.3976115E+001   0.5645138E-001
  -0.3576593E+001   0.4488678E-001
  -0.4103156E+001   0.7334222E-001
  -0.8045986E+001   0.4207367E+000
  -0.3681436E+001   0.3298394E+001
   0.5804649E+001   0.1026283E+001
  -0.1548195E+001   0.1549299E+001
  -0.3903131E+001   0.3874760E+000
  -0.4141885E+001   0.1987630E+000
  -0.3983796E+001   0.3773966E+000
  -0.3862445E+001   0.3642030E+000
  -0.3677800E+001   0.1449946E+001
  -0.1277952E+001   0.7728628E+000
  -0.3745232E+001   0.1151112E+001
  -0.3167149E+001   0.1324762E+000
  -0.3129886E+001   0.1901667E+000
  -0.2842217E+001   0.2311742E+000
  -0.4812847E+001  -0.7644873E-001
  -0.5595317E+001  -0.2740509E-002
  -0.4863517E+001   0.2510194E+000
  -0.8037562E+001   0.2505714E+000
  -0.9271053E+001  -0.9199947E-001
  -0.7043269E+001   0.2334886E+000
  -0.7696709E+001   0.2294684E+000
  -0.6609827E+001   0.4815530E+000
  -0.5672522E+001   0.1018856E+001
  -0.9412235E+001   0.8194366E+001
  -0.1221345E+002   0.9331383E+001
  -0.3169653E+002   0.7628476E+001
  -0.2524991E+002   0.1590761E+001
  -0.1011349E+002  -0.8144251E-001
  -0.7290258E+001  -0.1049811E+000
  -0.7238926E+001   0.1990430E+001
  -0.7541931E+001   0.7706170E+002
   0.4523655E+002   0.1453977E+003
   0.3304363E+002   0.8669137E+002
  -0.8626832E+001   0.2714808E+002
  -0.1678860E+002   0.1467192E+002
  -0.1683651E+002   0.4468869E+001
  -0.1498452E+002   0.8588786E+001
  -0.1050998E+002   0.8013560E+001
  -0.4962850E+001   0.4164537E+001
  -0.4839741E+001   0.1737264E+001
  -0.1244692E+002   0.6875325E+001
  -0.7044973E+001   0.9895934E+001
  -0.3313784E+001   0.6238592E+001
  -0.4988857E+001   0.2078747E+001
  -0.6469437E+001   0.9285983E+000
  -0.5703040E+001   0.4212398E+000
  -0.3783820E+001   0.3169601E+000
  -0.2924589E+001   0.5777140E+000
  -0.2239415E+001   0.7195264E+000
  -0.3105731E+001   0.1279791E+001
  -0.4561791E+001   0.1690384E+001
  -0.2693133E+001   0.1547013E+000
  -0.2939300E+001   0.9464791E-001
  -0.3565021E+001   0.3548178E-001
  -0.5815926E+001   0.8935645E-002
  -0.6605102E+001   0.1038664E+000
  -0.4569549E+001   0.5800433E-001
  -0.8529477E+001   0.1420753E+000
  -0.1212399E+002  -0.3633604E+000
  -0.7940093E+001   0.1500436E+000
  -0.5396271E+001  -0.2986022E+000
  -0.3972688E+001   0.9253516E+000
  -0.7792457E+001   0.1124277E+002
   0.3852129E+001   0.1563885E+002
  -0.1766642E+002   0.2031942E+002
  -0.2775430E+002   0.8057187E+001
  -0.1458233E+002  -0.6812798E-001
  -0.9789975E+001  -0.3274244E-001
  -0.5076360E+001   0.2409223E-001
  -0.3463530E+001   0.5373036E-001
  -0.4284930E+001   0.6050202E+001
  -0.3057775E+001   0.1082329E+002
   0.1723219E+001   0.3081506E+001
  -0.6439380E+001   0.1434921E+002
  -0.1146095E+002   0.9285630E+001
  -0.1305004E+002   0.5230822E+001
  -0.1123350E+002   0.7981960E+001
  -0.1331573E+001   0.4539021E+001
   0.8245920E+001   0.2195225E+001
   0.2971483E+001   0.1940292E+001
  -0.6045629E+001   0.4045724E+001
  -0.7254291E+001   0.5604563E+001
