# ~alp d~p/dz   Phi_p_sgs,z
  -0.5790284E+001   0.1771645E+001
  -0.6961876E+001   0.1382000E+001
  -0.8739469E+001   0.1292485E+001
  -0.1112811E+002   0.1650397E+001
  -0.1246092E+002   0.2045798E+001
  -0.1181357E+002   0.1581008E+001
  -0.1060665E+002   0.2474065E+001
  -0.9402274E+001   0.5154536E+001
  -0.8896646E+001   0.9298484E+001
  -0.1041580E+002   0.1662191E+002
  -0.1392437E+002   0.1821428E+002
  -0.1642043E+002   0.1714702E+002
  -0.1629144E+002   0.1625456E+002
  -0.1534214E+002   0.4150075E+002
  -0.1350091E+002   0.7855910E+002
  -0.8663752E+001   0.1141270E+003
  -0.3233323E+001   0.1435006E+003
   0.9709955E+000   0.1591242E+003
  -0.3125196E+001   0.1454016E+003
  -0.9638580E+001   0.1081751E+003
  -0.1426285E+002   0.7158745E+002
  -0.1651224E+002   0.4047460E+002
  -0.1253956E+002   0.1194533E+002
  -0.8643900E+001   0.5131302E+001
  -0.7990689E+001   0.6180056E+001
  -0.6666537E+001   0.6965366E+001
  -0.4038086E+001   0.6269262E+001
  -0.2275864E+001   0.5558597E+001
  -0.1411266E+001   0.5427657E+001
  -0.1697293E+001   0.5616157E+001
  -0.2046602E+001   0.4727434E+001
  -0.2376891E+001   0.3664493E+001
  -0.3048351E+001   0.2612223E+001
  -0.3763614E+001   0.1809414E+001
  -0.3981716E+001   0.1354374E+001
  -0.3960722E+001   0.1224870E+001
  -0.4260394E+001   0.1623767E+001
  -0.4545027E+001   0.1926725E+001
  -0.4513777E+001   0.1902857E+001
  -0.4970242E+001   0.1718473E+001
  -0.4789657E+001   0.9134790E+000
  -0.5936701E+001   0.7029281E+000
  -0.8007233E+001   0.9690448E+000
  -0.9609002E+001   0.1515098E+001
  -0.9725166E+001   0.1618621E+001
  -0.9120526E+001   0.1990703E+001
  -0.7901743E+001   0.5976236E+001
  -0.5955492E+001   0.1254906E+002
  -0.4362013E+001   0.1808426E+002
  -0.5501343E+001   0.2649131E+002
  -0.9581758E+001   0.3210876E+002
  -0.1405514E+002   0.3159199E+002
  -0.1549561E+002   0.2685854E+002
  -0.1514432E+002   0.3865620E+002
  -0.1433960E+002   0.5861418E+002
  -0.1171756E+002   0.7829613E+002
  -0.9010326E+001   0.9852901E+002
  -0.6944526E+001   0.1107015E+003
  -0.9072139E+001   0.1012301E+003
  -0.1220509E+002   0.7648092E+002
  -0.1475320E+002   0.5223492E+002
  -0.1683590E+002   0.3291445E+002
  -0.1356996E+002   0.1356904E+002
  -0.9895930E+001   0.1101886E+002
  -0.6802111E+001   0.1344035E+002
  -0.4098173E+001   0.1287806E+002
  -0.1855915E+001   0.1084675E+002
  -0.1502368E+001   0.9789717E+001
  -0.1825083E+001   0.8103894E+001
  -0.2646219E+001   0.5370373E+001
  -0.2637620E+001   0.3184944E+001
  -0.2711364E+001   0.2368183E+001
  -0.3369338E+001   0.1946410E+001
  -0.4230975E+001   0.1997841E+001
  -0.4631359E+001   0.1707631E+001
  -0.4724001E+001   0.1507958E+001
  -0.4925826E+001   0.1811150E+001
  -0.4462163E+001   0.1727496E+001
  -0.3900685E+001   0.1230052E+001
  -0.4080766E+001   0.8916390E+000
  -0.4238153E+001   0.4499070E+000
  -0.5376201E+001   0.4238647E+000
  -0.7282978E+001   0.8651895E+000
  -0.8276992E+001   0.1212812E+001
  -0.8417615E+001   0.2140969E+001
  -0.7360262E+001   0.4854239E+001
  -0.5013780E+001   0.1062794E+002
  -0.1130098E+001   0.1727505E+002
   0.3161041E+001   0.2103222E+002
   0.4405567E+001   0.2821746E+002
  -0.3876432E+000   0.3428274E+002
  -0.8091336E+001   0.3434341E+002
  -0.1270852E+002   0.2922589E+002
  -0.1397327E+002   0.3032114E+002
  -0.1366484E+002   0.3503228E+002
  -0.1233599E+002   0.4064573E+002
  -0.1145497E+002   0.5025770E+002
  -0.1100877E+002   0.5553677E+002
  -0.1186521E+002   0.5075570E+002
  -0.1309292E+002   0.3826761E+002
  -0.1503946E+002   0.2588942E+002
  -0.1692797E+002   0.1905232E+002
  -0.1343373E+002   0.1193500E+002
  -0.7973724E+001   0.1523825E+002
  -0.4812636E+000   0.2088378E+002
   0.4240028E+001   0.2276589E+002
   0.4499491E+001   0.2202294E+002
   0.2947953E+001   0.2188291E+002
   0.3639285E+000   0.1805431E+002
  -0.2091716E+001   0.1118562E+002
  -0.2832215E+001   0.4202524E+001
  -0.2869164E+001   0.2996335E+001
  -0.3469369E+001   0.2672115E+001
  -0.4503886E+001   0.2950922E+001
  -0.5107811E+001   0.2308748E+001
  -0.5294756E+001   0.1930637E+001
  -0.5067752E+001   0.1836725E+001
  -0.4127302E+001   0.1393944E+001
  -0.3430892E+001   0.6941987E+000
  -0.3600556E+001   0.4053390E+000
  -0.4259723E+001   0.3317610E+000
  -0.5080423E+001   0.3353330E+000
  -0.6557461E+001   0.1029103E+001
  -0.7464775E+001   0.2086015E+001
  -0.7788690E+001   0.5168675E+001
  -0.5501080E+001   0.9656980E+001
  -0.1210153E+001   0.1444569E+002
   0.5192735E+001   0.1892235E+002
   0.1212564E+002   0.1999101E+002
   0.1455038E+002   0.2639647E+002
   0.8386722E+001   0.3273857E+002
  -0.7948467E+000   0.3364653E+002
  -0.8146004E+001   0.2985524E+002
  -0.1175952E+002   0.2671245E+002
  -0.1225950E+002   0.2163961E+002
  -0.1176456E+002   0.1637507E+002
  -0.1140840E+002   0.1849308E+002
  -0.1123645E+002   0.2069871E+002
  -0.1134847E+002   0.2001804E+002
  -0.1248547E+002   0.1599735E+002
  -0.1617063E+002   0.1288662E+002
  -0.1796875E+002   0.1356189E+002
  -0.1355519E+002   0.1175512E+002
  -0.4702245E+001   0.2015461E+002
   0.8076383E+001   0.2798834E+002
   0.1565520E+002   0.3980610E+002
   0.1282324E+002   0.4284553E+002
   0.8836861E+001   0.4435802E+002
   0.3411088E+001   0.3609607E+002
  -0.5787019E+000   0.2356023E+002
  -0.2860768E+001   0.6526127E+001
  -0.3162710E+001   0.3609151E+001
  -0.3458088E+001   0.3326795E+001
  -0.4394598E+001   0.3420702E+001
  -0.5041804E+001   0.2685223E+001
  -0.5107089E+001   0.1973057E+001
  -0.4545290E+001   0.1473528E+001
  -0.3618705E+001   0.8709423E+000
  -0.3208936E+001   0.3411397E+000
  -0.3663718E+001   0.2404504E+000
  -0.4095009E+001   0.2308665E+000
  -0.4641183E+001   0.4641179E+000
  -0.5944552E+001   0.2437027E+001
  -0.6646476E+001   0.5044619E+001
  -0.6569621E+001   0.1081852E+002
  -0.2646076E+001   0.1695124E+002
   0.3829361E+001   0.1972540E+002
   0.1270577E+002   0.2135957E+002
   0.2135133E+002   0.2000931E+002
   0.2293124E+002   0.2418787E+002
   0.1449669E+002   0.2898716E+002
   0.4455942E+001   0.3052439E+002
  -0.3962077E+001   0.2748037E+002
  -0.9226864E+001   0.2417437E+002
  -0.1198687E+002   0.1727809E+002
  -0.1306179E+002   0.9614059E+001
  -0.1363137E+002   0.1084889E+002
  -0.1358736E+002   0.1234974E+002
  -0.1301449E+002   0.1105763E+002
  -0.1555208E+002   0.8850810E+001
  -0.1963217E+002   0.1028813E+002
  -0.2084492E+002   0.1220769E+002
  -0.1556009E+002   0.1097076E+002
  -0.2615414E+001   0.2627922E+002
   0.1355637E+002   0.3573642E+002
   0.2143791E+002   0.5198768E+002
   0.1676873E+002   0.5672891E+002
   0.1168505E+002   0.5982538E+002
   0.4584809E+001   0.4532345E+002
   0.4085960E+000   0.2867700E+002
  -0.2161871E+001   0.8534928E+001
  -0.2471813E+001   0.5454453E+001
  -0.2524267E+001   0.4924837E+001
  -0.3542128E+001   0.3784108E+001
  -0.4391010E+001   0.2836116E+001
  -0.4489169E+001   0.1839820E+001
  -0.3637851E+001   0.7940181E+000
  -0.2895008E+001   0.2286985E+000
  -0.3023700E+001   0.8271538E-001
  -0.3603592E+001   0.1274121E+000
  -0.3958186E+001   0.2896893E+000
  -0.4223088E+001   0.1514190E+001
  -0.5282173E+001   0.4706520E+001
  -0.5708569E+001   0.8501266E+001
  -0.5126173E+001   0.1668531E+002
   0.3480186E+000   0.2440168E+002
   0.8276843E+001   0.2466031E+002
   0.1785512E+002   0.2350840E+002
   0.2661442E+002   0.1986639E+002
   0.2687442E+002   0.2000868E+002
   0.1626173E+002   0.2208438E+002
   0.6814565E+001   0.2294326E+002
  -0.8984524E+000   0.1994691E+002
  -0.6256399E+001   0.1838050E+002
  -0.1004774E+002   0.1917492E+002
  -0.1237222E+002   0.2229780E+002
  -0.1354486E+002   0.3313451E+002
  -0.1416791E+002   0.3824844E+002
  -0.1522477E+002   0.3682784E+002
  -0.1925651E+002   0.2896831E+002
  -0.2276580E+002   0.2328166E+002
  -0.2368581E+002   0.1554022E+002
  -0.1866839E+002   0.9854966E+001
  -0.5055062E+001   0.2761919E+002
   0.1132871E+002   0.4124684E+002
   0.1973791E+002   0.5728275E+002
   0.1614535E+002   0.6073826E+002
   0.1178362E+002   0.6387437E+002
   0.5089276E+001   0.4743577E+002
   0.1652921E+001   0.3041584E+002
  -0.7315191E+000   0.1035121E+002
  -0.6789548E+000   0.7655305E+001
  -0.3482951E+000   0.7009652E+001
  -0.1819881E+001   0.4754645E+001
  -0.3495356E+001   0.3803856E+001
  -0.4264652E+001   0.2810085E+001
  -0.3749283E+001   0.1279188E+001
  -0.3188587E+001   0.4514654E+000
  -0.3434146E+001   0.2475224E+000
  -0.3773952E+001   0.2234886E+000
  -0.4409201E+001   0.7731407E+000
  -0.4251851E+001   0.3023364E+001
  -0.4651768E+001   0.6725239E+001
  -0.4736039E+001   0.1163639E+002
  -0.3501204E+001   0.2067761E+002
   0.3211764E+001   0.2829165E+002
   0.1070109E+002   0.2580273E+002
   0.1851553E+002   0.2120756E+002
   0.2561978E+002   0.1547516E+002
   0.2454955E+002   0.1395798E+002
   0.1372247E+002   0.1208974E+002
   0.6759729E+001   0.1171655E+002
   0.1290297E+001   0.1089345E+002
  -0.2630200E+001   0.1472513E+002
  -0.5413075E+001   0.2316054E+002
  -0.6446589E+001   0.3635688E+002
  -0.6019523E+001   0.5213118E+002
  -0.6890549E+001   0.6007386E+002
  -0.1125422E+002   0.5831547E+002
  -0.1839258E+002   0.4625156E+002
  -0.2369111E+002   0.3315566E+002
  -0.2458136E+002   0.1774558E+002
  -0.2021266E+002   0.8219251E+001
  -0.8783117E+001   0.2664107E+002
   0.4307066E+001   0.4220006E+002
   0.1282729E+002   0.5776601E+002
   0.1190700E+002   0.5909886E+002
   0.9293804E+001   0.6169027E+002
   0.4982230E+001   0.4478142E+002
   0.2912614E+001   0.2961477E+002
   0.9421197E+000   0.1150816E+002
   0.1651432E+001   0.9536299E+001
   0.2766242E+001   0.9000324E+001
   0.1183303E+001   0.6665591E+001
  -0.1474488E+001   0.6389174E+001
  -0.3509671E+001   0.5201928E+001
  -0.4265258E+001   0.3373751E+001
  -0.4413720E+001   0.2017161E+001
  -0.4571135E+001   0.1038738E+001
  -0.4564610E+001   0.6013107E+000
  -0.5534738E+001   0.2936144E+001
  -0.5137142E+001   0.5468472E+001
  -0.4608154E+001   0.9770145E+001
  -0.3871106E+001   0.1585105E+002
  -0.1556247E+001   0.2400990E+002
   0.5040570E+001   0.2942896E+002
   0.1098096E+002   0.2528046E+002
   0.1699214E+002   0.1939224E+002
   0.2182861E+002   0.1312917E+002
   0.1989154E+002   0.1125293E+002
   0.1139365E+002   0.7786450E+001
   0.7144358E+001   0.7833632E+001
   0.3509067E+001   0.8037571E+001
   0.1671048E+001   0.1398719E+002
   0.1732162E+001   0.2566226E+002
   0.4581045E+001   0.4188802E+002
   0.9038519E+001   0.5689406E+002
   0.9282041E+001   0.6457420E+002
   0.1762194E+001   0.6416218E+002
  -0.1043171E+002   0.5235790E+002
  -0.1906717E+002   0.3636469E+002
  -0.2184144E+002   0.1707590E+002
  -0.1887287E+002   0.5800953E+001
  -0.1049684E+002   0.2241637E+002
  -0.2085240E+001   0.3566671E+002
   0.3827381E+001   0.5053610E+002
   0.4301495E+001   0.5137756E+002
   0.3573039E+001   0.5339610E+002
   0.2390942E+001   0.3725825E+002
   0.2660345E+001   0.2648426E+002
   0.2329447E+001   0.1243474E+002
   0.4068706E+001   0.1103910E+002
   0.6357223E+001   0.1051805E+002
   0.5336755E+001   0.8578345E+001
   0.2383283E+001   0.8976028E+001
  -0.1079073E+001   0.8345557E+001
  -0.3437826E+001   0.6931304E+001
  -0.4970405E+001   0.5230029E+001
  -0.5760892E+001   0.3514323E+001
  -0.5802488E+001   0.2489542E+001
  -0.6023495E+001   0.5141106E+001
  -0.5393043E+001   0.8022355E+001
  -0.4423122E+001   0.1357243E+002
  -0.2687265E+001   0.1970542E+002
   0.8323419E+000   0.2512881E+002
   0.6541481E+001   0.2827954E+002
   0.1117341E+002   0.2404905E+002
   0.1603547E+002   0.1788506E+002
   0.1919233E+002   0.1186612E+002
   0.1721819E+002   0.1019205E+002
   0.1065463E+002   0.7604825E+001
   0.7489173E+001   0.8184602E+001
   0.4432619E+001   0.8885605E+001
   0.4527371E+001   0.1565550E+002
   0.8016421E+001   0.2810129E+002
   0.1595772E+002   0.4230905E+002
   0.2647076E+002   0.5400393E+002
   0.2957872E+002   0.5811070E+002
   0.1908560E+002   0.5841353E+002
   0.1224894E+001   0.4862832E+002
  -0.1135812E+002   0.3505467E+002
  -0.1656590E+002   0.1557272E+002
  -0.1521138E+002   0.4743784E+001
  -0.9880711E+001   0.1651834E+002
  -0.4768561E+001   0.2546482E+002
  -0.2412407E+001   0.3263328E+002
  -0.2306304E+001   0.3245641E+002
  -0.1594053E+001   0.3298848E+002
  -0.6289094E+000   0.2136329E+002
   0.1359316E+001   0.1681430E+002
   0.3418157E+001   0.1189821E+002
   0.6760358E+001   0.1208449E+002
   0.1032539E+002   0.1122836E+002
   0.1023042E+002   0.9200205E+001
   0.7316498E+001   0.9614509E+001
   0.2854914E+001   0.9231320E+001
  -0.1000770E+001   0.8414015E+001
  -0.3595889E+001   0.6746621E+001
  -0.5276940E+001   0.5164239E+001
  -0.6170542E+001   0.4518847E+001
  -0.4365188E+001   0.5923778E+001
  -0.3562572E+001   0.9437659E+001
  -0.2038824E+001   0.1505503E+002
   0.6391528E+000   0.1991370E+002
   0.4384618E+001   0.2215975E+002
   0.8627533E+001   0.2293158E+002
   0.1183749E+002   0.1931106E+002
   0.1523870E+002   0.1368257E+002
   0.1679564E+002   0.8820355E+001
   0.1565304E+002   0.8199006E+001
   0.1175782E+002   0.7254179E+001
   0.9321167E+001   0.8193410E+001
   0.6422683E+001   0.9102537E+001
   0.7515836E+001   0.1613244E+002
   0.1401990E+002   0.2828338E+002
   0.2582369E+002   0.4004859E+002
   0.4029157E+002   0.4721608E+002
   0.4739671E+002   0.4765656E+002
   0.3856927E+002   0.4662648E+002
   0.1691302E+002   0.4206795E+002
  -0.2121707E-001   0.3270299E+002
  -0.8492155E+001   0.1653008E+002
  -0.9483517E+001   0.6813751E+001
  -0.7056463E+001   0.8819886E+001
  -0.4694141E+001   0.1294861E+002
  -0.5122021E+001   0.1262661E+002
  -0.5446360E+001   0.1194136E+002
  -0.4331137E+001   0.1146856E+002
  -0.2316982E+001   0.7375479E+001
   0.7610222E+000   0.8716094E+001
   0.4514833E+001   0.1004809E+002
   0.8833731E+001   0.1095419E+002
   0.1320584E+002   0.9882769E+001
   0.1441545E+002   0.8373909E+001
   0.1157344E+002   0.8455671E+001
   0.6726923E+001   0.8116144E+001
   0.2154045E+001   0.7578997E+001
  -0.1131807E+001   0.6416253E+001
  -0.3284737E+001   0.4966784E+001
  -0.4366138E+001   0.4410321E+001
  -0.1033845E+001   0.5316624E+001
   0.3865532E+000   0.8593122E+001
   0.2697744E+001   0.1328748E+002
   0.6118192E+001   0.1650197E+002
   0.8759226E+001   0.1636793E+002
   0.1112695E+002   0.1590019E+002
   0.1292961E+002   0.1301652E+002
   0.1518083E+002   0.8738978E+001
   0.1547261E+002   0.5034456E+001
   0.1532414E+002   0.5521217E+001
   0.1407607E+002   0.5900517E+001
   0.1227394E+002   0.7014906E+001
   0.9547927E+001   0.7696267E+001
   0.1134646E+002   0.1329425E+002
   0.1833791E+002   0.2293507E+002
   0.2842143E+002   0.3119188E+002
   0.3964858E+002   0.3400494E+002
   0.4689190E+002   0.3198399E+002
   0.4038480E+002   0.3043606E+002
   0.2196152E+002   0.3030200E+002
   0.7614767E+001   0.2378909E+002
  -0.5361921E+000   0.1539469E+002
