# ~alp d~p/dz   Phi_p_sgs,z
  -0.2033658E+001   0.8188102E-001
  -0.2817425E+001   0.1767167E-001
  -0.5952050E+001   0.1571195E+000
  -0.7722770E+001   0.1250012E+000
  -0.9099015E+001   0.5687178E+000
  -0.6948094E+001   0.3214761E+000
  -0.4554108E+001   0.8258090E-001
  -0.5376083E+001   0.5351101E-001
  -0.6127642E+001   0.1040755E+000
  -0.4986445E+001  -0.8111089E-002
  -0.7463912E+001  -0.1172988E+000
  -0.2834801E+002  -0.1651883E+001
  -0.6317323E+002  -0.2065569E+001
  -0.1389200E+002  -0.6470614E+000
  -0.7258093E+001  -0.1141512E+000
  -0.1770035E+002  -0.6142891E+000
  -0.4943377E+002   0.5466454E+002
  -0.4715813E+002   0.1792100E+003
  -0.4623642E+002   0.1835136E+003
  -0.1468333E+003   0.1530670E+002
  -0.2869613E+002   0.2583119E+001
  -0.1030784E+002   0.8153575E+000
  -0.4303847E+001   0.6585968E-001
  -0.3867886E+001   0.2156527E-001
  -0.3661902E+001   0.2301820E-001
  -0.4092414E+001   0.1633326E-001
  -0.8644014E+001   0.2217830E+000
  -0.4927969E+001   0.9848678E+000
   0.9199239E+001  -0.5377166E+000
  -0.1961890E+001   0.1368312E+001
  -0.4108092E+001   0.1319205E+000
  -0.4148595E+001   0.8104053E-001
  -0.4028126E+001   0.2585529E+000
  -0.3679113E+001   0.6360812E-001
  -0.4578308E+001   0.1040539E+001
   0.5749425E+000   0.3890056E+000
  -0.3940706E+001   0.6758685E+000
  -0.3181433E+001   0.4052520E-001
  -0.2981103E+001   0.5544767E-001
  -0.2644015E+001   0.1038491E+000
  -0.4999218E+001  -0.5497246E-001
  -0.6083082E+001  -0.2095896E-001
  -0.4099796E+001   0.1293226E+000
  -0.6998244E+001   0.2497923E+000
  -0.8808020E+001  -0.7538007E-001
  -0.6328710E+001   0.1210778E+000
  -0.8791695E+001   0.1821571E+000
  -0.7473999E+001   0.3937144E+000
  -0.4077072E+001   0.1940222E+000
  -0.9462220E+001   0.4590997E+001
  -0.7386839E+001   0.7068954E+001
  -0.3317139E+002   0.6084645E+001
  -0.2089798E+002   0.2686023E+000
  -0.9307702E+001  -0.4953726E-001
  -0.7528845E+001  -0.5163104E-001
  -0.6508558E+001  -0.1109186E+000
  -0.8650357E+001   0.3126055E+002
   0.5814013E+002   0.1246221E+003
   0.1908722E+002   0.5351866E+002
   0.2491193E+001   0.9394529E+001
  -0.1580393E+002   0.1224021E+002
  -0.1836096E+002   0.2776916E+001
