#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9840896E+000   0.1168623E-003  -0.1764246E+000  -0.4292293E-002   0.2046113E+001   0.7634618E-036
   0.9837936E+000   0.7522884E-004  -0.1735494E+000   0.5672220E-001   0.1978349E+001   0.7636915E-036
   0.9776201E+000   0.1609922E-003  -0.1482038E+000   0.4159612E-001   0.1633942E+001   0.7685141E-036
   0.9625077E+000   0.1000608E-002  -0.9960594E-001   0.4186529E-002   0.1222763E+001   0.7805805E-036
   0.9484354E+000   0.1827974E-002  -0.5158218E-001  -0.8840590E-002   0.9717414E+000   0.7921623E-036
   0.9448963E+000   0.1961569E-002  -0.8242258E-002  -0.7565187E-002   0.9233926E+000   0.7951294E-036
   0.9502438E+000   0.1373606E-002  -0.3126428E-002  -0.1573478E-001   0.9905353E+000   0.7906548E-036
   0.9564336E+000   0.8489838E-003  -0.2367610E-002  -0.2484989E-001   0.1052331E+001   0.7855378E-036
   0.9607467E+000   0.7687003E-003  -0.1621517E-001  -0.1559589E-001   0.1044297E+001   0.7820113E-036
   0.9591834E+000   0.1005168E-002  -0.5287755E-001  -0.2357291E-001   0.9341372E+000   0.7832859E-036
   0.9473328E+000   0.1627948E-002  -0.1192031E+000  -0.6163291E-001   0.7278355E+000   0.7930843E-036
   0.9233881E+000   0.3214506E-002  -0.1663973E+000  -0.8618549E-001   0.4688256E+000   0.8136501E-036
   0.9282719E+000   0.3884492E-002  -0.2402375E+000  -0.5683129E-001   0.4422562E+000   0.8093693E-036
   0.9497772E+000   0.3856345E-002  -0.3894508E+000   0.3375646E-001   0.6633927E+000   0.7910432E-036
   0.9759051E+000   0.9111377E-003  -0.5726710E+000   0.1624676E+000   0.8807692E+000   0.7698646E-036
   0.9496494E+000   0.9362131E-002  -0.5969173E+000   0.2859680E+000   0.6594407E+000   0.7911496E-036
   0.8886509E+000   0.2443714E-001  -0.4042635E+000   0.3164413E+000   0.1154942E+000   0.8454555E-036
   0.8405215E+000   0.2767984E-001  -0.1030710E+000   0.2428204E+000  -0.3310529E+000   0.8938675E-036
   0.8312044E+000   0.1985421E-001   0.8153735E-001   0.1502294E+000  -0.3388184E+000   0.9038870E-036
   0.8657067E+000   0.1038148E-001   0.1105134E+000   0.1224970E+000  -0.1079416E+000   0.8678630E-036
   0.9083218E+000   0.6521386E-002   0.1187398E+000   0.6787146E-001   0.2137820E+000   0.8271461E-036
   0.9542101E+000   0.2386649E-002   0.1576280E+000  -0.4706857E-001   0.5586273E+000   0.7873683E-036
   0.9711591E+000   0.1526146E-002   0.2370656E+000  -0.1591437E+000   0.8981828E+000   0.7736269E-036
   0.9799490E+000   0.9138764E-003   0.2872849E+000  -0.1840969E+000   0.1155570E+001   0.7666877E-036
   0.9829658E+000   0.3457699E-003   0.2637485E+000  -0.1216068E+000   0.1254513E+001   0.7643346E-036
   0.9753396E+000   0.4263997E-003   0.1795587E+000  -0.6902886E-001   0.1189442E+001   0.7703110E-036
   0.9440532E+000   0.3211554E-002   0.1237530E+000  -0.5663148E-001   0.1001668E+001   0.7958395E-036
   0.9206455E+000   0.3371271E-002   0.1451802E+000  -0.6892810E-001   0.8252770E+000   0.8160739E-036
   0.9224943E+000   0.3174950E-002   0.2162251E+000  -0.5190875E-001   0.8508288E+000   0.8144385E-036
   0.9495104E+000   0.1254200E-002   0.2636192E+000  -0.3917963E-001   0.1048213E+001   0.7912655E-036
   0.9680674E+000   0.3304821E-003   0.2705257E+000  -0.7383798E-001   0.1299909E+001   0.7760976E-036
   0.9740752E+000   0.1818749E-003   0.2152297E+000  -0.1816071E+000   0.1430604E+001   0.7713108E-036
   0.9760973E+000   0.1545430E-003   0.1362137E+000  -0.2904961E+000   0.1498174E+001   0.7697131E-036
   0.9691796E+000   0.3669597E-003   0.5971882E-001  -0.3093341E+000   0.1422121E+001   0.7752070E-036
   0.9565948E+000   0.6906303E-003   0.3866871E-001  -0.2723946E+000   0.1328348E+001   0.7854054E-036
   0.9516581E+000   0.6495115E-003   0.4329718E-001  -0.2921564E+000   0.1371204E+001   0.7894797E-036
   0.9615403E+000   0.6700827E-003   0.3796909E-001  -0.3687693E+000   0.1624872E+001   0.7813659E-036
   0.9755712E+000   0.1945229E-003  -0.1696154E-002  -0.3817543E+000   0.1800643E+001   0.7701281E-036
   0.9783296E+000   0.2248886E-003  -0.6772647E-001  -0.2752778E+000   0.1803063E+001   0.7679567E-036
   0.9803400E+000   0.2425489E-003  -0.1324412E+000  -0.1277827E+000   0.1895413E+001   0.7663819E-036
   0.9841954E+000   0.6217433E-004  -0.2322763E+000  -0.8718886E-001   0.2152613E+001   0.7633797E-036
