#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.7272149E-002   0.4598101E-005   0.1981991E+000   0.8613701E-002   0.1493605E+001   0.4152318E-001
   0.8546677E-002   0.4127547E-005   0.2484029E-001   0.1150760E-001   0.1427218E+001   0.2269273E-001
   0.2967014E-001   0.2476171E-004   0.3588025E-001   0.4403508E-001   0.1041020E+001   0.9269568E-002
   0.4396578E-001   0.8906148E-004   0.2989363E-001  -0.8980561E-002   0.8615975E+000   0.3678096E-002
   0.4758904E-001   0.7200208E-004   0.8695322E-001   0.1501569E-002   0.7801929E+000   0.7342558E-002
   0.3549773E-001   0.3105448E-004   0.1535294E+000   0.3940779E-001   0.7436835E+000   0.1112567E-001
   0.2334929E-001   0.5841404E-005   0.1293551E+000   0.4275426E-001   0.7724192E+000   0.1234442E-001
   0.2804043E-001   0.5044950E-004   0.2118949E-001   0.2859125E-001   0.7820218E+000   0.9727843E-002
   0.3096425E-001   0.3621715E-004   0.5463796E-001   0.2689298E-001   0.7549872E+000   0.1704230E-001
   0.1938570E-001   0.4331285E-004   0.7229139E-001   0.4547310E-002   0.7782821E+000   0.2332283E-001
   0.2608952E-001   0.3854116E-004   0.8009436E-001  -0.7412742E-002   0.6092462E+000   0.1569973E-001
   0.9288194E-001   0.3919449E-003   0.4568336E-001  -0.1415645E-001   0.3382785E+000   0.8920959E-002
   0.1660883E+000   0.2842979E-002  -0.8187456E-001   0.6258664E-001  -0.3889234E-001   0.3337892E-002
   0.2379295E-001   0.8990113E-004  -0.1338424E+000   0.6243448E-001   0.2947799E+000   0.1870931E-001
   0.1353520E-001   0.9262286E-005  -0.1857915E+000   0.5963624E-001   0.7956922E+000   0.2783730E-001
   0.2485044E-001   0.7991896E-005  -0.2366733E+000   0.1653540E+000   0.9269635E+000   0.2154049E-001
   0.3836076E-001   0.1313860E-002  -0.2931596E+000   0.1386690E+000  -0.4310811E+000   0.1098317E+000
   0.3315491E+000   0.1836455E-001  -0.6539967E-001   0.1258252E+000  -0.1029595E+001   0.1255561E-001
   0.2659585E+000   0.1171346E-001   0.4819410E-001   0.1274365E+000  -0.9055425E+000   0.1022364E-001
   0.1687554E+000   0.2003309E-002  -0.1218394E+000   0.1185632E+000  -0.9405966E-001   0.1374201E-002
   0.9804494E-001   0.1790918E-002  -0.1577953E+000   0.1187256E+000  -0.8443567E-001   0.1081932E-001
   0.2521569E-001   0.2933617E-003  -0.3939965E-001   0.4837905E-001   0.3748577E-001   0.4315387E-001
   0.9307284E-002   0.5221878E-005   0.9338862E-001  -0.3806570E-001   0.4085867E+000   0.8743053E-001
   0.1055732E-001   0.2066593E-005   0.5748719E-002  -0.6347689E-002   0.6905443E+000   0.6345733E-001
   0.1273316E-001   0.1053655E-005  -0.3524027E-001   0.1363200E-001   0.6950457E+000   0.4726848E-001
   0.1831357E-001   0.1064618E-004   0.1493277E-001   0.1424718E-001   0.5844180E+000   0.4614007E-001
   0.4968607E-001   0.1777305E-003   0.7944517E-001  -0.1844144E-001   0.4043888E+000   0.2475028E-001
   0.7882525E-001   0.2105884E-003   0.4530857E-001  -0.5925832E-001   0.4132335E+000   0.2344485E-001
   0.1101101E+000   0.1018946E-002   0.3972519E-001  -0.9089131E-001   0.2502623E+000   0.1594764E-001
   0.4911206E-001   0.4898971E-003   0.2114617E+000  -0.4186275E-001   0.4451353E+000   0.2861571E-001
   0.2491319E-001   0.2975321E-005   0.4021631E+000  -0.1353097E-001   0.8418630E+000   0.3498529E-001
   0.2020413E-001   0.7368486E-006   0.4134717E+000  -0.4421998E-001   0.9764393E+000   0.3542942E-001
   0.2287187E-001   0.8880749E-005   0.2981321E+000  -0.1050340E+000   0.9101624E+000   0.3829361E-001
   0.2202686E-001   0.1565481E-005   0.2140201E+000  -0.1548585E+000   0.8910831E+000   0.2893072E-001
   0.4539226E-001   0.3362263E-003   0.7433719E-001   0.1058552E-002   0.6527279E+000   0.2038840E-001
   0.6039630E-001   0.2098571E-003   0.6940715E-002  -0.1051283E+000   0.8780815E+000   0.3601428E-001
   0.4351224E-001   0.1484996E-003   0.1147747E-001  -0.2497404E+000   0.1326867E+001   0.2662299E-001
   0.2035651E-001   0.8251844E-005   0.5651874E-001  -0.1430837E+000   0.1329710E+001   0.4431726E-001
   0.1611260E-001   0.3092490E-005   0.1052221E+000  -0.3676411E-001   0.1257114E+001   0.6046745E-001
   0.1370808E-001   0.4801033E-005   0.1986246E+000   0.2414408E-001   0.1313543E+001   0.5627600E-001
   0.1712539E-001   0.5781693E-004  -0.1129890E+000  -0.9450183E-001   0.1342172E+001   0.9968077E-002
   0.2233172E-001   0.2060138E-004  -0.3193709E-001  -0.3589330E-001   0.1271023E+001   0.1274335E-001
   0.1128139E-001   0.1291531E-004  -0.3752736E-001  -0.1231773E-001   0.1127419E+001   0.2145548E-001
   0.2445412E-001   0.6648930E-004  -0.6259127E-001  -0.6093580E-001   0.7698981E+000   0.7036402E-002
   0.3161421E-001   0.6829199E-004  -0.3345885E-002  -0.1560817E-003   0.6075001E+000   0.4332404E-002
