#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.1949511E-001   0.3087479E-003   0.5384542E-001   0.2012331E-001   0.1071898E+001   0.2352523E-001
   0.1743332E-001   0.8869467E-004   0.4226953E-001  -0.2325472E-001   0.1169998E+001   0.2009816E-001
   0.2366946E-001   0.2506410E-003   0.3397776E-001  -0.4298581E-001   0.9344576E+000   0.1172509E-001
   0.3751486E-001   0.1141471E-002   0.6771444E-001  -0.2588289E-001   0.6305459E+000   0.7087330E-002
   0.4981658E-001   0.1725640E-002   0.8790822E-001  -0.5615163E-002   0.4910158E+000   0.5139160E-002
   0.5662230E-001   0.1937762E-002   0.8834264E-001   0.6385318E-002   0.4657528E+000   0.4717277E-002
   0.5574148E-001   0.2011324E-002   0.7668393E-001   0.3031963E-001   0.4912596E+000   0.5228325E-002
   0.4725156E-001   0.1413385E-002   0.5647344E-001   0.3545425E-001   0.5445524E+000   0.6562392E-002
   0.4330725E-001   0.1401499E-002   0.1985361E-001   0.4686242E-001   0.4963078E+000   0.7527816E-002
   0.4477073E-001   0.1667772E-002  -0.4220304E-001   0.5060244E-001   0.3440814E+000   0.7110297E-002
   0.5533199E-001   0.2678932E-002  -0.7729196E-001   0.3420721E-001   0.2288381E+000   0.6177351E-002
   0.7286903E-001   0.4025513E-002  -0.8028683E-001   0.2569838E-001   0.1401653E+000   0.5818457E-002
   0.6553148E-001   0.4168226E-002  -0.7813422E-001   0.2439868E-001   0.1332019E+000   0.7010180E-002
   0.4920951E-001   0.3674446E-002  -0.8868481E-001   0.3017731E-001   0.1780652E+000   0.9751501E-002
   0.3417102E-001   0.2972525E-002  -0.2340602E+000   0.9128154E-001   0.1478587E+000   0.3533096E-001
   0.6101348E-001   0.1371208E-001  -0.2750645E+000   0.9054331E-001  -0.6059171E+000   0.3321156E-001
   0.1079103E+000   0.2416827E-001  -0.1771034E+000   0.8587413E-001  -0.8606556E+000   0.2237087E-001
   0.1412820E+000   0.2562880E-001  -0.1082749E+000   0.8919849E-001  -0.8673553E+000   0.1513115E-001
   0.1521900E+000   0.1990702E-001  -0.5519927E-001   0.9303802E-001  -0.6396452E+000   0.8114792E-002
   0.1204956E+000   0.1155262E-001  -0.4434599E-001   0.1008394E+000  -0.3688554E+000   0.7587449E-002
   0.8643533E-001   0.6743732E-002  -0.7560447E-001   0.9050106E-001  -0.1304259E+000   0.9089684E-002
   0.5165897E-001   0.3601421E-002  -0.9214961E-001   0.5616442E-001  -0.1167991E+000   0.1690959E-001
   0.3240077E-001   0.1874102E-002  -0.3740992E-001  -0.1009830E-001  -0.1730034E+000   0.3122942E-001
   0.2577070E-001   0.1478688E-002   0.1686513E-001  -0.5180319E-001  -0.8503080E-001   0.3895524E-001
   0.2206566E-001   0.8324225E-003   0.5085400E-001  -0.6263836E-001   0.1627797E+000   0.4450256E-001
   0.3212277E-001   0.1186986E-002   0.2255774E-001  -0.3957198E-001   0.4234938E+000   0.3056830E-001
   0.5764207E-001   0.3238660E-002  -0.1232690E-001  -0.5324185E-001   0.3432171E+000   0.1977340E-001
   0.7252758E-001   0.3134023E-002  -0.6846466E-002  -0.5970800E-001   0.3315698E+000   0.1729347E-001
   0.7189765E-001   0.2981568E-002   0.2069084E-001  -0.5964096E-001   0.3490490E+000   0.1645898E-001
   0.5103058E-001   0.1446963E-002   0.8813053E-001  -0.4512554E-001   0.4662533E+000   0.1868830E-001
   0.3452362E-001   0.4775062E-003   0.1803417E+000  -0.8756875E-002   0.6503144E+000   0.2112868E-001
   0.2770015E-001   0.2858613E-003   0.2034854E+000  -0.1797099E-001   0.7359718E+000   0.2182373E-001
   0.2519626E-001   0.2388690E-003   0.1590264E+000  -0.4937586E-001   0.8034782E+000   0.2247066E-001
   0.3126082E-001   0.4119891E-003   0.7667062E-001  -0.7157708E-001   0.8297116E+000   0.2333709E-001
   0.4122417E-001   0.6773657E-003   0.1249288E-001  -0.1222197E+000   0.9468539E+000   0.2257995E-001
   0.4300990E-001   0.6529061E-003  -0.9306237E-002  -0.1357040E+000   0.9913171E+000   0.2270752E-001
   0.3624140E-001   0.6488005E-003  -0.2447362E-001  -0.1581085E+000   0.1062278E+001   0.2405522E-001
   0.2700309E-001   0.3972005E-003  -0.8896175E-002  -0.8869503E-001   0.1022436E+001   0.2475714E-001
   0.2294853E-001   0.3708306E-003   0.1858150E-001   0.9107035E-002   0.9297968E+000   0.2628348E-001
   0.2192076E-001   0.3883742E-003   0.4425115E-001   0.3328515E-001   0.9501415E+000   0.2526543E-001
   0.1576994E-001   0.5659184E-004  -0.8818814E-001  -0.5307079E-001   0.1420305E+001   0.1975180E-001
   0.1663120E-001   0.7320785E-004  -0.7581249E-001  -0.3959400E-001   0.1311127E+001   0.1522218E-001
   0.2213234E-001   0.2326942E-003  -0.3795671E-001  -0.3172164E-001   0.1015792E+001   0.1059043E-001
   0.3046389E-001   0.5598345E-003   0.7768841E-002  -0.4159293E-002   0.7573234E+000   0.7871313E-002
   0.3568606E-001   0.5366059E-003   0.7726973E-002   0.3291781E-002   0.6922198E+000   0.6589846E-002
   0.3965934E-001   0.4966401E-003  -0.2102943E-001   0.5822054E-002   0.7027029E+000   0.6148544E-002
   0.3455112E-001   0.3008074E-003  -0.7258158E-001  -0.3178619E-004   0.7556634E+000   0.8143552E-002
   0.3872368E-001   0.1071232E-002  -0.1365415E+000  -0.3845846E-004   0.5951301E+000   0.9042364E-002
   0.5282391E-001   0.3430868E-002  -0.1849359E+000   0.2053791E-001   0.3101580E+000   0.7519633E-002
   0.7231837E-001   0.5187370E-002  -0.2044925E+000   0.4532571E-001   0.1548536E+000   0.5600011E-002
   0.8720778E-001   0.5873066E-002  -0.1878639E+000   0.5051444E-001   0.1140498E+000   0.4832872E-002
   0.8353286E-001   0.5427627E-002  -0.1622556E+000   0.5954540E-001   0.1106332E+000   0.5417906E-002
   0.6003473E-001   0.4322751E-002  -0.1380920E+000   0.6067976E-001   0.1664236E+000   0.7661221E-002
   0.3697319E-001   0.2519572E-002  -0.1409528E+000   0.7238308E-001   0.2810395E+000   0.1136352E-001
   0.2222751E-001   0.1136971E-002  -0.2716460E+000   0.1445746E+000   0.3758122E+000   0.3504631E-001
   0.4054644E-001   0.8207426E-002  -0.2677122E+000   0.1583412E+000  -0.5119306E+000   0.3209054E-001
   0.7295967E-001   0.1604287E-001  -0.1609026E+000   0.1481558E+000  -0.8295088E+000   0.2223633E-001
   0.1024736E+000   0.1824919E-001  -0.9288316E-001   0.1423587E+000  -0.8022867E+000   0.1530746E-001
   0.1199213E+000   0.1521072E-001  -0.4792306E-001   0.1314377E+000  -0.5567537E+000   0.8553842E-002
   0.1030184E+000   0.9091321E-002  -0.4765178E-001   0.1242272E+000  -0.3145612E+000   0.7108255E-002
   0.8510496E-001   0.5438058E-002  -0.7813634E-001   0.9552188E-001  -0.1633122E+000   0.7680523E-002
   0.6379293E-001   0.3297524E-002  -0.8649802E-001   0.3923450E-001  -0.3217383E+000   0.1284202E-001
   0.6411523E-001   0.4250545E-002  -0.1646847E-001  -0.2265765E-001  -0.5724442E+000   0.1770174E-001
   0.5778265E-001   0.4197951E-002   0.4151158E-001  -0.5168467E-001  -0.5794661E+000   0.2108990E-001
   0.5035838E-001   0.3645326E-002   0.6681868E-001  -0.6613055E-001  -0.4508937E+000   0.2187464E-001
   0.5395247E-001   0.2335561E-002   0.1884918E-001  -0.5836738E-001  -0.3336937E-001   0.1633222E-001
   0.7374072E-001   0.3728316E-002  -0.3783946E-001  -0.7210055E-001   0.3149903E-001   0.1104369E-001
   0.8199093E-001   0.3699287E-002  -0.5016751E-001  -0.7749334E-001   0.4798645E-001   0.9879866E-002
   0.7089427E-001   0.3408142E-002  -0.3004749E-001  -0.7875135E-001   0.1158854E+000   0.1108940E-001
   0.5248262E-001   0.1638256E-002   0.3285150E-001  -0.4138892E-001   0.2707843E+000   0.1264974E-001
   0.3838075E-001   0.6933898E-003   0.1101602E+000   0.1300055E-001   0.4648646E+000   0.1437876E-001
   0.3500043E-001   0.4901125E-003   0.1162692E+000   0.1055301E-001   0.5738400E+000   0.1566798E-001
   0.3160484E-001   0.2404813E-003   0.7567683E-001  -0.2476069E-001   0.7464455E+000   0.1858716E-001
   0.3946435E-001   0.3454295E-003   0.4735394E-002  -0.7578957E-001   0.8671064E+000   0.1937557E-001
   0.4658641E-001   0.5751799E-003  -0.4038923E-001  -0.1355343E+000   0.1037308E+001   0.1982851E-001
   0.4346404E-001   0.7384882E-003  -0.5863612E-001  -0.1689037E+000   0.1119422E+001   0.2057748E-001
   0.3141790E-001   0.7878623E-003  -0.7435069E-001  -0.2139974E+000   0.1253770E+001   0.2375675E-001
   0.1807830E-001   0.2696755E-003  -0.7375917E-001  -0.1872297E+000   0.1398815E+001   0.2936107E-001
   0.1388237E-001   0.5342973E-004  -0.8218166E-001  -0.1045552E+000   0.1436589E+001   0.3197981E-001
   0.1448364E-001   0.5541195E-004  -0.8848463E-001  -0.7143307E-001   0.1435245E+001   0.2642531E-001
   0.1789571E-001   0.5808931E-004  -0.2104857E+000  -0.1464138E-001   0.1636102E+001   0.1514230E-001
   0.1878672E-001   0.6673027E-004  -0.1745754E+000  -0.1255221E-001   0.1514957E+001   0.1508793E-001
   0.2128158E-001   0.1691996E-003  -0.1087846E+000  -0.2180200E-001   0.1181829E+001   0.1321731E-001
   0.2876260E-001   0.4406205E-003  -0.3655238E-001   0.6175181E-002   0.7873036E+000   0.9029711E-002
