#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2374817E-001   0.5653122E-003   0.4476162E-001   0.3714952E-001   0.9089988E+000   0.1818715E-001
   0.2563243E-001   0.6115034E-003   0.4598629E-001   0.3391134E-002   0.8793200E+000   0.1538208E-001
   0.3046528E-001   0.9348332E-003   0.6915976E-001  -0.2519948E-001   0.7556004E+000   0.1126356E-001
   0.3955977E-001   0.1699356E-002   0.8138940E-001  -0.1324090E-001   0.5973938E+000   0.7625100E-002
   0.4980613E-001   0.2522752E-002   0.7175565E-001   0.3829622E-002   0.5025638E+000   0.5489607E-002
   0.5622901E-001   0.2637857E-002   0.6256836E-001   0.1813194E-001   0.4622336E+000   0.4979316E-002
   0.6046896E-001   0.2939826E-002   0.3721085E-001   0.2873004E-001   0.4072486E+000   0.5033328E-002
   0.6178620E-001   0.3745131E-002  -0.1410866E-001   0.3815739E-001   0.3418227E+000   0.5084660E-002
   0.6224341E-001   0.4477565E-002  -0.7209052E-001   0.4890760E-001   0.2911039E+000   0.5047012E-002
   0.6536493E-001   0.6117333E-002  -0.1114886E+000   0.4757521E-001   0.2053758E+000   0.5159492E-002
   0.7057515E-001   0.6913621E-002  -0.1248215E+000   0.3597460E-001   0.1329234E+000   0.5383682E-002
   0.6842495E-001   0.7101434E-002  -0.1296440E+000   0.3437078E-001   0.1154440E+000   0.5631258E-002
   0.6004900E-001   0.6493850E-002  -0.1380270E+000   0.3940486E-001   0.1373368E+000   0.8004301E-002
   0.6201824E-001   0.8611961E-002  -0.1846399E+000   0.2950451E-001  -0.1031921E-001   0.1466835E-001
   0.7069922E-001   0.1291212E-001  -0.2206245E+000   0.7429552E-002  -0.3804581E+000   0.1775920E-001
   0.7473722E-001   0.1605287E-001  -0.2197907E+000   0.8954928E-002  -0.6820705E+000   0.1848218E-001
   0.8771618E-001   0.1789672E-001  -0.1828031E+000   0.1548093E-001  -0.7390926E+000   0.1688522E-001
   0.1108685E+000   0.1940233E-001  -0.1443264E+000   0.2360402E-001  -0.6692622E+000   0.1404908E-001
   0.1126468E+000   0.1846673E-001  -0.1100448E+000   0.2687393E-001  -0.6598764E+000   0.1209368E-001
   0.9600384E-001   0.1390523E-001  -0.6428602E-001   0.3787460E-001  -0.5631225E+000   0.1139600E-001
   0.7987371E-001   0.9562934E-002  -0.3145949E-001   0.4211160E-001  -0.4013679E+000   0.1250412E-001
   0.6773824E-001   0.7652368E-002  -0.1976344E-001   0.2877448E-001  -0.3478315E+000   0.1481734E-001
   0.4642301E-001   0.4360365E-002  -0.7343742E-002   0.1049764E-002  -0.3157739E+000   0.2123696E-001
   0.3614120E-001   0.2265219E-002   0.7905131E-002  -0.3094087E-001  -0.2165605E+000   0.2562051E-001
   0.4256556E-001   0.2690111E-002   0.7396879E-002  -0.4304915E-001  -0.5474586E-001   0.2093029E-001
   0.5077169E-001   0.3274151E-002  -0.3387137E-002  -0.4904111E-001   0.9617184E-001   0.1825158E-001
   0.5211250E-001   0.2486645E-002  -0.8445137E-002  -0.4673434E-001   0.2984778E+000   0.1729748E-001
   0.5419640E-001   0.2347065E-002   0.2349035E-003  -0.3946675E-001   0.3704820E+000   0.1585731E-001
   0.5636937E-001   0.2325236E-002   0.2012119E-001  -0.2540600E-001   0.3977487E+000   0.1437461E-001
   0.5021826E-001   0.2122838E-002   0.4619637E-001  -0.2184708E-001   0.4387931E+000   0.1436831E-001
   0.3812742E-001   0.1143925E-002   0.9299195E-001  -0.1710232E-001   0.5339083E+000   0.1626551E-001
   0.3114223E-001   0.6124957E-003   0.1265075E+000  -0.3209163E-002   0.6665164E+000   0.1756586E-001
   0.3123529E-001   0.5994090E-003   0.9643325E-001  -0.2805962E-001   0.7617468E+000   0.1843931E-001
   0.3182876E-001   0.6237602E-003   0.4495299E-001  -0.8957496E-001   0.8875878E+000   0.2038772E-001
   0.3087086E-001   0.5638270E-003   0.1674378E-001  -0.1192153E+000   0.9482151E+000   0.2164209E-001
   0.2980994E-001   0.5552580E-003   0.1161377E-002  -0.1155196E+000   0.9847473E+000   0.2201316E-001
   0.3118310E-001   0.6680359E-003   0.3476668E-002  -0.8339861E-001   0.9344376E+000   0.2072677E-001
   0.3042077E-001   0.7942374E-003   0.2003508E-001  -0.4521783E-001   0.8829009E+000   0.1944345E-001
   0.2584201E-001   0.6584195E-003   0.4303568E-001   0.9272198E-002   0.8643483E+000   0.1905592E-001
   0.2368193E-001   0.5777417E-003   0.4612164E-001   0.3988265E-001   0.8956032E+000   0.1904425E-001
   0.1926484E-001   0.2535850E-003  -0.5730482E-001   0.1316548E-001   0.1237037E+001   0.2087224E-001
   0.2218417E-001   0.3318828E-003  -0.3763905E-001  -0.6371873E-002   0.1118933E+001   0.1657576E-001
   0.2901558E-001   0.7535728E-003   0.3582004E-003  -0.5292166E-002   0.8914920E+000   0.1128831E-001
   0.3613605E-001   0.1129658E-002   0.1932446E-001   0.1280454E-002   0.7345415E+000   0.8290414E-002
   0.4147453E-001   0.1271910E-002   0.1798170E-001  -0.7121478E-003   0.6394833E+000   0.6903165E-002
   0.4817208E-001   0.1606129E-002   0.1883140E-002   0.6567224E-002   0.5395685E+000   0.6633574E-002
   0.5785435E-001   0.2660908E-002  -0.3583976E-001   0.1543765E-001   0.3861474E+000   0.6315699E-002
   0.6595222E-001   0.4454021E-002  -0.8289772E-001   0.2267987E-001   0.2340200E+000   0.5885900E-002
   0.7247797E-001   0.5478889E-002  -0.1253353E+000   0.3445258E-001   0.1626125E+000   0.5676658E-002
   0.8159410E-001   0.7552760E-002  -0.1432128E+000   0.4558270E-001   0.9326179E-001   0.5458935E-002
   0.8667599E-001   0.8384766E-002  -0.1462772E+000   0.4705649E-001   0.5236312E-001   0.5472759E-002
   0.7887052E-001   0.8371048E-002  -0.1473223E+000   0.5289681E-001   0.6283327E-001   0.5761770E-002
   0.6348927E-001   0.6957746E-002  -0.1559850E+000   0.6400720E-001   0.1364181E+000   0.7777814E-002
   0.5684756E-001   0.7627539E-002  -0.1877913E+000   0.6462552E-001   0.5743087E-001   0.1361380E-001
   0.5779101E-001   0.9772454E-002  -0.2154234E+000   0.5107094E-001  -0.2817303E+000   0.1711242E-001
   0.5972259E-001   0.1148819E-001  -0.2049761E+000   0.5805676E-001  -0.5731747E+000   0.1745671E-001
   0.7114032E-001   0.1318090E-001  -0.1653407E+000   0.6458698E-001  -0.6295301E+000   0.1517884E-001
   0.9022471E-001   0.1467094E-001  -0.1313552E+000   0.7164128E-001  -0.5555089E+000   0.1227468E-001
   0.9382132E-001   0.1393039E-001  -0.1028826E+000   0.7198046E-001  -0.5415758E+000   0.9870006E-002
   0.8463542E-001   0.1057705E-001  -0.6348497E-001   0.7561786E-001  -0.4516212E+000   0.8817060E-002
   0.7599523E-001   0.7512684E-002  -0.3325775E-001   0.6662181E-001  -0.3671557E+000   0.9469592E-002
   0.7416151E-001   0.7164779E-002  -0.1028608E-001   0.3807421E-001  -0.4442734E+000   0.1061126E-001
   0.6001364E-001   0.5164404E-002   0.6319592E-002   0.1290641E-002  -0.4944419E+000   0.1423491E-001
   0.5691001E-001   0.4541971E-002   0.1004430E-001  -0.3303236E-001  -0.4779141E+000   0.1532132E-001
   0.6416478E-001   0.4961002E-002   0.7060865E-002  -0.5015483E-001  -0.3712331E+000   0.1358723E-001
   0.6798164E-001   0.5359569E-002  -0.4517363E-002  -0.6083243E-001  -0.2298966E+000   0.1310774E-001
   0.6064864E-001   0.3339682E-002  -0.2828974E-001  -0.6868566E-001   0.5001103E-001   0.1413129E-001
   0.5996095E-001   0.3234699E-002  -0.2930680E-001  -0.6811553E-001   0.1389538E+000   0.1315694E-001
   0.5721856E-001   0.2761663E-002  -0.3719218E-002  -0.5327958E-001   0.2139009E+000   0.1302305E-001
   0.4972380E-001   0.2197286E-002   0.2914213E-001  -0.4338246E-001   0.3109348E+000   0.1390328E-001
   0.3992653E-001   0.1119716E-002   0.7062522E-001  -0.3812570E-001   0.4282605E+000   0.1623796E-001
   0.3534470E-001   0.6163339E-003   0.9458943E-001  -0.2360398E-001   0.6206957E+000   0.1778051E-001
   0.3651473E-001   0.5972868E-003   0.6614460E-001  -0.4134230E-001   0.7676375E+000   0.1839593E-001
   0.3681412E-001   0.6390385E-003   0.2127109E-001  -0.9079648E-001   0.8964571E+000   0.2005274E-001
   0.3371227E-001   0.5895666E-003  -0.1306842E-001  -0.1240113E+000   0.9959293E+000   0.2212536E-001
   0.3026678E-001   0.5829881E-003  -0.4028349E-001  -0.1307360E+000   0.1089107E+001   0.2313354E-001
   0.2874605E-001   0.6729337E-003  -0.5438027E-001  -0.1190720E+000   0.1089587E+001   0.2269701E-001
   0.2400024E-001   0.6040050E-003  -0.5425000E-001  -0.9909713E-001   0.1117347E+001   0.2363217E-001
   0.1917201E-001   0.3558426E-003  -0.5301373E-001  -0.4012633E-001   0.1188495E+001   0.2390640E-001
   0.1809843E-001   0.2533496E-003  -0.6312791E-001   0.6355986E-002   0.1257901E+001   0.2299687E-001
   0.1668414E-001   0.8805322E-004  -0.1754725E+000   0.2356004E-001   0.1622063E+001   0.2281857E-001
   0.2019940E-001   0.1930468E-003  -0.1304981E+000   0.1667657E-001   0.1391661E+001   0.1750958E-001
   0.2704590E-001   0.5410274E-003  -0.6480074E-001   0.2542855E-001   0.1086469E+001   0.1226471E-001
   0.3223430E-001   0.6568346E-003  -0.3605222E-001   0.2068053E-001   0.9313643E+000   0.9715913E-002
   0.3869928E-001   0.9651716E-003  -0.4634763E-001   0.1118999E-001   0.7934816E+000   0.8240361E-002
   0.4765124E-001   0.1663689E-002  -0.8283232E-001   0.9095723E-002   0.5345183E+000   0.8092743E-002
   0.6113573E-001   0.3229538E-002  -0.1148595E+000   0.1525048E-001   0.2687512E+000   0.7238023E-002
   0.7347647E-001   0.5278400E-002  -0.1476196E+000   0.2353299E-001   0.7825842E-001   0.6344918E-002
