#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9767979E+000   0.5339008E-003  -0.1454097E+000  -0.6146690E-001   0.1849139E+001   0.2083764E-036
   0.9789141E+000   0.2923876E-003  -0.1500785E+000  -0.3018749E-001   0.1764712E+001   0.2079259E-036
   0.9731213E+000   0.5567970E-003  -0.1274071E+000  -0.2434138E-001   0.1558363E+001   0.2091637E-036
   0.9623374E+000   0.1338775E-002  -0.9510113E-001  -0.2393389E-001   0.1277424E+001   0.2115076E-036
   0.9509193E+000   0.2022606E-002  -0.6877691E-001  -0.3026780E-001   0.1038481E+001   0.2140472E-036
   0.9407480E+000   0.2509384E-002  -0.4908788E-001  -0.2380955E-001   0.9148484E+000   0.2163615E-036
   0.9413548E+000   0.2573008E-002  -0.4406667E-001  -0.1794479E-001   0.9202360E+000   0.2162220E-036
   0.9457901E+000   0.2481867E-002  -0.5495239E-001  -0.2383733E-001   0.9431148E+000   0.2152080E-036
   0.9481121E+000   0.2582597E-002  -0.8637188E-001  -0.3126997E-001   0.9435060E+000   0.2146810E-036
   0.9466284E+000   0.3639977E-002  -0.1378873E+000  -0.5045397E-001   0.8804181E+000   0.2150175E-036
   0.9351581E+000   0.5612947E-002  -0.1817678E+000  -0.6756512E-001   0.7505260E+000   0.2176548E-036
   0.9302949E+000   0.6111337E-002  -0.2313254E+000  -0.6955202E-001   0.6643075E+000   0.2187926E-036
   0.9386555E+000   0.5878539E-002  -0.3238444E+000  -0.4184388E-001   0.7044536E+000   0.2168438E-036
   0.9475927E+000   0.5229038E-002  -0.4160762E+000   0.3262902E-001   0.7737978E+000   0.2147986E-036
   0.9435207E+000   0.9241030E-002  -0.4564482E+000   0.1329437E+000   0.7598178E+000   0.2157257E-036
   0.9277681E+000   0.1711386E-001  -0.4298940E+000   0.1925057E+000   0.6346511E+000   0.2193885E-036
   0.9039545E+000   0.2149964E-001  -0.2970802E+000   0.2107371E+000   0.3676990E+000   0.2251680E-036
   0.8779474E+000   0.2226733E-001  -0.9638321E-001   0.1891767E+000   0.5878160E-001   0.2318381E-036
   0.8721808E+000   0.1992153E-001   0.6901416E-001   0.1391040E+000  -0.7422979E-001   0.2333709E-036
   0.8955786E+000   0.1368988E-001   0.1509142E+000   0.8619802E-001   0.4073037E-001   0.2272739E-036
   0.9172800E+000   0.8774000E-002   0.1794320E+000   0.1868737E-001   0.2744554E+000   0.2218969E-036
   0.9373289E+000   0.6181958E-002   0.1929206E+000  -0.5569747E-001   0.5260114E+000   0.2171507E-036
   0.9623589E+000   0.2517552E-002   0.2055497E+000  -0.1104362E+000   0.7942954E+000   0.2115028E-036
   0.9681794E+000   0.1960164E-002   0.2009292E+000  -0.1407270E+000   0.1015395E+001   0.2102313E-036
   0.9676704E+000   0.1722449E-002   0.1704961E+000  -0.1175480E+000   0.1120676E+001   0.2103419E-036
   0.9547789E+000   0.2706928E-002   0.1404942E+000  -0.7638027E-001   0.1107732E+001   0.2131819E-036
   0.9445139E+000   0.2820393E-002   0.1180619E+000  -0.5552085E-001   0.1027003E+001   0.2154988E-036
   0.9389782E+000   0.2660316E-002   0.1260392E+000  -0.4581339E-001   0.9461727E+000   0.2167693E-036
   0.9364184E+000   0.2579419E-002   0.1618112E+000  -0.4848887E-001   0.9381097E+000   0.2173618E-036
