#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.6557881E-002   0.0000000E+000   0.1987975E+000   0.6652537E-002   0.1530247E+001   0.4200350E-001
   0.7584854E-002   0.0000000E+000   0.1598369E-001   0.9455825E-002   0.1464743E+001   0.2373201E-001
   0.3302417E-001   0.0000000E+000   0.4139588E-001   0.4966157E-001   0.1039490E+001   0.8661184E-002
   0.4894811E-001   0.0000000E+000   0.3866746E-001   0.3507621E-002   0.8665127E+000   0.3136520E-002
   0.5734096E-001   0.0000000E+000   0.9451446E-001   0.6131342E-002   0.8042346E+000   0.5775825E-002
   0.4072847E-001   0.0000000E+000   0.1591340E+000   0.4186647E-001   0.7737551E+000   0.1004045E-001
   0.2168392E-001   0.0000000E+000   0.1440140E+000   0.4652061E-001   0.7869288E+000   0.1246104E-001
   0.2444859E-001   0.0000000E+000   0.3639962E-001   0.4028724E-001   0.7888362E+000   0.1042784E-001
   0.3276356E-001   0.0000000E+000   0.4136455E-001   0.1892378E-001   0.7852075E+000   0.1938728E-001
   0.1667438E-001   0.0000000E+000   0.4550876E-001  -0.1490989E-002   0.8335242E+000   0.2598875E-001
   0.2273538E-001   0.0000000E+000   0.7706621E-001  -0.1293378E-001   0.6543775E+000   0.1722372E-001
   0.9967701E-001   0.0000000E+000   0.7705294E-001  -0.5574651E-001   0.4471352E+000   0.8665750E-002
   0.2121696E+000   0.0000000E+000  -0.9034033E-001   0.6930658E-001  -0.6655746E-001   0.1547225E-002
   0.2327947E-001   0.0000000E+000  -0.1359158E+000   0.6286877E-001   0.3241172E+000   0.2023977E-001
   0.1271236E-001   0.0000000E+000  -0.1822636E+000   0.4789626E-001   0.7851195E+000   0.2875562E-001
   0.2650294E-001   0.0000000E+000  -0.2420242E+000   0.1785678E+000   0.9382569E+000   0.1958323E-001
   0.2338907E-001   0.0000000E+000  -0.2991942E+000   0.1448324E+000   0.1196995E-001   0.1386976E+000
   0.3973761E+000   0.0000000E+000  -0.1010966E+000   0.1141389E+000  -0.9785690E+000   0.1037156E-001
   0.3030447E+000   0.0000000E+000   0.7106735E-001   0.1273327E+000  -0.9350702E+000   0.1225300E-001
   0.1767225E+000   0.0000000E+000  -0.1265865E+000   0.1215244E+000  -0.8947815E-001   0.1253023E-002
   0.9281536E-001   0.0000000E+000  -0.1586740E+000   0.1124668E+000  -0.8824246E-001   0.1239230E-001
   0.1798913E-001   0.0000000E+000   0.2408561E-001   0.1651361E-001   0.1234499E+000   0.6003396E-001
   0.8656698E-002   0.0000000E+000   0.9936351E-001  -0.4702000E-001   0.4430326E+000   0.9249642E-001
   0.1062560E-001   0.0000000E+000  -0.1184601E-002  -0.4983712E-002   0.7075367E+000   0.6167784E-001
   0.1323353E-001   0.0000000E+000  -0.4189786E-001   0.1811147E-001   0.7002511E+000   0.4511039E-001
   0.2046953E-001   0.0000000E+000   0.1290215E-001   0.2212187E-001   0.5778223E+000   0.4311399E-001
   0.5534991E-001   0.0000000E+000   0.9047872E-001  -0.3828753E-002   0.3508953E+000   0.1916405E-001
   0.8253725E-001   0.0000000E+000   0.3620703E-001  -0.4351740E-001   0.4309860E+000   0.2221597E-001
   0.1097587E+000   0.0000000E+000   0.1675387E-001  -0.8548734E-001   0.2514786E+000   0.1449310E-001
   0.4432192E-001   0.0000000E+000   0.2554139E+000  -0.3189757E-001   0.4645810E+000   0.3424302E-001
   0.2527209E-001   0.0000000E+000   0.4152880E+000  -0.1178147E-001   0.8486956E+000   0.3493935E-001
   0.2012396E-001   0.0000000E+000   0.4243773E+000  -0.4406108E-001   0.9728938E+000   0.3567452E-001
   0.2209518E-001   0.0000000E+000   0.3111533E+000  -0.9947568E-001   0.9176244E+000   0.4129530E-001
   0.2164230E-001   0.0000000E+000   0.2215817E+000  -0.1590823E+000   0.8862985E+000   0.2842728E-001
   0.3944517E-001   0.0000000E+000   0.7871452E-001  -0.2204414E-001   0.6745139E+000   0.2379709E-001
   0.5023816E-001   0.0000000E+000   0.1096048E-001  -0.1015037E+000   0.8485620E+000   0.4961266E-001
   0.4574557E-001   0.0000000E+000   0.3382016E-001  -0.2501853E+000   0.1359752E+001   0.2551365E-001
   0.2057511E-001   0.0000000E+000   0.6954962E-001  -0.1428771E+000   0.1322072E+001   0.4535492E-001
   0.1551243E-001   0.0000000E+000   0.1195828E+000  -0.3731364E-001   0.1261227E+001   0.6376950E-001
   0.1459038E-001   0.0000000E+000   0.2194779E+000   0.2476138E-001   0.1346803E+001   0.5659271E-001
   0.1665543E-001   0.0000000E+000  -0.1108645E+000  -0.9589861E-001   0.1341784E+001   0.1018295E-001
   0.2376774E-001   0.0000000E+000  -0.1595940E-001  -0.3548020E-001   0.1249019E+001   0.1244069E-001
   0.9429757E-002   0.0000000E+000  -0.4431548E-001  -0.2112680E-001   0.1149421E+001   0.2468707E-001
   0.2498753E-001   0.0000000E+000  -0.7355583E-001  -0.6254077E-001   0.7874454E+000   0.7509529E-002
   0.2835167E-001   0.0000000E+000   0.2187323E-002  -0.3326003E-003   0.6072306E+000   0.4547717E-002
   0.2390296E-001   0.0000000E+000  -0.1111555E+000   0.5173035E-001   0.7386467E+000   0.6947507E-002
   0.6966195E-001   0.0000000E+000  -0.1403133E+000  -0.2098041E-001   0.7759215E+000   0.2068277E-002
   0.5237556E-001   0.0000000E+000  -0.1577473E+000  -0.3256729E-001   0.8278904E+000   0.7711223E-002
   0.1107412E-001   0.0000000E+000  -0.1964662E+000  -0.2075092E-003   0.6366276E+000   0.3115665E-001
   0.3824627E-001   0.0000000E+000  -0.2098627E+000   0.5897285E-001   0.2876014E+000   0.1242012E-001
   0.1250157E+000   0.0000000E+000  -0.2363425E+000   0.7004553E-001   0.2068330E-001   0.2645137E-002
   0.4980564E-001   0.0000000E+000  -0.2303089E+000   0.4943203E-001  -0.2842368E-001   0.3934091E-002
   0.3112366E-001   0.0000000E+000  -0.2074281E+000   0.8695094E-001   0.2849246E+000   0.1301845E-001
   0.1645366E-001   0.0000000E+000  -0.2273461E+000   0.9196400E-001   0.6921629E+000   0.2505952E-001
   0.1668867E-001   0.0000000E+000  -0.2763467E+000   0.1686366E+000   0.9702376E+000   0.2137111E-001
   0.1265979E-001   0.0000000E+000  -0.3243926E+000   0.2479998E+000   0.9337395E+000   0.1810755E-001
   0.8675218E-002   0.0000000E+000  -0.2778758E+000   0.2673745E+000   0.5292712E+000   0.8001868E-001
   0.1143864E+000   0.0000000E+000  -0.5357878E-001   0.3611534E+000  -0.7290207E+000   0.5477535E-001
   0.6195824E-001   0.0000000E+000  -0.7374359E-001   0.1458530E+000   0.5143969E-001   0.1168296E-001
   0.1970915E+000   0.0000000E+000  -0.1444625E+000   0.1326292E+000  -0.8907986E-001   0.9543865E-003
   0.7286241E-001   0.0000000E+000  -0.1479536E+000   0.6907246E-001  -0.1221324E+000   0.3626857E-002
   0.9795144E-001   0.0000000E+000  -0.1569744E+000   0.5591869E-001  -0.2414777E+000   0.1084306E-001
   0.6097300E-001   0.0000000E+000   0.4893878E-001   0.4429699E-001  -0.1536834E+000   0.3435729E-001
   0.2232789E-001   0.0000000E+000   0.1691592E+000  -0.1472912E+000   0.6668956E-002   0.1149981E+000
   0.1258832E-001   0.0000000E+000   0.1746490E+000  -0.1153678E+000   0.2009948E+000   0.6184303E-001
   0.2056078E-001   0.0000000E+000   0.2005599E+000  -0.1243880E+000   0.5368764E-001   0.3144072E-001
   0.3102090E-001   0.0000000E+000   0.2942530E-001  -0.1040087E+000   0.1111148E+000   0.1545472E-001
   0.2662020E+000   0.0000000E+000  -0.7550150E-001  -0.9015762E-001  -0.8751782E-001   0.2018533E-002
   0.6111451E-001   0.0000000E+000  -0.1707256E+000  -0.1301305E+000  -0.9721264E-001   0.2956130E-002
   0.3580923E-001   0.0000000E+000   0.1452571E-001   0.4587552E-002   0.3142337E+000   0.5361742E-002
