#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.1248654E-001   0.3559074E-004   0.1087164E+000   0.3447386E-002   0.1275340E+001   0.3287661E-001
   0.1464167E-001   0.5742630E-004   0.5623340E-001  -0.1426764E-002   0.1252620E+001   0.2003228E-001
   0.2182232E-001   0.1120924E-003   0.2470484E-001  -0.6518871E-002   0.1020209E+001   0.1178304E-001
   0.3615119E-001   0.6804662E-003   0.4695953E-001  -0.2865263E-001   0.7266043E+000   0.6899641E-002
   0.5315917E-001   0.1992644E-002   0.9573656E-001  -0.1062514E-001   0.5239320E+000   0.5594458E-002
   0.5323422E-001   0.2139202E-002   0.1214439E+000   0.7806229E-002   0.4792176E+000   0.6040217E-002
   0.4197426E-001   0.8477817E-003   0.7090673E-001   0.6138482E-002   0.6070730E+000   0.6881104E-002
   0.3908088E-001   0.4943342E-003   0.3760511E-001   0.2602293E-001   0.6658665E+000   0.8035885E-002
   0.3596843E-001   0.4455932E-003   0.7275968E-001   0.4368116E-001   0.6117733E+000   0.1014949E-001
   0.3539344E-001   0.4948081E-003   0.5177257E-001   0.3805076E-001   0.4932859E+000   0.1021673E-001
   0.5108711E-001   0.1098629E-002  -0.1613736E-001   0.2926639E-001   0.3167202E+000   0.7232126E-002
   0.8205299E-001   0.2616201E-002  -0.4241084E-001   0.1939292E-001   0.1677311E+000   0.5834578E-002
   0.8410642E-001   0.4148547E-002  -0.5726498E-001   0.2606328E-001   0.9562210E-001   0.6123151E-002
   0.4956051E-001   0.4020042E-002  -0.8907981E-001   0.4703086E-001   0.1200685E+000   0.8899137E-002
   0.1784060E-001   0.7773991E-004  -0.1996770E+000   0.9878358E-001   0.6992326E+000   0.2681286E-001
   0.3736355E-001   0.4105216E-002  -0.3096543E+000   0.1406146E+000  -0.1020489E+000   0.5827741E-001
   0.1083437E+000   0.2285605E-001  -0.1888024E+000   0.1271886E+000  -0.8524375E+000   0.2988411E-001
   0.1856713E+000   0.2982092E-001  -0.7098880E-001   0.1208591E+000  -0.9775121E+000   0.1377948E-001
   0.1899745E+000   0.1956215E-001  -0.1763534E-001   0.1176396E+000  -0.7115676E+000   0.7586946E-002
   0.1499926E+000   0.8617569E-002  -0.6514908E-001   0.1124707E+000  -0.2667568E+000   0.5595811E-002
