 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1403715E+003  -0.1203359E+003
  -0.2836540E+003  -0.2565158E+003
  -0.1128308E+003  -0.1031922E+003
  -0.2795761E+003  -0.2682651E+003
  -0.3415143E+003  -0.3480915E+003
  -0.1416397E+003  -0.1411669E+003
  -0.2465314E+002  -0.2319257E+002
  -0.1106254E+003  -0.1066641E+003
  -0.1087278E+003  -0.1100780E+003
  -0.2859093E+003  -0.2885805E+003
  -0.3179223E+003  -0.3496617E+003
  -0.2102740E+003  -0.2130505E+003
  -0.3582929E+003  -0.3532532E+003
  -0.6681864E+003  -0.7235153E+003
  -0.8000208E+003  -0.1042843E+004
   0.2965971E+003   0.4209316E+002
   0.1172559E+004   0.6611980E+003
   0.7514556E+003   0.4650483E+003
   0.2786830E+003   0.2735788E+003
   0.3825000E+002   0.4147871E+002
  -0.5816909E+002  -0.5779160E+002
  -0.1260322E+003  -0.1257501E+003
  -0.1641946E+003  -0.1659803E+003
  -0.1986783E+003  -0.2068257E+003
  -0.1890990E+003  -0.1980272E+003
  -0.1924829E+003  -0.1941745E+003
  -0.1778249E+003  -0.1804546E+003
  -0.7321213E+002  -0.7152734E+002
  -0.9433919E+002  -0.9248561E+002
  -0.9057768E+002  -0.8521407E+002
  -0.2249523E+002  -0.2244907E+002
  -0.2091428E+002  -0.2249160E+002
  -0.2302144E+001  -0.6217813E+001
   0.1604133E+002   0.1525826E+002
   0.5559836E+002   0.5856439E+002
   0.1134468E+003   0.1237493E+003
   0.9615608E+002   0.1060238E+003
   0.5753575E+002   0.5798789E+002
   0.5691454E+002   0.5826300E+002
   0.6723451E+002   0.7400689E+002
  -0.4700175E+002  -0.3777264E+002
  -0.3166328E+003  -0.2838243E+003
  -0.2915504E+003  -0.2857111E+003
  -0.2590188E+003  -0.2722217E+003
  -0.1465658E+003  -0.1517820E+003
   0.1594793E+002   0.2063908E+002
   0.2563348E+002   0.2777605E+002
  -0.1388889E+003  -0.1434191E+003
  -0.2491939E+003  -0.2561617E+003
  -0.2694081E+003  -0.2742226E+003
  -0.2863205E+003  -0.3063738E+003
  -0.2522142E+003  -0.2536657E+003
  -0.5236224E+003  -0.5311703E+003
  -0.8439581E+003  -0.9203521E+003
  -0.1068773E+004  -0.1333962E+004
  -0.3983398E+003  -0.5877206E+003
   0.1109128E+004   0.9047109E+003
   0.1306329E+004   0.1006089E+004
   0.7818631E+003   0.6904521E+003
   0.3920277E+003   0.3452118E+003
   0.1021660E+002   0.6299371E+001
  -0.1213717E+003  -0.1236026E+003
  -0.1948492E+003  -0.1974400E+003
  -0.2354564E+003  -0.2420501E+003
  -0.1911092E+003  -0.2025994E+003
  -0.2181162E+003  -0.2212531E+003
  -0.1895572E+003  -0.1906670E+003
  -0.5015512E+002  -0.4432550E+002
  -0.1636517E+003  -0.1696149E+003
  -0.2011876E+003  -0.2036903E+003
   0.2869081E+002   0.2372928E+002
   0.7170673E+002   0.6970371E+002
   0.1223191E+003   0.1332390E+003
   0.6866124E+002   0.7012588E+002
   0.7935078E+002   0.8106484E+002
   0.1092665E+003   0.1126459E+003
   0.1023578E+003   0.1058738E+003
   0.4555896E+002   0.5165040E+002
   0.3131513E+002   0.3121668E+002
   0.5052212E+002   0.5542192E+002
   0.6333076E+002   0.7373763E+002
  -0.2121574E+003  -0.2104731E+003
  -0.2451653E+003  -0.2518852E+003
  -0.1841409E+003  -0.1880150E+003
  -0.1431467E+003  -0.1450488E+003
  -0.4560047E+002  -0.4593745E+002
  -0.2941228E+002  -0.2954839E+002
  -0.6454828E+002  -0.6816993E+002
  -0.2537878E+003  -0.2539703E+003
  -0.2825841E+003  -0.2935216E+003
  -0.1749136E+003  -0.1875903E+003
  -0.5472328E+002  -0.4203804E+002
  -0.3270017E+003  -0.2774808E+003
  -0.9281275E+003  -0.8369773E+003
  -0.8792270E+003  -0.1047950E+004
  -0.2177962E+003  -0.3651536E+003
   0.8376118E+003   0.8411823E+003
   0.8782255E+003   0.7490829E+003
   0.7629906E+003   0.7273465E+003
   0.9883488E+003   0.8876235E+003
   0.4835159E+003   0.4141862E+003
   0.6368923E+002   0.5984726E+002
  -0.6697403E+002  -0.6722738E+002
  -0.2011230E+003  -0.2064608E+003
  -0.2232784E+003  -0.2450458E+003
  -0.2067467E+003  -0.2312522E+003
  -0.6040426E+002  -0.5396357E+002
   0.5733510E+002   0.7696094E+002
  -0.1856536E+003  -0.1754979E+003
  -0.2504875E+003  -0.2605852E+003
   0.9834530E+002   0.9389222E+002
   0.1661860E+003   0.1692287E+003
   0.3677377E+003   0.3865136E+003
   0.2383630E+003   0.2744418E+003
   0.7941787E+002   0.8058776E+002
   0.7172215E+002   0.7287625E+002
   0.7464154E+002   0.7993625E+002
   0.5829760E+002   0.6555609E+002
   0.5787635E+001   0.8293733E+001
   0.5537082E+002   0.6835516E+002
   0.1607410E+003   0.1572132E+003
  -0.4358957E+002  -0.5565023E+002
  -0.1707015E+003  -0.1823295E+003
  -0.1910333E+003  -0.2009561E+003
  -0.2583489E+003  -0.2761838E+003
  -0.2260766E+003  -0.2351372E+003
  -0.1133828E+003  -0.1144847E+003
  -0.3317765E+002  -0.3231316E+002
  -0.1768676E+003  -0.1709474E+003
  -0.2622038E+003  -0.2706137E+003
  -0.6976258E+002  -0.7528040E+002
   0.1127562E+003   0.1178888E+003
  -0.2377789E+003  -0.1868862E+003
  -0.8920978E+003  -0.7341338E+003
  -0.6904287E+003  -0.7563752E+003
   0.1059455E+003  -0.8175060E+002
   0.4013314E+003   0.3890098E+003
   0.1966089E+003   0.2423178E+003
   0.2675549E+003   0.2637689E+003
   0.9093867E+003   0.8468441E+003
   0.9261360E+003   0.8886421E+003
   0.3089656E+003   0.3081236E+003
   0.1240278E+003   0.1225529E+003
  -0.7203601E+002  -0.7452723E+002
   0.1130333E+002  -0.3673747E+002
   0.8361434E+002   0.4408839E+002
   0.7902230E+002   0.8201011E+002
   0.1355604E+003   0.1392144E+003
  -0.1088303E+003  -0.9177467E+002
  -0.3532728E+003  -0.3510198E+003
  -0.1382676E+003  -0.1400152E+003
   0.1031699E+003   0.1020657E+003
   0.5038897E+003   0.5040752E+003
   0.4685345E+003   0.4843120E+003
   0.7166098E+002   0.7535385E+002
   0.1106717E+002   0.1229924E+002
   0.4401307E+001   0.9136395E+001
   0.1960673E+002   0.2558366E+002
   0.1131909E+002   0.8360629E+001
   0.7375309E+002   0.7413798E+002
   0.2143162E+003   0.2212027E+003
   0.5740037E+002   0.4282241E+002
  -0.1360401E+003  -0.1367187E+003
  -0.1640803E+003  -0.1685828E+003
  -0.2081061E+003  -0.2176201E+003
  -0.2219401E+003  -0.2343752E+003
  -0.1469731E+003  -0.1552412E+003
  -0.6622899E+002  -0.6858301E+002
  -0.1208406E+003  -0.1302716E+003
  -0.1992702E+003  -0.2134263E+003
  -0.1452778E+003  -0.1519185E+003
  -0.1469342E+003  -0.1454099E+003
  -0.6637326E+003  -0.6186268E+003
  -0.8737211E+003  -0.8921365E+003
  -0.4213178E+003  -0.5046977E+003
   0.6066750E+002   0.2517220E+002
   0.2431774E+003   0.2877010E+003
   0.1127099E+003   0.1546998E+003
   0.3543949E+002   0.4183237E+002
   0.4811509E+003   0.4726849E+003
   0.8854361E+003   0.8852312E+003
   0.4392877E+003   0.4367621E+003
   0.1788781E+003   0.1804254E+003
  -0.1353650E+002  -0.1449069E+002
   0.2585474E+003   0.1837619E+003
   0.3267929E+003   0.2831494E+003
   0.4705068E+002   0.5638197E+002
   0.2243675E+003   0.2347590E+003
