 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1451331E+003  -0.1299937E+003
  -0.2327427E+003  -0.2046799E+003
  -0.1998027E+003  -0.1855762E+003
  -0.2736172E+003  -0.2613851E+003
  -0.2915619E+003  -0.2930487E+003
  -0.1223569E+003  -0.1204543E+003
  -0.2460107E+002  -0.2340005E+002
  -0.7836858E+002  -0.7854391E+002
  -0.1521608E+003  -0.1599386E+003
  -0.2632228E+003  -0.2682583E+003
  -0.2940814E+003  -0.3288280E+003
  -0.2245072E+003  -0.2297270E+003
  -0.3603796E+003  -0.3542154E+003
  -0.5798643E+003  -0.6307859E+003
  -0.5360981E+003  -0.6853587E+003
   0.2375634E+003   0.3164813E+002
   0.1008050E+004   0.6125728E+003
   0.8554535E+003   0.5265556E+003
   0.3788058E+003   0.3327475E+003
   0.9875089E+002   0.9812652E+002
  -0.4335921E+002  -0.4185318E+002
  -0.1184531E+003  -0.1182010E+003
  -0.1643978E+003  -0.1678307E+003
  -0.1920941E+003  -0.2003078E+003
  -0.2007005E+003  -0.2084688E+003
  -0.2257517E+003  -0.2284230E+003
  -0.1906679E+003  -0.1938534E+003
  -0.9220795E+002  -0.9082659E+002
  -0.8845412E+002  -0.8649826E+002
  -0.8703794E+002  -0.8203956E+002
  -0.3966424E+002  -0.3855457E+002
  -0.1036451E+002  -0.1247935E+002
   0.1007129E+002   0.7501097E+001
   0.2441038E+002   0.2399795E+002
   0.5821456E+002   0.6221465E+002
   0.9867951E+002   0.1091720E+003
   0.9049118E+002   0.1008252E+003
   0.5528488E+002   0.5799316E+002
   0.5190672E+002   0.5457180E+002
   0.3934432E+002   0.4886677E+002
  -0.8135138E+002  -0.7632615E+002
  -0.2390382E+003  -0.2137008E+003
  -0.2840860E+003  -0.2802439E+003
  -0.2333719E+003  -0.2423115E+003
  -0.1526398E+003  -0.1580009E+003
  -0.1480329E+002  -0.1147732E+002
  -0.3050942E+000   0.3481660E+001
  -0.1563376E+003  -0.1575874E+003
  -0.2353829E+003  -0.2429680E+003
  -0.2821525E+003  -0.2935463E+003
  -0.2513753E+003  -0.2701828E+003
  -0.2295152E+003  -0.2286463E+003
  -0.4591630E+003  -0.4545728E+003
  -0.7164699E+003  -0.7687786E+003
  -0.8295814E+003  -0.9973551E+003
  -0.1858461E+003  -0.3199463E+003
   0.9182126E+003   0.7402320E+003
   0.1139969E+004   0.8627617E+003
   0.7661978E+003   0.6663739E+003
   0.4384522E+003   0.3931280E+003
   0.1054050E+003   0.9352143E+002
  -0.9154934E+002  -0.9261759E+002
  -0.1799228E+003  -0.1844127E+003
  -0.2301841E+003  -0.2377490E+003
  -0.2454121E+003  -0.2582852E+003
  -0.2725095E+003  -0.2844585E+003
  -0.2016578E+003  -0.2061352E+003
  -0.5341132E+002  -0.4509497E+002
  -0.1388335E+003  -0.1408438E+003
  -0.1458154E+003  -0.1450257E+003
  -0.1912804E+002  -0.2118925E+002
   0.9773651E+002   0.9299131E+002
   0.1212722E+003   0.1283594E+003
   0.1012924E+003   0.1071981E+003
   0.8046807E+002   0.8419853E+002
   0.1069402E+003   0.1108679E+003
   0.9532291E+002   0.1005307E+003
   0.5331668E+002   0.6046967E+002
   0.3296165E+002   0.3421941E+002
   0.5621568E+002   0.6448271E+002
   0.1180023E+002   0.1837061E+002
  -0.1694532E+003  -0.1658756E+003
  -0.2548858E+003  -0.2638171E+003
  -0.2013964E+003  -0.2098046E+003
  -0.1440603E+003  -0.1482689E+003
  -0.6429271E+002  -0.6525238E+002
  -0.2346819E+002  -0.2383483E+002
  -0.1332087E+003  -0.1328863E+003
  -0.2273825E+003  -0.2297022E+003
  -0.2909251E+003  -0.3064865E+003
  -0.1526552E+003  -0.1661612E+003
  -0.7968197E+002  -0.6776852E+002
  -0.4233035E+003  -0.3483366E+003
  -0.7751381E+003  -0.6987813E+003
  -0.8127682E+003  -0.9493458E+003
  -0.1292571E+003  -0.2299036E+003
   0.6925352E+003   0.7082288E+003
   0.8676854E+003   0.7657045E+003
   0.7671460E+003   0.7165412E+003
   0.8142113E+003   0.7337545E+003
   0.5044490E+003   0.4456848E+003
   0.8526584E+002   0.8450303E+002
  -0.5841309E+002  -0.5872305E+002
  -0.1681422E+003  -0.1758431E+003
  -0.2080563E+003  -0.2308386E+003
  -0.1933810E+003  -0.2131112E+003
  -0.8781311E+002  -0.8104008E+002
   0.3776157E+001   0.1958067E+002
  -0.1713604E+003  -0.1643799E+003
  -0.1998974E+003  -0.2028720E+003
  -0.3421711E+001  -0.7506981E+001
   0.2008284E+003   0.1989361E+003
   0.3052617E+003   0.3223155E+003
   0.2608548E+003   0.2908231E+003
   0.8490375E+002   0.8760892E+002
   0.6886272E+002   0.7166999E+002
   0.7024955E+002   0.7652689E+002
   0.5032690E+002   0.5880979E+002
   0.1725955E+002   0.2235959E+002
   0.7044911E+002   0.8248267E+002
   0.1125489E+003   0.1110366E+003
  -0.4094921E+002  -0.5585445E+002
  -0.1678552E+003  -0.1772862E+003
  -0.1858475E+003  -0.1980143E+003
  -0.2152648E+003  -0.2305849E+003
  -0.1899457E+003  -0.1992121E+003
  -0.1050346E+003  -0.1064284E+003
  -0.8994136E+002  -0.8861312E+002
  -0.1662890E+003  -0.1655063E+003
  -0.2337334E+003  -0.2403144E+003
  -0.7474397E+002  -0.8157576E+002
   0.3157881E+002   0.3103482E+002
  -0.3700153E+003  -0.2818525E+003
  -0.7327818E+003  -0.6143103E+003
  -0.6299220E+003  -0.7228960E+003
   0.4519485E+002  -0.5171282E+002
   0.3893255E+003   0.4262684E+003
   0.3001198E+003   0.3144699E+003
   0.3623056E+003   0.3501454E+003
   0.7761898E+003   0.7260507E+003
   0.7719863E+003   0.7363211E+003
   0.3247565E+003   0.3208568E+003
   0.1052804E+003   0.1038635E+003
  -0.5182789E+002  -0.5538633E+002
  -0.1378680E+002  -0.5810891E+002
