 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.4539034E+002   0.4535559E+002
   0.6629543E+002   0.6697255E+002
   0.9779028E+002   0.9955656E+002
   0.4685226E+002   0.4956694E+002
   0.2417252E+002   0.2426127E+002
  -0.1101660E+002  -0.1070056E+002
  -0.2818529E+002  -0.2825598E+002
  -0.3548571E+002  -0.3545674E+002
  -0.5349586E+002  -0.5356232E+002
  -0.7055685E+002  -0.7065270E+002
  -0.4965261E+002  -0.5000739E+002
   0.9531559E+001   0.9396833E+001
   0.3644930E+002   0.3643080E+002
   0.5548634E+002   0.5541429E+002
   0.7859445E+002   0.7870961E+002
   0.7039624E+002   0.7039260E+002
   0.3287813E+002   0.3252215E+002
  -0.1049915E+001  -0.1605701E+001
  -0.7458348E+003  -0.7429833E+003
  -0.2699800E+003  -0.2713788E+003
  -0.2382471E+003  -0.2410076E+003
  -0.3905486E+002  -0.3904573E+002
  -0.5234942E+002  -0.5291958E+002
  -0.2160073E+002  -0.2177959E+002
  -0.2902626E+002  -0.2885284E+002
  -0.4695797E+002  -0.4680452E+002
  -0.3623565E+002  -0.3608142E+002
  -0.2289013E+002  -0.2306505E+002
  -0.8536744E+002  -0.8555982E+002
  -0.1254214E+003  -0.1250859E+003
   0.1036333E+002   0.1046395E+002
   0.1344870E+003   0.1344709E+003
   0.2530130E+003   0.2522166E+003
   0.3181300E+003   0.3184659E+003
   0.3657319E+003   0.3659446E+003
   0.2795009E+003   0.2791817E+003
   0.2547047E+003   0.2579865E+003
   0.1589632E+003   0.1601350E+003
   0.4214057E+002   0.4207205E+002
   0.3988418E+002   0.3909190E+002
   0.7476988E+002   0.7483566E+002
   0.1834752E+003   0.1904876E+003
   0.2341209E+003   0.2390126E+003
  -0.5274720E+002  -0.5387844E+002
  -0.3787257E+002  -0.3795626E+002
  -0.3095096E+002  -0.3109792E+002
  -0.2255099E+002  -0.2260074E+002
  -0.3671046E+002  -0.3681509E+002
  -0.7197491E+002  -0.7244584E+002
  -0.1055345E+003  -0.1060049E+003
  -0.6413598E+002  -0.6475118E+002
   0.1923988E+002   0.1897544E+002
   0.5118118E+002   0.5137711E+002
   0.4988014E+002   0.4988394E+002
   0.7024690E+002   0.7015513E+002
   0.8988023E+002   0.9017500E+002
   0.9304229E+002   0.9364077E+002
   0.9956233E+002   0.1008218E+003
  -0.7167281E+002  -0.6704215E+002
  -0.6310806E+003  -0.6073013E+003
  -0.4131618E+003  -0.4024063E+003
  -0.8305907E+002  -0.8507712E+002
  -0.4007391E+002  -0.4009627E+002
  -0.3944599E+002  -0.3965647E+002
  -0.7899871E+002  -0.7926013E+002
  -0.1430215E+003  -0.1439359E+003
  -0.1797255E+003  -0.1805327E+003
  -0.9317356E+002  -0.9420762E+002
  -0.1334320E+003  -0.1357821E+003
  -0.2975153E+003  -0.2982806E+003
  -0.9777369E+002  -0.9897007E+002
   0.1024259E+003   0.1022798E+003
   0.2751939E+003   0.2760373E+003
   0.3066491E+003   0.3065344E+003
   0.3480331E+003   0.3486860E+003
   0.3397111E+003   0.3416344E+003
   0.2619821E+003   0.2664079E+003
   0.1081271E+003   0.1082107E+003
   0.1752618E+003   0.1783299E+003
   0.1072456E+003   0.1075734E+003
   0.4141794E+002   0.4158580E+002
   0.1155781E+003   0.1197300E+003
   0.1315352E+003   0.1343738E+003
  -0.1952338E+001  -0.2440782E+001
  -0.6080750E+000  -0.7902535E+000
  -0.2647461E+001  -0.2637631E+001
  -0.2094805E+002  -0.2108762E+002
  -0.6130108E+002  -0.6202628E+002
  -0.1313715E+003  -0.1322715E+003
  -0.1496056E+003  -0.1497934E+003
  -0.6062358E+002  -0.6065855E+002
   0.2152719E+002   0.2148406E+002
   0.6816458E+002   0.6841838E+002
   0.6419315E+002   0.6455421E+002
   0.6054482E+002   0.6052654E+002
   0.7621539E+002   0.7621815E+002
   0.9537707E+002   0.9583364E+002
   0.1207767E+003   0.1231171E+003
   0.8547324E+002   0.8592950E+002
  -0.3406416E+002  -0.3594651E+002
  -0.3503884E+003  -0.3221949E+003
  -0.6567036E+003  -0.6463007E+003
  -0.7950756E+002  -0.8092611E+002
  -0.5665775E+002  -0.5657276E+002
  -0.8913291E+002  -0.9018438E+002
  -0.2745698E+003  -0.2754118E+003
  -0.2692913E+003  -0.2698370E+003
  -0.1361764E+003  -0.1375561E+003
  -0.1085351E+003  -0.1110365E+003
  -0.2958124E+003  -0.2979866E+003
  -0.1639286E+003  -0.1654358E+003
   0.1780427E+003   0.1805415E+003
   0.3860942E+003   0.3897015E+003
   0.5104971E+003   0.5199414E+003
   0.4337121E+003   0.4473969E+003
   0.2438563E+003   0.2497773E+003
   0.9283855E+002   0.9296259E+002
   0.1290110E+003   0.1313797E+003
   0.9321692E+002   0.9323483E+002
   0.6324412E+002   0.6317288E+002
   0.3215887E+002   0.3242684E+002
  -0.3075250E+001  -0.3074653E+001
   0.1070626E+002   0.1068206E+002
   0.1504632E+002   0.1500983E+002
  -0.2556301E+001  -0.2700574E+001
  -0.1978800E+002  -0.2000107E+002
  -0.6371528E+002  -0.6456857E+002
  -0.1852566E+003  -0.1853171E+003
  -0.2191886E+003  -0.2188963E+003
  -0.4498056E+002  -0.4512897E+002
   0.3302297E+002   0.3296468E+002
   0.7746865E+002   0.7750117E+002
   0.1113000E+003   0.1117132E+003
   0.9053317E+002   0.9110072E+002
   0.7085244E+002   0.7100633E+002
