 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1359152E+003  -0.1262834E+003
  -0.2157648E+003  -0.1897140E+003
  -0.2525817E+003  -0.2353517E+003
  -0.2670255E+003  -0.2558243E+003
  -0.2403437E+003  -0.2375248E+003
  -0.1083255E+003  -0.1047063E+003
  -0.3219902E+002  -0.3119153E+002
  -0.7353415E+002  -0.7616513E+002
  -0.1886404E+003  -0.1979067E+003
  -0.2457049E+003  -0.2598294E+003
  -0.2638447E+003  -0.2954512E+003
  -0.2466155E+003  -0.2591868E+003
  -0.3440047E+003  -0.3367829E+003
  -0.5102191E+003  -0.5495132E+003
  -0.3624818E+003  -0.4623438E+003
   0.2415797E+003   0.7686086E+002
   0.8597846E+003   0.5755578E+003
   0.8729063E+003   0.5724256E+003
   0.4710270E+003   0.3891410E+003
   0.1624641E+003   0.1608408E+003
  -0.8155039E+001  -0.6815581E+001
  -0.1055298E+003  -0.1056960E+003
  -0.1641323E+003  -0.1684185E+003
  -0.1921620E+003  -0.1995034E+003
  -0.2335788E+003  -0.2377279E+003
  -0.2807836E+003  -0.2848820E+003
  -0.2207821E+003  -0.2266385E+003
  -0.1178283E+003  -0.1187017E+003
  -0.6190629E+002  -0.5844125E+002
  -0.7391868E+002  -0.6999966E+002
  -0.4895421E+002  -0.4578800E+002
   0.5224555E+001   0.2169857E+001
   0.2258652E+002   0.2066920E+002
   0.3946230E+002   0.3992246E+002
   0.6116781E+002   0.6558766E+002
   0.8887332E+002   0.9834793E+002
   0.8266594E+002   0.9243979E+002
   0.5364242E+002   0.5789439E+002
   0.4616139E+002   0.5037979E+002
   0.2300747E+001   0.1462826E+002
  -0.8394290E+002  -0.8462672E+002
  -0.1897118E+003  -0.1735799E+003
  -0.2712812E+003  -0.2657503E+003
  -0.2215439E+003  -0.2270752E+003
  -0.1512154E+003  -0.1539589E+003
  -0.4345227E+002  -0.4052829E+002
  -0.2540336E+002  -0.2080183E+002
  -0.1452095E+003  -0.1437498E+003
  -0.2284028E+003  -0.2363042E+003
  -0.2644529E+003  -0.2794250E+003
  -0.2150963E+003  -0.2293926E+003
  -0.2197100E+003  -0.2193242E+003
  -0.4036003E+003  -0.3837046E+003
  -0.6200209E+003  -0.6374472E+003
  -0.6038499E+003  -0.6953443E+003
  -0.6528863E+001  -0.1112273E+003
   0.7419878E+003   0.6008781E+003
   0.9808272E+003   0.7505639E+003
   0.7539536E+003   0.6455538E+003
   0.4325263E+003   0.3983273E+003
   0.1812554E+003   0.1676915E+003
  -0.4545866E+002  -0.4476202E+002
  -0.1589190E+003  -0.1632752E+003
  -0.2155881E+003  -0.2240266E+003
  -0.2756789E+003  -0.2854122E+003
  -0.3070011E+003  -0.3204043E+003
  -0.2171851E+003  -0.2223561E+003
  -0.1050906E+003  -0.1021356E+003
  -0.1004587E+003  -0.1007072E+003
  -0.1140943E+003  -0.1136743E+003
  -0.4814065E+002  -0.4743678E+002
   0.1075926E+003   0.1011482E+003
   0.1192956E+003   0.1226944E+003
   0.1278424E+003   0.1352885E+003
   0.8013599E+002   0.8425032E+002
   0.9824401E+002   0.1027357E+003
   0.8909435E+002   0.9519631E+002
   0.5560977E+002   0.6298076E+002
   0.3927903E+002   0.4338412E+002
   0.4872771E+002   0.5721724E+002
  -0.1512036E+002  -0.1146520E+002
  -0.1354622E+003  -0.1320022E+003
  -0.2436100E+003  -0.2508578E+003
  -0.2075408E+003  -0.2177038E+003
  -0.1428168E+003  -0.1481689E+003
  -0.7898994E+002  -0.7992176E+002
  -0.3401256E+002  -0.3444920E+002
  -0.1503595E+003  -0.1477903E+003
  -0.2162775E+003  -0.2200069E+003
  -0.2599430E+003  -0.2775722E+003
  -0.1372631E+003  -0.1489320E+003
  -0.1227925E+003  -0.1144234E+003
  -0.4095365E+003  -0.3430111E+003
  -0.6638157E+003  -0.6006710E+003
  -0.6487398E+003  -0.7313423E+003
  -0.4391315E+002  -0.1032090E+003
   0.5610050E+003   0.5687716E+003
   0.7850953E+003   0.7021429E+003
