 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.4549587E+002  -0.4401515E+002
  -0.5471827E+003  -0.5362912E+003
   0.8887643E+002   0.8816740E+002
  -0.2721464E+003  -0.2701472E+003
  -0.4028678E+003  -0.4046307E+003
  -0.1439112E+003  -0.1441047E+003
  -0.2173001E+001  -0.1666258E+001
  -0.3201620E+003  -0.3041715E+003
  -0.1070442E+002  -0.1236576E+002
  -0.3353068E+003  -0.3338429E+003
  -0.2588340E+003  -0.2633643E+003
  -0.1926884E+003  -0.1942746E+003
  -0.2859383E+003  -0.2853838E+003
  -0.1026407E+004  -0.1058575E+004
  -0.1324683E+004  -0.1580983E+004
   0.9450851E+003   0.9372302E+003
   0.1420604E+004   0.7818871E+003
   0.3582290E+003   0.3477558E+003
   0.1158655E+003   0.1210630E+003
   0.4689759E+001   0.4773979E+001
  -0.6703398E+002  -0.6710152E+002
  -0.1311694E+003  -0.1310500E+003
  -0.1725656E+003  -0.1728816E+003
  -0.2115884E+003  -0.2168861E+003
  -0.1890010E+003  -0.1950725E+003
  -0.1533150E+003  -0.1533923E+003
  -0.1842418E+003  -0.1855191E+003
  -0.5587953E+002  -0.5549943E+002
  -0.9138140E+002  -0.9092760E+002
  -0.7967643E+002  -0.7748025E+002
  -0.1194033E+002  -0.1152461E+002
  -0.4211998E+002  -0.4198597E+002
   0.3400765E+001   0.1080555E+001
   0.1327050E+002   0.1293430E+002
   0.5745376E+002   0.5784379E+002
   0.1795041E+003   0.1803617E+003
   0.8679728E+002   0.8997016E+002
   0.7775932E+002   0.7767133E+002
   0.5958536E+002   0.5960889E+002
   0.1028300E+003   0.1059097E+003
   0.6530575E+002   0.6759132E+002
  -0.6273363E+003  -0.5998765E+003
  -0.1609792E+003  -0.1550687E+003
  -0.3505704E+003  -0.3553755E+003
  -0.1706352E+003  -0.1713711E+003
   0.1030947E+003   0.1082036E+003
   0.6518441E+001   0.8108325E+001
  -0.3445778E+002  -0.3996268E+002
  -0.3642284E+003  -0.3670618E+003
  -0.2841302E+003  -0.2837923E+003
  -0.3520704E+003  -0.3649637E+003
  -0.2527469E+003  -0.2517580E+003
  -0.6987878E+003  -0.6959758E+003
  -0.1216481E+004  -0.1227885E+004
  -0.1088990E+004  -0.1281708E+004
  -0.6837502E+003  -0.6930926E+003
   0.1665856E+004   0.1670816E+004
   0.1631357E+004   0.1523299E+004
   0.8910714E+003   0.8240342E+003
   0.1326424E+003   0.1324828E+003
  -0.6970582E+002  -0.6977435E+002
  -0.1376739E+003  -0.1379307E+003
  -0.2106446E+003  -0.2108653E+003
  -0.2430517E+003  -0.2438502E+003
  -0.8827610E+002  -0.8859503E+002
  -0.1679975E+003  -0.1677458E+003
  -0.2168718E+003  -0.2173447E+003
  -0.5991071E+002  -0.5937637E+002
  -0.6329969E+002  -0.6346848E+002
  -0.4584570E+003  -0.4628690E+003
   0.1276999E+003   0.1246725E+003
   0.7524805E+001   0.7119902E+001
   0.1256771E+003   0.1401834E+003
   0.5887512E+002   0.5909551E+002
   0.8063996E+002   0.8052430E+002
   0.1007382E+003   0.1016222E+003
   0.1414174E+003   0.1418318E+003
