 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.4058979E+002   0.3940224E+002
   0.7411332E+002   0.8103056E+002
   0.1236872E+003   0.1277664E+003
   0.7716688E+002   0.8223468E+002
  -0.7062796E+001  -0.6662404E+001
  -0.1319879E+002  -0.1263706E+002
  -0.2658006E+002  -0.2681153E+002
  -0.3904184E+002  -0.3903282E+002
  -0.5867431E+002  -0.5939991E+002
  -0.6957068E+002  -0.7053702E+002
  -0.4590322E+002  -0.4861358E+002
   0.1203952E+001  -0.5335976E+000
   0.3564601E+002   0.3542538E+002
   0.5444246E+002   0.5416137E+002
   0.6633780E+002   0.6672644E+002
   0.5972752E+002   0.5918330E+002
   0.2919131E+002   0.2696136E+002
  -0.1285706E+003  -0.1455076E+003
  -0.3602286E+003  -0.3473695E+003
  -0.4614050E+003  -0.4656548E+003
  -0.2565959E+003  -0.2679298E+003
  -0.8692103E+002  -0.8837582E+002
  -0.2892922E+002  -0.2977074E+002
  -0.1047311E+002  -0.1034093E+002
  -0.2215678E+002  -0.2085458E+002
  -0.4451838E+002  -0.4379771E+002
  -0.4329809E+002  -0.4333167E+002
  -0.4200203E+002  -0.4268427E+002
  -0.7653124E+002  -0.7693174E+002
  -0.8995831E+002  -0.8928200E+002
  -0.1054543E+002  -0.1039694E+002
   0.1251247E+003   0.1247527E+003
   0.2296339E+003   0.2306349E+003
   0.3086290E+003   0.3094301E+003
   0.3326857E+003   0.3329317E+003
   0.2883023E+003   0.2922044E+003
   0.2123253E+003   0.2265449E+003
   0.1475580E+003   0.1533132E+003
   0.8222123E+002   0.8222131E+002
   0.4574908E+002   0.4362503E+002
   0.8297644E+002   0.8580146E+002
   0.1443063E+003   0.1597728E+003
   0.1351564E+003   0.1420809E+003
   0.3119322E+002   0.3435008E+002
  -0.2436441E+002  -0.2553787E+002
  -0.2145771E+002  -0.2178087E+002
  -0.2807980E+002  -0.2838266E+002
  -0.4601234E+002  -0.4735640E+002
  -0.7914594E+002  -0.8296505E+002
  -0.9348298E+002  -0.9706729E+002
  -0.5552364E+002  -0.5995395E+002
   0.8103124E+001   0.5985367E+001
   0.4509995E+002   0.4577756E+002
   0.5708652E+002   0.5730275E+002
   0.6920322E+002   0.6902340E+002
   0.7977206E+002   0.8166502E+002
   0.8242626E+002   0.8749291E+002
   0.2498567E+002   0.2323625E+002
  -0.1718785E+003  -0.1669971E+003
  -0.3678473E+003  -0.3509934E+003
  -0.3543035E+003  -0.3550799E+003
  -0.2120373E+003  -0.2203495E+003
  -0.6680343E+002  -0.6792931E+002
  -0.4541786E+002  -0.4603538E+002
