 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1313375E+003  -0.1269766E+003
  -0.2106932E+003  -0.1888685E+003
  -0.2744132E+003  -0.2563468E+003
  -0.2591074E+003  -0.2498763E+003
  -0.2000536E+003  -0.1959778E+003
  -0.1024430E+003  -0.9794647E+002
  -0.5035745E+002  -0.5057099E+002
  -0.8303427E+002  -0.8609273E+002
  -0.1978743E+003  -0.2074845E+003
  -0.2307571E+003  -0.2524210E+003
  -0.2362352E+003  -0.2634406E+003
  -0.2604722E+003  -0.2785465E+003
  -0.3190922E+003  -0.3136669E+003
  -0.4404285E+003  -0.4694624E+003
  -0.2471484E+003  -0.3237851E+003
   0.2677588E+003   0.1368214E+003
   0.7150432E+003   0.5240697E+003
   0.8379303E+003   0.5860592E+003
   0.5674533E+003   0.4587647E+003
   0.2177956E+003   0.2175813E+003
   0.4147752E+002   0.4207180E+002
  -0.8058346E+002  -0.8120091E+002
  -0.1558551E+003  -0.1609360E+003
  -0.1998938E+003  -0.2060905E+003
  -0.2704978E+003  -0.2727737E+003
  -0.3059298E+003  -0.3131185E+003
  -0.2221745E+003  -0.2313210E+003
  -0.1370568E+003  -0.1397715E+003
  -0.4187003E+002  -0.3794975E+002
  -0.4721866E+002  -0.4434909E+002
  -0.4282804E+002  -0.3842915E+002
   0.1939354E+002   0.1620423E+002
   0.3844133E+002   0.3583122E+002
   0.6030244E+002   0.6162491E+002
   0.6378311E+002   0.6831376E+002
   0.8151117E+002   0.8964779E+002
   0.7450625E+002   0.8319233E+002
   0.5193949E+002   0.5692765E+002
   0.3757110E+002   0.4224688E+002
  -0.3501031E+002  -0.2379391E+002
  -0.8023538E+002  -0.8326348E+002
  -0.1585711E+003  -0.1498451E+003
  -0.2556772E+003  -0.2487223E+003
  -0.2156736E+003  -0.2185788E+003
  -0.1458230E+003  -0.1451073E+003
  -0.6722166E+002  -0.6413450E+002
  -0.4600781E+002  -0.4290104E+002
  -0.1227350E+003  -0.1201556E+003
  -0.2176477E+003  -0.2243975E+003
  -0.2396129E+003  -0.2552383E+003
  -0.1907370E+003  -0.2030315E+003
  -0.2305696E+003  -0.2300698E+003
  -0.3512945E+003  -0.3240891E+003
  -0.5180994E+003  -0.5184914E+003
  -0.4197403E+003  -0.4716682E+003
   0.1110161E+003   0.2428522E+002
