 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3790897E+003   0.3794711E+003
   0.3349380E+003   0.3378588E+003
   0.2994443E+003   0.3007772E+003
   0.2475491E+003   0.2484170E+003
   0.2461980E+003   0.2484411E+003
   0.3151368E+003   0.3165044E+003
   0.4022641E+003   0.3965060E+003
   0.6210715E+003   0.6107077E+003
   0.8865660E+003   0.9300684E+003
   0.1028226E+004   0.1018400E+004
   0.1056418E+004   0.1038969E+004
   0.7691382E+003   0.7574281E+003
   0.6422336E+003   0.6501870E+003
   0.6064076E+003   0.6151258E+003
   0.6024753E+003   0.6056690E+003
   0.7277470E+003   0.7229279E+003
   0.6660334E+003   0.6563197E+003
   0.4904551E+003   0.4932272E+003
   0.4813930E+003   0.4814749E+003
   0.5091861E+003   0.5088027E+003
   0.5542813E+003   0.5532343E+003
   0.6098755E+003   0.6073698E+003
   0.6558313E+003   0.6538250E+003
   0.6111056E+003   0.5943562E+003
   0.4602172E+003   0.4397903E+003
   0.4143993E+003   0.4093987E+003
   0.5244364E+003   0.5252102E+003
   0.5342622E+003   0.5435345E+003
   0.5487712E+003   0.5380225E+003
   0.6607401E+003   0.6377525E+003
   0.7433142E+003   0.7565815E+003
   0.7234048E+003   0.7408648E+003
   0.7043691E+003   0.7386933E+003
   0.6378965E+003   0.6417674E+003
   0.5489344E+003   0.5506787E+003
   0.4499411E+003   0.4509578E+003
   0.4391340E+003   0.4399585E+003
   0.5051380E+003   0.5059337E+003
   0.4886423E+003   0.4867118E+003
   0.4172012E+003   0.4149811E+003
   0.4089128E+003   0.4145205E+003
   0.4062099E+003   0.4215708E+003
   0.4030475E+003   0.4075064E+003
   0.3984007E+003   0.3934482E+003
   0.4094691E+003   0.4043323E+003
   0.4611886E+003   0.4586346E+003
   0.5269183E+003   0.5250444E+003
   0.7022310E+003   0.6898834E+003
   0.9884099E+003   0.1004294E+004
   0.1071643E+004   0.1093984E+004
   0.1059799E+004   0.1033587E+004
   0.8151646E+003   0.8095421E+003
   0.6777893E+003   0.6765092E+003
   0.5803950E+003   0.5828602E+003
   0.5941594E+003   0.6034917E+003
   0.6710931E+003   0.6661582E+003
   0.5270785E+003   0.5242134E+003
   0.4427413E+003   0.4442952E+003
   0.4959475E+003   0.4955716E+003
   0.5724509E+003   0.5713031E+003
   0.6104703E+003   0.6110061E+003
   0.6531050E+003   0.6520196E+003
   0.6577312E+003   0.6567066E+003
   0.5200204E+003   0.5168405E+003
   0.3982825E+003   0.3974316E+003
   0.4118390E+003   0.4110654E+003
   0.4358576E+003   0.4407453E+003
   0.3597306E+003   0.3600244E+003
   0.3026188E+003   0.3080618E+003
   0.4284868E+003   0.4079288E+003
   0.6630444E+003   0.6685133E+003
   0.7264757E+003   0.7370596E+003
   0.7069252E+003   0.7314829E+003
   0.6300852E+003   0.6316573E+003
   0.5642216E+003   0.5705381E+003
   0.5080450E+003   0.5221860E+003
   0.5567116E+003   0.5858927E+003
   0.6613131E+003   0.7002964E+003
   0.6339138E+003   0.6716006E+003
   0.4788534E+003   0.4995508E+003
   0.4892589E+003   0.5015995E+003
   0.4776553E+003   0.4900700E+003
   0.5457443E+003   0.5536915E+003
   0.6119639E+003   0.6166890E+003
   0.6088756E+003   0.6104558E+003
