 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3730941E+003   0.3730941E+003
   0.3274877E+003   0.3274877E+003
   0.3089696E+003   0.3089696E+003
   0.2233753E+003   0.2233753E+003
   0.2045157E+003   0.2045157E+003
   0.2949789E+003   0.2949789E+003
   0.3301111E+003   0.3301111E+003
   0.4319210E+003   0.4319210E+003
   0.9336506E+003   0.9336506E+003
   0.1136046E+004   0.1136046E+004
   0.1030752E+004   0.1030752E+004
   0.5360581E+003   0.5360581E+003
   0.6135270E+003   0.6135270E+003
   0.5516661E+003   0.5516661E+003
   0.4898521E+003   0.4898521E+003
   0.5685837E+003   0.5685837E+003
   0.8001923E+003   0.8001923E+003
   0.4432028E+003   0.4432028E+003
   0.4534124E+003   0.4534124E+003
   0.4729319E+003   0.4729319E+003
   0.5548238E+003   0.5548238E+003
   0.5953084E+003   0.5953084E+003
   0.6382886E+003   0.6382886E+003
   0.3719534E+003   0.3719534E+003
   0.2333106E+003   0.2333106E+003
   0.3170900E+003   0.3170900E+003
   0.5687328E+003   0.5687328E+003
   0.4854080E+003   0.4854080E+003
   0.5116971E+003   0.5116971E+003
   0.6289042E+003   0.6289042E+003
   0.6802688E+003   0.6802688E+003
   0.6871182E+003   0.6871182E+003
   0.7710472E+003   0.7710472E+003
   0.6327681E+003   0.6327681E+003
   0.5415554E+003   0.5415554E+003
   0.4010107E+003   0.4010107E+003
   0.3857657E+003   0.3857657E+003
   0.4172863E+003   0.4172863E+003
   0.3980139E+003   0.3980139E+003
   0.3899693E+003   0.3899693E+003
   0.4228167E+003   0.4228167E+003
   0.3888124E+003   0.3888124E+003
   0.4131761E+003   0.4131761E+003
   0.3609542E+003   0.3609542E+003
   0.3579457E+003   0.3579457E+003
   0.4171891E+003   0.4171891E+003
   0.5698820E+003   0.5698820E+003
   0.5385957E+003   0.5385957E+003
   0.1140162E+004   0.1140162E+004
   0.1052570E+004   0.1052570E+004
   0.1222310E+004   0.1222310E+004
   0.5339189E+003   0.5339189E+003
   0.7683362E+003   0.7683362E+003
   0.4632578E+003   0.4632578E+003
   0.4904554E+003   0.4904554E+003
   0.1035430E+004   0.1035430E+004
   0.3559350E+003   0.3559350E+003
   0.4015474E+003   0.4015474E+003
   0.4809226E+003   0.4809226E+003
   0.5910997E+003   0.5910997E+003
   0.6041167E+003   0.6041167E+003
   0.6288503E+003   0.6288503E+003
   0.6424526E+003   0.6424526E+003
   0.5369868E+003   0.5369868E+003
   0.4432224E+003   0.4432224E+003
   0.3677537E+003   0.3677537E+003
   0.4186569E+003   0.4186569E+003
   0.3629934E+003   0.3629934E+003
   0.2271253E+003   0.2271253E+003
   0.3234783E+003   0.3234783E+003
   0.8612490E+003   0.8612490E+003
   0.8022733E+003   0.8022733E+003
   0.7442090E+003   0.7442090E+003
   0.6071334E+003   0.6071334E+003
   0.5804413E+003   0.5804413E+003
   0.4548596E+003   0.4548596E+003
   0.6203922E+003   0.6203922E+003
   0.7345385E+003   0.7345385E+003
   0.7422951E+003   0.7422951E+003
   0.4444805E+003   0.4444805E+003
   0.3977341E+003   0.3977341E+003
   0.4695989E+003   0.4695989E+003
   0.5465887E+003   0.5465887E+003
   0.6310451E+003   0.6310451E+003
   0.6617625E+003   0.6617625E+003
   0.4999150E+003   0.4999150E+003
   0.6086541E+003   0.6086541E+003
   0.3966693E+003   0.3966693E+003
   0.9900707E+003   0.9900707E+003
   0.1321568E+004   0.1321568E+004
   0.1417194E+004   0.1417194E+004
   0.9339225E+003   0.9339225E+003
   0.1144082E+004   0.1144082E+004
   0.5449455E+003   0.5449455E+003
   0.7133703E+003   0.7133703E+003
   0.3718396E+003   0.3718396E+003
   0.4176884E+003   0.4176884E+003
   0.4428209E+003   0.4428209E+003
   0.4410683E+003   0.4410683E+003
   0.5621530E+003   0.5621530E+003
   0.5821180E+003   0.5821180E+003
   0.6836239E+003   0.6836239E+003
   0.6662217E+003   0.6662217E+003
   0.5627866E+003   0.5627866E+003
   0.4926247E+003   0.4926247E+003
   0.4463735E+003   0.4463735E+003
   0.4651839E+003   0.4651839E+003
   0.3777246E+003   0.3777246E+003
   0.2437630E+003   0.2437630E+003
   0.3075753E+003   0.3075753E+003
   0.5549029E+003   0.5549029E+003
   0.7123653E+003   0.7123653E+003
   0.6631766E+003   0.6631766E+003
   0.5378343E+003   0.5378343E+003
   0.6026450E+003   0.6026450E+003
   0.6050648E+003   0.6050648E+003
   0.5994129E+003   0.5994129E+003
   0.6796067E+003   0.6796067E+003
   0.6709002E+003   0.6709002E+003
   0.5575509E+003   0.5575509E+003
   0.8067198E+003   0.8067198E+003
   0.7164928E+003   0.7164928E+003
   0.6997365E+003   0.6997365E+003
   0.6721059E+003   0.6721059E+003
   0.7258990E+003   0.7258990E+003
   0.6351552E+003   0.6351552E+003
   0.6472740E+003   0.6472740E+003
   0.7186992E+003   0.7186992E+003
   0.6344322E+003   0.6344322E+003
   0.1081005E+004   0.1081005E+004
   0.1405209E+004   0.1405209E+004
   0.1462763E+004   0.1462763E+004
   0.1526414E+004   0.1526414E+004
   0.1333735E+004   0.1333735E+004
   0.7634315E+003   0.7634315E+003
   0.6039900E+003   0.6039900E+003
   0.5931234E+003   0.5931234E+003
   0.3649299E+003   0.3649299E+003
   0.3823167E+003   0.3823167E+003
   0.4713017E+003   0.4713017E+003
   0.6451334E+003   0.6451334E+003
   0.7592781E+003   0.7592781E+003
   0.8239076E+003   0.8239076E+003
   0.6486342E+003   0.6486342E+003
   0.4725817E+003   0.4725817E+003
   0.4955983E+003   0.4955983E+003
   0.4948521E+003   0.4948521E+003
   0.5172476E+003   0.5172476E+003
   0.3361271E+003   0.3361271E+003
   0.3419106E+003   0.3419106E+003
   0.5694273E+003   0.5694273E+003
   0.5408522E+003   0.5408522E+003
   0.7138608E+003   0.7138608E+003
   0.6892430E+003   0.6892430E+003
   0.6285103E+003   0.6285103E+003
   0.6398776E+003   0.6398776E+003
   0.6834823E+003   0.6834823E+003
   0.7167426E+003   0.7167426E+003
   0.7966291E+003   0.7966291E+003
   0.9165557E+003   0.9165557E+003
   0.9640759E+003   0.9640759E+003
   0.7893495E+003   0.7893495E+003
   0.8190391E+003   0.8190391E+003
   0.1084463E+004   0.1084463E+004
   0.7001439E+003   0.7001439E+003
   0.9290855E+003   0.9290855E+003
   0.7975376E+003   0.7975376E+003
   0.7354977E+003   0.7354977E+003
   0.8731742E+003   0.8731742E+003
   0.1041948E+004   0.1041948E+004
   0.1616004E+004   0.1616004E+004
   0.7346823E+003   0.7346823E+003
   0.9153993E+003   0.9153993E+003
   0.3036064E+004   0.3036064E+004
   0.1632736E+004   0.1632736E+004
   0.7747355E+003   0.7747355E+003
   0.5121285E+003   0.5121285E+003
   0.4235109E+003   0.4235109E+003
   0.4286891E+003   0.4286891E+003
   0.5933903E+003   0.5933903E+003
   0.7827877E+003   0.7827877E+003
   0.8734084E+003   0.8734084E+003
   0.8051695E+003   0.8051695E+003
   0.9085112E+003   0.9085112E+003
   0.7424246E+003   0.7424246E+003
   0.6860630E+003   0.6860630E+003
   0.4070891E+003   0.4070891E+003
   0.5191773E+003   0.5191773E+003
   0.4469864E+003   0.4469864E+003
   0.3718690E+003   0.3718690E+003
   0.5400639E+003   0.5400639E+003
   0.6780116E+003   0.6780116E+003
   0.7726818E+003   0.7726818E+003
   0.8437736E+003   0.8437736E+003
   0.8182651E+003   0.8182651E+003
   0.8050001E+003   0.8050001E+003
   0.7381868E+003   0.7381868E+003
   0.7256643E+003   0.7256643E+003
   0.8501324E+003   0.8501324E+003
   0.8633905E+003   0.8633905E+003
   0.1110193E+004   0.1110193E+004
   0.7612102E+003   0.7612102E+003
   0.6639822E+003   0.6639822E+003
   0.9246128E+003   0.9246128E+003
   0.1109165E+004   0.1109165E+004
   0.1038587E+004   0.1038587E+004
   0.1098725E+004   0.1098725E+004
   0.8634962E+003   0.8634962E+003
   0.8784450E+003   0.8784450E+003
   0.1162238E+004   0.1162238E+004
   0.9334376E+003   0.9334376E+003
   0.3612018E+003   0.3612018E+003
   0.5693064E+001   0.5693064E+001
  -0.5132388E+002  -0.5132388E+002
   0.7512989E+003   0.7512989E+003
   0.6659226E+003   0.6659226E+003
   0.5337740E+003   0.5337740E+003
   0.4922762E+003   0.4922762E+003
   0.6466773E+003   0.6466773E+003
   0.5832573E+003   0.5832573E+003
   0.6294562E+003   0.6294562E+003
