 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.4844561E+003   0.5084280E+003
   0.4758752E+003   0.4934219E+003
   0.4761143E+003   0.4854063E+003
   0.4931703E+003   0.4912611E+003
   0.5403794E+003   0.5338545E+003
   0.5958292E+003   0.5950638E+003
   0.6406917E+003   0.6424700E+003
   0.7113841E+003   0.7181795E+003
   0.8049365E+003   0.8210088E+003
   0.8937632E+003   0.9162931E+003
   0.9486519E+003   0.9571317E+003
   0.9886468E+003   0.9781091E+003
   0.1007796E+004   0.9928600E+003
   0.9990899E+003   0.9862423E+003
   0.9527465E+003   0.9420822E+003
   0.9112410E+003   0.9028055E+003
   0.8911935E+003   0.8878517E+003
   0.8876596E+003   0.8853350E+003
   0.8841695E+003   0.8794434E+003
   0.8878273E+003   0.8835110E+003
   0.9063270E+003   0.9061957E+003
   0.9175874E+003   0.9228152E+003
   0.9157615E+003   0.9089885E+003
   0.9066076E+003   0.8894559E+003
   0.8712319E+003   0.8514286E+003
   0.8113273E+003   0.7889464E+003
   0.7504678E+003   0.7289314E+003
   0.7063941E+003   0.6987963E+003
   0.6694115E+003   0.6774700E+003
   0.6601439E+003   0.6716113E+003
   0.6781788E+003   0.6927449E+003
   0.6868601E+003   0.7118708E+003
   0.6835761E+003   0.7149082E+003
   0.6596766E+003   0.6858155E+003
   0.6373753E+003   0.6625990E+003
   0.6193744E+003   0.6541309E+003
   0.6025733E+003   0.6416537E+003
   0.5712153E+003   0.6087608E+003
   0.5405843E+003   0.5739294E+003
   0.5079010E+003   0.5373678E+003
   0.5439333E+003   0.5667527E+003
   0.5348380E+003   0.5506211E+003
   0.5373767E+003   0.5452963E+003
   0.5601877E+003   0.5576200E+003
   0.6054224E+003   0.5982728E+003
   0.6566481E+003   0.6529016E+003
   0.6982394E+003   0.6979023E+003
   0.7598864E+003   0.7641754E+003
   0.8403936E+003   0.8510537E+003
   0.9134793E+003   0.9314226E+003
   0.9534887E+003   0.9635384E+003
   0.9802002E+003   0.9673339E+003
   0.9900998E+003   0.9702652E+003
   0.9784314E+003   0.9572935E+003
   0.9260862E+003   0.9090019E+003
   0.8747578E+003   0.8634508E+003
   0.8371678E+003   0.8353389E+003
   0.8111456E+003   0.8112042E+003
   0.7933249E+003   0.7901342E+003
   0.7972425E+003   0.7919003E+003
   0.8251586E+003   0.8200890E+003
   0.8551367E+003   0.8570423E+003
   0.8744701E+003   0.8647193E+003
   0.8735831E+003   0.8542382E+003
   0.8314588E+003   0.8072967E+003
   0.7560783E+003   0.7309123E+003
   0.6773041E+003   0.6549142E+003
   0.6257870E+003   0.6175153E+003
   0.5953612E+003   0.6008534E+003
   0.5998336E+003   0.6074432E+003
   0.6351182E+003   0.6432060E+003
   0.6648682E+003   0.6848602E+003
   0.6750207E+003   0.7092820E+003
   0.6578141E+003   0.6947703E+003
   0.6403643E+003   0.6802887E+003
   0.6277458E+003   0.6731599E+003
   0.6238931E+003   0.6696149E+003
   0.6033573E+003   0.6446602E+003
   0.5790926E+003   0.6145506E+003
   0.5579405E+003   0.5873965E+003
   0.6362693E+003   0.6559912E+003
   0.6284433E+003   0.6421317E+003
   0.6338880E+003   0.6418138E+003
   0.6650671E+003   0.6649457E+003
   0.7083739E+003   0.7044905E+003
   0.7485173E+003   0.7462628E+003
   0.7806894E+003   0.7809036E+003
   0.8259328E+003   0.8285091E+003
   0.8794836E+003   0.8814861E+003
   0.9280607E+003   0.9327480E+003
   0.9504951E+003   0.9500892E+003
   0.9646852E+003   0.9393065E+003
   0.9695767E+003   0.9372976E+003
   0.9589934E+003   0.9255268E+003
   0.9059309E+003   0.8796499E+003
   0.8518354E+003   0.8359584E+003
   0.8010872E+003   0.7995478E+003
   0.7560523E+003   0.7566881E+003
   0.7230869E+003   0.7194259E+003
   0.7230322E+003   0.7166228E+003
   0.7514385E+003   0.7469889E+003
   0.7907510E+003   0.8023189E+003
   0.8236075E+003   0.8291011E+003
   0.8326040E+003   0.8279391E+003
   0.7930349E+003   0.7795926E+003
   0.7169246E+003   0.7012447E+003
   0.6276062E+003   0.6125470E+003
   0.5687547E+003   0.5654273E+003
   0.5413876E+003   0.5484305E+003
   0.5553975E+003   0.5630826E+003
   0.5996582E+003   0.6047794E+003
   0.6508391E+003   0.6618950E+003
   0.6843764E+003   0.7110824E+003
   0.6856277E+003   0.7175781E+003
   0.6793653E+003   0.7150088E+003
   0.6768601E+003   0.7154768E+003
   0.6841810E+003   0.7219046E+003
   0.6723322E+003   0.7064374E+003
   0.6538033E+003   0.6832862E+003
   0.6422609E+003   0.6665544E+003
   0.7660305E+003   0.7765766E+003
   0.7564578E+003   0.7630316E+003
   0.7578314E+003   0.7649787E+003
   0.7870604E+003   0.7955531E+003
   0.8241924E+003   0.8334722E+003
   0.8516285E+003   0.8626307E+003
   0.8676736E+003   0.8812766E+003
   0.8921321E+003   0.9006570E+003
   0.9309102E+003   0.9291057E+003
   0.9557318E+003   0.9484536E+003
   0.9540813E+003   0.9345467E+003
   0.9557469E+003   0.9096853E+003
   0.9609812E+003   0.9076572E+003
   0.9442311E+003   0.8916030E+003
   0.8947533E+003   0.8519393E+003
   0.8518077E+003   0.8262837E+003
   0.8041452E+003   0.7985151E+003
   0.7484933E+003   0.7448888E+003
   0.7067872E+003   0.6994591E+003
   0.7038406E+003   0.6972770E+003
   0.7251073E+003   0.7222475E+003
   0.7600432E+003   0.7781858E+003
   0.7956580E+003   0.8190070E+003
   0.8126192E+003   0.8279026E+003
   0.7805215E+003   0.7839085E+003
   0.7153541E+003   0.7153797E+003
   0.6301978E+003   0.6288555E+003
   0.5743800E+003   0.5782874E+003
   0.5487215E+003   0.5611709E+003
   0.5653494E+003   0.5790119E+003
   0.6093696E+003   0.6187583E+003
   0.6702550E+003   0.6795102E+003
   0.7197788E+003   0.7435457E+003
   0.7440287E+003   0.7734689E+003
   0.7567987E+003   0.7849713E+003
   0.7709711E+003   0.7955522E+003
   0.7926873E+003   0.8121664E+003
   0.7916524E+003   0.8070776E+003
   0.7758805E+003   0.7865255E+003
   0.7687326E+003   0.7782405E+003
   0.8895798E+003   0.8979270E+003
   0.8779741E+003   0.8846791E+003
   0.8701576E+003   0.8833872E+003
   0.8908175E+003   0.9117540E+003
   0.9214973E+003   0.9453414E+003
   0.9347093E+003   0.9594637E+003
   0.9369068E+003   0.9610865E+003
   0.9518103E+003   0.9639864E+003
   0.9773461E+003   0.9725692E+003
   0.9784952E+003   0.9570528E+003
   0.9587273E+003   0.9134350E+003
   0.9537944E+003   0.8835851E+003
   0.9547979E+003   0.8793471E+003
   0.9343972E+003   0.8631777E+003
   0.8952716E+003   0.8396741E+003
   0.8652915E+003   0.8355953E+003
   0.8201654E+003   0.8138819E+003
   0.7598075E+003   0.7532228E+003
   0.7165139E+003   0.7063284E+003
   0.7106789E+003   0.7028602E+003
   0.7229697E+003   0.7186971E+003
   0.7510994E+003   0.7703956E+003
   0.7867363E+003   0.8198598E+003
   0.8127237E+003   0.8402295E+003
   0.7939904E+003   0.8077653E+003
   0.7487476E+003   0.7590590E+003
   0.6851137E+003   0.6925106E+003
   0.6394828E+003   0.6555098E+003
   0.6123732E+003   0.6429589E+003
   0.6236297E+003   0.6551181E+003
   0.6605741E+003   0.6833052E+003
   0.7168599E+003   0.7342217E+003
   0.7690161E+003   0.7943933E+003
   0.8104877E+003   0.8317876E+003
   0.8380138E+003   0.8495676E+003
   0.8642784E+003   0.8678207E+003
   0.8945281E+003   0.8914466E+003
   0.9032916E+003   0.8946984E+003
   0.8925653E+003   0.8826791E+003
   0.8885356E+003   0.8871359E+003
   0.9829695E+003   0.1002566E+004
   0.9681676E+003   0.9823508E+003
   0.9570547E+003   0.9739242E+003
   0.9701481E+003   0.9905910E+003
   0.9924896E+003   0.1017606E+004
   0.9964488E+003   0.1027453E+004
   0.9936959E+003   0.1023916E+004
   0.9999105E+003   0.1018732E+004
   0.1008134E+004   0.1007541E+004
   0.9920550E+003   0.9641976E+003
   0.9615914E+003   0.9001235E+003
   0.9489237E+003   0.8648006E+003
   0.9438115E+003   0.8561423E+003
   0.9218512E+003   0.8405837E+003
   0.8892152E+003   0.8280440E+003
   0.8624787E+003   0.8307476E+003
   0.8175443E+003   0.8074990E+003
   0.7602289E+003   0.7490693E+003
   0.7199174E+003   0.7067708E+003
   0.7127769E+003   0.7032409E+003
   0.7235006E+003   0.7160631E+003
   0.7565023E+003   0.7694614E+003
