 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3871363E+003   0.3879545E+003
   0.3520237E+003   0.3620661E+003
   0.3179951E+003   0.3217459E+003
   0.3019094E+003   0.3027885E+003
   0.3120497E+003   0.3123351E+003
   0.3719097E+003   0.3713289E+003
   0.4882999E+003   0.4825484E+003
   0.6742289E+003   0.6730937E+003
   0.8412306E+003   0.8723083E+003
   0.9672185E+003   0.9776418E+003
   0.9978516E+003   0.9797153E+003
   0.9186993E+003   0.9040121E+003
   0.7782353E+003   0.7738969E+003
   0.7008161E+003   0.7035896E+003
   0.7130974E+003   0.7130333E+003
   0.7332014E+003   0.7271228E+003
   0.6897751E+003   0.6824993E+003
   0.6037634E+003   0.6048918E+003
   0.5655390E+003   0.5700510E+003
   0.5917881E+003   0.5937930E+003
   0.6313158E+003   0.6309575E+003
   0.6773022E+003   0.6743888E+003
   0.7281843E+003   0.7247972E+003
   0.7325571E+003   0.7110908E+003
   0.6465242E+003   0.6148692E+003
   0.5760895E+003   0.5574481E+003
   0.5381073E+003   0.5361870E+003
   0.5478727E+003   0.5540118E+003
   0.5677923E+003   0.5638550E+003
   0.6508756E+003   0.6467016E+003
   0.7075402E+003   0.7183910E+003
   0.7220862E+003   0.7461827E+003
   0.6816900E+003   0.7168439E+003
   0.6386303E+003   0.6535852E+003
   0.5597556E+003   0.5644011E+003
   0.5067427E+003   0.5129756E+003
   0.4982638E+003   0.5108507E+003
   0.5287447E+003   0.5419435E+003
   0.5114959E+003   0.5188312E+003
   0.4515536E+003   0.4506672E+003
   0.4213163E+003   0.4465281E+003
   0.4078605E+003   0.4282127E+003
   0.4166134E+003   0.4232843E+003
   0.4345513E+003   0.4306696E+003
   0.4494143E+003   0.4436308E+003
   0.4975030E+003   0.4937909E+003
   0.5824585E+003   0.5781374E+003
   0.7502693E+003   0.7435251E+003
   0.9120331E+003   0.9240457E+003
   0.1014237E+004   0.1035188E+004
   0.1029321E+004   0.1018715E+004
