 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3775486E+003   0.3777886E+003
   0.3310728E+003   0.3324057E+003
   0.2997390E+003   0.3001017E+003
   0.2309050E+003   0.2313622E+003
   0.2258180E+003   0.2272912E+003
   0.2988373E+003   0.3004517E+003
   0.3747856E+003   0.3709244E+003
   0.5526851E+003   0.5385238E+003
   0.9217888E+003   0.9590630E+003
   0.1068025E+004   0.1060077E+004
   0.1093453E+004   0.1080037E+004
   0.6515978E+003   0.6476745E+003
   0.6188149E+003   0.6261956E+003
   0.5746219E+003   0.5833527E+003
   0.5453885E+003   0.5490484E+003
   0.7160738E+003   0.7125147E+003
   0.6812713E+003   0.6698018E+003
   0.4438191E+003   0.4450095E+003
   0.4666792E+003   0.4666126E+003
   0.4853044E+003   0.4849687E+003
   0.5391936E+003   0.5388126E+003
   0.5971926E+003   0.5959170E+003
   0.6345436E+003   0.6332396E+003
   0.5232535E+003   0.5148177E+003
   0.3498210E+003   0.3435263E+003
   0.3551714E+003   0.3527658E+003
   0.5409528E+003   0.5418582E+003
   0.5201158E+003   0.5238333E+003
   0.5385491E+003   0.5318565E+003
   0.6528205E+003   0.6263059E+003
   0.7485723E+003   0.7558643E+003
   0.7140652E+003   0.7258718E+003
   0.7325865E+003   0.7571506E+003
   0.6349511E+003   0.6364677E+003
   0.5457916E+003   0.5466081E+003
   0.4263443E+003   0.4267112E+003
   0.4128270E+003   0.4127739E+003
   0.4812671E+003   0.4810433E+003
   0.4604028E+003   0.4589241E+003
   0.4031903E+003   0.4023923E+003
   0.4154547E+003   0.4177306E+003
   0.4094750E+003   0.4187185E+003
   0.4022182E+003   0.4052116E+003
   0.3811147E+003   0.3771462E+003
   0.3863761E+003   0.3825030E+003
   0.4493682E+003   0.4476370E+003
   0.5371547E+003   0.5369172E+003
   0.6530887E+003   0.6418730E+003
   0.1034121E+004   0.1052829E+004
   0.1073753E+004   0.1087953E+004
   0.1094651E+004   0.1074615E+004
   0.6795697E+003   0.6823238E+003
   0.6781680E+003   0.6755528E+003
   0.5233201E+003   0.5220736E+003
   0.5796685E+003   0.5883209E+003
   0.7587385E+003   0.7499733E+003
   0.4812701E+003   0.4783275E+003
   0.4268917E+003   0.4276204E+003
   0.4885366E+003   0.4880618E+003
   0.5786556E+003   0.5778930E+003
   0.6065126E+003   0.6067885E+003
   0.6411804E+003   0.6405875E+003
   0.6604222E+003   0.6599170E+003
   0.5180343E+003   0.5160497E+003
   0.3932949E+003   0.3921701E+003
   0.3933990E+003   0.3927086E+003
   0.4311982E+003   0.4350685E+003
   0.3533819E+003   0.3535474E+003
   0.2595983E+003   0.2613261E+003
   0.3771358E+003   0.3645891E+003
   0.7020440E+003   0.7146631E+003
   0.7225092E+003   0.7305289E+003
   0.7333736E+003   0.7509118E+003
   0.6224680E+003   0.6229008E+003
   0.5694173E+003   0.5725552E+003
   0.4881298E+003   0.4953585E+003
   0.5779596E+003   0.5971897E+003
   0.7162269E+003   0.7427390E+003
   0.6979224E+003   0.7260323E+003
   0.4724479E+003   0.4833490E+003
   0.4553108E+003   0.4638744E+003
   0.4529979E+003   0.4644495E+003
   0.5376646E+003   0.5442398E+003
   0.6239018E+003   0.6276170E+003
   0.6219125E+003   0.6224149E+003
   0.5353484E+003   0.5350501E+003
   0.5844835E+003   0.5870527E+003
   0.5747126E+003   0.5786922E+003
   0.9630879E+003   0.9317767E+003
   0.1164560E+004   0.1190365E+004
   0.1191819E+004   0.1165115E+004
   0.1025273E+004   0.1036342E+004
   0.9749616E+003   0.9767468E+003
   0.7031760E+003   0.7116633E+003
   0.6884074E+003   0.6845550E+003
   0.5196200E+003   0.5169315E+003
   0.4483581E+003   0.4492295E+003
   0.4436321E+003   0.4455965E+003
   0.4552677E+003   0.4567941E+003
   0.5491414E+003   0.5491304E+003
   0.6057316E+003   0.6077079E+003
   0.7096021E+003   0.7103032E+003
   0.6934874E+003   0.6961619E+003
   0.5902097E+003   0.5898467E+003
