 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3977011E+003   0.4031416E+003
   0.3624512E+003   0.3753146E+003
   0.3406857E+003   0.3461994E+003
   0.3358753E+003   0.3362320E+003
   0.3550772E+003   0.3538312E+003
   0.4119354E+003   0.4101957E+003
   0.5334850E+003   0.5281365E+003
   0.6863047E+003   0.6873193E+003
   0.8254271E+003   0.8522634E+003
   0.9458621E+003   0.9671624E+003
   0.9847450E+003   0.9732687E+003
   0.9532779E+003   0.9368036E+003
   0.8712281E+003   0.8574541E+003
   0.7751913E+003   0.7731605E+003
   0.7651943E+003   0.7619909E+003
   0.7504803E+003   0.7445696E+003
   0.7172559E+003   0.7112076E+003
   0.6636375E+003   0.6634832E+003
   0.6351607E+003   0.6411683E+003
   0.6487060E+003   0.6522287E+003
   0.6839228E+003   0.6845686E+003
   0.7295868E+003   0.7288748E+003
   0.7821126E+003   0.7744604E+003
   0.7920617E+003   0.7654338E+003
   0.7303768E+003   0.6947756E+003
   0.6536889E+003   0.6277317E+003
   0.5699424E+003   0.5667123E+003
   0.5619101E+003   0.5660340E+003
   0.5832651E+003   0.5840061E+003
   0.6456104E+003   0.6474622E+003
   0.6964421E+003   0.7066305E+003
   0.7149940E+003   0.7419875E+003
   0.6779558E+003   0.7113448E+003
   0.6388313E+003   0.6606331E+003
   0.5715500E+003   0.5789238E+003
   0.5325324E+003   0.5454888E+003
   0.5238201E+003   0.5471318E+003
   0.5324559E+003   0.5551969E+003
   0.5143091E+003   0.5308267E+003
   0.4621070E+003   0.4676425E+003
   0.4361090E+003   0.4641775E+003
   0.4180501E+003   0.4387392E+003
   0.4315144E+003   0.4391399E+003
   0.4531226E+003   0.4504202E+003
   0.4756191E+003   0.4697108E+003
   0.5221667E+003   0.5177953E+003
   0.6177053E+003   0.6135281E+003
   0.7566131E+003   0.7523135E+003
   0.8832759E+003   0.8962678E+003
   0.9819036E+003   0.1000362E+004
   0.1011388E+004   0.1010241E+004
   0.9609747E+003   0.9471749E+003
   0.8872543E+003   0.8739292E+003
   0.7804044E+003   0.7828681E+003
   0.7394085E+003   0.7348086E+003
   0.6797021E+003   0.6764934E+003
   0.6131628E+003   0.6153824E+003
   0.5565843E+003   0.5651781E+003
   0.5469430E+003   0.5503978E+003
   0.5868357E+003   0.5853338E+003
   0.6489485E+003   0.6466636E+003
   0.7029642E+003   0.6993631E+003
   0.7464954E+003   0.7364265E+003
   0.7351369E+003   0.7103562E+003
   0.6650045E+003   0.6347670E+003
   0.5798026E+003   0.5595033E+003
   0.4851648E+003   0.4866727E+003
   0.4439757E+003   0.4504908E+003
   0.4499435E+003   0.4491834E+003
   0.5352285E+003   0.5271496E+003
   0.6350359E+003   0.6297817E+003
   0.6955973E+003   0.7143918E+003
   0.6689786E+003   0.6918232E+003
   0.6329453E+003   0.6486280E+003
   0.5778131E+003   0.5986813E+003
   0.5571358E+003   0.5922498E+003
   0.5617842E+003   0.6066959E+003
   0.5791144E+003   0.6253373E+003
   0.5584158E+003   0.6010789E+003
   0.5019276E+003   0.5355028E+003
   0.5626344E+003   0.5856320E+003
   0.5522022E+003   0.5686911E+003
   0.5750193E+003   0.5834074E+003
   0.6045305E+003   0.6054740E+003
   0.6148520E+003   0.6137300E+003
   0.6326138E+003   0.6342639E+003
   0.6901051E+003   0.6895951E+003
   0.7865101E+003   0.7823380E+003
   0.8858817E+003   0.8907700E+003
   0.9747918E+003   0.9783928E+003
   0.1036066E+004   0.1029705E+004
   0.1023073E+004   0.1006232E+004
   0.9926531E+003   0.9706395E+003
   0.9074260E+003   0.8950566E+003
   0.8390062E+003   0.8154493E+003
   0.7310347E+003   0.7197875E+003
   0.6140823E+003   0.6182536E+003
   0.5350530E+003   0.5415412E+003
   0.5259162E+003   0.5265811E+003
   0.5785151E+003   0.5788295E+003
   0.6587148E+003   0.6595332E+003
   0.7315006E+003   0.7306259E+003
   0.7774741E+003   0.7807013E+003
   0.7640653E+003   0.7566250E+003
   0.6907322E+003   0.6734203E+003
   0.5930256E+003   0.5808456E+003
   0.4915384E+003   0.4966119E+003
   0.4150006E+003   0.4183486E+003
   0.3943359E+003   0.4034513E+003
   0.4666092E+003   0.4674468E+003
   0.5803242E+003   0.5755033E+003
   0.6730477E+003   0.6849243E+003
   0.6693958E+003   0.6904636E+003
   0.6518855E+003   0.6784004E+003
   0.6215980E+003   0.6490163E+003
   0.6201131E+003   0.6441276E+003
   0.6438060E+003   0.6671535E+003
   0.6786935E+003   0.6995113E+003
   0.6738690E+003   0.6959252E+003
   0.6308416E+003   0.6519427E+003
   0.7270475E+003   0.7451655E+003
   0.7099345E+003   0.7299694E+003
   0.7262698E+003   0.7401690E+003
   0.7569102E+003   0.7618100E+003
   0.7646172E+003   0.7614271E+003
   0.7543543E+003   0.7598002E+003
   0.7681243E+003   0.7740490E+003
   0.8125807E+003   0.8116775E+003
   0.8789843E+003   0.8807049E+003
   0.9786432E+003   0.9721516E+003
   0.1079205E+004   0.1058724E+004
   0.1106883E+004   0.1059528E+004
   0.1116160E+004   0.1054092E+004
   0.1044436E+004   0.9884053E+003
   0.9543555E+003   0.9054010E+003
   0.8171184E+003   0.8046244E+003
   0.6545298E+003   0.6574382E+003
   0.5491898E+003   0.5505942E+003
   0.5275737E+003   0.5279292E+003
   0.5797852E+003   0.5818007E+003
   0.6770199E+003   0.6781364E+003
   0.7586536E+003   0.7588019E+003
   0.8025697E+003   0.8304908E+003
   0.7930058E+003   0.8171724E+003
   0.7290494E+003   0.7337913E+003
   0.6345767E+003   0.6363874E+003
   0.5434173E+003   0.5585997E+003
   0.4537989E+003   0.4588497E+003
   0.4121262E+003   0.4278354E+003
   0.4481586E+003   0.4588151E+003
   0.5493061E+003   0.5496461E+003
   0.6571425E+003   0.6658414E+003
   0.6966166E+003   0.7090866E+003
   0.7081110E+003   0.7245864E+003
   0.7088103E+003   0.7230089E+003
   0.7118300E+003   0.7196244E+003
   0.7257196E+003   0.7272416E+003
   0.7601236E+003   0.7570321E+003
   0.7875515E+003   0.7924365E+003
   0.7803093E+003   0.7949782E+003
   0.9220616E+003   0.9268381E+003
   0.8792779E+003   0.8863968E+003
   0.8676405E+003   0.8724351E+003
   0.8813647E+003   0.8842725E+003
   0.8913861E+003   0.8923780E+003
   0.8823627E+003   0.8996461E+003
   0.8900583E+003   0.9113214E+003
   0.8957884E+003   0.9036937E+003
   0.9168230E+003   0.9128188E+003
   0.1009553E+004   0.9851250E+003
   0.1124948E+004   0.1069164E+004
   0.1189436E+004   0.1085654E+004
   0.1195133E+004   0.1067003E+004
   0.1136082E+004   0.1016471E+004
   0.1049451E+004   0.9779480E+003
   0.9189448E+003   0.9029116E+003
   0.7502022E+003   0.7430743E+003
   0.6190236E+003   0.6133023E+003
   0.5618241E+003   0.5614504E+003
   0.5952842E+003   0.5975104E+003
   0.6945709E+003   0.6940889E+003
   0.7779423E+003   0.7781812E+003
   0.8240788E+003   0.8591955E+003
   0.8045979E+003   0.8418834E+003
   0.7485507E+003   0.7607867E+003
   0.6620586E+003   0.6696322E+003
   0.5993870E+003   0.6261306E+003
   0.5261637E+003   0.5355907E+003
   0.4871336E+003   0.5050007E+003
   0.4996672E+003   0.5127315E+003
   0.5895891E+003   0.5873648E+003
   0.7108628E+003   0.7130623E+003
   0.7894988E+003   0.7936851E+003
   0.8247872E+003   0.8289597E+003
   0.8337754E+003   0.8384910E+003
   0.8289456E+003   0.8333214E+003
   0.8355153E+003   0.8344646E+003
   0.8740354E+003   0.8664773E+003
   0.9390937E+003   0.9438512E+003
   0.9654341E+003   0.9843408E+003
   0.1000050E+004   0.1000749E+004
   0.9426825E+003   0.9488109E+003
   0.9224473E+003   0.9341617E+003
   0.9302132E+003   0.9499257E+003
   0.9635816E+003   0.9839606E+003
   0.9929242E+003   0.1014359E+004
   0.1029390E+004   0.1063685E+004
   0.1030336E+004   0.1047137E+004
   0.1024372E+004   0.1016210E+004
   0.1080777E+004   0.1040724E+004
   0.1155081E+004   0.1060805E+004
   0.1190238E+004   0.1023029E+004
   0.1157780E+004   0.9574442E+003
   0.1104599E+004   0.9361158E+003
   0.1041209E+004   0.9620034E+003
   0.9593273E+003   0.9436337E+003
   0.8190387E+003   0.8013609E+003
   0.6836737E+003   0.6679167E+003
   0.6067956E+003   0.6007022E+003
   0.6129452E+003   0.6129861E+003
   0.7181121E+003   0.7173089E+003
   0.8023064E+003   0.7999324E+003
   0.8355338E+003   0.8624977E+003
   0.7951112E+003   0.8332223E+003
   0.7347317E+003   0.7452847E+003
   0.6709029E+003   0.6775556E+003
   0.6650846E+003   0.6964188E+003
   0.6473413E+003   0.6586322E+003
   0.6470977E+003   0.6797180E+003
   0.6471148E+003   0.6758824E+003
   0.7132907E+003   0.7185657E+003
   0.8207715E+003   0.8409661E+003
   0.9219098E+003   0.9327469E+003
   0.9494010E+003   0.9460990E+003
   0.9367333E+003   0.9295362E+003
   0.9200818E+003   0.9143347E+003
   0.9374928E+003   0.9307135E+003
   0.9824825E+003   0.9744256E+003
   0.1042788E+004   0.1043575E+004
   0.1048346E+004   0.1065411E+004
   0.9725393E+003   0.9906845E+003
   0.9314569E+003   0.9525350E+003
   0.9265340E+003   0.9437757E+003
   0.9457884E+003   0.9577186E+003
   0.9984066E+003   0.1007016E+004
   0.1063686E+004   0.1066455E+004
   0.1117574E+004   0.1129120E+004
   0.1122319E+004   0.1126266E+004
   0.1077136E+004   0.1065502E+004
   0.1048098E+004   0.1012038E+004
   0.1034105E+004   0.9457754E+003
   0.1020614E+004   0.8611915E+003
   0.9947713E+003   0.8073832E+003
   0.9908641E+003   0.8356417E+003
   0.9849367E+003   0.9098447E+003
   0.9634749E+003   0.9364556E+003
   0.8613818E+003   0.8311421E+003
   0.7198647E+003   0.6995875E+003
   0.6170453E+003   0.6098404E+003
   0.5930669E+003   0.5961090E+003
   0.7118309E+003   0.7138079E+003
   0.8191317E+003   0.8082684E+003
   0.8890627E+003   0.8783964E+003
   0.8689421E+003   0.8904544E+003
   0.8171281E+003   0.8223010E+003
   0.7661857E+003   0.7733554E+003
   0.7916195E+003   0.8302960E+003
   0.8235060E+003   0.8416641E+003
   0.8386215E+003   0.8974856E+003
   0.8187352E+003   0.8606282E+003
   0.8086517E+003   0.8062936E+003
   0.8518640E+003   0.8541896E+003
   0.9035169E+003   0.8928390E+003
   0.8965299E+003   0.8771711E+003
   0.8771912E+003   0.8663103E+003
   0.8980596E+003   0.9002864E+003
   0.9761103E+003   0.9707063E+003
   0.1037012E+004   0.1024172E+004
   0.1061990E+004   0.1057062E+004
   0.1024062E+004   0.1038399E+004
   0.9026751E+003   0.9171493E+003
   0.8891816E+003   0.9071623E+003
   0.8955715E+003   0.9034385E+003
   0.9263183E+003   0.9264370E+003
   0.9856796E+003   0.9834318E+003
   0.1067527E+004   0.1065622E+004
   0.1127247E+004   0.1131829E+004
   0.1133219E+004   0.1134159E+004
   0.1037623E+004   0.1028693E+004
   0.9071713E+003   0.8749230E+003
   0.8095682E+003   0.7372227E+003
   0.7826252E+003   0.6661654E+003
   0.8236632E+003   0.6922470E+003
   0.8931474E+003   0.7856908E+003
   0.9410464E+003   0.8777530E+003
   0.9580344E+003   0.9194936E+003
   0.8644058E+003   0.8279924E+003
   0.7039589E+003   0.6821279E+003
   0.5876108E+003   0.5797869E+003
   0.5550656E+003   0.5589095E+003
   0.6909541E+003   0.6930318E+003
   0.8297813E+003   0.8099220E+003
   0.9414012E+003   0.8921844E+003
   0.9916508E+003   0.9536158E+003
   0.9875884E+003   0.9567233E+003
   0.9389229E+003   0.9328840E+003
   0.9558438E+003   0.9945245E+003
   0.9817947E+003   0.1002538E+004
   0.9881959E+003   0.1054462E+004
   0.9405012E+003   0.9866151E+003
   0.8299492E+003   0.8255174E+003
   0.7914530E+003   0.7834668E+003
   0.7720323E+003   0.7519862E+003
   0.7351804E+003   0.7179881E+003
   0.7380135E+003   0.7199010E+003
   0.8372686E+003   0.8132039E+003
   0.9836914E+003   0.9502352E+003
   0.1058808E+004   0.1032422E+004
   0.1023581E+004   0.1020992E+004
   0.9468079E+003   0.9546590E+003
   0.8988014E+003   0.9085204E+003
   0.9056170E+003   0.9203810E+003
   0.9289258E+003   0.9401472E+003
   0.9591522E+003   0.9650455E+003
   0.1000141E+004   0.1001922E+004
   0.1050095E+004   0.1050427E+004
   0.1075501E+004   0.1080569E+004
   0.1066579E+004   0.1070352E+004
   0.9323351E+003   0.9218699E+003
   0.7464952E+003   0.7214864E+003
   0.6106224E+003   0.5711681E+003
   0.6045972E+003   0.5512965E+003
   0.7308217E+003   0.6627884E+003
   0.8497249E+003   0.7850728E+003
   0.9170155E+003   0.8612002E+003
   0.9304895E+003   0.8822653E+003
   0.8257426E+003   0.7832367E+003
   0.6600389E+003   0.6362272E+003
   0.5431708E+003   0.5364401E+003
   0.5245937E+003   0.5266818E+003
   0.6672907E+003   0.6686104E+003
   0.8207710E+003   0.7982907E+003
   0.9608227E+003   0.8942723E+003
   0.1072144E+004   0.9919791E+003
   0.1103334E+004   0.1046034E+004
   0.1055073E+004   0.1040915E+004
   0.1038842E+004   0.1069214E+004
   0.1035885E+004   0.1055255E+004
   0.1013217E+004   0.1069964E+004
   0.9460897E+003   0.9786584E+003
   0.7731991E+003   0.7835892E+003
   0.6824755E+003   0.6921385E+003
   0.5989871E+003   0.6060486E+003
   0.5531813E+003   0.5576711E+003
   0.6445100E+003   0.5808903E+003
   0.8543738E+003   0.7405084E+003
   0.1065701E+004   0.9548303E+003
   0.1136893E+004   0.1062704E+004
   0.1038979E+004   0.1014696E+004
   0.9377456E+003   0.9299039E+003
   0.9937846E+003   0.1000906E+004
   0.1006743E+004   0.1027138E+004
   0.1034115E+004   0.1048713E+004
   0.1042819E+004   0.1048603E+004
   0.1041638E+004   0.1042643E+004
   0.1044828E+004   0.1045075E+004
   0.1043500E+004   0.1045761E+004
   0.1033089E+004   0.1035773E+004
   0.9167923E+003   0.9072595E+003
   0.7575881E+003   0.7231830E+003
   0.6383006E+003   0.5973694E+003
   0.6466458E+003   0.5962296E+003
   0.7676713E+003   0.7037529E+003
   0.8788802E+003   0.8129004E+003
   0.9272957E+003   0.8621658E+003
   0.9100612E+003   0.8495580E+003
   0.7823371E+003   0.7305942E+003
   0.6228049E+003   0.5952606E+003
   0.5189096E+003   0.5177173E+003
   0.5308222E+003   0.5341917E+003
   0.6663654E+003   0.6670319E+003
   0.8169400E+003   0.7971607E+003
   0.9597557E+003   0.8919209E+003
   0.1097324E+004   0.1001579E+004
   0.1136843E+004   0.1058667E+004
   0.1071315E+004   0.1037752E+004
   0.9941624E+003   0.9911122E+003
   0.9516514E+003   0.9538516E+003
   0.9305498E+003   0.9299763E+003
   0.8783791E+003   0.8820237E+003
   0.7190099E+003   0.7354510E+003
   0.6184060E+003   0.6435552E+003
   0.5218797E+003   0.5445534E+003
   0.5027708E+003   0.4887399E+003
   0.6489795E+003   0.5660683E+003
   0.9192018E+003   0.7836921E+003
   0.1148666E+004   0.1020494E+004
   0.1224447E+004   0.1121096E+004
   0.1117285E+004   0.1067141E+004
   0.1024521E+004   0.1008274E+004
   0.9781216E+003   0.9888494E+003
   0.9759203E+003   0.9862703E+003
   0.1011026E+004   0.1011408E+004
   0.1021215E+004   0.1018465E+004
   0.1005698E+004   0.1001474E+004
   0.9937107E+003   0.9879648E+003
   0.1002229E+004   0.9986020E+003
   0.1014876E+004   0.1020013E+004
   0.9593824E+003   0.9538771E+003
   0.8569935E+003   0.8185964E+003
   0.7767729E+003   0.7171935E+003
   0.7833940E+003   0.7073847E+003
   0.8723756E+003   0.7899919E+003
   0.9275059E+003   0.8446635E+003
   0.8971692E+003   0.8184202E+003
   0.8014593E+003   0.7331448E+003
   0.6517431E+003   0.5971729E+003
   0.5413989E+003   0.5087715E+003
   0.5092034E+003   0.5060973E+003
   0.5911296E+003   0.5976913E+003
   0.7464473E+003   0.7514108E+003
   0.8857928E+003   0.8754043E+003
   0.9909323E+003   0.9422075E+003
   0.1092778E+004   0.1020827E+004
   0.1109896E+004   0.1043928E+004
   0.1047926E+004   0.1016092E+004
   0.9465272E+003   0.9347832E+003
   0.8859570E+003   0.8819251E+003
   0.8707845E+003   0.8581894E+003
   0.8295235E+003   0.8251250E+003
   0.7227897E+003   0.7365891E+003
   0.6423173E+003   0.6699376E+003
   0.5680356E+003   0.5807126E+003
   0.5653657E+003   0.5519644E+003
   0.7063231E+003   0.6435477E+003
   0.9384527E+003   0.8254634E+003
   0.1145878E+004   0.1037446E+004
   0.1224521E+004   0.1132613E+004
   0.1143852E+004   0.1108802E+004
