 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.1222968E+003  -0.1246812E+003
   0.5494523E+001   0.1040762E+001
  -0.2546974E+003  -0.2544955E+003
  -0.4285627E+003  -0.4280737E+003
  -0.1449138E+003  -0.1509110E+003
   0.2468134E+003   0.2477361E+003
   0.4291712E+003   0.4211693E+003
   0.3586616E+003   0.3486750E+003
  -0.2381037E+002  -0.2354300E+002
  -0.9219803E+002  -0.9356782E+002
   0.1369662E+003   0.1382715E+003
   0.1497376E+003   0.1531352E+003
   0.5360461E+002   0.5339963E+002
   0.1381931E+003   0.1488173E+003
   0.6731232E+002   0.9341617E+001
  -0.9617449E+003  -0.9529653E+003
  -0.1320485E+004  -0.9437092E+003
  -0.3572420E+003  -0.3366122E+003
   0.1794231E+002   0.1732042E+002
   0.2441271E+002   0.2367046E+002
   0.1337923E+002   0.1330127E+002
   0.5086634E+001   0.5023727E+001
  -0.4455389E+002  -0.4457799E+002
  -0.2194725E+002  -0.2186409E+002
  -0.8078571E+002  -0.8333264E+002
  -0.5937326E+002  -0.5946465E+002
  -0.9322440E+002  -0.9371564E+002
  -0.5787438E+002  -0.5782875E+002
  -0.1029677E+003  -0.1028673E+003
  -0.2928136E+003  -0.2910808E+003
  -0.1882264E+003  -0.1879189E+003
  -0.1884581E+003  -0.1896383E+003
  -0.2352725E+003  -0.2396794E+003
  -0.1376355E+003  -0.1380427E+003
  -0.9079549E+002  -0.9137000E+002
  -0.1550372E+003  -0.1559839E+003
  -0.1008709E+003  -0.1066319E+003
  -0.9115852E+002  -0.9115004E+002
  -0.1824104E+003  -0.1831404E+003
  -0.1624307E+003  -0.1651905E+003
  -0.2080945E+003  -0.2133112E+003
  -0.7736355E+002  -0.8348292E+002
  -0.2761970E+003  -0.2873950E+003
  -0.4596889E+003  -0.4657261E+003
  -0.2274551E+003  -0.2293357E+003
  -0.9318657E+002  -0.9252548E+002
  -0.1196110E+003  -0.1196124E+003
  -0.1548593E+003  -0.1580145E+003
  -0.7949130E+001  -0.1250556E+002
  -0.5447558E+002  -0.5457398E+002
  -0.3412382E+002  -0.3818063E+002
   0.1196354E+003   0.1195038E+003
   0.6923067E+002   0.6845121E+002
  -0.2566924E+003  -0.2667450E+003
  -0.6650597E+002  -0.8318577E+002
  -0.2127885E+003  -0.2146658E+003
  -0.1752747E+004  -0.1928939E+004
  -0.1740411E+004  -0.1716465E+004
  -0.1316895E+004  -0.1210883E+004
  -0.1446530E+003  -0.1437805E+003
  -0.5727122E+001  -0.6882590E+001
  -0.1236980E+002  -0.1352626E+002
  -0.6292711E+002  -0.6334611E+002
  -0.9288184E+002  -0.9346886E+002
  -0.3085789E+002  -0.3124348E+002
  -0.2308534E+002  -0.2344457E+002
   0.3463881E+001   0.3197262E+001
   0.4165230E+001   0.4332084E+001
  -0.3248648E+002  -0.3420843E+002
  -0.4731388E+003  -0.4685815E+003
  -0.4268719E+003  -0.4229500E+003
  -0.2860651E+003  -0.2932411E+003
  -0.5223659E+002  -0.5610686E+002
  -0.7940206E+002  -0.8111030E+002
  -0.9039844E+002  -0.9036133E+002
  -0.9543500E+002  -0.9626671E+002
  -0.2113410E+003  -0.2120660E+003
  -0.9886805E+002  -0.1021101E+003
  -0.1065880E+003  -0.1065792E+003
  -0.1417214E+003  -0.1438333E+003
  -0.3174777E+003  -0.3275466E+003
  -0.1728797E+003  -0.1823735E+003
   0.1121517E+003   0.9853622E+002
   0.4848426E+003   0.4715053E+003
   0.2845761E+003   0.2769094E+003
   0.9781216E+001   0.9357186E+001
  -0.9399280E+002  -0.9431909E+002
  -0.8224825E+002  -0.8202602E+002
  -0.2417577E+002  -0.2415981E+002
  -0.8377556E+002  -0.8372023E+002
   0.8405166E+002   0.7850156E+002
   0.2884359E+003   0.2871298E+003
   0.2346641E+003   0.2309529E+003
  -0.3166275E+002  -0.2310188E+002
  -0.9156255E+003  -0.1069409E+004
   0.4595968E+003   0.4679219E+003
   0.1643144E+004   0.1653738E+004
  -0.4833290E+003  -0.5063369E+003
  -0.2014652E+004  -0.1977207E+004
  -0.2778629E+004  -0.2649834E+004
  -0.1379642E+004  -0.1311434E+004
  -0.9321858E+003  -0.9114541E+003
  -0.3849579E+003  -0.3966838E+003
  -0.2739549E+003  -0.2748870E+003
  -0.1708301E+003  -0.1767002E+003
   0.9180776E+002   0.1019657E+003
   0.1847357E+003   0.2056755E+003
   0.1435420E+003   0.1499873E+003
  -0.1273600E+003  -0.1240264E+003
  -0.2622743E+003  -0.2636533E+003
  -0.3555360E+003  -0.3573332E+003
  -0.2498383E+003  -0.2508327E+003
  -0.6135145E+003  -0.6030973E+003
  -0.5077743E+002  -0.5376442E+002
  -0.3690733E+002  -0.3767592E+002
  -0.7487550E+002  -0.7495110E+002
  -0.1601262E+003  -0.1629995E+003
  -0.1687421E+003  -0.1700993E+003
  -0.3700770E+002  -0.3738315E+002
  -0.6108863E+002  -0.6235730E+002
  -0.3382137E+002  -0.4260013E+002
   0.1959199E+003   0.1750403E+003
   0.1973204E+003   0.1964067E+003
   0.1461721E+002   0.1496752E+002
   0.2152218E+002   0.2324884E+002
  -0.7485055E+002  -0.7466612E+002
  -0.2336034E+003  -0.2327616E+003
  -0.2021791E+003  -0.2023106E+003
  -0.2049369E+002  -0.2866640E+002
   0.1000241E+003   0.1000311E+003
   0.1046299E+003   0.1102815E+003
  -0.3402889E+002  -0.3880958E+002
  -0.1750577E+003  -0.1738228E+003
  -0.4507463E+003  -0.3981008E+003
   0.3083290E+003   0.3745546E+003
  -0.8611072E+002  -0.7411618E+002
  -0.5265430E+003  -0.6121482E+003
  -0.5176637E+003  -0.4648765E+003
  -0.2483404E+003  -0.2402393E+003
  -0.7942467E+003  -0.7518168E+003
  -0.1075873E+004  -0.1069642E+004
  -0.1127997E+004  -0.1124623E+004
  -0.1100525E+004  -0.1102385E+004
  -0.1265030E+004  -0.1260061E+004
  -0.8860430E+003  -0.9016048E+003
  -0.6390690E+002  -0.6386938E+002
   0.1880920E+003   0.1873091E+003
   0.1812735E+003   0.1821194E+003
   0.4651683E+003   0.4645726E+003
   0.8244170E+003   0.8190153E+003
   0.2795366E+003   0.2898373E+003
  -0.1085640E+002  -0.9606136E+001
  -0.1074652E+003  -0.1079219E+003
  -0.1695454E+003  -0.1680789E+003
   0.6235395E+002   0.6383577E+002
   0.1285402E+002   0.1230698E+002
  -0.1286136E+003  -0.1300126E+003
  -0.2541037E+003  -0.2706578E+003
  -0.3229013E+003  -0.3062090E+003
  -0.4009595E+002  -0.4339576E+002
  -0.2631651E+003  -0.2670491E+003
  -0.3205118E+003  -0.3173755E+003
  -0.1273921E+003  -0.1301487E+003
  -0.1613225E+002  -0.1841637E+002
   0.5693254E+002   0.5636216E+002
   0.9300877E+002   0.9207754E+002
   0.8288610E+001   0.7257643E+001
  -0.4982996E+002  -0.5014227E+002
  -0.8053200E+002  -0.8604198E+002
   0.1548922E+002   0.1223312E+002
   0.1738461E+003   0.1737078E+003
   0.3415079E+002   0.3346718E+002
  -0.6742148E+003  -0.6445393E+003
  -0.3635693E+003  -0.3096032E+003
   0.9530501E+002   0.1617194E+003
   0.4539873E+003   0.4889100E+003
  -0.4348831E+002   0.1074903E+003
   0.1525278E+003   0.1517563E+003
  -0.1430363E+003  -0.1424437E+003
  -0.2100836E+003  -0.1783010E+003
  -0.7687286E+003  -0.7483890E+003
  -0.4873184E+003  -0.4854094E+003
  -0.4128725E+003  -0.4189475E+003
  -0.2859868E+003  -0.2857971E+003
  -0.2379763E+003  -0.2682531E+003
  -0.5610164E+002  -0.6358736E+002
  -0.1167195E+003  -0.1218762E+003
  -0.2210476E+003  -0.2219441E+003
   0.5408089E+002   0.5692300E+002
   0.3303086E+003   0.3255839E+003
   0.8720689E+003   0.8460561E+003
   0.7843486E+003   0.7745532E+003
   0.8025744E+003   0.7984514E+003
   0.2875563E+003   0.2792433E+003
   0.1053872E+003   0.1053578E+003
   0.5158489E+002   0.5322111E+002
  -0.2884043E+002  -0.2860426E+002
  -0.4736657E+002  -0.4776752E+002
  -0.1137634E+003  -0.1185288E+003
  -0.3437004E+003  -0.3375934E+003
   0.8997988E+002   0.9094565E+002
  -0.2677490E+002  -0.2731870E+002
  -0.5026703E+002  -0.5124976E+002
  -0.2305803E+002  -0.2322328E+002
  -0.5009978E+002  -0.5171538E+002
  -0.8019298E+002  -0.7997528E+002
  -0.8425602E+002  -0.8441076E+002
  -0.1354400E+003  -0.1363855E+003
  -0.2767129E+003  -0.2771922E+003
  -0.1224197E+003  -0.1233502E+003
  -0.1399843E+003  -0.1394120E+003
  -0.2539768E+003  -0.2570120E+003
   0.1394416E+003   0.1279981E+003
   0.5361787E+003   0.5432628E+003
   0.4932484E+003   0.5385499E+003
   0.4896565E+003   0.5471018E+003
   0.4425442E+003   0.4565225E+003
   0.6074754E+002   0.6197894E+002
  -0.4947061E+002  -0.5026768E+002
  -0.8574104E+002  -0.8476768E+002
  -0.4147981E+003  -0.4116917E+003
  -0.5252898E+003  -0.5189486E+003
  -0.2400699E+003  -0.2413431E+003
  -0.1340668E+003  -0.1341187E+003
   0.2600305E+002   0.2664225E+002
  -0.3563570E+003  -0.3411189E+003
  -0.6327740E+002  -0.6324312E+002
  -0.4513832E+003  -0.4630146E+003
  -0.7876003E+003  -0.7733157E+003
  -0.1931524E+003  -0.1750439E+003
  -0.2097713E+003  -0.1707956E+003
  -0.1495420E+002  -0.1356830E+002
   0.2347041E+002   0.2286464E+002
  -0.2008834E+002  -0.2052155E+002
   0.1331249E+002   0.1355379E+002
  -0.1593203E+001  -0.1434992E+001
  -0.4193172E+002  -0.4374207E+002
  -0.2205376E+003  -0.2168693E+003
  -0.5336829E+002  -0.5444160E+002
  -0.5830678E+001  -0.5356099E+001
  -0.1737334E+003  -0.1668986E+003
   0.1501146E+002   0.1672016E+002
   0.7355804E+002   0.7362590E+002
  -0.8290937E+002  -0.8272258E+002
  -0.1800718E+003  -0.1854379E+003
  -0.5623181E+002  -0.5614418E+002
  -0.5232501E+002  -0.5376224E+002
  -0.1756517E+003  -0.1756548E+003
  -0.1802574E+003  -0.1849737E+003
  -0.2769036E+003  -0.2785839E+003
  -0.2705132E+003  -0.2716316E+003
  -0.1170166E+003  -0.1249233E+003
   0.2355108E+003   0.2337221E+003
   0.4263014E+003   0.4359003E+003
   0.5379633E+003   0.5536510E+003
   0.3671417E+003   0.3689972E+003
   0.1716541E+003   0.1715178E+003
   0.3462686E+002   0.3482600E+002
  -0.1068785E+002  -0.1074087E+002
  -0.5506040E+002  -0.5427728E+002
   0.7648038E+002   0.7997064E+002
  -0.1211083E+003  -0.1193666E+003
  -0.1767366E+003  -0.1757569E+003
  -0.1932661E+003  -0.1935219E+003
  -0.1218724E+003  -0.1217799E+003
  -0.1249532E+003  -0.1338939E+003
  -0.2075670E+003  -0.2149542E+003
  -0.2231959E+003  -0.2261085E+003
  -0.4991259E+003  -0.4990574E+003
  -0.8812305E+003  -0.8375935E+003
  -0.7419733E+003  -0.6756238E+003
  -0.6664334E+003  -0.6433545E+003
  -0.9032669E+002  -0.9057334E+002
  -0.8756252E+002  -0.8895371E+002
  -0.4947788E+002  -0.5466284E+002
  -0.3466278E+002  -0.3484063E+002
  -0.2516734E+003  -0.2454244E+003
  -0.3686620E+003  -0.3746643E+003
  -0.7606496E+002  -0.7730030E+002
  -0.2374730E+002  -0.2388936E+002
  -0.8571394E+002  -0.9183903E+002
