 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.6344192E+002   0.6857699E+002
   0.8504223E+002   0.9080759E+002
   0.8003996E+002   0.8669288E+002
   0.6062423E+002   0.6853100E+002
   0.2704562E+002   0.3482334E+002
  -0.1393217E+002  -0.1067747E+002
  -0.4192770E+002  -0.4244074E+002
  -0.5642998E+002  -0.5913167E+002
  -0.6108245E+002  -0.6575639E+002
  -0.5493236E+002  -0.6180992E+002
  -0.3954150E+002  -0.4792031E+002
  -0.1872948E+002  -0.2656005E+002
   0.8243206E+001   0.3609314E+001
   0.3242449E+002   0.3139370E+002
   0.5269834E+002   0.5726554E+002
   0.7878030E+002   0.1011312E+003
   0.1111598E+003   0.1455769E+003
   0.1590983E+003   0.1915388E+003
   0.2447626E+003   0.2699351E+003
   0.3182730E+003   0.3369119E+003
   0.3557997E+003   0.3802438E+003
   0.3736494E+003   0.4053580E+003
   0.3650693E+003   0.3940108E+003
   0.2879019E+003   0.3022605E+003
   0.1913442E+003   0.1921033E+003
   0.1165859E+003   0.1164752E+003
   0.5502237E+002   0.5573150E+002
   0.5155020E+001   0.4532025E+001
  -0.2057731E+002  -0.2322858E+002
  -0.3743431E+002  -0.4136080E+002
  -0.5278331E+002  -0.5673894E+002
  -0.7271493E+002  -0.7618182E+002
  -0.9509351E+002  -0.9960428E+002
  -0.1144184E+003  -0.1201946E+003
  -0.1267935E+003  -0.1359881E+003
  -0.1292107E+003  -0.1403336E+003
  -0.1132294E+003  -0.1242517E+003
  -0.7912658E+002  -0.8740089E+002
  -0.3685977E+002  -0.3999740E+002
   0.1338392E+002   0.1505764E+002
  -0.2376891E+002  -0.2466068E+002
  -0.3300882E+001  -0.5900000E+000
   0.2075405E+001   0.6331152E+001
  -0.5312426E+001  -0.1604934E+001
  -0.2825991E+002  -0.2850436E+002
  -0.6673846E+002  -0.7207545E+002
  -0.9544665E+002  -0.1016011E+003
  -0.1105026E+003  -0.1198571E+003
