 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.7695529E+002  -0.1011232E+003
  -0.4031074E+002  -0.6473542E+002
   0.3239081E+001  -0.2478936E+002
   0.3794028E+002   0.1709229E+002
   0.7131175E+002   0.5475547E+002
   0.9588128E+002   0.8642732E+002
   0.1096841E+003   0.1079409E+003
   0.1143116E+003   0.1089342E+003
   0.1196446E+003   0.1135922E+003
   0.1220576E+003   0.1230563E+003
   0.1182858E+003   0.1274915E+003
   0.9443642E+002   0.1051641E+003
   0.6101357E+002   0.6895758E+002
   0.2022398E+002   0.2117896E+002
  -0.4958380E+002  -0.7360607E+002
  -0.1183173E+003  -0.1269498E+003
  -0.2044961E+003  -0.1903681E+003
  -0.2921589E+003  -0.2568113E+003
  -0.3123666E+003  -0.2667482E+003
  -0.2934924E+003  -0.2701859E+003
  -0.2384071E+003  -0.2436472E+003
  -0.1546159E+003  -0.1711511E+003
  -0.1068293E+003  -0.1215082E+003
  -0.7789830E+002  -0.8598544E+002
  -0.4948247E+002  -0.5325993E+002
  -0.2540757E+002  -0.3047050E+002
  -0.1617125E+002  -0.1892369E+002
  -0.4537910E+002  -0.4980885E+002
  -0.8604384E+002  -0.9657764E+002
  -0.1399170E+003  -0.1494172E+003
  -0.1817671E+003  -0.1859086E+003
  -0.1683089E+003  -0.1720506E+003
  -0.1522399E+003  -0.1629065E+003
  -0.1358293E+003  -0.1495581E+003
  -0.1168705E+003  -0.1283561E+003
  -0.1168968E+003  -0.1292476E+003
  -0.1165400E+003  -0.1272354E+003
  -0.1198376E+003  -0.1298703E+003
  -0.1140582E+003  -0.1342957E+003
  -0.9278984E+002  -0.1190791E+003
  -0.5759893E+002  -0.8071146E+002
  -0.2405100E+002  -0.4857104E+002
   0.2465899E+002  -0.1313980E+001
   0.7556021E+002   0.5717116E+002
   0.9550708E+002   0.7904076E+002
   0.1012033E+003   0.8920713E+002
   0.8868379E+002   0.8339985E+002
