 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.1027492E+003  -0.1125221E+003
  -0.4449826E+002  -0.5289928E+002
  -0.2451116E+003  -0.2474082E+003
  -0.3480758E+003  -0.3567431E+003
  -0.8010553E+002  -0.9505756E+002
   0.2753644E+003   0.2763519E+003
   0.4078743E+003   0.3971970E+003
   0.2674193E+003   0.2626966E+003
  -0.5725408E+001  -0.1078028E+002
  -0.4992855E+002  -0.5236675E+002
   0.1179060E+003   0.1218643E+003
   0.1263381E+003   0.1319698E+003
   0.6416359E+002   0.6338560E+002
   0.1345992E+003   0.1489007E+003
   0.3339807E+002  -0.1814255E+002
  -0.8131029E+003  -0.8443759E+003
  -0.1232461E+004  -0.8291848E+003
  -0.5403179E+003  -0.3844328E+003
  -0.5805942E+002  -0.5491457E+002
   0.4857687E+001   0.1330263E+001
   0.8447556E+001   0.8031227E+001
  -0.3167891E+000  -0.3273554E+000
  -0.3925382E+002  -0.3926575E+002
  -0.3585494E+002  -0.3609088E+002
  -0.6734356E+002  -0.7024005E+002
  -0.6487018E+002  -0.6527790E+002
  -0.8471199E+002  -0.8560763E+002
  -0.5920611E+002  -0.5908579E+002
  -0.1153319E+003  -0.1149624E+003
  -0.2596105E+003  -0.2564757E+003
  -0.1899589E+003  -0.1895474E+003
  -0.1899706E+003  -0.1935927E+003
  -0.1851601E+003  -0.1930223E+003
  -0.1291064E+003  -0.1309847E+003
  -0.1005610E+003  -0.1017826E+003
  -0.1338848E+003  -0.1399069E+003
  -0.1178466E+003  -0.1301722E+003
  -0.9482201E+002  -0.9540492E+002
  -0.1719858E+003  -0.1740646E+003
  -0.1687472E+003  -0.1764639E+003
  -0.1957949E+003  -0.2090582E+003
  -0.1052973E+003  -0.1129319E+003
  -0.2579303E+003  -0.2741217E+003
  -0.3850645E+003  -0.4089172E+003
  -0.1845426E+003  -0.1877441E+003
  -0.6633280E+002  -0.6592797E+002
  -0.9035262E+002  -0.8926758E+002
  -0.7501688E+002  -0.8355595E+002
  -0.1761780E+002  -0.2538578E+002
  -0.6051849E+002  -0.6062605E+002
   0.2965604E+002   0.2532001E+002
   0.1511734E+003   0.1555976E+003
   0.4781843E+002   0.4554226E+002
  -0.2243332E+003  -0.2449429E+003
