 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.7427601E+002  -0.9210331E+002
  -0.4015271E+002  -0.5833354E+002
  -0.1562999E+001  -0.1863835E+002
   0.3089376E+002   0.1638253E+002
   0.5513525E+002   0.4354615E+002
   0.7293286E+002   0.6228366E+002
   0.8070751E+002   0.7455598E+002
   0.8272022E+002   0.7958006E+002
   0.8654181E+002   0.8596637E+002
   0.9176847E+002   0.9486149E+002
   0.8887207E+002   0.9580339E+002
   0.7217606E+002   0.7885028E+002
   0.5210237E+002   0.6268434E+002
   0.2210737E+002   0.1694365E+002
  -0.2396290E+002  -0.3747399E+002
  -0.8530617E+002  -0.8948113E+002
  -0.1582996E+003  -0.1529326E+003
  -0.2287978E+003  -0.2158029E+003
  -0.2653599E+003  -0.2423025E+003
  -0.2750617E+003  -0.2580215E+003
  -0.2564592E+003  -0.2631427E+003
  -0.2113210E+003  -0.2304529E+003
  -0.1561012E+003  -0.1766821E+003
  -0.1109455E+003  -0.1257034E+003
  -0.7169366E+002  -0.8325817E+002
  -0.4579456E+002  -0.5415761E+002
  -0.4525263E+002  -0.5032022E+002
  -0.4715377E+002  -0.4942774E+002
  -0.7137911E+002  -0.7671647E+002
  -0.1097157E+003  -0.1190962E+003
  -0.1428970E+003  -0.1479427E+003
  -0.1493797E+003  -0.1543294E+003
  -0.1459441E+003  -0.1553477E+003
  -0.1397478E+003  -0.1537523E+003
  -0.1302877E+003  -0.1449953E+003
  -0.1168244E+003  -0.1285463E+003
  -0.1161780E+003  -0.1261924E+003
  -0.1136241E+003  -0.1259125E+003
  -0.1076527E+003  -0.1297097E+003
  -0.9310450E+002  -0.1142998E+003
  -0.5688331E+002  -0.7507333E+002
  -0.1314395E+002  -0.3101788E+002
   0.3740638E+002   0.1857641E+002
   0.7226945E+002   0.5706297E+002
   0.8098551E+002   0.6736324E+002
   0.7793378E+002   0.6521060E+002
   0.7914025E+002   0.7051565E+002
   0.6964907E+002   0.6268296E+002
   0.6363818E+002   0.5841459E+002
   0.6496253E+002   0.6236483E+002
   0.6448850E+002   0.6564208E+002
   0.5838423E+002   0.6182460E+002
   0.5012342E+002   0.5646134E+002
   0.2627535E+002   0.2660908E+002
  -0.1708189E+002  -0.1418232E+002
  -0.9909500E+002  -0.8901080E+002
  -0.2047810E+003  -0.1920345E+003
  -0.3153220E+003  -0.2966480E+003
  -0.3944592E+003  -0.3608586E+003
  -0.4423027E+003  -0.4182722E+003
  -0.4351275E+003  -0.4353378E+003
  -0.3876775E+003  -0.4050065E+003
  -0.3182749E+003  -0.3460208E+003
  -0.2382730E+003  -0.2649990E+003
  -0.1611849E+003  -0.1843818E+003
  -0.9703788E+002  -0.1127315E+003
  -0.6066303E+002  -0.6735660E+002
  -0.3372730E+002  -0.3414047E+002
  -0.4527545E+002  -0.4711241E+002
  -0.7520792E+002  -0.8112017E+002
  -0.1068633E+003  -0.1109103E+003
  -0.1152223E+003  -0.1202008E+003
  -0.1155840E+003  -0.1237301E+003
  -0.1146102E+003  -0.1257155E+003
  -0.1156144E+003  -0.1272680E+003
  -0.1170302E+003  -0.1290842E+003
  -0.1259794E+003  -0.1392398E+003
  -0.1311538E+003  -0.1473960E+003
  -0.1232027E+003  -0.1514817E+003
  -0.9341102E+002  -0.1185483E+003
  -0.9864191E+002  -0.1164059E+003
  -0.6712110E+002  -0.8204294E+002
  -0.2095478E+002  -0.3397601E+002
   0.2246737E+002   0.9797301E+001
   0.3395797E+002   0.2345804E+002
   0.2987546E+002   0.2037713E+002
   0.2650024E+002   0.2082036E+002
   0.1338790E+002   0.8357516E+001
   0.7072238E+001   0.2321836E+001
   0.1131675E+002   0.5474067E+001
   0.1492906E+002   0.1115900E+002
   0.1846629E+002   0.1844097E+002
   0.1413543E+002   0.1882857E+002
  -0.7369747E+001   0.1355982E+001
  -0.5767440E+002  -0.3849400E+002
  -0.1484837E+003  -0.1218173E+003
  -0.2723569E+003  -0.2504679E+003
  -0.3922556E+003  -0.3670735E+003
  -0.4896608E+003  -0.4506912E+003
  -0.5496341E+003  -0.5177121E+003
  -0.5461926E+003  -0.5314210E+003
  -0.4939189E+003  -0.4924102E+003
  -0.4208757E+003  -0.4420820E+003
  -0.3291778E+003  -0.3544247E+003
  -0.2351982E+003  -0.2583756E+003
