 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.7171096E+002  -0.9599034E+002
  -0.4552658E+002  -0.6964684E+002
  -0.2250852E+002  -0.5161300E+002
   0.1530766E+002  -0.1429722E+002
   0.8094005E+002   0.5727382E+002
   0.1464709E+003   0.1391159E+003
   0.1684926E+003   0.1701956E+003
   0.1496227E+003   0.1436905E+003
   0.1306386E+003   0.1184280E+003
   0.1228010E+003   0.1183012E+003
   0.1162841E+003   0.1230315E+003
   0.9666789E+002   0.1070953E+003
   0.6728882E+002   0.7061137E+002
   0.3759862E+002   0.4097323E+002
  -0.6379225E+002  -0.8537426E+002
  -0.2213298E+003  -0.2227879E+003
  -0.3721424E+003  -0.3131401E+003
  -0.4503583E+003  -0.3297560E+003
  -0.3789130E+003  -0.3055515E+003
  -0.2661884E+003  -0.2460837E+003
  -0.1457509E+003  -0.1510271E+003
  -0.7017747E+002  -0.7871705E+002
  -0.5598665E+002  -0.6178670E+002
  -0.6151474E+002  -0.6568709E+002
  -0.7131040E+002  -0.7384463E+002
  -0.7486063E+002  -0.7974240E+002
  -0.6381035E+002  -0.6945072E+002
  -0.8074106E+002  -0.8755028E+002
  -0.1313158E+003  -0.1418883E+003
  -0.1781454E+003  -0.1847915E+003
  -0.2163970E+003  -0.2175887E+003
  -0.1749195E+003  -0.1792773E+003
  -0.1436628E+003  -0.1560233E+003
  -0.1136344E+003  -0.1234729E+003
  -0.1104602E+003  -0.1194848E+003
  -0.1187996E+003  -0.1312039E+003
  -0.1148835E+003  -0.1271739E+003
  -0.1230560E+003  -0.1326110E+003
  -0.1200624E+003  -0.1306858E+003
  -0.1075493E+003  -0.1382457E+003
  -0.1034586E+003  -0.1325705E+003
  -0.8626421E+002  -0.1096944E+003
  -0.4639278E+002  -0.7492263E+002
  -0.5561173E+000  -0.2566998E+002
   0.5426738E+002   0.3638893E+002
   0.9402926E+002   0.8810255E+002
   0.8219596E+002   0.7830646E+002
   0.3289480E+002   0.2839113E+002
  -0.5306895E+001  -0.1157995E+002
   0.9441102E+001   0.6122588E+001
   0.5401690E+002   0.5240911E+002
   0.8661504E+002   0.9220856E+002
   0.5092751E+002   0.6085781E+002
  -0.2787114E+002  -0.1788561E+002
  -0.1251857E+003  -0.1302623E+003
  -0.2207038E+003  -0.1999136E+003
  -0.4026723E+003  -0.3532633E+003
  -0.6139604E+003  -0.5281649E+003
