 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.7829107E+002  -0.9832120E+002
  -0.6414172E+002  -0.7995202E+002
  -0.1185398E+003  -0.1374265E+003
  -0.1207834E+003  -0.1577510E+003
   0.3757483E+002   0.1231841E+002
   0.2264647E+003   0.2223838E+003
   0.2694980E+003   0.2707107E+003
   0.1941486E+003   0.1932605E+003
   0.5472238E+002   0.4481113E+002
   0.3314866E+002   0.3035897E+002
   0.9573160E+002   0.1011085E+003
   0.9955102E+002   0.1054397E+003
   0.7482110E+002   0.7520292E+002
   0.9194701E+002   0.9929031E+002
  -0.3128184E+002  -0.4907711E+002
  -0.4516661E+003  -0.4498769E+003
  -0.7969388E+003  -0.5870219E+003
  -0.6669548E+003  -0.4194411E+003
  -0.3252136E+003  -0.2555535E+003
  -0.1161671E+003  -0.1119192E+003
  -0.1645841E+002  -0.1995010E+002
  -0.1575169E+002  -0.1636192E+002
  -0.3219328E+002  -0.3275282E+002
  -0.5388219E+002  -0.5620571E+002
  -0.6448624E+002  -0.6714550E+002
  -0.7923602E+002  -0.8077178E+002
  -0.8360825E+002  -0.8493939E+002
  -0.7731779E+002  -0.7765012E+002
  -0.1378300E+003  -0.1391363E+003
  -0.2083359E+003  -0.2099514E+003
  -0.2169902E+003  -0.2155248E+003
  -0.1754782E+003  -0.1820198E+003
  -0.1391150E+003  -0.1513040E+003
  -0.1060317E+003  -0.1114417E+003
  -0.1086535E+003  -0.1144610E+003
  -0.1215039E+003  -0.1329491E+003
  -0.1168078E+003  -0.1305417E+003
  -0.1127283E+003  -0.1188971E+003
  -0.1378023E+003  -0.1416190E+003
  -0.1502056E+003  -0.1730207E+003
  -0.1577243E+003  -0.1845154E+003
  -0.1394203E+003  -0.1513568E+003
  -0.1558299E+003  -0.1816467E+003
  -0.1663149E+003  -0.1975722E+003
  -0.7272260E+002  -0.8157816E+002
   0.6932267E+001   0.8866139E+001
   0.6738870E+001   0.6149985E+001
   0.1284141E+002   0.8490617E+001
  -0.2455373E+002  -0.3409020E+002
  -0.4068706E+002  -0.4383211E+002
   0.6697319E+002   0.6450054E+002
   0.1454789E+003   0.1584049E+003
   0.7451706E+002   0.8940073E+002
  -0.1047451E+003  -0.1042957E+003
  -0.2575813E+003  -0.2929560E+003
  -0.4017252E+003  -0.4341715E+003
  -0.6163915E+003  -0.5852499E+003
  -0.8867182E+003  -0.7938805E+003
  -0.9884328E+003  -0.8619424E+003
  -0.7069811E+003  -0.6318825E+003
  -0.3560824E+003  -0.3503096E+003
  -0.1940377E+003  -0.2162593E+003
  -0.1262936E+003  -0.1387368E+003
  -0.9927214E+002  -0.1061205E+003
  -0.5545303E+002  -0.5981473E+002
   0.2090312E+002   0.2688483E+002
   0.7818750E+002   0.9175054E+002
   0.5761492E+002   0.6942840E+002
  -0.1303735E+003  -0.1386551E+003
  -0.3128824E+003  -0.3252691E+003
  -0.3423012E+003  -0.3445597E+003
  -0.2930647E+003  -0.3014353E+003
