 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.6500229E+002  -0.6500229E+002
  -0.2472265E+002  -0.2472265E+002
   0.9075787E+002   0.9075787E+002
   0.8645765E+002   0.8645765E+002
   0.1129842E+003   0.1129842E+003
   0.6621304E+001   0.6621304E+001
  -0.1028077E+002  -0.1028077E+002
  -0.5591892E+002  -0.5591892E+002
  -0.5709776E+002  -0.5709776E+002
  -0.5757321E+002  -0.5757321E+002
  -0.4289075E+002  -0.4289075E+002
  -0.7485189E+001  -0.7485189E+001
   0.1335521E+001   0.1335521E+001
   0.2221632E+002   0.2221632E+002
   0.6924005E+002   0.6924005E+002
   0.7879694E+002   0.7879694E+002
   0.7954288E+002   0.7954288E+002
   0.2361194E+003   0.2361194E+003
   0.6020417E+003   0.6020417E+003
   0.1384045E+003   0.1384045E+003
   0.4121167E+003   0.4121167E+003
   0.2430765E+003   0.2430765E+003
   0.3758487E+003   0.3758487E+003
   0.2644585E+003   0.2644585E+003
   0.1805118E+003   0.1805118E+003
   0.1429319E+003   0.1429319E+003
   0.6346669E+002   0.6346669E+002
   0.2506075E+002   0.2506075E+002
  -0.2205334E+002  -0.2205334E+002
  -0.1911755E+003  -0.1911755E+003
  -0.4779346E+003  -0.4779346E+003
  -0.6103522E+003  -0.6103522E+003
  -0.4719862E+003  -0.4719862E+003
  -0.2573620E+003  -0.2573620E+003
  -0.2381008E+003  -0.2381008E+003
  -0.1984634E+003  -0.1984634E+003
  -0.1344128E+003  -0.1344128E+003
  -0.9014934E+002  -0.9014934E+002
  -0.1735758E+003  -0.1735758E+003
  -0.1597207E+003  -0.1597207E+003
  -0.3593553E+002  -0.3593553E+002
   0.6765711E+001   0.6765711E+001
   0.1255176E+003   0.1255176E+003
   0.3565921E+002   0.3565921E+002
  -0.1810973E+002  -0.1810973E+002
  -0.4998312E+002  -0.4998312E+002
  -0.6291025E+002  -0.6291025E+002
  -0.6217103E+002  -0.6217103E+002
  -0.6090119E+002  -0.6090119E+002
  -0.8268811E+002  -0.8268811E+002
  -0.7030749E+002  -0.7030749E+002
  -0.1580375E+002  -0.1580375E+002
   0.1180091E+002   0.1180091E+002
   0.1621340E+002   0.1621340E+002
   0.5716670E+002   0.5716670E+002
   0.8913841E+002   0.8913841E+002
   0.8237434E+002   0.8237434E+002
   0.1299838E+003   0.1299838E+003
   0.2771731E+003   0.2771731E+003
   0.1526233E+004   0.1526233E+004
   0.4337792E+003   0.4337792E+003
   0.3083843E+003   0.3083843E+003
   0.2245553E+003   0.2245553E+003
   0.2354234E+003   0.2354234E+003
   0.1748954E+003   0.1748954E+003
   0.6819517E+002   0.6819517E+002
  -0.3749460E+002  -0.3749460E+002
  -0.1732024E+003  -0.1732024E+003
  -0.1949479E+003  -0.1949479E+003
  -0.2541447E+003  -0.2541447E+003
  -0.2504629E+003  -0.2504629E+003
  -0.2389229E+003  -0.2389229E+003
  -0.1693561E+003  -0.1693561E+003
  -0.1418953E+003  -0.1418953E+003
  -0.1380945E+003  -0.1380945E+003
  -0.1462000E+003  -0.1462000E+003
  -0.1196188E+003  -0.1196188E+003
  -0.4149618E+003  -0.4149618E+003
  -0.1947287E+003  -0.1947287E+003
  -0.9239817E+002  -0.9239817E+002
  -0.6314775E+002  -0.6314775E+002
  -0.2994942E+002  -0.2994942E+002
  -0.1556220E+003  -0.1556220E+003
  -0.1631319E+003  -0.1631319E+003
  -0.1345449E+003  -0.1345449E+003
  -0.1124981E+003  -0.1124981E+003
  -0.9637323E+002  -0.9637323E+002
  -0.9005630E+002  -0.9005630E+002
  -0.1377514E+003  -0.1377514E+003
  -0.1862546E+003  -0.1862546E+003
  -0.1139336E+003  -0.1139336E+003
  -0.2852190E+002  -0.2852190E+002
   0.3014569E+002   0.3014569E+002
   0.4270276E+002   0.4270276E+002
   0.5590128E+002   0.5590128E+002
   0.8152316E+002   0.8152316E+002
   0.7999016E+002   0.7999016E+002
   0.7952873E+002   0.7952873E+002
   0.3609226E+002   0.3609226E+002
