#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.9113709E+001   0.1375185E+001   0.6442837E+001   0.5702260E+002  -0.3287555E+002  -0.4218440E+002  -0.5501286E+002   0.3843652E+002   0.4013283E+002  -0.1856430E+001   0.5665053E+004
  -0.8757240E+001  -0.6312674E+001   0.9178333E+000   0.1677596E+002  -0.7823851E+001  -0.1876814E+002  -0.4467968E+002  -0.1268218E+001   0.1445824E+002  -0.2122851E+001   0.1558458E+004
  -0.2166561E+001  -0.7023899E+001  -0.2138319E+001   0.2633734E+000  -0.4785842E+001  -0.1592451E+002  -0.4462908E+001  -0.3807288E+001   0.8263821E+001   0.1311417E+001   0.3346281E+003
  -0.3373550E+001  -0.4843542E+001  -0.2826122E+001  -0.1241283E+002  -0.1292112E+001  -0.1411723E+002   0.4711572E+001  -0.4636554E+001   0.9389078E+001   0.4723416E+001   0.4202892E+003
  -0.1177983E+002   0.3988678E+001  -0.6353856E+001  -0.6462189E+002   0.2115809E+001  -0.1574454E+002   0.1440100E+003   0.1707483E+001   0.1756074E+002   0.7896724E+001   0.1184215E+005
  -0.1940737E+002   0.1962687E+002  -0.1170330E+001  -0.1593324E+002   0.5377603E+001  -0.6315559E+001   0.9154581E+002   0.9409181E+001   0.2084779E+002   0.6818024E+001   0.4920170E+004
  -0.1974519E+002   0.2483742E+002  -0.7543715E+001  -0.2085385E+002  -0.6310086E+001  -0.3412153E+001   0.1681213E+003   0.2187147E+002   0.4346068E+002   0.1740541E+002   0.1528843E+005
   0.1201002E+001   0.2571569E+002  -0.1167306E+002  -0.3064275E+002  -0.2211895E+002   0.1078145E+001   0.1244773E+003   0.2563088E+002   0.2971485E+002   0.8796901E+001   0.8079095E+004
   0.1476590E+002   0.1818018E+002  -0.1390913E+002  -0.2162752E+002  -0.2257093E+002   0.3120051E+001   0.6689123E+002   0.5039801E+001   0.1236420E+002   0.4559163E+001   0.2316208E+004
   0.9111291E+001   0.8700731E+001  -0.1520083E+002  -0.1202882E+002  -0.1620239E+002   0.1660793E+001   0.4054620E+002  -0.1751364E+002   0.4115727E+001  -0.2975375E+001   0.8119098E+003
   0.2222984E+001   0.3444719E+001  -0.1457904E+002  -0.6429889E+001  -0.1182069E+002  -0.1474526E+000   0.2599309E+002  -0.2613173E+002   0.7087185E+000  -0.8888990E+001   0.5337283E+003
  -0.7510635E+001   0.2331666E+001  -0.1214621E+002   0.6474139E+000  -0.9770999E+001  -0.1152959E+001  -0.2510332E+001  -0.1466869E+002  -0.1372617E+001  -0.1865425E+002   0.2747792E+003
  -0.1107348E+002   0.7305764E+001  -0.7639656E+001   0.1002393E+002  -0.8590176E+001  -0.1665623E+001  -0.7565961E+002   0.3228977E+002  -0.7258395E+000  -0.2038950E+002   0.4146825E+004
  -0.7546200E+001   0.9966261E+001  -0.5615410E+001   0.1507194E+002  -0.9793659E+000  -0.2269578E+001  -0.1798355E+003   0.1033402E+003  -0.1896404E+001  -0.1042197E+002   0.2264241E+005
   0.7269847E+001   0.3179384E+001  -0.2827007E+001   0.1165962E+002   0.1753446E+002  -0.7341511E+000  -0.2738842E+003   0.1330378E+003  -0.1076683E+002   0.1403748E+002   0.4755731E+005
   0.4345083E+002  -0.6550780E+001   0.4397211E+001   0.2032752E+002   0.3113797E+002   0.5937475E+001  -0.3024623E+003   0.9217293E+002  -0.1776898E+002   0.5681982E+002   0.5142625E+005
   0.8700095E+002  -0.1055317E+002   0.1890601E+002   0.4208691E+002   0.2088942E+002   0.1138213E+002  -0.2975037E+003   0.4546398E+002  -0.4842978E+002   0.5946059E+002   0.5009371E+005
   0.1063226E+002  -0.6702367E+001   0.3637772E+001   0.1070838E+002   0.9592297E+001  -0.4437362E-001  -0.4962866E+002   0.1840519E+002   0.2099454E+001   0.2232402E+002   0.1277509E+004
  -0.1859496E+002   0.2691311E+001  -0.1051964E+001   0.5895895E+001   0.7420164E+001  -0.3410737E+001   0.4936618E+002   0.3906594E+001   0.1659854E+002   0.5423742E+001   0.1870662E+004
  -0.1700277E+002   0.2028402E+002  -0.1001792E+002   0.1311097E+000   0.1068094E+002  -0.4161679E+001   0.5958111E+002  -0.5308291E+002   0.4153118E+002   0.3520934E+002   0.4789898E+004
  -0.3377232E+002   0.4771697E+002  -0.1472778E+002  -0.3522852E+001   0.1418968E+002  -0.3967369E+001   0.1638603E+003  -0.1407708E+003   0.5293403E+002   0.3335138E+002   0.2634455E+005
  -0.3140957E+002   0.6834647E+002  -0.1253655E+002  -0.1733166E+002   0.1989319E+002   0.4324362E+001   0.2612327E+003  -0.2906735E+003   0.2723656E+002   0.1572017E+002   0.7526581E+005
  -0.1415162E+002   0.3868823E+002  -0.1507828E+002   0.7639703E+001  -0.4329660E+001   0.1807421E+002   0.1068085E+003  -0.1420548E+003   0.2218924E+002   0.3707965E+001   0.1367275E+005
   0.1069129E+002   0.2364525E+002  -0.1433572E+002  -0.2195463E+000  -0.1027329E+002   0.2725366E+002   0.6293581E+002  -0.4893008E+002   0.1154080E+001   0.1572084E+001   0.1910652E+004
   0.2387051E+002   0.9830582E+001  -0.6601519E+001  -0.2517544E+002  -0.2631631E+002   0.3486791E+002   0.6018623E+002  -0.3474781E+001  -0.1702440E+002  -0.1947020E+002   0.3471974E+004
   0.2007186E+002  -0.5719096E+001   0.8757042E+000  -0.2629144E+002  -0.3933957E+002   0.3067545E+002   0.2346731E+002   0.2964675E+000  -0.1379202E+002  -0.3305973E+002   0.3064643E+004
   0.4842171E+001  -0.8505877E+001   0.1475523E+001   0.2848415E+001  -0.2024672E+002   0.1903859E+002  -0.4866235E+002  -0.4411242E+002  -0.5926090E+001  -0.2133064E+002   0.1760480E+004
  -0.4564111E+001   0.1587384E+001  -0.6917457E+000  -0.4995648E+000  -0.6240238E+001   0.8212412E+001   0.1111380E+002  -0.2624390E+002   0.3566183E+001  -0.7238165E+001   0.2724942E+003
  -0.5581183E+001   0.7929926E+001  -0.1084149E+001  -0.8053484E+000   0.1283039E+001   0.8521029E+000   0.3328079E+002  -0.7462681E+001  -0.1274544E+000  -0.4425599E+001   0.5918248E+003
  -0.5119690E+001   0.8595030E+001   0.3929661E+000   0.3613888E+000   0.3323478E+001  -0.8869886E+001   0.6732501E+002   0.8970889E+001  -0.4453236E+000  -0.2241535E+001   0.2368756E+004
   0.5967165E+001   0.3288557E+001   0.5478577E+001   0.1844807E+002   0.1468680E+001  -0.1820978E+002   0.3398976E+002   0.2675739E+002  -0.1561095E+002  -0.8175109E+001   0.1310834E+004
   0.1405394E+002   0.2630958E+001   0.8384375E+001   0.2578276E+002  -0.7033249E+001  -0.2495358E+002   0.1949523E+002   0.1834789E+002  -0.1500420E+002  -0.7983512E+001   0.1264984E+004
   0.1545125E+002   0.5370728E+001   0.6876901E+001   0.3368471E+002  -0.2073570E+002  -0.2494319E+002   0.4121437E+002   0.1275791E+002  -0.9765637E+001  -0.1505009E+002   0.2681865E+004
   0.6713284E+001  -0.1105031E+001   0.1025907E+002   0.4180507E+002  -0.2918735E+002  -0.2682397E+002   0.3756904E+002   0.6291277E+001  -0.2886016E+001  -0.2536008E+002   0.2873727E+004
  -0.1270173E+002  -0.2378423E+002   0.1709080E+002   0.6941971E+001  -0.2727556E+002  -0.1703414E+002  -0.2878147E+002  -0.1874367E+002   0.2197484E+002  -0.1800245E+002   0.2130347E+004
  -0.4496766E+002  -0.5505776E+002   0.1969929E+002  -0.5462789E+002  -0.3196884E+002  -0.2789396E+001  -0.1685895E+003  -0.1122793E+003   0.5437798E+002  -0.2255853E+002   0.2955146E+005
  -0.1889560E+002  -0.3049315E+002   0.9698556E+001  -0.3625228E+002  -0.1938174E+001  -0.2182543E+001  -0.8393879E+002  -0.4783100E+002   0.3897048E+002   0.1813670E+002   0.8003812E+004
  -0.1135094E+001  -0.1706967E+002   0.5959780E+001  -0.1548428E+002   0.6001551E+001  -0.6146261E+001  -0.3683706E+002  -0.1502550E+002   0.3053470E+002   0.3540116E+002   0.1782632E+004
   0.1705980E+002  -0.5509253E+001   0.4012704E+001   0.4023000E+001  -0.1146834E+002  -0.1831398E+002  -0.4506731E+001   0.2237320E+002   0.3287078E+002   0.3846223E+002   0.1019398E+004
   0.1376228E+002   0.9274329E+000   0.7153174E+001   0.2714425E+002  -0.3453814E+002  -0.3928081E+002  -0.1171929E+002   0.4546499E+002   0.4591613E+002   0.2514027E+002   0.3703453E+004
