#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.1190182E+002   0.1878483E+001   0.2272533E+002   0.5151080E+001  -0.1063589E+002  -0.1934751E+002  -0.2079271E+003   0.6844929E+002   0.1497038E+002  -0.7567323E+001   0.1883985E+005
  -0.1169005E+002   0.3764759E+001   0.1598587E+002   0.4009912E+001  -0.9659486E+001  -0.1736752E+002  -0.6476954E+002   0.9384333E+001   0.1758267E+002  -0.3766861E+001   0.1786395E+004
  -0.7886768E+001  -0.6853021E+001   0.1136289E+002   0.3528313E+001  -0.2291727E+001  -0.1660636E+002   0.4171508E+002  -0.2012184E+002   0.7788467E+001  -0.2390028E+001   0.2214852E+004
   0.2148881E+001  -0.8366337E+001   0.8926084E+001   0.1709032E+002   0.6515145E-001  -0.2357793E+002   0.6847949E+002  -0.1431362E+002  -0.2159495E+001   0.5453736E-001   0.3761035E+004
   0.5885462E+000  -0.2249789E+001  -0.6827335E-001   0.2448743E+002   0.6306852E+001  -0.2755834E+002   0.4099136E+002  -0.4714116E+002  -0.7874683E+001  -0.9792845E+000   0.3976427E+004
  -0.2144292E+001   0.1143660E+002  -0.5248814E+001   0.5495738E+001   0.3778638E+001  -0.2673957E+002   0.8078877E+001  -0.7191105E+002  -0.2435186E+001  -0.8008412E+000   0.5037921E+004
  -0.8600681E+001   0.1821549E+002  -0.9829844E+001  -0.1430529E+002  -0.4068094E+001  -0.2463886E+002  -0.7110039E+002  -0.6137843E+002   0.9826991E+001  -0.2841784E+001   0.7166382E+004
  -0.1305169E+002   0.1213274E+002  -0.8702075E+001  -0.2217497E+002  -0.1380951E+002  -0.1828634E+002  -0.1996906E+002  -0.3177414E+002   0.2310058E+002  -0.3760614E+001   0.2604438E+004
  -0.1773112E+002  -0.4562748E+001  -0.4975057E+001  -0.2992960E+000  -0.1562473E+002  -0.1467623E+002   0.1271459E+001   0.3438321E+002   0.3017670E+002  -0.3179144E+001   0.1678650E+004
  -0.2310520E+002  -0.2631712E+002  -0.8050307E+001   0.1735696E+002  -0.1191741E+001  -0.9422153E+001   0.1942611E+003   0.1715007E+002   0.2298020E+002  -0.1316741E+001   0.1847002E+005
  -0.5943431E+002  -0.3647928E+002  -0.5184357E+001   0.7390688E+001   0.1431217E+002  -0.3438504E+001   0.1957886E+003  -0.2594092E+002   0.4363044E+002  -0.1491699E+001   0.2465979E+005
  -0.6686477E+002  -0.4244919E+002  -0.2164994E+000  -0.2144332E+002   0.2285151E+002   0.9921809E+001   0.1716079E+003  -0.1013088E+003   0.4770329E+002   0.3690030E+001   0.2816859E+005
  -0.5439245E+002  -0.3977042E+002   0.1769102E+002  -0.2976425E+002   0.2036114E+002   0.2131673E+002  -0.1418002E+002  -0.1578269E+003   0.3456123E+002   0.5299218E+000   0.1630871E+005
   0.4953814E+001  -0.2771070E+002   0.3946542E+002  -0.3269714E+002   0.2298635E+002   0.2288463E+002  -0.1298700E+003  -0.1893618E+003  -0.2968605E+002  -0.1745884E+001   0.2120153E+005
   0.7697009E+002  -0.1894204E+002   0.4456437E+002  -0.1189740E+002   0.3031524E+002   0.1818525E+002  -0.2154131E+003  -0.1677556E+003  -0.1085982E+003  -0.1312907E+001   0.4489223E+005
   0.8632896E+002  -0.3267120E+001   0.2640408E+002   0.7420553E+001   0.3962454E+002   0.7230450E+001  -0.1707952E+003  -0.1207632E+003  -0.1300180E+003  -0.4064536E+001   0.4279985E+005
   0.6921560E+002   0.3732208E+001  -0.5032764E+001   0.1873910E+002   0.1702996E+002   0.6728908E+001  -0.9974191E+002  -0.5005918E+002  -0.9159264E+002  -0.5347087E+001   0.2014060E+005
   0.1394113E+002   0.4713985E+001  -0.2700842E+002   0.2168832E+002  -0.2066850E+002   0.1643246E+002   0.6355606E+002   0.1929546E+000   0.1630026E+001  -0.5097344E+001   0.1770146E+004
  -0.8918109E+001   0.6447386E+001  -0.2550523E+002   0.1091913E+002  -0.4387705E+002   0.3220600E+002   0.1312161E+003  -0.1991414E+002   0.4630678E+002  -0.6488382E+001   0.9948748E+004
  -0.2802023E+002  -0.1685389E+001  -0.2460517E+002   0.1323820E+002  -0.5311975E+002   0.4750385E+002   0.1498008E+003  -0.4304417E+002   0.7575432E+002  -0.5385659E+001   0.1724955E+005
  -0.3859842E+002  -0.1000778E+002  -0.2819222E+002   0.7410288E+001  -0.5155658E+002   0.5401449E+002   0.1189373E+003  -0.8280962E+002   0.8647927E+002  -0.3675739E+001   0.1615737E+005
  -0.3347914E+002  -0.2031575E+002  -0.2916124E+002   0.7779537E+000  -0.4633462E+002   0.4749028E+002   0.8428442E+002  -0.1070291E+003   0.7743972E+002  -0.2374036E+001   0.1274536E+005
  -0.2418503E+002  -0.2309684E+002  -0.3330933E+002  -0.2400114E+002  -0.3475890E+002   0.3449642E+002   0.4184961E+002  -0.1237588E+003   0.5780153E+002  -0.1142405E+001   0.1026314E+005
  -0.3318882E+002  -0.2244621E+002  -0.4150630E+002  -0.2385840E+002  -0.1433327E+002   0.2227980E+002   0.1263349E+002  -0.9199360E+002   0.4731928E+002  -0.2028154E+000   0.7464926E+004
  -0.3141613E+002  -0.1804200E+002  -0.4465298E+002  -0.2053743E+002   0.5973949E+001   0.1203063E+002   0.2270117E+001  -0.5059443E+002   0.2623847E+002   0.7962878E+000   0.4096830E+004
   0.4122856E+001  -0.9485312E+001  -0.2755931E+002  -0.1757124E+002   0.2868044E+002   0.6757367E+001   0.7996359E+002  -0.3121461E+002  -0.2641247E+002   0.6390825E+001   0.3561781E+004
   0.4443769E+002   0.4122919E-001   0.1904574E+002  -0.2350716E+002   0.4454484E+002   0.4219360E+001   0.5789022E+002  -0.5965508E+002  -0.7520711E+002   0.1377543E+002   0.1432326E+005
   0.5303627E+002   0.5091809E+001   0.8166131E+002  -0.3268972E+002   0.4788522E+002   0.1271424E+002  -0.1023313E+002  -0.1098755E+003  -0.8690647E+002   0.1401502E+002   0.2024507E+005
   0.3600993E+002  -0.1136217E+001   0.1053249E+003  -0.8165733E+001   0.3199944E+002   0.2232532E+002  -0.1389491E+003  -0.9637264E+002  -0.6155725E+002   0.6452124E+001   0.9446159E+004
   0.5036309E+001  -0.3840112E+001   0.8778221E+002   0.9721629E+001   0.6039334E+001   0.2343232E+002  -0.1437955E+003  -0.5575343E+002  -0.1353801E+002  -0.2462367E+001   0.2351464E+004
   0.9663862E+001  -0.5872497E+001   0.3845966E+002   0.2126362E+002  -0.1573187E+002   0.1825719E+002  -0.1005572E+003  -0.2135624E+002   0.2544386E+001  -0.3523627E+001   0.2394515E+004
   0.5892623E+001   0.9687617E+001  -0.3854998E+001   0.8537066E+001  -0.1854685E+002   0.7641549E+001   0.4193601E+002  -0.1089644E+002   0.1080273E+002  -0.1851497E+001   0.1390713E+004
   0.5551781E+001   0.1264421E+002  -0.1567814E+002   0.3963402E+000  -0.2310955E+002   0.6675481E+001   0.8112388E+002  -0.9265107E+001   0.1642499E+002  -0.1132777E+001   0.3064180E+004
   0.1419967E+002   0.6715358E+001  -0.1276954E+002   0.1967480E+001  -0.2411212E+002   0.2435083E+001   0.8279199E+002  -0.3465493E+002   0.1033919E+002   0.4267452E+000   0.3898190E+004
   0.2238050E+002  -0.9147636E+001  -0.3701572E+000   0.1099748E+002  -0.3115808E+002  -0.7226565E+001   0.1410584E+002  -0.6599531E+002   0.8661094E+001  -0.1164833E+000   0.4323489E+004
   0.3247643E+002  -0.2221859E+002   0.6250996E+001   0.2645180E+002  -0.3598326E+002  -0.1669963E+002   0.1158709E+002  -0.1301771E+003   0.2953673E+001  -0.5531535E+000   0.1331259E+005
   0.1843007E+002  -0.2195537E+002   0.6824603E+001   0.2296066E+002  -0.3107017E+002  -0.1970979E+002   0.3928408E+002  -0.1336543E+003   0.1166447E+002  -0.9756317E+000   0.1426454E+005
  -0.2324350E+001  -0.1712413E+002   0.9655291E+001   0.1646261E+002  -0.1681069E+002  -0.1614875E+002   0.2082637E+001  -0.6202241E+002   0.1832347E+002  -0.8115728E+000   0.3748006E+004
  -0.1297184E+002  -0.9071553E+001   0.1786559E+002  -0.3304284E+001  -0.1044561E+002  -0.1877284E+002  -0.1311420E+003   0.3587330E+002   0.2196963E+002  -0.1447816E+001   0.7397915E+004
  -0.1761578E+002  -0.1347081E+001   0.2270742E+002   0.2210048E+000  -0.8635242E+001  -0.1902668E+002  -0.2179007E+003   0.8452327E+002   0.1694299E+002  -0.9308038E+001   0.2183881E+005
  -0.6923495E+001  -0.9412810E+000   0.2041854E+002  -0.2870305E+001   0.5341410E+001  -0.2017939E+002  -0.2391121E+003   0.1508175E+002  -0.2236402E+001  -0.3818486E+001   0.2401030E+005
  -0.1923309E+002  -0.1805156E+001   0.1685724E+002   0.6531345E+001   0.9408825E+000  -0.1386203E+002  -0.1035961E+003  -0.4419766E+001   0.1587760E+002  -0.2414603E+001   0.4561046E+004
  -0.1568796E+002  -0.1323302E+002   0.1134458E+002   0.2221110E+001  -0.3634226E+001  -0.1209696E+002   0.3671813E+002  -0.5566157E+001   0.1773658E+002  -0.1585603E+001   0.1944704E+004
   0.2899469E+001  -0.2167825E+002   0.6810622E+001   0.1654620E+002  -0.1028655E+002  -0.1982337E+002   0.6279582E+002  -0.1245259E+002   0.8244427E+001   0.8573461E+000   0.3138512E+004
   0.7360701E+001  -0.2159205E+002  -0.7369078E+000   0.2018794E+002  -0.2186442E+002  -0.2533240E+002   0.1108994E+002  -0.1881654E+002   0.1289620E+002  -0.1607520E+001   0.1726826E+004
   0.7463103E+001  -0.1445976E+002  -0.6724155E+001  -0.2775372E+000  -0.2883670E+002  -0.2456377E+002   0.1790390E+002  -0.2749603E+002   0.2015871E+002  -0.1214882E+001   0.2819333E+004
