#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.7325554E+000  -0.9472642E-001   0.9493563E+001  -0.8434102E+001   0.3858020E+001   0.5474376E+000  -0.1580095E+002  -0.2049172E+001   0.1242322E+002   0.1701379E+002   0.1306572E+003
  -0.1293576E-001  -0.8036866E+001   0.7427840E+001  -0.9573926E+000   0.5220789E+000  -0.1828100E+001   0.5304773E+001  -0.6908244E+001   0.7093275E+001   0.7602418E+001   0.1909916E+003
   0.1067938E+002  -0.2343163E+002  -0.4160373E+001   0.1347478E+002  -0.8583834E+001  -0.1221844E+002   0.4161292E+002  -0.1501649E+002  -0.6288512E+001  -0.4192970E+001   0.1343203E+004
   0.8276974E+001  -0.2504019E+002  -0.1093297E+002   0.6862075E+001  -0.1028631E+002  -0.1290170E+002   0.2706078E+002  -0.8656228E+001   0.8064347E+001   0.6055015E+001   0.7547763E+003
  -0.5397569E+001  -0.1078150E+002  -0.9372238E+001   0.7229391E+001   0.1206558E+001  -0.8082985E+001   0.1670092E-001  -0.3506349E+001   0.1404783E+002   0.9856816E+001   0.3127735E+003
  -0.2354661E+002  -0.6032697E+000  -0.2795924E+001   0.1158626E+002   0.9158221E+001  -0.5751223E+001  -0.4305969E+002  -0.2303209E+002   0.1274308E+002  -0.1645306E+001   0.2325721E+004
  -0.1952949E+002   0.6911613E+001   0.4979830E+001  -0.4023012E+002  -0.1073259E+001  -0.1289785E+001  -0.8122291E+002  -0.4918924E+001   0.1763508E+002  -0.2967674E+001   0.4171452E+004
  -0.4667029E+001  -0.8154748E+001   0.5000572E+000  -0.1802779E+002  -0.6864421E+001  -0.6470279E+001  -0.6471249E+001  -0.9677944E+001   0.7725839E+001  -0.3805611E+001   0.6147353E+003
   0.2060722E+001  -0.1546958E+002  -0.1875082E+001   0.1329144E+002  -0.8437995E+001  -0.9315025E+001   0.4175266E+002  -0.4681954E+001   0.4121255E+001  -0.2256018E+001   0.9861750E+003
   0.2952377E+001  -0.2709223E+002  -0.4734409E+001   0.2032574E+002  -0.6074789E+001  -0.5904524E+001   0.8672040E+002   0.2800894E+002   0.1294591E+002   0.9823495E+001   0.3809096E+004
  -0.3100135E+001  -0.2866029E+002  -0.5339763E+001  -0.4770324E+001  -0.8800905E+000  -0.2354323E+001   0.5259838E+002   0.4385285E+002   0.1980576E+002   0.1582553E+002   0.2855726E+004
  -0.2151720E+002  -0.5243877E+002  -0.1360638E+002  -0.4673395E+002  -0.2017018E+001   0.3222780E+000   0.1417811E+003  -0.3468664E+001   0.1931253E+002  -0.4221684E+001   0.1397104E+005
  -0.7842271E+002  -0.7897707E+002  -0.3985541E+002   0.8918120E+001   0.3073905E+000   0.4297922E+001  -0.7740934E+002  -0.8213049E+002   0.8452745E+000  -0.7727005E+002   0.1651930E+005
   0.1327162E+002  -0.8344215E+001   0.1224689E+001  -0.3391394E+000   0.1759113E+002   0.1911228E+001  -0.9668658E+002  -0.4000315E+002  -0.9237679E+001   0.2162508E+002   0.5734721E+004
   0.2396472E+002  -0.6256454E+001   0.2854904E+001  -0.9662749E+001   0.2129198E+002  -0.7890203E+000  -0.3330953E+002  -0.2545971E+002  -0.1479329E+002   0.3046341E+002   0.1872108E+004
   0.3017695E+002  -0.1269732E+002  -0.4465156E+001  -0.1163769E+002   0.1982826E+002  -0.9951707E+000  -0.3616063E+002  -0.2171307E+002  -0.2198641E+002   0.2801880E+002   0.2904682E+004
   0.1580618E+002  -0.8837858E+001  -0.1342388E+002   0.3287970E+001   0.1360655E+002   0.2340752E+001  -0.4003425E+002  -0.2020948E+002  -0.1720315E+002   0.1220958E+002   0.2285163E+004
  -0.1395353E+001   0.3440457E+000  -0.1937000E+002   0.4882672E+001   0.3915094E+000   0.1225520E+002  -0.4405537E+002   0.9660395E+001  -0.2479013E+002  -0.2579397E+002   0.2660069E+004
   0.5829786E+001   0.7089144E+001  -0.2303027E+002  -0.8071519E+001  -0.2923699E+002   0.2720869E+002   0.2884084E+002   0.4970605E+002  -0.2766012E+002  -0.5106732E+002   0.3759882E+004
   0.2634501E+001  -0.1042727E+002  -0.5412622E+001   0.1769609E+002  -0.5342590E+002   0.3768538E+002   0.6978322E+002   0.2451979E+002   0.1102080E+002  -0.3977061E+002   0.6488439E+004
  -0.6058088E-001  -0.1442392E+002  -0.2148888E+000   0.5941951E+002  -0.8154181E+002   0.6257630E+002   0.6037509E+002  -0.2447245E+002   0.3871621E+002  -0.4288618E+002   0.1108282E+005
   0.7589857E+001  -0.1826734E+002  -0.1202889E+000   0.1615416E+002  -0.5265751E+002   0.3986069E+002   0.5103720E+002  -0.5711529E+001   0.2838662E+002  -0.1668103E+002   0.5425048E+004
  -0.8190976E+001  -0.2395587E+002  -0.7012487E+001  -0.2393433E+002  -0.2748827E+002   0.1830469E+002   0.6430809E+002   0.1657358E+001   0.2596540E+002  -0.9713848E+001   0.4452816E+004
  -0.7433516E+001  -0.1922079E+002  -0.1727333E+002  -0.2485135E+002  -0.1164674E+001   0.4805906E+001   0.1942467E+002  -0.8738746E+001   0.2825792E+002   0.1965973E+002   0.1707513E+004
  -0.5443447E+001  -0.1497454E+002  -0.3185790E+002  -0.1242513E+002   0.5332227E+001   0.6675577E+000   0.2139008E+002  -0.3852734E+001   0.3659953E+002   0.3648831E+002   0.1389022E+004
  -0.3851034E+001  -0.1510186E+002  -0.4310212E+002   0.1512982E+001   0.5790418E+001   0.3917138E+001   0.5209717E+002   0.1111370E+002   0.1365136E+002   0.1559074E+002   0.3994424E+003
   0.6537427E+001  -0.3965070E+001  -0.1251213E+002  -0.9013974E+001   0.1305903E+002   0.1214993E+002   0.4582014E+002  -0.1478235E+002  -0.8255950E+002  -0.6296304E+002   0.6350303E+004
  -0.2611325E+002   0.1479426E+002   0.4664551E+002  -0.4575475E+002   0.2929586E+002   0.4603872E+002  -0.2919461E+001  -0.3989554E+002  -0.1366928E+003  -0.1335102E+003   0.1573754E+005
   0.7989172E+001   0.2489097E+002   0.4513940E+002  -0.2306464E+002   0.2068228E+002   0.2508910E+002  -0.6612616E+002  -0.8335179E+002  -0.1814853E+002   0.1052292E+002   0.2703203E+004
   0.6510274E+001   0.1536837E+002   0.2645874E+002   0.4880209E+001   0.1246584E+002  -0.2633726E+000  -0.4300888E+002  -0.3265807E+002   0.1284562E+002   0.3182173E+002   0.9091167E+003
  -0.7801219E+001   0.7850357E+001   0.2270847E+002   0.9538687E+001  -0.2175129E+000  -0.4488439E+001  -0.3688181E+002  -0.1686560E+002   0.2959706E+002   0.2157833E+002   0.1261313E+004
  -0.7287263E+001   0.4376989E+001   0.1132384E+002   0.3689373E+001  -0.4390552E+001  -0.2236617E+001  -0.2530625E+001  -0.2203323E+002   0.2214383E+002   0.1046602E+002   0.8919240E+003
   0.3081533E+001   0.3422323E+001   0.2431986E+001  -0.3085939E+001  -0.4676096E+001   0.1779698E+001   0.3766492E+002  -0.2447778E+002   0.9887170E+001   0.8292607E+001   0.1167734E+004
   0.7332512E+001   0.7815902E+000   0.7476588E+000   0.4242396E+001  -0.1587445E+002   0.3289181E+001   0.2853816E+002   0.9306027E+001   0.1582018E+002   0.7278242E+001   0.1059154E+004
   0.1487789E+002  -0.3430602E+001   0.1946789E+001   0.1104287E+002  -0.2433137E+002   0.1228458E+001  -0.1886858E+002   0.1093063E+002   0.1710105E+002   0.7647570E+001   0.1332387E+004
   0.2310740E+002  -0.6450042E+001   0.3700175E+001   0.2232229E+002  -0.2910971E+002  -0.1489767E+001  -0.2558772E+002  -0.7385820E+001   0.1854326E+002   0.1254095E+002   0.2077639E+004
   0.2802326E+002  -0.1039045E+002   0.6585827E+001   0.4557443E+002  -0.4082872E+002  -0.2753250E+001  -0.1845243E+001  -0.3475526E+002   0.2158642E+002   0.8780963E+001   0.4226197E+004
   0.1147176E+002  -0.1589342E+002   0.1011028E+002   0.7649508E+002  -0.6243415E+002  -0.6773993E+000   0.3637796E+002  -0.5401822E+002   0.3047551E+002  -0.2048689E+002   0.9231141E+004
  -0.2071970E+002  -0.4809828E+001   0.1518064E+002  -0.3317932E+002   0.7721775E+001  -0.4983089E+001  -0.1528282E+003   0.3226219E+002   0.3147393E+002   0.1847601E+002   0.1193284E+005
  -0.5710915E+000   0.2276228E+001   0.9499602E+001  -0.3950412E+002   0.2183952E+002   0.4024639E+001  -0.9998284E+002   0.3698039E+002   0.3358968E+002   0.5485811E+002   0.6229692E+004
  -0.2421948E+001   0.1219002E+001   0.1513014E+002  -0.9140592E+001   0.4011195E+001  -0.4062827E+001  -0.2358435E+002   0.1094980E+002   0.2049365E+002   0.2208289E+002   0.3702214E+003
  -0.4736235E+001   0.5387794E+001   0.1691684E+002  -0.7786223E+001   0.1639818E+001  -0.3405161E+001   0.1110006E+001   0.1002948E+002   0.1271618E+002   0.9619760E+001   0.3432761E+003
  -0.3618871E+001  -0.1330710E+001   0.1068494E+002   0.2964891E+000  -0.5330397E+001  -0.6144148E+001   0.1956743E+002  -0.4678428E+001   0.3013280E+001  -0.5935989E+001   0.5555457E+003
   0.1543696E+001  -0.2087998E+002  -0.2574234E+001   0.9451507E+001  -0.1467067E+002  -0.1187039E+002   0.1855276E+002  -0.3041789E+002  -0.7638486E+000  -0.1389082E+002   0.1240988E+004
   0.1120443E+002  -0.3108996E+002  -0.8274329E+001   0.2084646E+002  -0.1466132E+002  -0.1006385E+002  -0.4080523E+001  -0.5372053E+002   0.4529379E+000  -0.3003951E+001   0.2500700E+004
  -0.1979327E+001  -0.7147384E+001  -0.8405987E+000   0.6375947E+001  -0.1550959E+002  -0.6799177E+001  -0.2690409E+002  -0.3482755E+002   0.7550633E+001  -0.9938287E+001   0.1520128E+004
  -0.2651405E+002   0.2080330E+002   0.6715839E+001  -0.3442292E+002   0.4593633E+001  -0.3217112E+001  -0.5813450E+002   0.1935084E+002   0.1700286E+002  -0.4917552E+001   0.2549967E+004
  -0.1498649E+002   0.7017344E+001   0.5156832E+001  -0.2191523E+002   0.1741131E+001  -0.2444723E+001  -0.1195336E+002  -0.6057617E+000   0.9584912E+001  -0.3660452E+001   0.4537534E+003
  -0.2564208E+001   0.2445190E+001   0.3493539E+001   0.1173106E+002   0.3752136E+001  -0.3710100E+001   0.4108666E+002  -0.8359226E+000   0.4187623E+001   0.5375551E+001   0.1133071E+004
