#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.3430180E+002   0.1590957E+002   0.1721583E+002   0.4274544E+001  -0.2180544E+002  -0.1891136E+002  -0.2064512E+003   0.1138011E+003   0.4849532E+002  -0.7611915E+001   0.2659531E+005
   0.6083602E+001  -0.8779554E+001   0.1157426E+002  -0.2518980E+002  -0.4159065E+001  -0.6335883E+001   0.5722104E+002  -0.8147795E+001  -0.4725372E+001  -0.2800835E+001   0.3122266E+004
   0.3879868E+001  -0.3909322E+002   0.5961504E+001  -0.6572321E+001  -0.1554384E+002  -0.3480570E+002   0.5551489E+002  -0.2893015E+002   0.1067764E+002  -0.9863366E+000   0.5333825E+004
  -0.2025786E+002  -0.3972911E+002  -0.4813048E+001   0.2005171E+002  -0.3440932E+002  -0.4806955E+002   0.4457146E+002   0.4463171E+002   0.4696167E+002  -0.7705516E+001   0.4769864E+004
  -0.1911681E+001  -0.1710046E+002  -0.9547881E+001   0.5158407E+002  -0.3990135E+002  -0.6002234E+002   0.8750788E+002   0.1367610E+003   0.3591324E+002  -0.5899783E+001   0.9451779E+004
   0.9158604E+001   0.2553237E+002  -0.4141129E+001   0.4084640E+002  -0.4088983E+002  -0.5954501E+002  -0.6981402E+002   0.2778572E+002   0.2914555E+002  -0.2585677E+001   0.8045172E+004
  -0.1251904E+002   0.1840142E+002  -0.1110535E+002  -0.4376441E+002  -0.6213149E+002  -0.4606004E+002  -0.1180563E+003  -0.6357327E+001   0.7024340E+002  -0.4407140E+001   0.1898150E+005
  -0.1258388E+002  -0.1002315E+002  -0.1939514E+002  -0.5910372E+002  -0.4236804E+002  -0.2713221E+002  -0.1272485E+002   0.4609988E+002   0.5142996E+002  -0.3521948E+001   0.7679307E+004
  -0.8358299E+001  -0.2298889E+002  -0.1427551E+002   0.8480819E+001  -0.1383170E+002  -0.9689726E+001   0.1083944E+003  -0.1984209E+002   0.2081183E+002  -0.1378169E+001   0.5664167E+004
  -0.3191948E+002  -0.2953871E+002  -0.1217103E+001   0.4512327E+002  -0.1772049E+002  -0.1462923E+002   0.6795663E+002   0.5332177E+002   0.4601144E+002  -0.3628540E+001   0.6542611E+004
  -0.3887557E+002  -0.7323049E+002  -0.1858340E+002   0.1235753E+002  -0.9875359E+001  -0.1423486E+002   0.3154666E+003   0.6462144E+002   0.4794659E+002  -0.8043389E+000   0.5109947E+005
  -0.1259500E+003  -0.1583263E+003  -0.2341308E+002  -0.2501887E+002   0.2138626E+002   0.7468601E+000   0.2604766E+003   0.1487338E+002   0.1052128E+003   0.6489917E+000   0.7241963E+005
  -0.1175170E+003  -0.1824633E+003   0.7946685E+001  -0.3562462E+002   0.6213779E+001   0.3685888E+002   0.2093393E+001  -0.4846587E+002   0.1128424E+003   0.1539123E+001   0.5048040E+005
