#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.5551273E-002   0.7862556E-002   0.1511309E-002   0.1328933E-001  -0.1773480E-002   0.2133470E-001
   0.4505232E-002   0.7601838E-002  -0.2011369E-001   0.1378550E-001  -0.3927556E-001   0.1246737E+000
   0.1227318E-002   0.1352010E-002  -0.1318979E-002   0.7585033E-002  -0.1133894E-001   0.3052252E-001
   0.4705185E-003   0.1866356E-003  -0.2419981E-002   0.1066741E-001  -0.2567441E-001   0.7174692E-001
   0.2983784E-002  -0.3147104E-002  -0.1015080E-002   0.4899542E-002  -0.3347990E-002   0.1650658E-001
   0.1708195E-001   0.3867951E-002  -0.1795423E-003   0.3197834E-002  -0.5378068E-003   0.1038237E-001
   0.5508838E-001   0.2694368E-001  -0.1123024E+000   0.1873225E-001  -0.7235753E-001   0.2905566E+000
   0.4471959E-003  -0.6815258E-004  -0.4146089E-003   0.8547531E-003   0.1274445E-003   0.6390002E-003
   0.2504973E-002  -0.1074210E-002   0.7894045E-003   0.2929430E-002  -0.1210696E-002   0.3596494E-002
   0.7654094E-003  -0.7678748E-003   0.9738156E-004   0.5572552E-002   0.5374463E-002   0.1276129E-001
   0.1587043E-002  -0.2114180E-002  -0.1406026E-001   0.7630876E-002   0.3833583E-001   0.2198069E+000
   0.4669525E-002  -0.2932428E-002  -0.1963082E-001   0.5453869E-002   0.1950177E-001   0.1215227E+000
   0.4807630E-002   0.3063927E-002   0.2906379E-001   0.2271068E-002   0.1862327E-001   0.1904301E+000
   0.5736195E-002  -0.1920017E-002  -0.3245333E-001   0.2708726E-002   0.3949542E-002   0.2425611E+000
   0.5834471E-001  -0.1109252E-001  -0.1610115E+000   0.3292593E-002   0.3564811E-001   0.5133934E+000
   0.9253562E-002   0.4274621E-002  -0.4180919E-001   0.4719968E-002  -0.1933886E-001   0.2566732E+000
   0.4995376E-001   0.7675137E-002  -0.8305835E-001   0.6320457E-002  -0.1036860E-001   0.1463539E+000
   0.6779628E-002  -0.4345681E-003  -0.2087609E-001   0.6027533E-002   0.2130120E-002   0.7648170E-001
   0.2677604E-002   0.2501539E-002  -0.1188156E-001   0.4579727E-002  -0.1259719E-001   0.7921883E-001
   0.3176943E-002   0.1665393E-003   0.4508886E-002   0.4679733E-003  -0.3716525E-003   0.1797361E-001
   0.1148671E-001  -0.1475727E-002  -0.3750536E-003   0.9832603E-003   0.2233320E-002   0.7943379E-002
   0.1707833E-001   0.4736369E-002   0.5403663E-002   0.3648051E-002   0.9084230E-003   0.3116028E-002
   0.1631184E-002   0.2170608E-003  -0.2314024E-003   0.1614658E-002  -0.1831739E-002   0.4336134E-002
