#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.8491571E-001   0.3483863E-001  -0.1242360E-001   0.8894158E-001  -0.1087245E+000   0.3286590E+000
   0.5378431E-001   0.6868455E-001  -0.7469104E-001   0.1447937E+000  -0.1796835E+000   0.4308396E+000
   0.3266736E-001   0.5002274E-001  -0.7421852E-001   0.1173669E+000  -0.1560749E+000   0.4273218E+000
   0.2832810E-001   0.2669075E-001  -0.1913280E-001   0.8677858E-001  -0.1081734E+000   0.4389140E+000
   0.3414519E-001   0.6299675E-002   0.1573166E-001   0.5664167E-001  -0.1044496E+000   0.5659340E+000
   0.4401712E-001   0.4170823E-003  -0.5696161E-002   0.3604355E-001  -0.1305854E+000   0.7077761E+000
   0.4668269E-001   0.1353862E-001  -0.4926452E-001   0.3924247E-001  -0.1417890E+000   0.7099658E+000
   0.5282474E-001   0.2333892E-001  -0.5605323E-001   0.3439924E-001  -0.9961889E-001   0.5182679E+000
   0.3742587E-001   0.7146755E-002  -0.1083839E-001   0.2301232E-001  -0.1246014E-001   0.2505666E+000
   0.3304751E-001  -0.1017637E-001  -0.4247211E-001   0.3246485E-001   0.7268500E-001   0.4405246E+000
   0.4063194E-001  -0.4179243E-002  -0.6060884E-001   0.3898245E-001   0.1082261E+000   0.6274621E+000
   0.3203942E-001   0.7232706E-002  -0.2131821E-001   0.3724619E-001   0.9040553E-001   0.4994541E+000
   0.6287212E-001   0.9480839E-002  -0.1164156E+000   0.4438228E-001   0.1082652E+000   0.9024199E+000
   0.1824504E+000   0.1106329E-001  -0.5139823E+000   0.4151609E-001   0.9090719E-001   0.2235127E+001
   0.2282003E+000   0.1047203E-001  -0.6880023E+000   0.3442530E-001   0.6028858E-001   0.2755127E+001
   0.2052343E+000   0.1226473E-001  -0.6001506E+000   0.3838162E-001   0.4582298E-001   0.2421048E+001
   0.1823500E+000   0.1562516E-001  -0.4704995E+000   0.3828991E-001  -0.2727197E-001   0.1694955E+001
   0.8447765E-001   0.2345460E-001  -0.1894424E+000   0.3764335E-001  -0.5553684E-001   0.7542787E+000
   0.2746855E-001   0.1209783E-001  -0.4949947E-001   0.2694875E-001  -0.2719753E-001   0.4467980E+000
   0.1486832E-001   0.3399119E-002   0.6074872E-002   0.1805964E-001  -0.1062548E-001   0.3810033E+000
   0.1306296E-001  -0.6710975E-003   0.1509659E-001   0.1056763E-001   0.1134908E-001   0.3651958E+000
   0.1528360E-001  -0.6418274E-003   0.2039378E-001   0.1201206E-001   0.1039300E-001   0.3378478E+000
   0.1591564E-001  -0.1690800E-002   0.1077570E-001   0.1379603E-001   0.4162424E-002   0.2361457E+000
   0.1412124E-001  -0.3789257E-002   0.1659384E-002   0.1552104E-001   0.8425222E-002   0.1696843E+000
   0.1658183E-001   0.3422298E-002  -0.1871876E-002   0.3194136E-001   0.1620098E-001   0.1454937E+000
   0.1826448E-001   0.7476717E-002  -0.1739549E-001   0.5701362E-001  -0.5241749E-002   0.1647911E+000
   0.1720920E-001   0.1492358E-002  -0.3629645E-001   0.4428321E-001  -0.2397822E-001   0.2493567E+000
   0.1834243E-001  -0.3295457E-003  -0.3623493E-001   0.3825016E-001  -0.4134887E-001   0.3629796E+000
   0.1307924E-001  -0.4709926E-002  -0.2027341E-001   0.3061951E-001  -0.5289639E-001   0.5514663E+000
   0.1844814E-001   0.1394879E-002  -0.1775042E-001   0.3987736E-001  -0.6010482E-001   0.5809812E+000
   0.2070734E-001  -0.5136629E-003  -0.1996069E-001   0.4128644E-001  -0.3348304E-001   0.7010323E+000
   0.4419956E-001  -0.2237150E-001  -0.4900576E-001   0.7220144E-001   0.8205459E-001   0.7217396E+000
   0.7702218E-001  -0.5157850E-001  -0.1081624E+000   0.1292918E+000   0.1052200E+000   0.8642530E+000
   0.1095786E+000  -0.8928766E-001  -0.1953025E+000   0.1939933E+000   0.1709519E+000   0.1166934E+001
   0.1243604E+000  -0.1232264E+000  -0.1982137E+000   0.2651586E+000   0.2501002E+000   0.1143864E+001
   0.1479994E+000  -0.1431980E+000  -0.1267540E+000   0.3119999E+000   0.2172924E+000   0.1000246E+001
   0.1412669E+000  -0.1285177E+000   0.8233634E-003   0.2823814E+000   0.1034004E+000   0.7839443E+000
   0.9940284E-001  -0.5098424E-001   0.1119838E+000   0.1730637E+000   0.7732292E-002   0.6007293E+000
   0.7871637E-001  -0.2213633E-001   0.9278748E-001   0.1251187E+000   0.4495143E-001   0.5059699E+000
   0.7711054E-001  -0.1843100E-001   0.3821692E-001   0.7659346E-001   0.2106630E-002   0.3431349E+000
   0.1127197E+000   0.6608077E-001  -0.1351877E-001   0.9320941E-001  -0.8932121E-001   0.2742063E+000
   0.5737649E-001   0.6862359E-001  -0.4309809E-001   0.1198553E+000  -0.1214420E+000   0.3060772E+000
   0.1630497E-001   0.2233738E-001  -0.3809964E-001   0.6660538E-001  -0.1038815E+000   0.3186524E+000
   0.1366798E-001   0.5108307E-002  -0.1542817E-001   0.5771048E-001  -0.9617407E-001   0.3242175E+000
   0.2918670E-001  -0.5803136E-002   0.3251933E-001   0.5003444E-001  -0.8930054E-001   0.4026262E+000
   0.5702719E-001  -0.5906527E-002   0.9741634E-001   0.3869591E-001  -0.8026938E-001   0.6265427E+000
   0.7630725E-001   0.1346068E-001   0.7412616E-001   0.4821416E-001  -0.1369568E+000   0.9327494E+000
   0.8764326E-001   0.3264982E-001   0.1468565E-001   0.4716562E-001  -0.1318200E+000   0.9802330E+000
   0.6891189E-001   0.1535298E-001   0.1602444E-001   0.3896242E-001  -0.3005732E-001   0.4822969E+000
   0.6439351E-001  -0.1003189E-001  -0.2429291E-001   0.4123801E-001   0.5818518E-001   0.3368488E+000
   0.6974931E-001   0.1383833E-002  -0.4619636E-001   0.4273450E-001   0.7822073E-001   0.3981486E+000
   0.3194110E-001   0.6397269E-002  -0.1304132E-001   0.4324588E-001   0.7107918E-001   0.3338442E+000
   0.4730078E-001   0.4457660E-002  -0.1018109E+000   0.3849785E-001   0.1031508E+000   0.9192107E+000
   0.1493347E+000   0.5023158E-002  -0.4119738E+000   0.3573973E-001   0.1037772E+000   0.2014576E+001
   0.1762102E+000   0.2814419E-001  -0.4063018E+000   0.4128909E-001   0.2745436E-001   0.1720119E+001
   0.1590199E+000   0.1610767E-001  -0.3567944E+000   0.4101030E-001   0.4567066E-001   0.1638774E+001
   0.1425038E+000   0.8988608E-002  -0.3262817E+000   0.3901791E-001  -0.2488335E-001   0.1449890E+001
   0.6826873E-001   0.1471121E-001  -0.1088861E+000   0.4058885E-001  -0.5041884E-001   0.8004635E+000
   0.2711435E-001   0.9927619E-002  -0.1909885E-002   0.3512225E-001  -0.2278195E-001   0.5465362E+000
   0.1821903E-001   0.4638240E-002   0.2037975E-001   0.2702229E-001   0.2585337E-002   0.3612014E+000
   0.1707227E-001   0.4061641E-002   0.1800266E-001   0.1994446E-001   0.2121218E-001   0.1873656E+000
   0.1966473E-001   0.3517817E-002   0.1902327E-001   0.2148311E-001   0.2171320E-001   0.1966495E+000
   0.2208559E-001   0.2844964E-002   0.1976527E-001   0.2037459E-001   0.7491053E-002   0.1699315E+000
   0.2628120E-001   0.1976693E-002   0.1625357E-001   0.1134884E-001  -0.1822388E-002   0.1446056E+000
   0.2683035E-001   0.6496379E-002   0.1059334E-001   0.2137694E-001   0.4512424E-002   0.1402425E+000
   0.2632393E-001   0.6682900E-002  -0.1037848E-001   0.3883617E-001  -0.1555863E-001   0.1338381E+000
   0.2470690E-001   0.3705480E-002  -0.2148717E-001   0.3886945E-001  -0.2519811E-001   0.2033396E+000
   0.2155910E-001   0.3004141E-002  -0.2164627E-001   0.3368136E-001  -0.2298904E-001   0.2669197E+000
   0.1605749E-001   0.1272796E-002  -0.2900427E-002   0.2343095E-001  -0.1975603E-001   0.2398444E+000
   0.2487535E-001   0.5429372E-002  -0.2057338E-001   0.3884517E-001  -0.4064313E-001   0.3125597E+000
   0.2605777E-001   0.4008722E-002  -0.4956131E-001   0.5566663E-001  -0.3126501E-001   0.8908393E+000
   0.5240755E-001  -0.3165088E-001  -0.7897086E-001   0.1076961E+000   0.1320969E+000   0.1148742E+001
   0.9605755E-001  -0.9262617E-001  -0.1677182E+000   0.1921072E+000   0.2605884E+000   0.1048110E+001
   0.1378306E+000  -0.1558770E+000  -0.3103231E+000   0.2897595E+000   0.4149150E+000   0.1686194E+001
   0.1462055E+000  -0.1903757E+000  -0.4156525E+000   0.3985008E+000   0.6371519E+000   0.2355633E+001
   0.1681907E+000  -0.1890838E+000  -0.4384344E+000   0.4675110E+000   0.7700852E+000   0.2594764E+001
   0.1898861E+000  -0.1726125E+000  -0.3009497E+000   0.4578846E+000   0.7361118E+000   0.2201159E+001
   0.1548219E+000  -0.1089037E+000  -0.6376754E-001   0.3288789E+000   0.4427058E+000   0.1438097E+001
   0.1015246E+000  -0.3189301E-001   0.3800845E-001   0.1651613E+000   0.1823133E+000   0.8650705E+000
   0.9568004E-001   0.7697668E-002   0.1146569E-001   0.6242352E-001   0.9288963E-002   0.4488888E+000
   0.1298750E+000   0.6704049E-001  -0.3781263E-001   0.9189519E-001  -0.3231882E-001   0.3052551E+000
   0.5002313E-001   0.5259767E-001  -0.1738867E-001   0.1057266E+000  -0.5784710E-001   0.2670560E+000
   0.2025287E-001   0.2006600E-001  -0.4716007E-001   0.7181747E-001  -0.9655800E-001   0.4653282E+000
   0.2133657E-001   0.1798378E-001  -0.4915443E-001   0.9531486E-001  -0.1711712E+000   0.6745840E+000
   0.2592328E-001   0.1369912E-001  -0.4290315E-002   0.1014611E+000  -0.1786097E+000   0.8044491E+000
   0.4543718E-001   0.2086933E-001   0.3772312E-001   0.9593617E-001  -0.1567537E+000   0.7742269E+000
   0.7017288E-001   0.3776166E-001   0.1142575E-001   0.1001210E+000  -0.1890945E+000   0.7888406E+000
   0.7665511E-001   0.4236325E-001  -0.3134833E-001   0.8362806E-001  -0.1759388E+000   0.8532521E+000
   0.9026682E-001   0.1257537E-001  -0.6418885E-001   0.5788149E-001  -0.5650257E-001   0.4234614E+000
   0.1061369E+000  -0.9037450E-002  -0.1116597E+000   0.4382791E-001   0.1881334E-001   0.3212717E+000
