#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.2725142E-001   0.2475452E-001   0.6546581E-002   0.5457293E-001  -0.1753105E-001   0.1063705E+000
   0.2322143E-001   0.4115252E-001  -0.6651819E-001   0.8200915E-001  -0.1312281E+000   0.2851851E+000
   0.1304101E-001   0.1730276E-001  -0.1729678E-001   0.4080279E-001  -0.4565329E-001   0.1260206E+000
   0.4795428E-002   0.4615578E-002  -0.6206466E-002   0.4637152E-001  -0.7962713E-001   0.2394577E+000
   0.2002771E-001  -0.1117425E-001   0.4284146E-002   0.2564463E-001  -0.4217761E-001   0.1250627E+000
   0.4110188E-001   0.2097828E-003  -0.1040484E-001   0.1462319E-001  -0.2572845E-001   0.1684085E+000
   0.6189319E-001   0.2634035E-001  -0.1148188E+000   0.2937619E-001  -0.1086096E+000   0.4548995E+000
   0.3953569E-001   0.1435035E-001  -0.6877101E-001   0.1057975E-001  -0.3074670E-001   0.1597488E+000
   0.8814773E-002  -0.3291625E-002   0.7402648E-002   0.5435907E-002  -0.1682735E-004   0.4595955E-001
   0.1192027E-001  -0.7445010E-002  -0.1026097E-001   0.1726256E-001   0.3655306E-001   0.1356932E+000
   0.1251370E-001  -0.9331314E-002  -0.6874865E-001   0.2359968E-001   0.1038910E+000   0.6308189E+000
   0.1157655E-001   0.1319248E-002  -0.1444683E-001   0.2041802E-001   0.8015088E-001   0.4656456E+000
   0.1794087E-001   0.9380997E-002   0.3244228E-001   0.1726091E-001   0.7214775E-001   0.4234983E+000
   0.1007714E+000  -0.4507958E-002  -0.3313046E+000   0.1457215E-001   0.5147543E-001   0.1461976E+001
   0.2096564E+000  -0.2119810E-001  -0.6836868E+000   0.1577828E-001   0.1041696E+000   0.2555473E+001
   0.1520014E+000   0.8229196E-002  -0.4727897E+000   0.1583170E-001  -0.8632013E-003   0.1769928E+001
   0.1477471E+000   0.1732484E-001  -0.3208428E+000   0.2328769E-001  -0.3927606E-001   0.9059618E+000
