#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1550890E+001  -0.4851416E+000  -0.1281860E+001   0.1298685E+001   0.3148388E+000   0.3848871E+001
   0.5116492E+000   0.4351841E+000  -0.5080421E+000   0.8141590E+000  -0.6947315E+000   0.2155158E+001
   0.4052431E+000   0.4477754E+000  -0.5019608E+000   0.9225533E+000  -0.6866876E+000   0.3230985E+001
   0.3573035E+000   0.2566732E+000  -0.3847871E+000   0.6679540E+000  -0.4075694E+000   0.6290557E+001
   0.3405154E+000   0.1768556E+000  -0.2683030E+000   0.5794064E+000  -0.4706038E+000   0.8745704E+001
   0.4061293E+000   0.1706088E+000   0.1861639E+000   0.6935473E+000  -0.7035933E+000   0.9568668E+001
   0.7191031E+000   0.1273354E+000   0.9800170E+000   0.8120967E+000  -0.7426020E+000   0.1007713E+002
   0.1025960E+001   0.1444248E+000   0.1447040E+001   0.7751519E+000  -0.5096138E+000   0.9945127E+001
   0.1171986E+001   0.2173801E-001   0.1222176E+001   0.6893907E+000  -0.1816403E+000   0.9489438E+001
   0.2133296E+001  -0.1025108E+000  -0.2169810E+000   0.7203114E+000   0.4094237E+000   0.9432032E+001
   0.2894242E+001   0.3229896E+000  -0.2225393E+001   0.1185287E+001   0.2975326E+000   0.9749054E+001
   0.1912962E+001   0.4998970E+000  -0.2765048E+001   0.1410554E+001  -0.5085738E+000   0.9830133E+001
   0.1371108E+001   0.3929772E+000  -0.2408635E+001   0.1639275E+001  -0.1338856E+001   0.1132879E+002
   0.1430856E+001   0.5272660E+000  -0.2681830E+001   0.1676521E+001  -0.2310859E+001   0.1376967E+002
   0.1272470E+001   0.7400277E+000  -0.2650147E+001   0.1578573E+001  -0.3180064E+001   0.1455351E+002
   0.1308056E+001   0.8169940E+000  -0.2268618E+001   0.1732181E+001  -0.3578951E+001   0.1500401E+002
   0.1407091E+001   0.8532650E+000  -0.1366837E+001   0.1804921E+001  -0.2887494E+001   0.1245626E+002
   0.1500823E+001   0.1036757E+001  -0.4929525E+000   0.2066336E+001  -0.2245601E+001   0.1147791E+002
   0.1578930E+001   0.9210425E+000   0.1022451E+001   0.1796211E+001  -0.9774327E+000   0.1390691E+002
   0.1322535E+001   0.5536661E+000   0.2413581E+001   0.1430423E+001   0.3928621E+000   0.1698258E+002
   0.1079139E+001   0.4468260E+000   0.2835617E+001   0.1489065E+001   0.6427393E+000   0.1880072E+002
   0.1292997E+001   0.5766894E+000   0.3358588E+001   0.1467867E+001   0.1347696E+001   0.1935489E+002
   0.1373017E+001   0.5593466E+000   0.3085608E+001   0.1114848E+001   0.1340861E+001   0.1664819E+002
   0.1258070E+001   0.5661397E+000   0.2306476E+001   0.1170257E+001   0.1119977E+001   0.1245115E+002
   0.1229962E+001   0.9279796E+000   0.1964737E+001   0.2282767E+001   0.2510291E+001   0.1260252E+002
   0.1105111E+001   0.7807149E+000   0.8381886E+000   0.3098144E+001   0.3821336E+001   0.1557955E+002
   0.1154809E+001   0.1566173E+000  -0.1157195E+001   0.2554359E+001   0.3714878E+001   0.2026170E+002
   0.1126326E+001  -0.1216933E+000  -0.2227861E+001   0.1363841E+001   0.1772821E+001   0.2015460E+002
   0.1103735E+001  -0.1330391E+000  -0.2150762E+001   0.1137944E+001   0.9576885E+000   0.1581834E+002
   0.1355210E+001  -0.1810814E+000  -0.3702675E+001   0.1034421E+001   0.1723584E+001   0.2777359E+002
   0.1496138E+001  -0.4051088E+000  -0.5387156E+001   0.1457625E+001   0.4353379E+001   0.4461868E+002
   0.1127899E+001  -0.3430103E+000  -0.3662006E+001   0.2395295E+001   0.5097195E+001   0.3888059E+002
   0.1468878E+001  -0.5298223E-001  -0.2437587E+001   0.3570547E+001   0.4799687E+001   0.3559622E+002
   0.2745390E+001  -0.2656253E+000  -0.3660638E+001   0.4801689E+001   0.5054560E+001   0.4684752E+002
   0.5164866E+001  -0.8140358E+000  -0.6297458E+001   0.6066570E+001   0.3661276E+001   0.5865317E+002
   0.6979757E+001  -0.1283228E+001  -0.7307272E+001   0.6809502E+001   0.7551273E+000   0.7204994E+002
   0.7065603E+001  -0.2104020E+001  -0.5608891E+001   0.6555703E+001   0.5539595E+000   0.7504507E+002
   0.5271425E+001  -0.2077174E+001  -0.3372434E+001   0.5778690E+001   0.1552196E+001   0.6957380E+002
   0.3288072E+001  -0.1722717E+001  -0.2467881E+001   0.4734436E+001   0.3027450E+001   0.5290475E+002
   0.2428107E+001  -0.1373840E+001  -0.2635918E+001   0.3191934E+001   0.3526826E+001   0.2348483E+002
   0.1997905E+001  -0.3453346E+000  -0.2135974E+001   0.1044005E+001   0.7277632E+000   0.5310920E+001
   0.5533829E+000   0.3735780E+000  -0.3531713E+000   0.8128213E+000   0.6228067E-001   0.2655161E+001
   0.3979504E+000   0.2415348E+000  -0.4943782E+000   0.7436461E+000   0.8525648E-001   0.4361854E+001
   0.5415538E+000   0.1556617E+000  -0.1800279E+000   0.5247826E+000   0.8703497E-001   0.5228670E+001
   0.5787883E+000   0.2031459E+000   0.2684236E+000   0.5612661E+000   0.1121971E+000   0.7197776E+001
   0.6581616E+000   0.1991896E+000   0.8792302E+000   0.6358685E+000  -0.3970302E+000   0.1086062E+002
   0.1113717E+001   0.1497168E+000   0.1788395E+001   0.6417883E+000  -0.8784753E+000   0.1334563E+002
   0.1555421E+001   0.2996708E+000   0.2253661E+001   0.6482658E+000  -0.5320831E+000   0.1353484E+002
   0.1715183E+001   0.2402557E+000   0.2032682E+001   0.6284421E+000  -0.1556442E+000   0.1159693E+002
   0.3055883E+001   0.3565199E+000   0.2236455E+000   0.8389557E+000  -0.4581751E-001   0.1001320E+002
   0.4034888E+001   0.1161096E+001  -0.2277826E+001   0.1695063E+001  -0.5844167E+000   0.9496139E+001
   0.2224823E+001   0.9791276E+000  -0.2395393E+001   0.1844419E+001  -0.1063007E+001   0.7771935E+001
   0.1144810E+001   0.5838275E+000  -0.1296266E+001   0.1804422E+001  -0.1388271E+001   0.6059647E+001
   0.1221772E+001   0.6396126E+000  -0.1487297E+001   0.1617078E+001  -0.1760254E+001   0.6631871E+001
   0.1242353E+001   0.7062398E+000  -0.1589698E+001   0.1098839E+001  -0.1946888E+001   0.6895655E+001
   0.1431717E+001   0.5655955E+000  -0.8348134E+000   0.8417153E+000  -0.1574699E+001   0.7067140E+001
   0.1308807E+001   0.2663875E+000   0.4932145E+000   0.7268887E+000  -0.9423657E+000   0.5415069E+001
   0.1279035E+001   0.2413152E+000   0.1374766E+001   0.9382746E+000  -0.8110641E+000   0.6783946E+001
   0.1364700E+001   0.2105412E+000   0.2269936E+001   0.9817119E+000  -0.4971714E+000   0.1142791E+002
   0.1356521E+001   0.2923730E+000   0.2583318E+001   0.1046439E+001  -0.5513915E-001   0.1617238E+002
   0.1368728E+001   0.4765806E+000   0.2920756E+001   0.1170052E+001   0.3395402E+000   0.1820778E+002
   0.1663860E+001   0.7281913E+000   0.3959519E+001   0.1265476E+001   0.1541210E+001   0.1996357E+002
   0.1840397E+001   0.8586370E+000   0.4298078E+001   0.1131885E+001   0.2120094E+001   0.1886746E+002
   0.1840578E+001   0.1048284E+001   0.4249290E+001   0.1495856E+001   0.2757102E+001   0.1720618E+002
   0.1747582E+001   0.1242176E+001   0.3864952E+001   0.2589140E+001   0.4166086E+001   0.1797770E+002
   0.1447037E+001   0.8298495E+000   0.1932754E+001   0.3160560E+001   0.4622241E+001   0.1815218E+002
   0.1295173E+001   0.1554971E+000  -0.5920737E+000   0.2537200E+001   0.3756568E+001   0.1954377E+002
   0.1081869E+001  -0.3676488E-001  -0.1637585E+001   0.1391269E+001   0.1471789E+001   0.1706486E+002
   0.9637967E+000  -0.1534161E+000  -0.1498688E+001   0.1365061E+001   0.8327738E+000   0.1261907E+002
