#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.7798481E-001   0.3275228E-001  -0.3678926E-001   0.1120165E+000  -0.1306240E+000   0.6542804E+000
   0.7248589E-001   0.4812340E-001  -0.3737810E-001   0.1232131E+000  -0.1814166E+000   0.6218860E+000
   0.5022324E-001   0.4146770E-001  -0.3466115E-001   0.1257380E+000  -0.1923844E+000   0.7370164E+000
   0.4244327E-001   0.3061249E-001  -0.3643538E-001   0.1093947E+000  -0.1966645E+000   0.8909738E+000
   0.4976764E-001   0.2129974E-001   0.5254822E-002   0.9335154E-001  -0.1866181E+000   0.1073211E+001
   0.5741041E-001   0.1488819E-001   0.2274765E-001   0.7789520E-001  -0.1702297E+000   0.1047469E+001
   0.6172290E-001   0.1638119E-001   0.1855698E-001   0.7547987E-001  -0.1553907E+000   0.9881216E+000
   0.6981265E-001   0.1917046E-001   0.1146821E-001   0.8085730E-001  -0.1184877E+000   0.8812786E+000
   0.6949396E-001   0.9848924E-002  -0.2344877E-002   0.7686530E-001  -0.3190509E-001   0.6717778E+000
   0.6613375E-001   0.3815336E-002  -0.3083840E-001   0.6197051E-001   0.4046632E-001   0.4913433E+000
   0.6162261E-001   0.1068486E-002  -0.4975797E-001   0.5638824E-001   0.6131757E-001   0.4359124E+000
   0.6802035E-001   0.3997407E-002  -0.1001028E+000   0.5834529E-001   0.8272443E-001   0.7037497E+000
   0.1054828E+000   0.1387379E-001  -0.2382128E+000   0.5897293E-001   0.7029472E-001   0.1392501E+001
   0.1516721E+000   0.2219164E-001  -0.3448324E+000   0.6133831E-001   0.3620319E-001   0.1752492E+001
   0.1634099E+000   0.2315062E-001  -0.3809926E+000   0.6347492E-001   0.1566256E-001   0.1867270E+001
   0.1515500E+000   0.1952065E-001  -0.3660051E+000   0.6533844E-001   0.1013544E-001   0.1871988E+001
   0.1356346E+000   0.1699029E-001  -0.3141597E+000   0.6135316E-001   0.5109154E-002   0.1660974E+001
   0.1060110E+000   0.1689699E-001  -0.2262197E+000   0.5262748E-001  -0.3160207E-001   0.1156263E+001
   0.5764893E-001   0.1607128E-001  -0.9091495E-001   0.4235227E-001  -0.2847511E-001   0.6729911E+000
   0.3693773E-001   0.3679137E-002  -0.2217578E-001   0.3031425E-001  -0.1420631E-001   0.4829618E+000
   0.3099005E-001  -0.6721503E-002  -0.1885695E-002   0.3327563E-001   0.4834670E-002   0.3516060E+000
   0.3272358E-001  -0.1364542E-001  -0.6796826E-002   0.4322901E-001   0.2500956E-001   0.3213458E+000
   0.4187678E-001  -0.2002361E-001  -0.2487280E-001   0.5266611E-001   0.4436564E-001   0.3021029E+000
   0.5106035E-001  -0.1847567E-001  -0.3610741E-001   0.6296150E-001   0.5369520E-001   0.2819278E+000
   0.5166010E-001  -0.1478402E-001  -0.4124057E-001   0.8424170E-001   0.5811204E-001   0.2873125E+000
   0.4976575E-001  -0.9842229E-002  -0.5092777E-001   0.9111177E-001   0.5998719E-001   0.3103801E+000
   0.5108573E-001  -0.5136072E-002  -0.6409012E-001   0.7817653E-001   0.3280962E-001   0.3823651E+000
   0.4374252E-001   0.4105994E-003  -0.6060346E-001   0.5096231E-001  -0.1786177E-001   0.4695403E+000
   0.3488910E-001   0.5527785E-002  -0.4924498E-001   0.4836507E-001  -0.3324369E-001   0.4980553E+000
   0.3450609E-001   0.6025359E-003  -0.5755366E-001   0.5618009E-001  -0.4742260E-002   0.6520181E+000
   0.5242576E-001  -0.1648263E-001  -0.8309457E-001   0.8095694E-001   0.6534468E-001   0.9110836E+000
   0.7155988E-001  -0.4195213E-001  -0.1127014E+000   0.1314575E+000   0.1427434E+000   0.1128561E+001
   0.8924530E-001  -0.6611448E-001  -0.1567550E+000   0.1999472E+000   0.2387468E+000   0.1295491E+001
   0.1212760E+000  -0.9757991E-001  -0.2271984E+000   0.2518119E+000   0.3236833E+000   0.1505955E+001
   0.1683864E+000  -0.1311824E+000  -0.3021784E+000   0.2905487E+000   0.3925638E+000   0.1783196E+001
   0.1963976E+000  -0.1514291E+000  -0.3001029E+000   0.3190838E+000   0.4219013E+000   0.1796404E+001
   0.1828579E+000  -0.1376992E+000  -0.2323886E+000   0.2914113E+000   0.3737002E+000   0.1532744E+001
   0.1457701E+000  -0.9884891E-001  -0.1106560E+000   0.2348223E+000   0.2795718E+000   0.1226623E+001
   0.9246535E-001  -0.4902485E-001  -0.2178512E-001   0.1775326E+000   0.1352383E+000   0.9855659E+000
   0.7509794E-001  -0.9473339E-003  -0.1371063E-001   0.1321042E+000  -0.1110369E-001   0.7522281E+000
   0.9967315E-001   0.3623621E-001  -0.9816488E-001   0.1238599E+000  -0.2417827E-001   0.7719337E+000
   0.7992183E-001   0.5153982E-001  -0.4981730E-001   0.1160494E+000  -0.9809322E-001   0.5603018E+000
   0.4710831E-001   0.3761584E-001  -0.3374072E-001   0.1135219E+000  -0.1248989E+000   0.6090331E+000
   0.4095134E-001   0.2319226E-001  -0.2366209E-001   0.9685736E-001  -0.1315189E+000   0.7021730E+000
   0.5486425E-001   0.2396808E-001   0.1525170E-001   0.9402687E-001  -0.1312144E+000   0.8749755E+000
   0.6565026E-001   0.2624719E-001   0.2150484E-001   0.9110036E-001  -0.1537951E+000   0.9532653E+000
   0.7174086E-001   0.2554231E-001   0.2043018E-001   0.8431616E-001  -0.1574597E+000   0.9812959E+000
   0.8604746E-001   0.2280383E-001   0.7361409E-002   0.8450121E-001  -0.1247708E+000   0.9726546E+000
   0.8759690E-001   0.1222810E-001  -0.1363071E-001   0.7679366E-001  -0.4094061E-001   0.7885966E+000
   0.8129114E-001   0.7139821E-002  -0.4429202E-001   0.5968519E-001   0.3551065E-001   0.5384254E+000
   0.7526475E-001   0.5241170E-002  -0.6016789E-001   0.5619851E-001   0.5720817E-001   0.4575605E+000
   0.7892636E-001   0.8886914E-002  -0.1069005E+000   0.6068250E-001   0.7544188E-001   0.7097032E+000
