 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1371177E+004   0.1442548E+004
   0.1458382E+004   0.1608096E+004
   0.1542383E+004   0.1674491E+004
   0.1627727E+004   0.1706109E+004
   0.1680605E+004   0.1713880E+004
   0.1633894E+004   0.1760938E+004
   0.1618307E+004   0.1873426E+004
   0.1500450E+004   0.1829943E+004
   0.1403910E+004   0.1564258E+004
   0.1259386E+004   0.1408607E+004
   0.1136180E+004   0.1316426E+004
   0.1023707E+004   0.1178691E+004
   0.9008544E+003   0.9764139E+003
   0.8445238E+003   0.8912076E+003
   0.8728275E+003   0.9221552E+003
   0.9706182E+003   0.1032424E+004
   0.1065735E+004   0.1161612E+004
   0.1033907E+004   0.1106005E+004
   0.9808989E+003   0.1035321E+004
   0.1022304E+004   0.1088199E+004
   0.1245161E+004   0.1456307E+004
   0.1414937E+004   0.1644870E+004
   0.1409164E+004   0.1552759E+004
   0.1310589E+004   0.1357072E+004
   0.1189564E+004   0.1300920E+004
   0.1110109E+004   0.1396793E+004
   0.9826754E+003   0.1240180E+004
   0.8957215E+003   0.1056793E+004
   0.8239191E+003   0.9517549E+003
   0.7958470E+003   0.8501452E+003
   0.8058737E+003   0.8251006E+003
   0.1024193E+004   0.1013930E+004
   0.1246879E+004   0.1280902E+004
   0.1343162E+004   0.1488127E+004
   0.1185116E+004   0.1346001E+004
   0.9770767E+003   0.1040709E+004
   0.9784495E+003   0.9719244E+003
   0.1088708E+004   0.1093913E+004
   0.1248859E+004   0.1299230E+004
   0.1315329E+004   0.1366703E+004
   0.1355101E+004   0.1404974E+004
   0.1384569E+004   0.1461896E+004
   0.1433703E+004   0.1514959E+004
   0.1574707E+004   0.1623036E+004
   0.1733490E+004   0.1760345E+004
   0.1726484E+004   0.1860828E+004
   0.1613346E+004   0.1823751E+004
   0.1420583E+004   0.1595217E+004
   0.1349423E+004   0.1380483E+004
   0.1350015E+004   0.1419732E+004
   0.1323428E+004   0.1430440E+004
   0.1190834E+004   0.1303508E+004
   0.1037642E+004   0.1117473E+004
   0.9743280E+003   0.1013146E+004
   0.1042505E+004   0.1078407E+004
   0.1148884E+004   0.1201490E+004
   0.1201890E+004   0.1261919E+004
   0.1151885E+004   0.1190527E+004
   0.1068771E+004   0.1086120E+004
   0.1105914E+004   0.1116993E+004
   0.1298562E+004   0.1478539E+004
   0.1457550E+004   0.1725386E+004
   0.1467834E+004   0.1643870E+004
   0.1360988E+004   0.1443100E+004
   0.1178563E+004   0.1272573E+004
   0.1037325E+004   0.1353441E+004
   0.8738940E+003   0.1133343E+004
   0.7626861E+003   0.8548642E+003
   0.6499661E+003   0.7042451E+003
   0.5583136E+003   0.5909068E+003
   0.5348023E+003   0.5592957E+003
   0.7083198E+003   0.7198435E+003
   0.9473836E+003   0.9536645E+003
   0.1105198E+004   0.1151801E+004
   0.1078301E+004   0.1204085E+004
   0.9805861E+003   0.1093492E+004
   0.1037688E+004   0.1079269E+004
   0.1142837E+004   0.1156010E+004
   0.1286825E+004   0.1349878E+004
   0.1352761E+004   0.1422476E+004
   0.1297660E+004   0.1343438E+004
   0.1281254E+004   0.1344231E+004
   0.1294367E+004   0.1393195E+004
   0.1461393E+004   0.1556341E+004
   0.1692732E+004   0.1746281E+004
   0.1708877E+004   0.1856276E+004
   0.1538146E+004   0.1718640E+004
   0.1326617E+004   0.1422411E+004
   0.1305212E+004   0.1324649E+004
   0.1443482E+004   0.1472848E+004
   0.1489768E+004   0.1527979E+004
   0.1393049E+004   0.1475458E+004
   0.1256961E+004   0.1385425E+004
   0.1202983E+004   0.1365433E+004
   0.1256161E+004   0.1453448E+004
   0.1307310E+004   0.1521817E+004
   0.1315154E+004   0.1514566E+004
   0.1258404E+004   0.1404054E+004
   0.1208168E+004   0.1313161E+004
   0.1256444E+004   0.1373198E+004
   0.1381122E+004   0.1661005E+004
   0.1494042E+004   0.1810404E+004
   0.1478724E+004   0.1641479E+004
   0.1369847E+004   0.1441151E+004
   0.1163324E+004   0.1228602E+004
   0.9947605E+003   0.1324939E+004
   0.8174181E+003   0.1130668E+004
   0.7167785E+003   0.8229116E+003
   0.5655538E+003   0.6114234E+003
   0.4833135E+003   0.5131353E+003
   0.4400946E+003   0.4752078E+003
   0.5473948E+003   0.5804912E+003
   0.7284386E+003   0.7622064E+003
   0.8970757E+003   0.9142745E+003
   0.9871942E+003   0.1035818E+004
   0.1024526E+004   0.1115841E+004
   0.1087226E+004   0.1136993E+004
   0.1171974E+004   0.1180893E+004
   0.1266486E+004   0.1307982E+004
   0.1330991E+004   0.1380687E+004
   0.1192861E+004   0.1260510E+004
   0.1175636E+004   0.1239019E+004
   0.1225275E+004   0.1321187E+004
   0.1430756E+004   0.1568513E+004
   0.1657871E+004   0.1740278E+004
   0.1646104E+004   0.1794275E+004
   0.1456766E+004   0.1647378E+004
   0.1277569E+004   0.1413655E+004
   0.1302457E+004   0.1439780E+004
   0.1499534E+004   0.1618806E+004
   0.1601573E+004   0.1669477E+004
   0.1553647E+004   0.1615230E+004
   0.1434875E+004   0.1527058E+004
   0.1312065E+004   0.1486050E+004
   0.1299693E+004   0.1529109E+004
   0.1347918E+004   0.1615133E+004
   0.1391669E+004   0.1692775E+004
   0.1384796E+004   0.1705892E+004
   0.1363770E+004   0.1689885E+004
   0.1418727E+004   0.1722471E+004
   0.1464854E+004   0.1774422E+004
   0.1479733E+004   0.1694911E+004
   0.1379602E+004   0.1415647E+004
   0.1248574E+004   0.1295364E+004
   0.1101520E+004   0.1136187E+004
   0.9845285E+003   0.1194873E+004
   0.8429376E+003   0.1049665E+004
   0.7412581E+003   0.7839704E+003
   0.5466282E+003   0.5816769E+003
   0.4686020E+003   0.5134572E+003
   0.4506532E+003   0.5010001E+003
   0.5336703E+003   0.5687152E+003
   0.6370725E+003   0.6998001E+003
   0.7133490E+003   0.7936442E+003
   0.8362942E+003   0.9107711E+003
   0.9659099E+003   0.1042824E+004
   0.1086729E+004   0.1153857E+004
   0.1193208E+004   0.1207189E+004
   0.1226625E+004   0.1267862E+004
   0.1261815E+004   0.1327036E+004
   0.1119522E+004   0.1174312E+004
   0.1172238E+004   0.1239397E+004
   0.1264168E+004   0.1403411E+004
   0.1479629E+004   0.1664711E+004
   0.1659799E+004   0.1762553E+004
   0.1670372E+004   0.1786403E+004
   0.1496672E+004   0.1698982E+004
   0.1321013E+004   0.1559405E+004
   0.1332943E+004   0.1579637E+004
   0.1470325E+004   0.1656281E+004
   0.1637168E+004   0.1735282E+004
   0.1703741E+004   0.1748554E+004
   0.1676236E+004   0.1700309E+004
   0.1512477E+004   0.1545597E+004
   0.1396641E+004   0.1481962E+004
   0.1392220E+004   0.1516874E+004
   0.1403785E+004   0.1574267E+004
   0.1363651E+004   0.1556218E+004
   0.1304274E+004   0.1501182E+004
   0.1341485E+004   0.1533667E+004
   0.1334172E+004   0.1474439E+004
   0.1297504E+004   0.1331119E+004
   0.1178877E+004   0.1138336E+004
   0.1073934E+004   0.1097218E+004
   0.1000902E+004   0.1041639E+004
   0.9446792E+003   0.1040520E+004
   0.8051706E+003   0.9097833E+003
   0.6935041E+003   0.7325008E+003
   0.4673974E+003   0.5323665E+003
   0.4186988E+003   0.4797337E+003
   0.4652342E+003   0.5199111E+003
   0.5740455E+003   0.6066359E+003
   0.6587567E+003   0.7167614E+003
   0.6677819E+003   0.7656275E+003
   0.7217647E+003   0.8379375E+003
   0.8745286E+003   0.9680718E+003
   0.1029981E+004   0.1090693E+004
   0.1189765E+004   0.1216064E+004
   0.1176767E+004   0.1223590E+004
   0.1152646E+004   0.1216229E+004
   0.1103996E+004   0.1158933E+004
   0.1186135E+004   0.1273320E+004
   0.1287634E+004   0.1423820E+004
   0.1520221E+004   0.1666234E+004
   0.1699622E+004   0.1765386E+004
   0.1806504E+004   0.1868777E+004
   0.1681829E+004   0.1786325E+004
   0.1476046E+004   0.1585824E+004
   0.1384866E+004   0.1491055E+004
   0.1399130E+004   0.1459775E+004
   0.1558364E+004   0.1588563E+004
   0.1662301E+004   0.1676726E+004
   0.1688248E+004   0.1686013E+004
   0.1499706E+004   0.1483453E+004
   0.1326541E+004   0.1317422E+004
   0.1258449E+004   0.1236007E+004
   0.1225793E+004   0.1221196E+004
   0.1172167E+004   0.1169096E+004
   0.1094972E+004   0.1090778E+004
   0.1120355E+004   0.1110255E+004
   0.1130345E+004   0.1092675E+004
   0.1116670E+004   0.1049944E+004
   0.1049572E+004   0.9873731E+003
   0.1001503E+004   0.9866025E+003
   0.9777991E+003   0.1000813E+004
   0.9301444E+003   0.9740028E+003
   0.7737817E+003   0.8199039E+003
   0.6251334E+003   0.6887634E+003
   0.4185318E+003   0.5085146E+003
   0.4245236E+003   0.4822766E+003
   0.5389450E+003   0.5472629E+003
   0.6668707E+003   0.6688523E+003
   0.7142739E+003   0.7280964E+003
   0.6569190E+003   0.7248336E+003
   0.6534479E+003   0.7542703E+003
   0.7889148E+003   0.8917815E+003
   0.9784993E+003   0.1040931E+004
   0.1150050E+004   0.1176137E+004
   0.1153702E+004   0.1184265E+004
   0.1101442E+004   0.1139837E+004
   0.1140143E+004   0.1204704E+004
   0.1260776E+004   0.1336262E+004
   0.1319271E+004   0.1391531E+004
   0.1508621E+004   0.1553473E+004
   0.1673622E+004   0.1714717E+004
   0.1870136E+004   0.1914486E+004
   0.1829467E+004   0.1875852E+004
   0.1589874E+004   0.1591306E+004
   0.1364800E+004   0.1356683E+004
   0.1247600E+004   0.1252671E+004
   0.1347747E+004   0.1353825E+004
   0.1453312E+004   0.1440687E+004
   0.1535460E+004   0.1510382E+004
   0.1425160E+004   0.1392512E+004
   0.1290376E+004   0.1274837E+004
   0.1180970E+004   0.1160943E+004
   0.1054574E+004   0.1068214E+004
   0.9279789E+003   0.9605094E+003
   0.8306102E+003   0.8746093E+003
   0.8579783E+003   0.8862163E+003
   0.9059668E+003   0.8854311E+003
   0.9333727E+003   0.8720654E+003
   0.9337667E+003   0.8758525E+003
   0.9466926E+003   0.9081256E+003
   0.9395871E+003   0.9114685E+003
   0.8805673E+003   0.8707491E+003
   0.7257069E+003   0.7308250E+003
   0.5946174E+003   0.6410041E+003
   0.4747260E+003   0.5189647E+003
   0.5562533E+003   0.5570927E+003
   0.7068505E+003   0.6999273E+003
   0.8484429E+003   0.8419345E+003
   0.8552827E+003   0.8692830E+003
   0.7739080E+003   0.8017212E+003
   0.7308815E+003   0.7746542E+003
   0.8325539E+003   0.8927428E+003
   0.9850112E+003   0.1037352E+004
   0.1113663E+004   0.1161296E+004
   0.1128874E+004   0.1166117E+004
   0.1096655E+004   0.1135337E+004
   0.1128719E+004   0.1172449E+004
   0.1222115E+004   0.1282202E+004
   0.1254298E+004   0.1306113E+004
   0.1412461E+004   0.1424625E+004
   0.1576388E+004   0.1600074E+004
   0.1804776E+004   0.1836543E+004
   0.1836177E+004   0.1879788E+004
   0.1619137E+004   0.1643006E+004
   0.1360949E+004   0.1360517E+004
   0.1197362E+004   0.1207881E+004
   0.1176647E+004   0.1166463E+004
   0.1147700E+004   0.1117177E+004
   0.1156276E+004   0.1109476E+004
   0.1116260E+004   0.1058345E+004
   0.1103814E+004   0.1066451E+004
   0.1036327E+004   0.9970037E+003
   0.8911601E+003   0.8818165E+003
   0.7562911E+003   0.7632642E+003
   0.6798710E+003   0.7463902E+003
   0.6729165E+003   0.7480911E+003
   0.7206536E+003   0.7549567E+003
   0.7415984E+003   0.7342861E+003
   0.8039676E+003   0.7727258E+003
   0.8760528E+003   0.8421859E+003
   0.9119741E+003   0.8592935E+003
   0.8806841E+003   0.8679836E+003
   0.7737820E+003   0.8149494E+003
   0.7006809E+003   0.7616721E+003
   0.6709968E+003   0.6903436E+003
   0.7636840E+003   0.7704211E+003
   0.8785807E+003   0.8806328E+003
   0.9694591E+003   0.9862434E+003
   0.9863136E+003   0.1056933E+004
   0.9548562E+003   0.1033057E+004
   0.9425169E+003   0.1018595E+004
   0.9918007E+003   0.1027423E+004
   0.1070396E+004   0.1086052E+004
   0.1112570E+004   0.1137074E+004
   0.1127672E+004   0.1160871E+004
   0.1099107E+004   0.1126512E+004
   0.1147603E+004   0.1223427E+004
   0.1258695E+004   0.1344512E+004
   0.1349843E+004   0.1396114E+004
   0.1479331E+004   0.1480467E+004
   0.1571251E+004   0.1572526E+004
   0.1699401E+004   0.1671386E+004
   0.1738775E+004   0.1730969E+004
   0.1570122E+004   0.1595601E+004
   0.1315407E+004   0.1348408E+004
   0.1125796E+004   0.1173081E+004
   0.1031229E+004   0.1080123E+004
   0.9080683E+003   0.9312725E+003
   0.8322366E+003   0.8439585E+003
   0.7884295E+003   0.7691268E+003
   0.8787907E+003   0.8480571E+003
   0.9365804E+003   0.9140420E+003
   0.8839127E+003   0.9048559E+003
   0.7627786E+003   0.8304156E+003
   0.6738957E+003   0.7616434E+003
   0.5943609E+003   0.6788275E+003
   0.5796397E+003   0.6445974E+003
   0.5503726E+003   0.5859256E+003
   0.6239017E+003   0.6397596E+003
   0.7622809E+003   0.7784479E+003
   0.8700600E+003   0.8733922E+003
   0.8835847E+003   0.9116959E+003
   0.8021903E+003   0.8455485E+003
   0.7661203E+003   0.7905826E+003
   0.7993938E+003   0.8058765E+003
   0.8862559E+003   0.8932152E+003
   0.9722157E+003   0.9824066E+003
   0.1027163E+004   0.1081553E+004
   0.1091653E+004   0.1202968E+004
   0.1156953E+004   0.1227225E+004
   0.1222489E+004   0.1298608E+004
   0.1248658E+004   0.1277773E+004
   0.1246020E+004   0.1272839E+004
   0.1232752E+004   0.1266402E+004
   0.1206344E+004   0.1244222E+004
   0.1164400E+004   0.1204522E+004
   0.1220098E+004   0.1359244E+004
   0.1388360E+004   0.1496850E+004
   0.1570311E+004   0.1601961E+004
   0.1692297E+004   0.1677560E+004
   0.1689400E+004   0.1678025E+004
   0.1662404E+004   0.1618058E+004
   0.1640093E+004   0.1638583E+004
   0.1498803E+004   0.1555896E+004
   0.1304292E+004   0.1378501E+004
   0.1137281E+004   0.1204441E+004
   0.1049322E+004   0.1121155E+004
   0.8612704E+003   0.9071675E+003
   0.6623637E+003   0.7015491E+003
   0.5410222E+003   0.5569783E+003
   0.6631522E+003   0.6502864E+003
   0.8656606E+003   0.8690324E+003
   0.9601842E+003   0.9976471E+003
   0.8433406E+003   0.9120948E+003
   0.6811224E+003   0.7449271E+003
   0.4877749E+003   0.5625952E+003
   0.4098867E+003   0.4853016E+003
   0.3698013E+003   0.4260487E+003
   0.4770750E+003   0.5026243E+003
   0.6904326E+003   0.7235357E+003
   0.8569971E+003   0.9172904E+003
   0.9213941E+003   0.1003703E+004
   0.8357622E+003   0.8898517E+003
   0.8404342E+003   0.8645429E+003
   0.9118517E+003   0.9282092E+003
   0.9739996E+003   0.9862511E+003
   0.1043448E+004   0.1058305E+004
   0.1056637E+004   0.1122773E+004
   0.1155786E+004   0.1278809E+004
   0.1243757E+004   0.1299040E+004
   0.1330396E+004   0.1372560E+004
   0.1347206E+004   0.1363416E+004
   0.1343403E+004   0.1403023E+004
   0.1327912E+004   0.1411901E+004
   0.1295290E+004   0.1362795E+004
   0.1239150E+004   0.1345032E+004
   0.1282571E+004   0.1472916E+004
   0.1497970E+004   0.1647499E+004
   0.1727283E+004   0.1859041E+004
   0.1847630E+004   0.1934261E+004
   0.1762725E+004   0.1847721E+004
   0.1606864E+004   0.1610497E+004
   0.1500557E+004   0.1535587E+004
   0.1387134E+004   0.1451395E+004
   0.1294551E+004   0.1365468E+004
   0.1206511E+004   0.1251286E+004
   0.1170996E+004   0.1257440E+004
   0.9927332E+003   0.1044829E+004
   0.7272761E+003   0.7799244E+003
   0.5461098E+003   0.5834926E+003
   0.6108789E+003   0.6269852E+003
   0.8445143E+003   0.8613084E+003
   0.1019670E+004   0.1047512E+004
   0.9023862E+003   0.9227799E+003
   0.6696635E+003   0.7098753E+003
