 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1361688E+004   0.1374975E+004
   0.1429237E+004   0.1551376E+004
   0.1553073E+004   0.1665055E+004
   0.1621620E+004   0.1719789E+004
   0.1552810E+004   0.1605790E+004
   0.1376473E+004   0.1380412E+004
   0.1364213E+004   0.1587287E+004
   0.1414098E+004   0.1575591E+004
   0.1380587E+004   0.1430350E+004
   0.1225213E+004   0.1336840E+004
   0.1119267E+004   0.1293117E+004
   0.9834068E+003   0.1096269E+004
   0.8815252E+003   0.9208821E+003
   0.8382758E+003   0.8738454E+003
   0.9006115E+003   0.9449907E+003
   0.1018952E+004   0.1073133E+004
   0.1126880E+004   0.1205224E+004
   0.1090577E+004   0.1159958E+004
   0.9134507E+003   0.9534204E+003
   0.9013605E+003   0.9061610E+003
   0.1229148E+004   0.1348710E+004
   0.1515049E+004   0.1706976E+004
   0.1436076E+004   0.1531814E+004
   0.1276647E+004   0.1294805E+004
   0.1151037E+004   0.1199354E+004
   0.1110825E+004   0.1266317E+004
   0.1020824E+004   0.1281673E+004
   0.9162534E+003   0.1107481E+004
   0.7830756E+003   0.8495638E+003
   0.7253951E+003   0.7464199E+003
   0.7112759E+003   0.7374249E+003
   0.9386637E+003   0.8801735E+003
   0.1460442E+004   0.1399313E+004
   0.1622591E+004   0.1826626E+004
   0.1176029E+004   0.1302238E+004
   0.7907294E+003   0.7978018E+003
   0.7126874E+003   0.7034744E+003
   0.9477712E+003   0.9499177E+003
   0.1176998E+004   0.1255270E+004
   0.1277428E+004   0.1322765E+004
   0.1329398E+004   0.1357350E+004
   0.1320425E+004   0.1363052E+004
   0.1389822E+004   0.1437390E+004
   0.1550207E+004   0.1600260E+004
   0.1645090E+004   0.1662478E+004
   0.1568700E+004   0.1615904E+004
   0.1424641E+004   0.1647090E+004
   0.1257130E+004   0.1292384E+004
   0.1286846E+004   0.1319632E+004
   0.1389917E+004   0.1424469E+004
   0.1384979E+004   0.1445685E+004
   0.1161219E+004   0.1241117E+004
   0.9681675E+003   0.1005828E+004
   0.9585412E+003   0.9748555E+003
   0.1058530E+004   0.1104755E+004
   0.1182128E+004   0.1256904E+004
