 #~alp*(~Ug,x - ~Up,x) ~alp*Vd,y  ~alp_f*Wd,x
   0.9277823E-002  -0.5859674E-003   0.5899671E-002
   0.1023254E-001  -0.1223622E-002   0.4283687E-002
   0.9726160E-002  -0.3036187E-002   0.2885451E-001
   0.8833131E-002  -0.5776400E-002   0.5819138E-001
   0.5142453E-002  -0.4274455E-002   0.4963591E-001
  -0.3768273E-002   0.1170545E-002   0.2870345E-001
  -0.1145226E-001   0.6067532E-002   0.1095278E-001
  -0.1776685E-001   0.1121385E-001  -0.3298592E-001
  -0.1949630E-001   0.1620567E-001  -0.7344065E-001
  -0.1589198E-001   0.1771308E-001  -0.8841224E-001
  -0.1484380E-001   0.1906032E-001  -0.1043494E+000
  -0.1274260E-001   0.1570992E-001  -0.1030647E+000
  -0.1075836E-001   0.1026031E-001  -0.7772902E-001
  -0.4299182E-002   0.1735653E-002  -0.1036211E-001
  -0.1738805E-002  -0.4551346E-003   0.2190542E-001
   0.1737439E-002  -0.1466223E-002   0.3947497E-001
   0.3774342E-002  -0.2334109E-002   0.4664970E-001
   0.3444050E-002  -0.1797675E-002   0.5668443E-001
   0.4672265E-003  -0.1018179E-002   0.5430357E-001
  -0.3309099E-002   0.5390637E-003   0.3430201E-001
  -0.3885052E-002   0.8928780E-003   0.3908747E-002
  -0.1237366E-002  -0.3921216E-003  -0.3091847E-002
   0.1585270E-002  -0.4143971E-003  -0.4957672E-002
   0.2757530E-002   0.2862241E-003  -0.1033132E-001
   0.2204990E-002   0.2628586E-003  -0.2718296E-001
   0.1921324E-003  -0.6075024E-004  -0.2173774E-001
  -0.3166582E-002   0.3885719E-003  -0.6894510E-002
  -0.1075271E-001   0.6862413E-003  -0.1233156E-001
  -0.1775176E-001   0.4443015E-002  -0.5448710E-002
  -0.2563586E-001   0.1147300E-001   0.1006970E-001
  -0.2048592E-001   0.1046618E-001   0.8332217E-002
  -0.1293866E-002  -0.4082201E-002   0.4144235E-001
   0.1364327E-001  -0.1875292E-001   0.9665179E-001
   0.1241639E-001  -0.1630017E-001   0.1418977E+000
   0.6868064E-002  -0.9615581E-002   0.1398465E+000
   0.1378654E-002  -0.1667699E-002   0.5243657E-002
   0.1543473E-002  -0.4153764E-003   0.9662540E-003
   0.2286600E-002  -0.1498688E-003   0.3023974E-001
   0.3288406E-002   0.1318238E-003   0.1768346E-001
   0.5931755E-002   0.3920598E-003   0.1061437E-001
   0.1091642E-001  -0.2600950E-002   0.3437667E-001
   0.9085433E-002  -0.2491177E-002   0.2011579E-001
   0.9256996E-002  -0.5333678E-002   0.5211857E-001
   0.8551352E-002  -0.5644313E-002   0.4814162E-001
   0.6039450E-002  -0.2806146E-002   0.3400913E-001
  -0.1324588E-002   0.2081850E-002   0.2463052E-001
  -0.1174538E-001   0.8911417E-002  -0.2236572E-001
  -0.2008409E-001   0.1466918E-001  -0.5481047E-001
  -0.2347850E-001   0.2078066E-001  -0.6912275E-001
  -0.2322724E-001   0.2407455E-001  -0.1100514E+000
  -0.2743863E-001   0.2949803E-001  -0.1855366E+000
  -0.2443628E-001   0.2436494E-001  -0.2260220E+000
  -0.1878061E-001   0.1556143E-001  -0.1981742E+000
  -0.1072808E-001   0.6695008E-002  -0.1088304E+000
  -0.5499430E-002   0.2520565E-002  -0.3856320E-001
  -0.1732321E-002   0.1087718E-002  -0.2355523E-002
  -0.9175543E-003   0.1709403E-002  -0.1539751E-001
  -0.2033774E-002   0.2316758E-002  -0.2373795E-001
  -0.4040875E-002   0.2380278E-002  -0.1364675E-001
  -0.6482496E-002   0.2827744E-002  -0.9203466E-002
  -0.6266664E-002   0.2519501E-002  -0.1507944E-001
  -0.2821112E-002   0.1334392E-002  -0.2211964E-001
   0.1330332E-002   0.7608932E-003  -0.2650625E-001
   0.4077261E-002   0.1044557E-002  -0.3271432E-001
   0.5178561E-002   0.2709653E-003  -0.3760340E-001
   0.3422902E-002   0.3156917E-003  -0.4526525E-001
  -0.2631274E-002   0.3445004E-002  -0.5511946E-001
  -0.1101856E-001   0.5412510E-002  -0.4501686E-001
  -0.1594909E-001   0.9395678E-002  -0.1867207E-001
  -0.1403912E-001   0.8240437E-002   0.1937817E-001
  -0.8302828E-002   0.5879901E-002   0.4336958E-002
   0.1532844E-002  -0.4761302E-002   0.2937065E-001
  -0.8806628E-003  -0.7808121E-002   0.4273185E-001
  -0.1647914E-002  -0.1007813E-001   0.8734299E-001
   0.1225889E-002  -0.1124069E-001   0.1235318E+000
   0.8405526E-003  -0.5400810E-002   0.5228883E-001
   0.1929301E-002  -0.1748173E-002   0.6672986E-002
   0.4827159E-002  -0.1603725E-002   0.3236010E-001
   0.7956675E-002  -0.2476916E-002   0.4582024E-001
   0.1115307E-001  -0.3423771E-002   0.5317426E-001
   0.1909530E-001  -0.1400578E-001   0.1404546E+000
   0.6067498E-002  -0.3799587E-002   0.5394464E-001
   0.5064572E-002  -0.4285803E-002   0.6093859E-001
   0.6241447E-002  -0.3565350E-002   0.3845455E-001
   0.8486544E-002  -0.2929864E-002   0.1894966E-001
   0.4263764E-002  -0.1561065E-003   0.3111319E-001
  -0.3351236E-002   0.3621335E-002  -0.1867384E-001
  -0.1034499E-001   0.6919585E-002  -0.5063403E-001
  -0.1551723E-001   0.1370706E-001  -0.7363473E-001
  -0.2023692E-001   0.1989713E-001  -0.1431784E+000
  -0.1839214E-001   0.1841335E-001  -0.2427426E+000
  -0.8079728E-002   0.6026966E-002  -0.2190117E+000
  -0.5485989E-002   0.1676073E-002  -0.6972097E-001
  -0.7385872E-002   0.3288277E-002  -0.9091753E-001
  -0.6532163E-002   0.3492939E-002  -0.6391157E-001
  -0.4073400E-002   0.2718355E-002  -0.3216616E-001
