 #~alp*(~Ug,x - ~Up,x) ~alp*Vd,y  ~alp_f*Wd,x
   0.9969727E-002  -0.3576892E-002   0.5462736E-001
   0.1242617E-001  -0.5790193E-002   0.6784348E-001
   0.1356784E-001  -0.7865353E-002   0.7062918E-001
   0.1221968E-001  -0.8745415E-002   0.6773265E-001
   0.7294003E-002  -0.6713639E-002   0.5515830E-001
   0.3494938E-003  -0.1775168E-002   0.2472437E-001
  -0.6391135E-002   0.3601392E-002  -0.4433283E-002
  -0.1053426E-001   0.7665115E-002  -0.3645769E-001
  -0.1269501E-001   0.1097957E-001  -0.6241093E-001
  -0.1497415E-001   0.1439592E-001  -0.9067936E-001
  -0.1386377E-001   0.1407696E-001  -0.1083756E+000
  -0.1179722E-001   0.1187641E-001  -0.1004547E+000
  -0.8772719E-002   0.8272709E-002  -0.7521861E-001
  -0.5621997E-002   0.4562616E-002  -0.4665059E-001
  -0.1938499E-002   0.1344532E-002  -0.1176744E-001
   0.3970553E-004  -0.1720319E-003   0.1524624E-001
   0.4586204E-003  -0.7422392E-004   0.2249201E-001
  -0.3991986E-003   0.9002151E-003   0.1876154E-001
  -0.1543123E-002   0.1255710E-002   0.1773129E-001
  -0.2575686E-002   0.1084453E-002   0.1508201E-001
  -0.2571606E-002   0.1140835E-002   0.6992400E-002
  -0.6416066E-003   0.1213660E-003   0.1113944E-001
   0.1600993E-002  -0.1078273E-002   0.2477276E-001
   0.2761598E-002  -0.1581184E-002   0.2365122E-001
   0.2976748E-002  -0.1709699E-002   0.1423465E-001
   0.2410873E-002  -0.2004355E-002   0.2053363E-001
  -0.5120607E-003  -0.2009004E-002   0.1652348E-001
  -0.4668743E-002   0.7041673E-003   0.1374873E-001
  -0.6473084E-002   0.1548953E-002   0.2727826E-001
  -0.7132470E-002   0.9543779E-003   0.3069076E-001
  -0.6374410E-002  -0.1684548E-002   0.3499211E-001
  -0.1747176E-002  -0.6367988E-002   0.4903370E-001
   0.4787188E-002  -0.1233752E-001   0.9991256E-001
   0.9832546E-002  -0.1687371E-001   0.1434736E+000
   0.1105805E-001  -0.1610356E-001   0.1642746E+000
   0.7335852E-002  -0.9669367E-002   0.1405221E+000
   0.4761212E-002  -0.4504213E-002   0.8372879E-001
   0.5544580E-002  -0.2686510E-002   0.7061831E-001
   0.7100787E-002  -0.2111147E-002   0.6643705E-001
   0.8438413E-002  -0.2340991E-002   0.5443515E-001
   0.1788859E-001  -0.1286997E-001   0.1154841E+000
   0.1520563E-001  -0.9819647E-002   0.9767052E-001
   0.1149770E-001  -0.6368911E-002   0.6318490E-001
   0.9674679E-002  -0.5693398E-002   0.5348992E-001
   0.5970228E-002  -0.4113573E-002   0.4091074E-001
   0.1065367E-002  -0.7562161E-003   0.1661747E-001
  -0.4008480E-002   0.3079295E-002  -0.7781869E-002
  -0.8516162E-002   0.7097239E-002  -0.3845990E-001
  -0.1329536E-001   0.1159547E-001  -0.7128290E-001
  -0.1916693E-001   0.1798557E-001  -0.1146127E+000
  -0.2062615E-001   0.1992089E-001  -0.1534292E+000
  -0.1921832E-001   0.1833576E-001  -0.1681285E+000
  -0.1579395E-001   0.1441318E-001  -0.1595424E+000
  -0.1202247E-001   0.1015751E-001  -0.1331565E+000
  -0.6960786E-002   0.5491288E-002  -0.8229773E-001
  -0.4227846E-002   0.3230657E-002  -0.3563403E-001
  -0.3668924E-002   0.3118969E-002  -0.1077225E-001
  -0.4282446E-002   0.3553866E-002  -0.5332641E-003
  -0.4924139E-002   0.3797682E-002   0.8904404E-002
  -0.5748883E-002   0.4368205E-002  -0.7234812E-003
  -0.5648464E-002   0.5056543E-002  -0.2109843E-001
  -0.3039510E-002   0.4026731E-002  -0.3243521E-001
   0.2427911E-004   0.3051262E-002  -0.4843128E-001
   0.1239862E-002   0.3287159E-002  -0.8083850E-001
   0.9215016E-003   0.3599111E-002  -0.9606459E-001
  -0.6335267E-003   0.3811093E-002  -0.8976977E-001
  -0.3918222E-002   0.3841384E-002  -0.6235343E-001
  -0.7773226E-002   0.5808226E-002  -0.3015217E-001
  -0.7636501E-002   0.4324271E-002   0.9554748E-002
  -0.5344141E-002   0.9182289E-003   0.3721635E-001
  -0.4088621E-002  -0.1817971E-002   0.4158908E-001
  -0.1959022E-002  -0.4613050E-002   0.3713918E-001
   0.3846891E-002  -0.1097245E-001   0.7381198E-001
   0.8002267E-002  -0.1565548E-001   0.1007953E+000
   0.1113588E-001  -0.1762031E-001   0.1134592E+000
   0.1086723E-001  -0.1490683E-001   0.1116262E+000
   0.1330340E-001  -0.1486144E-001   0.1179175E+000
   0.1820070E-001  -0.1627070E-001   0.1243455E+000
   0.1929050E-001  -0.1453982E-001   0.1129960E+000
   0.1835880E-001  -0.1286672E-001   0.1136335E+000
   0.1720997E-001  -0.1513526E-001   0.1193182E+000
   0.1419898E-001  -0.1116678E-001   0.1104669E+000
   0.9038111E-002  -0.4945689E-002   0.6554766E-001
   0.8183314E-002  -0.4062639E-002   0.5539611E-001
   0.6016258E-002  -0.3091487E-002   0.4191857E-001
   0.3106266E-002  -0.1123616E-002   0.1741956E-001
  -0.5489115E-003   0.1519960E-002  -0.7601442E-002
