#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.6853061E+002   0.6348206E+002  -0.8551305E+001   0.7446668E+002   0.8979215E+002   0.6174747E+002   0.1967991E+003  -0.5937285E+003  -0.1311462E+002   0.8146928E+001   0.1816444E+006
   0.2626829E+002   0.1004568E+003   0.2060495E+002   0.4675200E+002  -0.5944807E+001   0.3689234E+002  -0.3037683E+003  -0.3888379E+003  -0.1850370E+002   0.1819784E+001   0.1139254E+006
  -0.5083365E+002  -0.3374679E+002  -0.1520783E+002  -0.1093750E+003  -0.3040548E+002  -0.1585674E+002   0.7862718E+002   0.4253894E+003   0.7826656E+002  -0.2972575E+001   0.1057427E+006
  -0.3953909E+002  -0.1693682E+003  -0.3941752E+002  -0.1258611E+003  -0.1111104E+003  -0.4975154E+002   0.1738297E+003   0.8451180E+003   0.1482485E+003  -0.2400927E+001   0.4048019E+006
   0.2085078E+003  -0.7635076E+002   0.1059877E+003   0.8320663E+002  -0.2725998E+002   0.1231360E+002  -0.5802726E+003   0.7609058E+003  -0.1949780E+003  -0.1373021E+002   0.4936029E+006
  -0.1513789E+003   0.1264651E+003  -0.7455685E+001   0.1463741E+003   0.5531319E+002   0.8010968E+002   0.4529344E+003  -0.2354406E+003   0.7947509E+002  -0.1659065E+002   0.1807098E+006
  -0.3591349E+002   0.3777537E+002   0.3827370E+002   0.7036460E+002   0.1721673E+002   0.5424284E+002  -0.1699318E+003  -0.8205835E+002   0.9056249E+001  -0.9640508E+001   0.1653813E+005
   0.4340781E+001   0.1034617E+003   0.8360311E+002  -0.5168441E+002   0.9105158E+001   0.3884950E+002  -0.1990897E+003  -0.1179208E+003  -0.6101865E+001   0.7344074E+001   0.1125616E+005
  -0.2992812E+002   0.2646988E+002   0.2437707E+002  -0.7621380E+001   0.4442372E+002   0.3597265E+002   0.4841603E+002  -0.5761468E+002  -0.3723589E+002  -0.2274029E+002   0.7144537E+004
   0.1608110E+003  -0.1380035E+003  -0.1532804E+003   0.5045573E+002  -0.2146566E+002  -0.1170522E+002  -0.2727949E+001  -0.4588780E+003  -0.1906768E+003  -0.5133152E+002   0.1885262E+006
  -0.3299970E+002  -0.7203227E+002  -0.3593934E+002  -0.1302218E+003  -0.7199336E+001   0.4526818E+002  -0.2813285E+003  -0.2068629E+003   0.5004926E+002   0.9850223E+001   0.8745264E+005
   0.2614588E+002   0.1047306E+002   0.7309997E+001  -0.2964484E+002  -0.2105219E+002  -0.1621364E+001  -0.5808999E+002  -0.1355945E+003  -0.1337985E+002  -0.8286151E+001   0.1217012E+005
   0.5394616E+001  -0.1681934E+002   0.1603245E+001  -0.7601217E+001   0.7457459E+001   0.1210924E+002   0.7229200E+002  -0.1020050E+003  -0.1048516E+002   0.2366911E+001   0.7261848E+004
  -0.3033677E+001   0.9174065E+001  -0.1874621E+002  -0.1368430E+002   0.7674061E+001   0.1502719E+002   0.2227181E+003  -0.1142339E+002  -0.1766055E+002  -0.1302017E+002   0.2114242E+005
   0.4473551E+002   0.5936396E+002  -0.1360422E+003  -0.1189670E+002   0.1505560E+003   0.3964775E+002   0.5218631E+003  -0.2266112E+003  -0.2007345E+003  -0.5443063E+001   0.1579860E+006
  -0.9425225E+002  -0.9342818E+002  -0.4975642E+002   0.2638135E+002  -0.1325547E+002  -0.5859450E+001   0.4395578E+002   0.1157653E+001   0.1080638E+003   0.5561096E+000   0.2301240E+005
  -0.5046974E+002  -0.1911837E+002  -0.1974338E+002   0.1039439E+002   0.5995280E+002  -0.6074565E+001   0.4345946E+003   0.5795727E+003   0.1165499E+001   0.1064856E+002   0.2566440E+006
   0.2371232E+002   0.1326958E+003  -0.8477238E+002   0.1379146E+003   0.1036103E+003  -0.1686896E+002   0.2933491E+003   0.5897833E+003  -0.1303541E+003  -0.3031484E+001   0.2507691E+006
  -0.4875635E+002   0.7097512E+002  -0.6731700E+002  -0.1184159E+003   0.7649874E+002  -0.1123885E+002  -0.4253203E+003   0.2746024E+003  -0.3032017E+002  -0.2577779E+001   0.1662976E+006
   0.4490281E+002  -0.4069536E+002  -0.2993552E+002   0.1063338E+002   0.2056201E+002   0.2905373E+002  -0.1550784E+003   0.6734276E+002  -0.6093787E+002   0.4526944E+001   0.2835873E+005
  -0.2428281E+002  -0.4548935E+002  -0.3634651E+002  -0.1996779E+003   0.8814381E+002  -0.4694956E+002  -0.1300562E+001   0.1390950E+003  -0.6336673E+002   0.4942786E+000   0.4738178E+005
  -0.2301518E+003   0.5944583E+002  -0.1143585E+003  -0.6733250E+002   0.1164254E+003  -0.4188637E+002   0.3394983E+003  -0.1367457E+003   0.1098560E+003  -0.3870334E+001   0.1199179E+006
  -0.2445156E+002   0.9332013E+002   0.1326474E+002   0.6681426E+002   0.5967747E+002  -0.2267384E+002   0.3299443E+001  -0.1020592E+003  -0.3182830E+002   0.3397616E+001   0.2590633E+005
   0.1654250E+003   0.1019719E+003   0.1574217E+003   0.1663988E+003   0.7704983E+002   0.3164202E+002  -0.3578682E+003  -0.1058018E+003  -0.2378719E+003   0.4602855E+001   0.1487288E+006
   0.1191586E+003   0.3976523E+002   0.6561549E+002   0.1780787E+002   0.2613071E+002  -0.1145979E+002  -0.2523017E+003  -0.6489445E+002  -0.1341843E+003   0.1110509E+002   0.5484408E+005
  -0.1059149E+003  -0.2620124E+002  -0.3906412E+002   0.9849693E+002   0.6222716E+002   0.9288426E+002   0.4888881E+002  -0.4598532E+002   0.4177374E+002  -0.1914033E+001   0.2059537E+005
   0.7574518E+002   0.8877061E+002   0.1506761E+003  -0.6072097E+002   0.7260572E+002   0.1040380E+003  -0.6109857E+002  -0.3661342E+003  -0.1693203E+003  -0.2096940E+002   0.7828436E+005
   0.2887303E+002  -0.1404644E+002   0.7995564E+002  -0.3710009E+002   0.7946870E+002   0.3815033E+002  -0.2634925E+003  -0.1401752E+002  -0.8377136E+002   0.2457037E+002   0.3240741E+005
   0.1792360E+002  -0.8976254E+002  -0.9820819E+002  -0.3319649E+002   0.3889292E+002  -0.3571536E+002  -0.6567820E+001   0.7400616E+002  -0.7406499E+002  -0.1724847E+002   0.2100193E+005
   0.7271410E+002  -0.1006864E+003  -0.1299194E+003  -0.2156630E+003   0.3964228E+002  -0.1306876E+003   0.3522775E+003  -0.1289251E+003  -0.9593737E+002   0.1641902E+002   0.1244324E+006
  -0.5662303E+002   0.2271476E+003   0.1279016E+003   0.1959123E+003  -0.1227128E+003  -0.1662303E+003   0.2846963E+003   0.2215220E+003   0.1663334E+003  -0.1300237E+002   0.2220120E+006
  -0.7657191E+002   0.1581259E+003   0.1137870E+003   0.3077044E+002  -0.8767633E+002  -0.4916695E+002  -0.2213438E+003  -0.1242447E+003   0.1920832E+003   0.2783499E+002   0.8884904E+005
  -0.6979244E+002   0.7002001E+002   0.1672216E+002   0.4645622E+002  -0.6114895E+002  -0.5735516E+002  -0.8980928E+002   0.1402494E+003   0.1283366E+003  -0.2604794E+001   0.3796814E+005
   0.1121722E+002  -0.6210487E+002   0.3139243E+001  -0.7827694E+002   0.1890138E+002   0.4013452E+002   0.7446358E+002  -0.7690521E+002  -0.2012643E+002   0.9992169E+001   0.1439555E+005
   0.3451379E+002  -0.1444875E+002  -0.4217645E+002  -0.8039063E+002   0.7703965E+001   0.5900258E+002   0.2737905E+002   0.9167161E+002  -0.4780685E+002  -0.5589094E+001   0.1948373E+005
  -0.1111884E+003   0.8684137E+002  -0.1258859E+003  -0.3009966E+003   0.1012841E+003  -0.8703951E+002  -0.9191035E+002   0.7320796E+002   0.1087970E+002   0.9754214E+000   0.6948386E+005
   0.1664999E+003   0.4187790E+002   0.5035759E+002   0.3227367E+003  -0.8957986E+002   0.1008681E+003  -0.2777283E+003   0.5895742E+002  -0.6845436E-001   0.7685162E+002   0.1388708E+006
  -0.9581352E+001   0.2486900E+002  -0.7267640E+002  -0.1061943E+003  -0.1059819E+003   0.2904759E+002   0.3323940E+002  -0.1714261E+003   0.1092437E+003  -0.6319579E+001   0.3746518E+005
   0.3838012E+002   0.6744091E+002  -0.2173318E+002  -0.5203281E+002  -0.1634469E+003  -0.3132071E+002   0.4455495E+002  -0.9724354E+001   0.1182673E+003  -0.6799510E+001   0.4338113E+005
  -0.9291186E+002   0.8020124E+002  -0.6196635E+002   0.1823979E+003  -0.3388489E+002   0.3315068E+002   0.4319460E+002  -0.1838718E+003   0.1100824E+003  -0.1671439E+002   0.6781955E+005
  -0.8558619E+002   0.9239992E+002  -0.1120627E+002   0.1744166E+001  -0.3054925E+002   0.1733998E+002   0.3253053E+003  -0.7455280E+002   0.1091653E+003  -0.6970113E+001   0.7555642E+005
   0.5644793E+002   0.1724220E+003  -0.6400749E+001  -0.6823095E+002  -0.1784209E+003   0.2803790E+002   0.2322102E+003   0.5363690E+002   0.1157896E+003  -0.6183372E+001   0.8267308E+005
  -0.9571066E+002   0.5180069E+002  -0.1245679E+002  -0.3737965E+002  -0.4091417E+002  -0.1905023E+001   0.6177225E+001   0.6839493E+002   0.1347449E+003  -0.1879947E+001   0.3132366E+005
  -0.5378200E+002   0.5679102E+002  -0.9380531E+002  -0.2129277E+003   0.3098916E+002  -0.1792965E+002   0.2194640E+003   0.6707377E+002   0.1330358E+002  -0.9489255E+001   0.2529176E+005
   0.3243685E+003   0.1138567E+003   0.1157202E+003   0.2863057E+003   0.1048802E+003   0.1615395E+003  -0.9375093E+003  -0.3847229E+003  -0.4711021E+003  -0.4185339E+002   0.7802071E+006
  -0.1344257E+003   0.2676137E+002   0.1435780E+002   0.8707125E+002  -0.2795850E+002   0.2880557E+002   0.2229935E+003  -0.1534177E+002   0.1361943E+003  -0.2618987E+002   0.7190956E+005
  -0.7482699E+001   0.4936741E+002   0.8177435E+002   0.6790461E+002  -0.5906975E+002   0.8216574E+001  -0.1920064E+003  -0.9847012E+002   0.6916043E+002   0.2607982E+001   0.2535089E+005
   0.1403886E+002   0.6367998E+002   0.8162363E+002  -0.5298178E+002  -0.7484805E+002  -0.2290903E+002  -0.1623870E+002  -0.2441829E+002   0.4847336E+002  -0.1233584E+002   0.1141302E+005
  -0.2277851E+002   0.1697580E+003   0.1284230E+003   0.3707655E+002  -0.4587400E+002  -0.3531259E+002   0.5407295E+002  -0.5482232E+002   0.4857986E+002  -0.2007266E+002   0.4695380E+005
   0.4582814E+002   0.1401298E+003   0.7137308E+002   0.2196868E+001  -0.7798757E+002  -0.6668516E+002  -0.3202924E+003  -0.1097403E+003   0.3505233E+002   0.2892889E+001   0.6607998E+005
   0.3223498E+002   0.2988931E+002   0.9633363E+001  -0.2412164E+002  -0.2455859E+002  -0.7704875E+001  -0.7602013E+002  -0.9501700E+002  -0.1168716E+002  -0.4010771E+001   0.9269572E+004
  -0.1298664E+002  -0.1700699E+002   0.3928847E+001  -0.2066402E+001   0.2014994E+002  -0.8194374E+001  -0.1303282E+002  -0.2578152E+002  -0.8512769E+000   0.6312019E+001   0.1362636E+004
  -0.7142967E+001  -0.4211212E+002   0.2143139E+002   0.1074100E+002   0.3246713E+002  -0.1149815E+002   0.1355767E+003  -0.5798851E+002  -0.2460331E+002   0.7208567E+000   0.1694233E+005
