#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.5087548E+002  -0.5166972E+000  -0.1857694E+002   0.7481679E+002   0.2861116E+002   0.2782527E+002   0.2815425E+002  -0.1036564E+003   0.1963099E+002  -0.2633332E+001   0.9471272E+004
   0.6034807E+001   0.7771935E+001   0.2248551E+000  -0.4361766E+002   0.1083253E+002   0.4673455E+001  -0.4757981E+002  -0.3017555E+002   0.1853646E+002   0.3540380E+002   0.2168436E+004
  -0.3539868E+001  -0.3106828E+001  -0.4773924E+001  -0.9734792E+002  -0.4009442E-001  -0.1335469E+002  -0.1327238E+003   0.9151573E+002   0.1628226E+002   0.1270230E+002   0.1777682E+005
   0.2120121E+002  -0.1181495E+002   0.3991541E+000  -0.3444988E+002  -0.1876665E+002  -0.1093692E+002  -0.3317661E+002   0.1402682E+003   0.1832149E+002   0.2075606E+002   0.1096444E+005
   0.1639550E+002   0.1983116E+002  -0.2310996E+001   0.9242197E+001  -0.5694002E+001   0.2873051E+001  -0.1990866E+002   0.3290959E+002   0.2438476E+002   0.3508626E+002   0.1795187E+004
  -0.1239002E+003  -0.2323003E+001  -0.4245357E+002   0.8679553E+002  -0.1296234E+002   0.3623231E+002   0.1922691E+003  -0.2470411E+002   0.1001076E+003  -0.3675498E+002   0.3994711E+005
   0.1936347E+001  -0.2586446E+002   0.2133360E+001   0.2106121E+002  -0.1771388E+002   0.2412667E+002  -0.1092960E+003  -0.6738025E+002   0.2314747E+002   0.7369937E+001   0.7524114E+004
   0.1591013E+001   0.1362000E+002   0.1761159E+002  -0.5438364E+001   0.1854446E+002   0.1348037E+002  -0.6239891E+002  -0.6526244E+002   0.9196047E+001   0.2933152E+002   0.2521329E+004
   0.1100434E+002   0.3429612E+001   0.1321784E+000   0.5791160E+001   0.2520513E+002   0.7006409E+001   0.3112929E+002  -0.3006521E+002  -0.1316284E+002   0.2304662E+002   0.1549610E+004
   0.5921696E+002  -0.6749810E+001  -0.1631373E+002   0.1778215E+002   0.1120964E+002   0.5379551E+001   0.2111890E+002  -0.8047075E+002  -0.1014021E+000   0.7032520E+002   0.4875515E+004
   0.5116966E+002   0.4443204E+002   0.1417897E+002  -0.2979773E+002  -0.1713062E+001   0.1059410E+002  -0.2610239E+003  -0.2817367E+003   0.4258715E+001   0.5371532E+002   0.6901007E+005
   0.2381048E+002   0.2490043E+002   0.1113346E+002  -0.8319766E+001   0.2225816E+001   0.3858965E+001  -0.8727702E+002  -0.2380466E+003  -0.3356732E+002  -0.7531024E+001   0.3213806E+005
  -0.3263291E+001  -0.2103333E+001   0.2003104E+001  -0.2872381E+002   0.2450164E+002   0.1712845E+002   0.7910423E+002  -0.9901905E+002  -0.3208703E+002  -0.1084869E+002   0.8718717E+004
   0.8074611E+001  -0.1137323E+001  -0.1385357E+002  -0.2054724E+002   0.3443150E+002   0.7249335E+001   0.1729937E+003  -0.3767392E+002   0.1410173E+001   0.4391628E+002   0.1397057E+005
  -0.4936439E+002   0.1890644E+002   0.3180263E+001   0.4736260E+002   0.2123766E+002  -0.1143779E+002   0.2315589E+003  -0.1509865E+002  -0.3384896E+002  -0.6197569E+002   0.3285243E+005
  -0.1463784E+002   0.9401443E+001  -0.1067517E+002   0.1548001E+002   0.1922285E+002   0.9231302E-001   0.3705421E+001   0.2830151E+003   0.2118132E+002   0.2576633E+002   0.4121988E+005
   0.3764362E+002   0.6809062E+001  -0.1322251E+002   0.9690395E+001   0.1324943E+002   0.3195486E+001   0.1786636E+003   0.2400371E+003   0.4449357E+002   0.9538662E+002   0.4394194E+005
  -0.4360689E+002   0.1963453E+002  -0.1394601E+002   0.2660206E+002   0.5391808E+001   0.5446197E+001   0.2053031E+003   0.2210309E+003   0.1344791E+002  -0.2476717E+002   0.4693063E+005
   0.3330895E+002   0.3853056E+002  -0.1882590E+002  -0.1926863E+002   0.1627097E+002   0.1292393E+002   0.1392322E+003   0.3438929E+003  -0.1209129E+003  -0.7133297E+002   0.8539151E+005
   0.1191716E+002   0.1626264E+002  -0.2613885E+002  -0.1362147E+001   0.3406941E+002   0.5046209E+001  -0.1130516E+003   0.1840743E+003  -0.1327191E+003  -0.8673255E+002   0.4409088E+005
  -0.4321433E+001   0.1400848E+002  -0.4313452E+002  -0.3076939E+002   0.4056651E+002  -0.4643208E+001  -0.1359242E+003   0.1009303E+003  -0.5260991E+002  -0.1636483E+002   0.2514993E+005
  -0.1319468E+003   0.8921327E+001  -0.7181032E+002  -0.6758153E+002   0.3322392E+002  -0.2125886E+002   0.2236523E+003  -0.2133672E+002   0.7872318E+002  -0.1999966E+002   0.3873348E+005
  -0.1604526E+002   0.1991678E+002  -0.3923500E+002   0.8443361E+001   0.2751453E+002   0.9060881E+001   0.7254957E+002  -0.3009988E+002  -0.2005356E+002  -0.8584293E+001   0.2570481E+004
   0.6564236E+002   0.3183955E+002   0.2457430E+002   0.8016001E+002   0.5283763E+002   0.4748516E+002  -0.2842949E+003  -0.8775129E+002  -0.2064086E+003  -0.8792863E+002   0.8793814E+005
   0.1132464E+002   0.2075262E+001   0.4237799E+001   0.7384685E+001   0.1457926E+002  -0.8894931E+000  -0.9482381E+002  -0.3297695E+002  -0.4857934E+002  -0.2267544E+002   0.7250489E+004
  -0.3017946E+002  -0.2319395E+002  -0.3034644E+002   0.4723015E+000   0.5650993E+001  -0.2455880E+001  -0.5482825E+002  -0.3830216E+002  -0.1478467E+002  -0.3931313E+002   0.5362255E+004
   0.8226615E+001   0.8077548E+001  -0.2185514E+001  -0.1379722E+002   0.3037981E+002  -0.3412340E+001  -0.6368628E+002  -0.1237210E+003  -0.3575153E+002   0.2854889E+001   0.1253342E+005
   0.3632848E+002   0.7741226E+001   0.2325742E+002  -0.1668662E+002   0.2870485E+002   0.1444772E+002  -0.2496457E+002  -0.5950033E+002  -0.6970449E+002  -0.4671159E+001   0.8051506E+004
   0.1173094E+002  -0.2546340E+002   0.1324383E+002  -0.3523289E+002   0.9578884E+001   0.1559917E+002   0.1465535E+003   0.4231191E+002  -0.6525676E+002  -0.4394694E+002   0.2013049E+005
   0.8525196E+001   0.5854662E+001   0.2677410E+002   0.1607827E+002   0.2014320E+002   0.2657848E+001  -0.3988796E+002  -0.5315500E+002  -0.1100283E+003  -0.8135995E+002   0.1197968E+005
  -0.4248298E+002   0.7823004E+002   0.6925597E+002  -0.7412305E+001   0.3334893E+002   0.4904645E+001   0.1572575E+003  -0.2415665E+003  -0.1458532E+003  -0.1549872E+003   0.7234926E+005
  -0.3916670E+001   0.3677919E+002   0.1820222E+002  -0.3189640E+002   0.4790871E+002   0.1250892E+002   0.3444879E+002  -0.2095582E+003  -0.8077096E+001   0.3591495E+002   0.2275806E+005
   0.3811996E+002   0.7265262E+001  -0.1678110E+002  -0.3535420E+002   0.5819969E+002   0.1405119E+002   0.8260323E+002  -0.2360003E+003  -0.1868302E+002   0.7763662E+002   0.3037171E+005
   0.2280111E+002   0.1174095E+002  -0.2983559E+002   0.1328351E+002   0.1161433E+002  -0.2453790E+001   0.1324541E+003  -0.1679676E+003  -0.1285196E+002   0.2156349E+002   0.2076508E+005
  -0.1458732E+001   0.4363938E+002   0.5544257E+001   0.2469298E+002  -0.1060840E+002  -0.4465235E+002   0.2132667E+002  -0.1393015E+002  -0.2619338E+002  -0.3826051E+002   0.4724437E+004
   0.4910588E+002   0.4237490E+002   0.4960564E+002  -0.6289539E+002   0.4896839E+002  -0.9265072E+002  -0.4636221E+003   0.1748091E+003  -0.1362910E+003  -0.3821674E+002   0.1121880E+006
  -0.5392273E+001   0.2064456E+002   0.7182583E+000   0.2548194E+002   0.3737149E+001   0.2474190E+001  -0.4406014E+002   0.1628062E+002   0.2140652E+002   0.1975139E+002   0.2550200E+004
   0.1645825E+002   0.3210916E+002  -0.2025981E+002  -0.5120271E+001  -0.3269851E+002   0.4079915E+001   0.3348313E+002   0.6774387E+001   0.3151446E+002   0.1527420E+002   0.2765996E+004
   0.6780992E-001   0.2126573E+002  -0.1453854E+002  -0.9084654E+001  -0.1830127E+002  -0.2976523E+001   0.2257436E+002  -0.1587772E+002   0.4694314E+002   0.2870968E+002   0.2548069E+004
  -0.4806826E+002   0.7565232E+001  -0.3121128E+002   0.5340978E+002   0.2441709E+002   0.2021180E+002  -0.3247345E+002  -0.5567992E+002   0.2647074E+002   0.2819565E+001   0.8120644E+004
  -0.5030802E+002   0.5869813E+002  -0.1942695E+002   0.4965040E+002  -0.2660229E+002   0.1638249E+002  -0.2612064E+002   0.3650134E+002   0.1861575E+002  -0.5829456E+002   0.1075772E+005
   0.1525625E+002   0.9000930E+002  -0.6601818E-002  -0.4439735E+002  -0.5407678E+002   0.3926312E+001   0.1021209E+002  -0.2060911E+002   0.3550768E+002  -0.3312855E+001   0.5645647E+004
  -0.2056263E+002   0.8567318E+002  -0.2061180E+002  -0.5505994E+002   0.3149889E+002  -0.6110442E+001   0.4125905E+002  -0.2984555E+001   0.4042635E+002   0.5136260E+002   0.2893018E+004
  -0.1470771E+002   0.3411425E+002  -0.2349524E+002  -0.9631608E+002   0.3367731E+002  -0.3540062E+002  -0.9254460E+002   0.6960809E+002  -0.1363768E+002   0.5331921E+001   0.1077922E+005
   0.2321261E+002   0.1365254E+001  -0.8974443E+001   0.2933997E+002   0.1563450E+002   0.4263586E+001  -0.9549271E+002  -0.1693375E+001   0.7441060E+001   0.4628817E+002   0.6055836E+004
  -0.1130299E+003   0.8887383E+001  -0.2647434E+002   0.8095172E+002   0.1630288E+002   0.2390389E+002   0.7657105E+002   0.1431242E+001   0.7829093E+002  -0.1843614E+002   0.2466903E+005
   0.1929435E+002   0.3037337E+002   0.1705575E+002   0.2095297E+002  -0.6736972E+001   0.5078416E+001  -0.1011995E+003  -0.7105467E+000   0.3911863E+002   0.5167600E+002   0.5924613E+004
   0.6761442E+001   0.4484114E+002   0.3172763E+002  -0.7039609E+001  -0.1580064E+002  -0.4028565E+001  -0.4000437E+002  -0.1413068E+002   0.2393750E+002   0.1489830E+002   0.1708004E+004
  -0.3875927E+001   0.8277020E+002   0.4793179E+002   0.1179538E+002  -0.3685553E+002  -0.2036723E+002   0.5072351E+001  -0.6907134E+002  -0.1521457E+002  -0.5594603E+002   0.1043719E+005
   0.1285405E+003   0.1156549E+003   0.6449386E+002  -0.3309866E+002  -0.3856307E+002  -0.2319943E+002  -0.3278641E+003  -0.3785922E+003  -0.1843093E+003  -0.9433195E+002   0.1678215E+006
   0.1170945E+002   0.1056004E+002   0.4433884E+001  -0.7764192E+001  -0.4080582E+001  -0.4189648E+001  -0.4876952E+002  -0.6604353E+002  -0.1003989E+002  -0.2411026E+001   0.3705707E+004
  -0.3938492E+001  -0.8592140E+001   0.3071963E+001  -0.6401919E+001  -0.3455205E+001  -0.5970147E+001  -0.9322116E+001  -0.2046077E+002   0.1165846E+001  -0.6227850E+001   0.4971204E+003
  -0.5431359E+001  -0.1509087E+002   0.1236704E+002   0.1323678E+002   0.8713535E+001  -0.3731298E+001   0.1140130E+003  -0.1126398E+001  -0.4655626E+002  -0.4327409E+002   0.9648166E+004
   0.1649688E+002  -0.1682705E+002  -0.1717022E+002  -0.1041805E+002   0.4572263E+002   0.6937795E+001   0.1236371E+003  -0.9816666E+002  -0.5915553E+002   0.3063984E+001   0.1605905E+005
  -0.3345611E+001  -0.3376912E+001  -0.1864904E+002   0.2378611E+001   0.3507884E+002  -0.3941856E+001   0.1849474E+003  -0.1534736E+003  -0.3127277E+002   0.4604636E+000   0.2843753E+005
  -0.7931031E+002   0.4068869E+002   0.7151779E+001   0.8104347E+000  -0.1552726E+002   0.1159854E+002   0.2953048E+003  -0.9004525E+002   0.1711730E+002  -0.7772028E+002   0.5448876E+005
   0.2469523E+002  -0.1729519E+002  -0.1488589E+002  -0.1812420E+002  -0.8772995E+002   0.2281965E+002   0.2540713E+003   0.1392800E+003   0.4268318E+002  -0.2035154E+002   0.5236045E+005
  -0.2983225E+002  -0.4116396E+002   0.4511731E+001   0.6371214E+002  -0.1996891E+002   0.4276630E+001   0.1031834E+003   0.9727078E+002   0.6760601E+001  -0.4304055E+002   0.1192619E+005
   0.2051361E+002  -0.1021392E+002   0.2709019E+001   0.1117938E+002   0.7305290E+001   0.9732644E+001   0.6720172E+000   0.6285958E+001  -0.5112645E+001   0.2270625E+002   0.4629360E+003
   0.3923713E+001  -0.1688025E+002  -0.4308583E+001   0.1480890E+002   0.1561035E+002   0.1374111E+002  -0.1070323E+003  -0.1257429E+002  -0.2932609E+002  -0.9792024E+001   0.7288360E+004
  -0.3577117E+002  -0.5981423E+002  -0.1651496E+002  -0.3522444E+002   0.7895709E+001   0.1148092E+002  -0.1388772E+003  -0.3769157E+002  -0.7023101E+001  -0.3489857E+002   0.1791831E+005
  -0.8394224E+002  -0.3890581E+002  -0.5547990E+002  -0.6085381E+002   0.4847836E+002   0.3962586E+000   0.1269917E+003  -0.1064564E+003  -0.1342866E+001  -0.3680675E+002   0.2210402E+005
   0.1258761E+001   0.6762488E+001  -0.3698129E+002   0.3093341E+002   0.4837423E+002   0.3360951E+002   0.6730994E+002  -0.8579252E+002  -0.8157596E+002  -0.3194297E+002   0.1118811E+005
   0.6407509E+002   0.2493032E+002   0.2316682E+002   0.5111962E+002   0.4413604E+002   0.3586235E+002  -0.2658056E+003  -0.1033947E+003  -0.1744222E+003  -0.6621107E+002   0.6962430E+005
  -0.5434107E+001   0.5661290E+001   0.6931764E+001  -0.1263032E+002   0.7630246E+001  -0.3993876E+001  -0.5963200E+002  -0.3969638E+001  -0.1534670E+002  -0.1315057E+002   0.1710276E+004
  -0.1861714E+002   0.1043889E+002  -0.5158534E+001   0.6984363E+001  -0.1492488E+002  -0.1197945E+002  -0.1180282E+003   0.1845488E+002   0.1761759E+001  -0.3178026E+002   0.7996023E+004
   0.8524641E+001   0.2053472E+002   0.1124547E+002  -0.1110564E+001  -0.2078158E+001  -0.1672117E+002  -0.6786278E+002  -0.9034838E+000   0.2684882E+002   0.3329530E+002   0.2375044E+004
   0.2762156E+002   0.2417573E+002   0.3069831E+002  -0.6694750E+001   0.2825598E+001  -0.1268060E+002  -0.1146194E+002  -0.5129945E+002  -0.3563461E+002  -0.5187453E+001   0.4416325E+004
   0.5440472E+001   0.1664987E+002   0.2199868E+002  -0.1541417E+002   0.4217789E+002   0.3041741E+002   0.1041685E+003  -0.9048579E+002  -0.8631899E+002  -0.3870063E+002   0.1852425E+005
   0.2689093E+002   0.7568778E+001   0.1625392E+002   0.1277493E+002   0.3989199E+002   0.3530645E+002  -0.6350814E+002  -0.4562482E+002  -0.1056697E+003  -0.3888678E+002   0.1435317E+005
   0.2253118E+002   0.1353163E+002   0.5472197E+001   0.3888877E+000   0.1794323E+002  -0.5950755E+001  -0.2192848E+002  -0.3406298E+002  -0.6008430E+002  -0.1960988E+002   0.5344399E+004
   0.1000083E+002   0.4321395E+002   0.5646617E+001   0.5480286E+000   0.2019165E+002   0.2615155E+000  -0.7024993E+001  -0.1324004E+003  -0.1486310E+002   0.1532939E+002   0.1033914E+005
  -0.2088155E+002   0.6986427E+002  -0.7043910E+001   0.2327569E+000   0.3662937E+002   0.5426252E+001  -0.1322383E+002  -0.1902047E+003   0.1101588E+002   0.2676370E+002   0.2139406E+005
  -0.4453589E+001   0.4303567E+002   0.4214506E+001  -0.9276745E+001   0.5796465E+002   0.8958230E+001   0.6365627E+002  -0.2551205E+003  -0.1674178E+002   0.3676929E+002   0.3638035E+005
   0.1167691E+002   0.1578853E+002   0.1587200E+000  -0.1448333E+002   0.8851281E+002   0.1980448E+002   0.1833745E+003  -0.4320397E+003  -0.5704427E+002   0.4314545E+002   0.1124164E+006
   0.3752559E+002   0.1739751E+002   0.7075450E+001  -0.1233395E+002   0.9026285E+002  -0.2634925E+001   0.9402889E+002  -0.3255647E+003  -0.2392118E+003  -0.1114234E+003   0.1216208E+006
   0.7187451E+001   0.3138066E+002  -0.1520973E+002  -0.1546125E+002   0.7712138E+002  -0.8913755E+001  -0.1481228E+003   0.1746186E+003  -0.1596542E+003  -0.7534532E+002   0.5679103E+005
   0.4240353E+002   0.5356148E+002  -0.2124031E+002  -0.1070112E+002   0.8249109E+002  -0.1573517E+002   0.6320305E+002   0.1324995E+003  -0.3203125E+002   0.9286337E+002   0.1537020E+005
  -0.1628286E+002  -0.2024566E+002  -0.7800256E+002  -0.5918492E+001   0.9192679E+002  -0.7030918E+001  -0.5957295E+002  -0.2399665E+002  -0.1221000E+003  -0.4645607E+002   0.3319184E+005
  -0.6050020E+002   0.2763377E+002  -0.1681996E+002   0.7253168E+002   0.2613461E+002   0.1126945E+001  -0.5227165E+002  -0.1715406E+002   0.3804292E+001  -0.3056130E+002   0.1157825E+005
