#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.2409079E+002   0.6050198E+001  -0.1039111E+002   0.4989415E+001   0.1275927E+002   0.1696727E+002  -0.5027177E+002  -0.1735983E+003   0.1029569E+002  -0.1035830E+001   0.1501638E+005
  -0.2749831E+002   0.1207972E+002  -0.1399919E+002  -0.9920992E+001   0.1158652E+002   0.1002870E+002  -0.4973784E+002  -0.1356918E+003   0.1494208E+002  -0.9697069E+000   0.1104250E+005
  -0.8356978E+001   0.1535519E+002  -0.1108806E+002  -0.1874750E+002   0.2931865E+001   0.7524464E+001  -0.8355925E+002  -0.7164154E+002   0.4478929E+001  -0.9461844E+000   0.6638508E+004
  -0.7554432E+001   0.1963614E+002  -0.8455697E+001  -0.5676998E+001  -0.5457655E+001   0.7294958E+001  -0.9576820E+002  -0.3527959E+002   0.1138747E+002  -0.1624622E+001   0.6135958E+004
  -0.4535195E+001   0.2396087E+002  -0.1645780E+001   0.8595331E+001  -0.1160851E+002   0.1152633E+002  -0.5329511E+002  -0.2150936E+002   0.1509076E+002  -0.1052953E+001   0.2471721E+004
  -0.7166520E+000   0.3204496E+002   0.5558202E+001   0.2429403E+002  -0.1085812E+002   0.1894751E+002  -0.4516770E+002  -0.8148548E+002   0.7876955E+001  -0.3697815E+001   0.4502896E+004
  -0.6202626E+001   0.4180509E+002   0.9408943E+001   0.2488326E+002  -0.6485865E+001   0.2558865E+002  -0.1959763E+002  -0.1640911E+003   0.8129741E+001  -0.4558751E+001   0.1200674E+005
   0.7578197E+001   0.3985779E+002   0.1367270E+002   0.1035059E+002   0.6496769E+000   0.2684099E+002  -0.3810716E+002  -0.1955479E+003  -0.1355556E+002  -0.5327689E+001   0.1602212E+005
   0.1609887E+002   0.2886446E+002   0.1060075E+002   0.4149640E+001   0.4932343E+001   0.2178833E+002  -0.6850651E+002  -0.2131586E+003  -0.2576760E+002  -0.4736391E+001   0.2147279E+005
   0.1983923E+002   0.1743405E+002   0.8796879E+001  -0.5324590E+001   0.7230436E+000   0.1694424E+002  -0.7091028E+002  -0.2015847E+003  -0.2626127E+002  -0.5698997E+001   0.2012134E+005
   0.1945201E+002   0.6034487E+001   0.8562585E+001  -0.4049213E+001   0.3321060E+001   0.1133802E+002  -0.9119734E+002  -0.1565377E+003  -0.2957209E+002  -0.6799021E+001   0.1520621E+005
   0.1151533E+002  -0.8801938E+000   0.2177401E+001  -0.7944035E+001   0.6090998E+001   0.5375832E+001  -0.6426232E+002  -0.1219889E+003  -0.2358271E+002  -0.5976379E+001   0.9479445E+004
   0.3951940E+001   0.3927288E+001  -0.6792779E+001  -0.1670619E+002   0.8684376E+001   0.5688731E+001   0.4435493E+002  -0.8742746E+002  -0.1803132E+002  -0.5395000E+001   0.4534181E+004
  -0.7647548E+001   0.3437990E+001  -0.1481172E+002   0.6221321E+001   0.1619107E+002   0.8107638E+001   0.7925306E+002  -0.2684182E+002  -0.1218701E+002  -0.3643492E+001   0.2763213E+004
  -0.2309808E+002   0.1326957E+001  -0.2357725E+002   0.4301906E+001   0.1526273E+002   0.1084261E+002   0.1983249E+003   0.3269221E+002   0.6437619E+001  -0.1397728E+001   0.1703912E+005
  -0.2360913E+002   0.1642141E+001  -0.2621558E+002   0.1804884E+002   0.1075804E+002   0.1219934E+002   0.2258911E+003   0.7323334E+002   0.1432868E+002   0.1477588E+001   0.2465611E+005
  -0.2707295E+002  -0.2531394E-001  -0.2178387E+002   0.2341422E+002   0.7865496E+001   0.1488738E+002   0.1270866E+003   0.9287935E+002   0.1894731E+002  -0.2601435E+000   0.1277847E+005
  -0.2609774E+002  -0.5067228E+001  -0.1984167E+002   0.1632093E+001   0.9262840E+001   0.1780882E+002   0.1088134E+003   0.9525450E+002   0.1530027E+002  -0.1534630E+001   0.1135575E+005
  -0.1877360E+002  -0.5095805E+001  -0.2052238E+002  -0.1456479E+002   0.1938226E+002   0.1775088E+002   0.2871348E+002   0.6917888E+002  -0.4824067E+000   0.1262511E+000   0.4733556E+004
  -0.4589990E+002   0.3329681E+001  -0.2249577E+002  -0.5926564E+002   0.3863161E+002   0.9770455E+001   0.4966555E+001   0.3435220E+001   0.8020385E+001   0.7520874E+000   0.5468588E+004
  -0.4803027E+002   0.8914510E+001  -0.1677933E+002  -0.4930626E+002   0.4996556E+002   0.9971258E+001   0.4061107E+002  -0.4690458E+002   0.2299252E-001   0.1958281E+001   0.6583945E+004
