#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2739048E-001   0.3487360E-003  -0.3437602E+000   0.5422166E-001   0.4407359E+000   0.9620375E-001
   0.4353796E-001   0.1487802E-002  -0.2043986E+000   0.1399556E+000  -0.2270225E+000   0.6915434E-001
   0.5995564E-001   0.2496884E-002  -0.9726140E-001   0.1665118E+000  -0.5804136E+000   0.4620069E-001
   0.7548319E-001   0.3150017E-002  -0.3628112E-001   0.1908021E+000  -0.7086635E+000   0.3048237E-001
   0.9130932E-001   0.4358950E-002  -0.1935293E-001   0.1984544E+000  -0.6589201E+000   0.2461165E-001
   0.9963721E-001   0.6384637E-002  -0.1585174E-001   0.2419538E+000  -0.5776042E+000   0.2838710E-001
   0.9064021E-001   0.6053266E-002   0.1587514E-001   0.2321041E+000  -0.1869704E+000   0.3936231E-001
   0.6761996E-001   0.5332147E-002   0.5163253E-001   0.2087483E+000   0.4010265E+000   0.5082084E-001
   0.3933175E-001   0.1043485E-002   0.1263280E+000   0.3253743E-001   0.1788248E+001   0.6975797E-001
   0.3662522E-001   0.9261455E-003   0.7537978E-001  -0.1456546E+000   0.2435225E+001   0.5117698E-001
   0.2906643E-001   0.1016818E-002   0.5772479E-002  -0.1704026E+000   0.2530409E+001   0.5183586E-001
   0.2257013E-001   0.9896522E-003  -0.1994043E-001  -0.1563254E+000   0.2557021E+001   0.5497467E-001
   0.1164008E-001   0.2845304E-003  -0.9122596E-001  -0.6003801E-001   0.2631373E+001   0.8240645E-001
   0.7824969E-002   0.2296799E-004  -0.1714217E+000  -0.3588173E-001   0.2544392E+001   0.1103109E+000
   0.7626333E-002   0.2602388E-004  -0.1418117E+000  -0.1997804E-001   0.2408553E+001   0.1348604E+000
   0.8533925E-002   0.3485735E-004  -0.5189670E-001   0.3778660E-001   0.2323310E+001   0.1559874E+000
   0.1155271E-001   0.7930987E-004   0.7594810E-001   0.1040059E+000   0.2171408E+001   0.1392612E+000
   0.1215332E-001   0.7016650E-004   0.1182924E+000   0.1202837E+000   0.2177106E+001   0.1306715E+000
   0.1107239E-001   0.6870989E-004   0.1111695E+000   0.1147711E+000   0.2140131E+001   0.1309817E+000
   0.9824910E-002   0.1072417E-003   0.3144191E-001   0.5722052E-001   0.1697607E+001   0.1598018E+000
   0.1615046E-001   0.7254371E-003   0.1006800E+000  -0.2998548E-001   0.5953331E+000   0.1269399E+000
   0.2293389E-001   0.9048688E-003   0.1854683E+000  -0.1033548E+000   0.4041784E+000   0.1060464E+000
   0.2766127E-001   0.8673724E-003   0.2286823E+000  -0.1688462E+000   0.4198021E+000   0.8883545E-001
   0.2772238E-001   0.4952299E-003   0.1785265E+000  -0.2169182E+000   0.4257793E+000   0.8485957E-001
   0.3936325E-001   0.1351590E-002   0.1688429E+000  -0.2021179E+000  -0.3708931E+000   0.5158899E-001
   0.9388858E-001   0.1800000E-001   0.1544129E+000  -0.2113849E+000  -0.1533889E+001   0.2053962E-001
   0.1470888E+000   0.2822039E-001   0.1183685E+000  -0.2062511E+000  -0.1940797E+001   0.1035656E-001
