#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2258129E-001   0.7561969E-005  -0.5080333E+000  -0.3868888E-001   0.1227634E+001   0.1131452E+000
   0.1722324E-001   0.2613464E-004  -0.3971548E+000   0.1571845E+000   0.6020021E+000   0.1847087E+000
   0.2710014E-001   0.1068823E-003  -0.1506985E+000   0.2972138E+000  -0.1280566E+000   0.1369907E+000
   0.2004435E-001   0.2231955E-004  -0.3227863E-001   0.2642313E+000  -0.1001711E+000   0.8986499E-001
   0.1404470E-001   0.5336327E-004  -0.8488549E-001   0.3311814E+000  -0.2180017E+000   0.5799199E-001
   0.8635176E-001   0.1478914E-002  -0.2230371E+000   0.1181616E+000  -0.3534702E+000   0.3444175E-001
   0.5155627E-001   0.8198323E-003  -0.1023744E+000   0.2264958E+000   0.4042146E+000   0.6672375E-001
   0.2523399E-001   0.1432948E-003   0.2340651E+000   0.1403776E+000   0.2053365E+001   0.1077691E+000
   0.2808862E-001   0.6464157E-004   0.1858692E+000  -0.8483264E-001   0.2517607E+001   0.8163787E-001
   0.2439238E-001   0.1086543E-003  -0.9391993E-001  -0.1970174E+000   0.2635981E+001   0.8396836E-001
   0.2630151E-001   0.2865831E-003   0.2774916E-001  -0.2114424E+000   0.2650955E+001   0.9686447E-001
   0.8151850E-002   0.1911654E-005   0.3785118E-001   0.2362890E-001   0.3138507E+001   0.1650327E+000
   0.7377584E-002   0.2845524E-005  -0.9702321E-001  -0.3370477E-001   0.2650477E+001   0.1346511E+000
   0.7585274E-002   0.6082008E-005  -0.2035051E+000  -0.9754658E-001   0.2296028E+001   0.9673836E-001
   0.1117740E-001   0.2492082E-004  -0.2219134E+000  -0.9255975E-001   0.1989300E+001   0.8253844E-001
   0.1799883E-001   0.1759317E-004  -0.1198772E+000  -0.3234609E-001   0.1879620E+001   0.9172012E-001
   0.1687198E-001   0.1823989E-004   0.5199008E-001   0.6947636E-001   0.2025308E+001   0.1309564E+000
   0.1394447E-001   0.1704214E-004   0.1958197E+000   0.1623213E+000   0.2277767E+001   0.1531184E+000
   0.1101779E-001   0.3675480E-005   0.1270165E+000   0.1087222E+000   0.2398062E+001   0.1131687E+000
   0.5052343E-002   0.2686935E-006  -0.8759891E-002   0.8959045E-001   0.2249897E+001   0.1758583E+000
   0.4998116E-002   0.4992107E-006  -0.5679607E-001   0.1241023E+000   0.2006102E+001   0.3087980E+000
   0.7684646E-002   0.5211912E-005   0.1334310E+000   0.6075722E-001   0.1485925E+001   0.3228956E+000
   0.1029472E-001   0.2647876E-005   0.3588043E+000  -0.2122456E+000   0.1171335E+001   0.2030690E+000
   0.1189892E-001   0.6538961E-005   0.2979279E+000  -0.4444630E+000   0.1041279E+001   0.1383118E+000
   0.1925572E-001   0.1461371E-004  -0.1476693E-001  -0.2217802E+000   0.1092284E+000   0.1263231E+000
   0.3096544E-001   0.3815258E-003   0.3172489E+000  -0.2304899E+000  -0.1390367E+001   0.4153795E-001
   0.1789661E+000   0.8238739E-002   0.3055578E+000  -0.3413760E+000  -0.1988520E+001   0.1531543E-001
   0.2108329E+000   0.1837613E-001   0.2706423E-001  -0.1882059E+000  -0.2344995E+001   0.8444666E-002
   0.1490822E+000   0.7700619E-002  -0.4655705E-001  -0.1355909E+000  -0.2247041E+001   0.4232279E-002
   0.7668663E-001   0.7670194E-002   0.1537545E-001   0.3820910E-001  -0.1977949E+001   0.8742829E-002
   0.1916033E-001   0.5227025E-003   0.1451266E+000   0.8337906E-001  -0.1931355E+001   0.2579063E-001
   0.1008497E-001   0.8960181E-004   0.7520710E-001   0.1104448E+000  -0.1750112E+001   0.3880971E-001
   0.1530432E+000   0.1585280E-002   0.4260517E-001   0.2848632E+000  -0.1336741E+001   0.1843329E-001
   0.2958822E-001   0.3572561E-003   0.3846779E+000   0.3347792E+000  -0.8731938E+000   0.1451388E+000
   0.7788617E-002   0.1915217E-005   0.5888724E+000   0.2587976E+000  -0.2544086E+000   0.2311510E+000
   0.6474624E-002   0.2452587E-006   0.5519341E+000   0.1994464E+000  -0.2770552E+000   0.1543985E+000
   0.9331752E-002   0.1967435E-006   0.3429085E+000   0.4240874E-003  -0.2771618E+000   0.1300449E+000
   0.3283765E-001   0.2875228E-003   0.1685840E+000  -0.1903951E+000   0.1857708E+000   0.5793951E-001
   0.3553673E-001   0.2657839E-003  -0.2935813E-001  -0.1327855E+000   0.4293525E+000   0.5239700E-001
   0.1611044E-001   0.9661473E-005  -0.4878006E+000  -0.2036413E-001   0.1296007E+001   0.9029025E-001
   0.2300901E-001   0.1191686E-004  -0.4292247E+000   0.9116494E-001   0.8601412E+000   0.1939529E+000
   0.3377512E-001   0.2794921E-004  -0.2757054E+000   0.1242280E+000  -0.2282552E+000   0.7165651E-001
   0.4743315E-001   0.2591847E-003  -0.1863783E+000   0.9976352E-001  -0.4294522E+000   0.4123032E-001
   0.8253864E-001   0.1233190E-002  -0.3465535E-001   0.1985165E+000  -0.6283517E+000   0.1709305E-001
   0.5803212E-001   0.1717010E-002   0.3787719E-001   0.3162396E+000  -0.5062681E+000   0.1169610E-001
   0.8504511E-001   0.9399555E-003  -0.1541730E+000   0.8069433E-001  -0.4792272E-001   0.4663890E-001
   0.2484835E-001   0.3250617E-003  -0.4400038E-001   0.3607106E+000   0.8406082E+000   0.1357944E+000
   0.4694902E-001   0.8625270E-003   0.7181737E-001   0.1173020E-001   0.2138405E+001   0.4667936E-001
   0.3114806E-001   0.5477254E-004  -0.6804964E-001  -0.4882070E-001   0.2417962E+001   0.2687833E-001
   0.5459681E-001   0.7168949E-004  -0.2818749E-003  -0.1876286E+000   0.2304515E+001   0.1079186E-001
   0.1078489E+000   0.6731839E-003   0.4064115E-002  -0.2455307E+000   0.2366196E+001   0.1075707E-001
   0.2417960E-001   0.1168888E-003  -0.9826289E-001  -0.4610028E-001   0.2463710E+001   0.5490322E-001
   0.1363181E-001   0.6627517E-005  -0.3027647E+000  -0.4952619E-001   0.2441458E+001   0.4882711E-001
   0.9208339E-002   0.7539793E-005  -0.3325618E+000  -0.6600312E-001   0.2564277E+001   0.8516566E-001
   0.7867644E-002   0.6595480E-005  -0.2256463E+000  -0.1797020E-002   0.2677200E+001   0.1704809E+000
   0.5461685E-002   0.1220867E-005  -0.6503618E-001   0.6241629E-001   0.3013610E+001   0.2879250E+000
   0.4767383E-002   0.4458467E-007   0.3371826E-001   0.6585117E-001   0.3368340E+001   0.3184536E+000
   0.6336525E-002   0.4118563E-006   0.7866204E-001   0.1028389E+000   0.3370255E+001   0.2149748E+000
   0.8888577E-002   0.8776476E-007   0.7678191E-001   0.1559051E+000   0.2959209E+001   0.1164638E+000
   0.6104102E-002   0.4987494E-006   0.1077059E+000   0.7626279E-001   0.2841937E+001   0.1278368E+000
   0.4662888E-002   0.2353076E-006   0.2362828E-001  -0.1018265E+000   0.2692975E+001   0.2857466E+000
   0.1177964E-001   0.7277806E-004  -0.4380700E-001  -0.5271149E+000   0.1326281E+001   0.3547491E+000
   0.4801124E-001   0.8020111E-003   0.3039760E+000  -0.4429655E+000   0.5023879E+000   0.1019556E+000
   0.5225827E-001   0.2633791E-003   0.4463864E+000  -0.4691407E+000   0.7086995E+000   0.9424697E-001
   0.3766522E-001   0.8076903E-004  -0.8717555E-001  -0.1400124E+000   0.3779329E+000   0.1019862E+000
   0.6775416E-001   0.1774432E-003   0.1810741E-002  -0.6718619E-001  -0.6885957E+000   0.1456890E-001
   0.3925616E+000   0.1891902E-001   0.1235395E+000  -0.1854771E+000  -0.1976961E+001   0.2799710E-002
   0.4360650E+000   0.1958805E-001   0.2828825E-001  -0.2140478E+000  -0.2275678E+001   0.8508679E-003
   0.4871870E-001   0.1635826E-002   0.1917996E+000  -0.3361448E+000  -0.2012502E+001   0.9563879E-002
   0.4357949E-002   0.1033392E-005   0.2180695E+000  -0.3478358E+000  -0.1844610E+001   0.3823730E-001
   0.3109358E-002   0.4259013E-007   0.1912374E+000  -0.3403981E+000  -0.1525321E+001   0.6602240E-001
   0.5345276E-002   0.2586778E-005  -0.1588677E-001  -0.2436303E+000  -0.1310700E+001   0.5894602E-001
   0.5697640E-001   0.1630258E-002   0.8400446E-002   0.5635094E-001  -0.1534642E+001   0.2276367E-001
   0.1374308E+000   0.1073442E-002   0.1757746E+000   0.2571227E+000  -0.1587002E+001   0.1519704E-001
   0.4776776E-001   0.6424401E-003   0.3606426E+000   0.3990447E+000  -0.1466099E+001   0.4114485E-001
