#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2271195E-001   0.3288887E-004  -0.4951219E+000   0.1705907E-001   0.1082865E+001   0.1209992E+000
   0.3104719E-001   0.7226865E-003  -0.3048546E+000   0.1169339E+000   0.9711200E-001   0.1152345E+000
   0.5291587E-001   0.1670364E-002  -0.1006593E+000   0.1813388E+000  -0.4962257E+000   0.6371217E-001
   0.5661482E-001   0.2038520E-002  -0.1948119E-001   0.2065890E+000  -0.5498714E+000   0.3784490E-001
   0.5301013E-001   0.2868556E-002  -0.2131933E-001   0.2171946E+000  -0.5671143E+000   0.2720094E-001
   0.9918523E-001   0.5592619E-002  -0.8164653E-001   0.1719845E+000  -0.3801874E+000   0.2713562E-001
   0.7848972E-001   0.5321639E-002  -0.7038727E-001   0.2296996E+000  -0.8312994E-001   0.5055122E-001
   0.3412715E-001   0.4030843E-003   0.1814552E+000   0.1581871E+000   0.1637884E+001   0.9747049E-001
   0.3142193E-001   0.1949541E-003   0.1621678E+000  -0.6278457E-001   0.2407506E+001   0.7155506E-001
   0.3161105E-001   0.6693720E-003  -0.2458869E-001  -0.1932051E+000   0.2537883E+001   0.5985922E-001
   0.3211142E-001   0.1077231E-002  -0.2557079E-002  -0.2026146E+000   0.2546678E+001   0.5849960E-001
   0.1241414E-001   0.1553735E-003   0.1200784E-001  -0.5969140E-001   0.2820522E+001   0.1134089E+000
   0.8390208E-002   0.1383033E-004  -0.1364581E+000  -0.2951878E-001   0.2642018E+001   0.1129132E+000
   0.8429412E-002   0.1764555E-004  -0.2193858E+000  -0.7852775E-001   0.2359664E+001   0.9425276E-001
   0.9955560E-002   0.3201959E-004  -0.2017995E+000  -0.5757967E-001   0.2154482E+001   0.1040038E+000
   0.1166617E-001   0.3895521E-004  -0.9563603E-001   0.3246236E-002   0.2074215E+001   0.1284466E+000
   0.1323182E-001   0.4749532E-004   0.5776174E-001   0.9357667E-001   0.2066213E+001   0.1388511E+000
   0.1472638E-001   0.5177256E-004   0.1568478E+000   0.1428916E+000   0.2146110E+001   0.1251835E+000
   0.1082288E-001   0.2787948E-004   0.1315170E+000   0.1202916E+000   0.2298198E+001   0.1206725E+000
   0.5886721E-002   0.2191401E-005  -0.6309734E-002   0.8950635E-001   0.2226291E+001   0.1783092E+000
   0.6407613E-002   0.2105926E-004  -0.5336066E-001   0.8204386E-001   0.1636147E+001   0.2829326E+000
   0.1153771E-001   0.1463848E-003   0.1599956E+000  -0.1231257E-001   0.9862478E+000   0.2376070E+000
   0.1478127E-001   0.1038799E-003   0.3421169E+000  -0.1992614E+000   0.8847414E+000   0.1651324E+000
   0.1649313E-001   0.7241988E-004   0.2564150E+000  -0.3729494E+000   0.8564301E+000   0.1278763E+000
   0.2357445E-001   0.1846424E-003   0.6710586E-001  -0.2332544E+000   0.4815295E-001   0.9674203E-001
