#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.3640358E-001   0.1140412E-002  -0.2258504E+000   0.8978366E-001   0.1894495E-001   0.6727905E-001
   0.4739525E-001   0.1868455E-002  -0.1756382E+000   0.1527466E+000  -0.3269225E+000   0.5539575E-001
   0.6094848E-001   0.2766312E-002  -0.1105064E+000   0.1757591E+000  -0.5791863E+000   0.4202799E-001
   0.7502491E-001   0.3167735E-002  -0.6119673E-001   0.1896471E+000  -0.7144028E+000   0.3146076E-001
   0.9278563E-001   0.5193128E-002  -0.4463386E-001   0.2270058E+000  -0.7545449E+000   0.2599120E-001
   0.9107598E-001   0.6048291E-002  -0.1730685E-001   0.2544577E+000  -0.6457754E+000   0.3200499E-001
   0.8364506E-001   0.5528796E-002   0.2266852E-001   0.2348148E+000  -0.2378397E+000   0.3853006E-001
   0.7209025E-001   0.5399589E-002   0.4013572E-001   0.2046019E+000   0.1586065E+000   0.4432603E-001
   0.5139876E-001   0.3236717E-002   0.8506559E-001   0.1029597E+000   0.1074954E+001   0.5595578E-001
   0.3763442E-001   0.1066407E-002   0.1084103E+000  -0.7969794E-001   0.2205586E+001   0.5807409E-001
   0.2809945E-001   0.8902705E-003   0.4127343E-001  -0.1447809E+000   0.2506770E+001   0.5311791E-001
   0.2207063E-001   0.8765841E-003  -0.1025385E-001  -0.1532318E+000   0.2554690E+001   0.5322737E-001
   0.1611311E-001   0.6688106E-003  -0.4399135E-001  -0.1115817E+000   0.2585109E+001   0.6344694E-001
   0.9572278E-002   0.1581945E-003  -0.1044183E+000  -0.4572458E-001   0.2609328E+001   0.1019929E+000
   0.7596415E-002   0.2397228E-004  -0.9701067E-001  -0.1621327E-001   0.2579542E+001   0.1466382E+000
   0.8782895E-002   0.4384841E-004  -0.9263032E-002   0.3977479E-001   0.2423670E+001   0.1599307E+000
   0.1138386E-001   0.9205831E-004   0.7162281E-001   0.7701907E-001   0.2243401E+001   0.1430747E+000
   0.1136684E-001   0.8644934E-004   0.9347148E-001   0.8451679E-001   0.2222631E+001   0.1457716E+000
   0.1129716E-001   0.8840985E-004   0.8065802E-001   0.7073874E-001   0.2070913E+001   0.1523602E+000
   0.1562553E-001   0.4311323E-003   0.8534790E-001   0.3012698E-001   0.1196383E+001   0.1232248E+000
   0.2021863E-001   0.1037032E-002   0.1182729E+000  -0.6226581E-001   0.5611497E+000   0.1012199E+000
   0.2549149E-001   0.1202513E-002   0.1535474E+000  -0.1079492E+000   0.3826916E+000   0.8628093E-001
   0.2993261E-001   0.1154592E-002   0.1550614E+000  -0.1366217E+000   0.3666396E+000   0.7831651E-001
   0.3419975E-001   0.1119715E-002   0.1423648E+000  -0.1604299E+000   0.1659579E+000   0.6670364E-001
   0.5375735E-001   0.5012114E-002   0.1681857E+000  -0.1810393E+000  -0.6858844E+000   0.3799713E-001
   0.9649321E-001   0.1964368E-001   0.1335319E+000  -0.1886809E+000  -0.1505693E+001   0.1954671E-001
   0.1194248E+000   0.2112795E-001   0.1224006E+000  -0.1873575E+000  -0.1744812E+001   0.1425864E-001
   0.1355203E+000   0.2141266E-001   0.1143158E+000  -0.1664873E+000  -0.1847724E+001   0.9396018E-002
   0.1266204E+000   0.2186173E-001   0.8753217E-001  -0.1461981E+000  -0.1946438E+001   0.8223318E-002
   0.9034418E-001   0.1138585E-001   0.6365055E-001  -0.9650047E-001  -0.1886290E+001   0.9896252E-002
   0.7280152E-001   0.6924632E-002   0.5455672E-001  -0.5870544E-002  -0.1707402E+001   0.1490717E-001
   0.6678209E-001   0.5456019E-002   0.8045372E-001   0.5818203E-001  -0.1588178E+001   0.2486396E-001
   0.6133345E-001   0.4726324E-002   0.1342033E+000   0.1040331E+000  -0.1510888E+001   0.3496868E-001
   0.5546361E-001   0.4231918E-002   0.1709932E+000   0.1427125E+000  -0.1413499E+001   0.4115592E-001
   0.4472547E-001   0.2501639E-002   0.2160422E+000   0.1592375E+000  -0.1224823E+001   0.5082337E-001
   0.3329770E-001   0.1119439E-002   0.2595885E+000   0.1481441E+000  -0.7965520E+000   0.6201852E-001
   0.3020700E-001   0.6100929E-003   0.1617744E+000   0.4255564E-001  -0.2800943E+000   0.5649456E-001
   0.3017129E-001   0.4973240E-003   0.4673040E-001  -0.4583997E-001   0.7350188E-001   0.5679474E-001
   0.3022587E-001   0.4042782E-003  -0.8854707E-001  -0.4839704E-001   0.3773028E+000   0.6483519E-001
   0.2972219E-001   0.2949024E-003  -0.2193411E+000  -0.1364331E-001   0.4620552E+000   0.7369143E-001
   0.3398813E-001   0.8632007E-003  -0.2462077E+000   0.1229171E+000   0.2201337E+000   0.6998142E-001
   0.3965705E-001   0.1338920E-002  -0.1862078E+000   0.1426364E+000   0.4458206E-002   0.6290066E-001
   0.5011581E-001   0.2117546E-002  -0.1130398E+000   0.1436767E+000  -0.2052748E+000   0.4946074E-001
   0.6345163E-001   0.2789484E-002  -0.6056568E-001   0.1597636E+000  -0.3010257E+000   0.3800810E-001
   0.7767574E-001   0.4639100E-002  -0.4254628E-001   0.2033215E+000  -0.2852758E+000   0.3371091E-001
