#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9772881E+000   0.3288887E-004  -0.1011601E+001   0.3986829E+000   0.3371618E+001   0.2983206E-035
   0.9689528E+000   0.7226865E-003  -0.1018712E+001   0.4163504E+000   0.2520627E+001   0.3008869E-035
   0.9470841E+000   0.1670364E-002  -0.7142123E+000   0.5022255E+000   0.1491179E+001   0.3078345E-035
   0.9433852E+000   0.2038520E-002  -0.3211961E+000   0.4720583E+000   0.1497804E+001   0.3090415E-035
   0.9469899E+000   0.2868556E-002  -0.1892095E+000   0.3188686E+000   0.1414939E+001   0.3078652E-035
   0.9008148E+000   0.5592619E-002  -0.2040374E+000   0.7305134E-001   0.5431588E+000   0.3236461E-035
   0.9215103E+000   0.5321639E-002   0.1373981E+000   0.1333321E+000   0.1908444E+001   0.3163776E-035
   0.9658729E+000   0.4030843E-003   0.5080326E+000   0.1483737E+000   0.3751605E+001   0.3018463E-035
   0.9685781E+000   0.1949541E-003   0.6331925E+000  -0.1753175E+000   0.4440684E+001   0.3010033E-035
   0.9683890E+000   0.6693720E-003   0.5322141E+000  -0.3751131E+000   0.4931244E+001   0.3010621E-035
   0.9678886E+000   0.1077231E-002   0.5357014E+000  -0.1473143E+000   0.5458098E+001   0.3012177E-035
   0.9875859E+000   0.1553735E-003   0.5015245E+000   0.1679718E+000   0.6574337E+001   0.2952100E-035
   0.9916098E+000   0.1383033E-004   0.2406535E+000   0.1184210E+000   0.6435001E+001   0.2940120E-035
   0.9915706E+000   0.1764555E-004  -0.2604615E-001  -0.1854800E-001   0.6044395E+001   0.2940236E-035
   0.9900444E+000   0.3201959E-004  -0.1346239E+000  -0.6005916E-001   0.5791889E+001   0.2944769E-035
   0.9883338E+000   0.3895521E-004  -0.6425966E-001  -0.8802968E-001   0.5740535E+001   0.2949866E-035
   0.9867682E+000   0.4749532E-004   0.1766825E+000  -0.9625400E-001   0.5880719E+001   0.2954546E-035
   0.9852736E+000   0.5177256E-004   0.4365083E+000  -0.7087619E-001   0.5634960E+001   0.2959028E-035
   0.9891771E+000   0.2787948E-004   0.2618945E+000  -0.2141494E+000   0.5556626E+001   0.2947351E-035
   0.9941133E+000   0.2191401E-005  -0.2089522E+000  -0.5561179E+000   0.6629473E+001   0.2932716E-035
   0.9935924E+000   0.2105926E-004  -0.4292956E+000  -0.7334440E+000   0.7232805E+001   0.2934253E-035
   0.9884623E+000   0.1463848E-003   0.2911417E-001  -0.6884329E+000   0.6034862E+001   0.2949482E-035
   0.9852187E+000   0.1038799E-003   0.6602662E+000  -0.7384314E+000   0.4415289E+001   0.2959193E-035
   0.9835069E+000   0.7241988E-004   0.7562971E+000  -0.7733225E+000   0.3670792E+001   0.2964343E-035
   0.9764255E+000   0.1846424E-003   0.6593899E+000  -0.5840650E+000   0.2351513E+001   0.2985841E-035
   0.9393257E+000   0.3120072E-002   0.5817949E+000  -0.4462910E+000   0.1999947E+000   0.3103771E-035
   0.8255575E+000   0.2970230E-001   0.5055389E+000  -0.3669283E+000  -0.1019152E+001   0.3531495E-035
   0.7865415E+000   0.3384419E-001   0.2285158E+000  -0.8620597E-001  -0.1362970E+001   0.3706673E-035
   0.8517124E+000   0.1604694E-001   0.2672502E+000   0.1042760E+000  -0.1365313E+001   0.3423047E-035
   0.8997271E+000   0.1341090E-001   0.3967357E+000   0.1179759E+000  -0.6809775E+000   0.3240374E-035
   0.9497484E+000   0.4616020E-002   0.2396501E+000  -0.1705922E-002  -0.2650541E+000   0.3069710E-035
   0.9472746E+000   0.5185727E-002  -0.1119579E+000   0.4336560E-001  -0.3305339E+000   0.3077726E-035
   0.9027591E+000   0.5060308E-002  -0.2191470E+000   0.4915154E+000  -0.3453503E+000   0.3229490E-035
   0.9399356E+000   0.3088916E-002   0.6669387E+000   0.9527554E+000   0.1367814E+001   0.3101757E-035
   0.9852741E+000   0.2503331E-003   0.1183370E+001   0.8450372E+000   0.2802063E+001   0.2959026E-035
   0.9916280E+000   0.4951027E-005   0.7182714E+000   0.5156025E+000   0.2652376E+001   0.2940066E-035
   0.9878858E+000   0.4607173E-004   0.1118379E+000   0.2851496E+000   0.2083428E+001   0.2951203E-035
   0.9671094E+000   0.4583155E-003  -0.1845741E+000   0.1116426E-001   0.1656910E+001   0.3014604E-035
   0.9654459E+000   0.4778880E-003  -0.5360445E+000   0.3096802E-001   0.2435390E+001   0.3019798E-035
   0.9795167E+000   0.9951676E-004  -0.9788001E+000   0.3511349E+000   0.3620608E+001   0.2976419E-035
   0.9756553E+000   0.5437476E-004  -0.8725388E+000   0.4266638E+000   0.3002385E+001   0.2988199E-035
   0.9708961E+000   0.1278608E-003  -0.7811414E+000   0.5889176E+000   0.2079214E+001   0.3002846E-035
   0.9553926E+000   0.4134277E-003  -0.6093046E+000   0.6599723E+000   0.1310245E+001   0.3051575E-035
   0.9366245E+000   0.1320097E-002  -0.3691564E+000   0.6279321E+000   0.1092396E+001   0.3112722E-035
   0.9297745E+000   0.2319745E-002  -0.2600876E+000   0.4987452E+000   0.1053904E+001   0.3135655E-035
   0.9189117E+000   0.3193663E-002  -0.2550227E+000   0.2759601E+000   0.1106485E+001   0.3172723E-035
   0.9511436E+000   0.3205746E-002   0.1781609E+000   0.4483501E+000   0.3259643E+001   0.3065207E-035
   0.9612107E+000   0.9079743E-003   0.4311804E+000   0.2835545E+000   0.4069446E+001   0.3033104E-035
   0.9485880E+000   0.6546118E-003   0.2230141E+000  -0.2054636E+000   0.3653519E+001   0.3073465E-035
   0.9497936E+000   0.4967058E-003   0.6638604E-001  -0.4801888E+000   0.3817255E+001   0.3069564E-035
