#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2321594E-001   0.4329212E-004  -0.4645351E+000   0.3702823E-001   0.9114794E+000   0.1202196E+000
   0.3841395E-001   0.1331128E-002  -0.2473940E+000   0.1222841E+000  -0.9837104E-001   0.8961428E-001
   0.5706519E-001   0.2031729E-002  -0.8988017E-001   0.1673643E+000  -0.5479579E+000   0.5470443E-001
   0.6797082E-001   0.2710984E-002  -0.1658435E-001   0.2048041E+000  -0.6455578E+000   0.3280267E-001
   0.7680750E-001   0.3802406E-002  -0.7482294E-002   0.1925093E+000  -0.6205352E+000   0.2291544E-001
   0.1029442E+000   0.6480868E-002  -0.3856468E-001   0.1994366E+000  -0.4533579E+000   0.2582444E-001
   0.8787772E-001   0.6717706E-002  -0.2476624E-001   0.2352111E+000  -0.1923043E+000   0.4411007E-001
   0.4348333E-001   0.1413566E-002   0.1205286E+000   0.1929635E+000   0.1105651E+001   0.8027398E-001
   0.3252521E-001   0.2556332E-003   0.1479039E+000  -0.3386193E-001   0.2310902E+001   0.7390209E-001
   0.3388240E-001   0.8690869E-003   0.1428614E-001  -0.1887009E+000   0.2513390E+001   0.5460857E-001
   0.3148741E-001   0.1137216E-002  -0.2193117E-002  -0.1952882E+000   0.2536662E+001   0.5351532E-001
   0.1818319E-001   0.7012636E-003  -0.8948744E-002  -0.1207772E+000   0.2639927E+001   0.7537234E-001
   0.8663382E-002   0.1996242E-004  -0.1374701E+000  -0.2348528E-001   0.2668551E+001   0.1076271E+000
   0.8138925E-002   0.1843807E-004  -0.2079411E+000  -0.6170539E-001   0.2421899E+001   0.1004909E+000
   0.8879949E-002   0.3030875E-004  -0.1836952E+000  -0.4193797E-001   0.2238421E+001   0.1161345E+000
   0.1005318E-001   0.3860080E-004  -0.8332193E-001   0.1688510E-001   0.2159882E+001   0.1405805E+000
   0.1221040E-001   0.5911524E-004   0.6528000E-001   0.1034816E+000   0.2100269E+001   0.1408927E+000
   0.1386719E-001   0.5886997E-004   0.1430869E+000   0.1364861E+000   0.2142077E+001   0.1237712E+000
   0.1106985E-001   0.4963630E-004   0.1304076E+000   0.1250474E+000   0.2211368E+001   0.1202377E+000
   0.6582383E-002   0.4969294E-005  -0.4573924E-002   0.8320571E-001   0.2174685E+001   0.1811624E+000
   0.9233290E-002   0.2359326E-003   0.6858423E-002   0.3033632E-001   0.1100199E+001   0.2123643E+000
   0.1712155E-001   0.6221094E-003   0.1805780E+000  -0.6583236E-001   0.5953819E+000   0.1594672E+000
   0.2093776E-001   0.5749455E-003   0.2992444E+000  -0.1927680E+000   0.5978704E+000   0.1213857E+000
   0.2025524E-001   0.1406710E-003   0.2280100E+000  -0.3160051E+000   0.7187183E+000   0.1128601E+000
   0.2771142E-001   0.3265563E-003   0.1053284E+000  -0.2284147E+000  -0.4814592E-001   0.7838048E-001
   0.7528579E-001   0.7831539E-002   0.2272789E+000  -0.2327425E+000  -0.1422066E+001   0.2401952E-001
   0.1695463E+000   0.3365825E-001   0.1455291E+000  -0.2458405E+000  -0.2060033E+001   0.9074958E-002
   0.1956676E+000   0.3413750E-001   0.5916606E-001  -0.2213660E+000  -0.2224857E+001   0.7823875E-002
   0.1423736E+000   0.1894513E-001  -0.2546123E-001  -0.1087394E+000  -0.2118941E+001   0.6857633E-002
   0.9043598E-001   0.1044394E-001  -0.1022960E-001  -0.3333768E-002  -0.1895465E+001   0.7188354E-002
   0.5863235E-001   0.6215740E-002   0.6483403E-001   0.5007139E-001  -0.1855105E+001   0.9780819E-002
   0.6541393E-001   0.6039392E-002   0.7647107E-001   0.1364798E+000  -0.1652611E+001   0.1835029E-001
   0.8608930E-001   0.5659499E-002   0.1035571E+000   0.2133311E+000  -0.1430915E+001   0.3467391E-001
   0.6462786E-001   0.3514098E-002   0.1844114E+000   0.2637262E+000  -0.1272867E+001   0.5695929E-001
   0.2272417E-001   0.9023578E-003   0.3825258E+000   0.3239434E+000  -0.9888943E+000   0.1044442E+000
   0.1040303E-001   0.3412878E-004   0.4449637E+000   0.1971285E+000  -0.4780353E+000   0.1282623E+000
   0.1559952E-001   0.1732547E-003   0.2576781E+000  -0.2860560E-001  -0.2872920E-001   0.9530985E-001
   0.3104641E-001   0.4680842E-003   0.1002576E+000  -0.1060436E+000   0.2196627E+000   0.5844637E-001
   0.3300703E-001   0.4607941E-003  -0.1924715E-001  -0.1115764E+000   0.4198804E+000   0.5314507E-001
   0.2325769E-001   0.1755674E-003  -0.3053510E+000  -0.5106728E-001   0.9103128E+000   0.8386477E-001
   0.2375274E-001   0.6579020E-004  -0.3964917E+000   0.1325537E+000   0.6878483E+000   0.1280167E+000
   0.2979695E-001   0.1976148E-003  -0.2756407E+000   0.1258540E+000   0.8719285E-001   0.8860567E-001
   0.4331119E-001   0.6414475E-003  -0.1850032E+000   0.1064082E+000  -0.2297793E+000   0.4764179E-001
   0.5917314E-001   0.1422465E-002  -0.1064674E+000   0.1582469E+000  -0.3011121E+000   0.3460304E-001
   0.7068558E-001   0.2168631E-002  -0.5519817E-001   0.2170753E+000  -0.2763663E+000   0.3244789E-001
   0.7885781E-001   0.4115353E-002  -0.5803424E-001   0.2417326E+000  -0.9380672E-001   0.4071618E-001
   0.5582503E-001   0.4169045E-002  -0.5244190E-001   0.2384190E+000   0.2830518E+000   0.6048942E-001
   0.3650433E-001   0.8090403E-003   0.5962118E-001   0.4565679E-001   0.1954898E+001   0.6313109E-001
   0.4507944E-001   0.5417413E-003   0.3745691E-001  -0.7510324E-001   0.2252080E+001   0.3298516E-001
   0.4849645E-001   0.7642107E-003   0.3526713E-002  -0.1938848E+000   0.2366207E+001   0.2575494E-001
   0.5525576E-001   0.1338604E-002  -0.1310513E-003  -0.1992019E+000   0.2410555E+001   0.2555853E-001
   0.4057297E-001   0.1541498E-002  -0.3578654E-001  -0.1471629E+000   0.2434206E+001   0.3151986E-001
   0.1608374E-001   0.2712583E-003  -0.1703868E+000  -0.7550547E-001   0.2480123E+001   0.5685768E-001
   0.9985147E-002   0.1059604E-004  -0.2559646E+000  -0.1080428E+000   0.2538812E+001   0.9610816E-001
   0.9775519E-002   0.2254359E-004  -0.2024801E+000  -0.8537657E-001   0.2510835E+001   0.1413094E+000
   0.9271975E-002   0.3021014E-004  -0.1017947E+000  -0.3680810E-001   0.2592352E+001   0.1931814E+000
   0.8354549E-002   0.2041289E-004   0.8342743E-002  -0.1332068E-003   0.2881808E+001   0.2380800E+000
   0.8857552E-002   0.8140147E-005   0.6780177E-001   0.4279916E-001   0.3066938E+001   0.2124424E+000
   0.8890551E-002   0.4288176E-005   0.8372289E-001   0.5800500E-001   0.2986896E+001   0.1699409E+000
   0.7188012E-002   0.5324642E-005   0.7653977E-001   0.8608329E-002   0.2826975E+001   0.1866231E+000
   0.8336046E-002   0.1109383E-003   0.1228756E-001  -0.2138413E+000   0.1997430E+001   0.2700866E+000
   0.2955815E-001   0.2996597E-002   0.1443143E+000  -0.2759517E+000   0.5436115E+000   0.1138046E+000
   0.4661265E-001   0.3366986E-002   0.2419861E+000  -0.2891328E+000   0.3814788E+000   0.7358440E-001
   0.4295729E-001   0.1668074E-002   0.2565202E+000  -0.2852810E+000   0.4921310E+000   0.7289935E-001
   0.3845561E-001   0.4947321E-003   0.1109893E+000  -0.1607014E+000   0.2298674E+000   0.7263438E-001
   0.9699842E-001   0.1097890E-001   0.1032244E+000  -0.1254264E+000  -0.1163451E+001   0.2207980E-001
   0.2584176E+000   0.3441427E-001   0.1097713E+000  -0.1748523E+000  -0.1909699E+001   0.6125039E-002
   0.2939555E+000   0.2833576E-001   0.1151575E+000  -0.2036621E+000  -0.2062320E+001   0.4338649E-002
   0.1393525E+000   0.2000635E-001   0.1383445E+000  -0.2282171E+000  -0.2038820E+001   0.4998100E-002
   0.3446617E-001   0.3786415E-002   0.2642706E+000  -0.2273805E+000  -0.1879604E+001   0.1304505E-001
   0.1042846E-001   0.5417836E-003   0.1275073E+000  -0.3682477E-001  -0.1795781E+001   0.3057269E-001
   0.2415142E-001   0.1727740E-002   0.4576772E-001   0.9473105E-001  -0.1495681E+001   0.2320231E-001
   0.6193965E-001   0.3281276E-002   0.8968477E-001   0.1288789E+000  -0.1476685E+001   0.2089439E-001
   0.7585404E-001   0.2377841E-002   0.1641204E+000   0.2010020E+000  -0.1489724E+001   0.2370333E-001
   0.5123565E-001   0.1700214E-002   0.2772411E+000   0.3077228E+000  -0.1493293E+001   0.3016920E-001
   0.2693474E-001   0.7080624E-003   0.3384040E+000   0.3616997E+000  -0.1336266E+001   0.5279953E-001
   0.2348512E-001   0.3183427E-003   0.2218789E+000   0.1413912E+000  -0.3491119E+000   0.9478160E-001
   0.3544333E-001   0.4305257E-003  -0.3320696E-001  -0.2430878E-001   0.2179872E+000   0.7257118E-001
   0.3451822E-001   0.4420841E-003  -0.1978991E+000  -0.3480796E-001   0.4339208E+000   0.6517520E-001
   0.2251988E-001   0.1215415E-003  -0.4400333E+000   0.6229092E-001   0.8820251E+000   0.1135549E+000
   0.3079382E-001   0.1601406E-003  -0.2627363E+000   0.2374800E+000   0.3710297E+000   0.8999789E-001
   0.2739099E-001   0.1443191E-003  -0.2001602E+000   0.1506284E+000   0.1754466E+000   0.6830200E-001
   0.3245582E-001   0.4147530E-003  -0.1778256E+000   0.3389204E-001   0.8021578E-001   0.4773441E-001
   0.5801591E-001   0.1326439E-002  -0.1341261E+000   0.1010434E+000  -0.3586415E-001   0.4254625E-001
   0.8313739E-001   0.1669663E-002  -0.9919289E-001   0.2049630E+000  -0.1020674E-001   0.4201267E-001
   0.7313911E-001   0.3219270E-002  -0.8193467E-001   0.2809568E+000   0.1352681E+000   0.5242783E-001
   0.3514289E-001   0.2496284E-002  -0.5608032E-001   0.3341710E+000   0.5868261E+000   0.8463471E-001
   0.2672811E-001   0.7919122E-003   0.2563393E-001   0.4690017E-001   0.2007267E+001   0.7079800E-001
   0.3691075E-001   0.7000001E-003   0.2248520E-001  -0.9470271E-001   0.2181244E+001   0.4142546E-001
