#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9635964E+000   0.1140412E-002  -0.7353000E+000   0.3359292E+000   0.2492878E+001   0.2112312E-036
   0.9526047E+000   0.1868455E-002  -0.6305706E+000   0.3899897E+000   0.2031935E+001   0.2136685E-036
   0.9390515E+000   0.2766312E-002  -0.4390191E+000   0.3690849E+000   0.1414983E+001   0.2167524E-036
   0.9249751E+000   0.3167735E-002  -0.2713316E+000   0.3217168E+000   0.8529094E+000   0.2200509E-036
   0.9072144E+000   0.5193128E-002  -0.1537900E+000   0.3131207E+000   0.7113036E+000   0.2243589E-036
   0.9089240E+000   0.6048291E-002  -0.6108713E-002   0.3353160E+000   0.1273114E+001   0.2239369E-036
   0.9163549E+000   0.5528796E-002   0.1703766E+000   0.2653259E+000   0.1947968E+001   0.2221209E-036
   0.9279098E+000   0.5399589E-002   0.3525231E+000   0.1499603E+000   0.2945925E+001   0.2193550E-036
   0.9486012E+000   0.3236717E-002   0.5455157E+000   0.1865725E-001   0.4086398E+001   0.2145703E-036
   0.9623656E+000   0.1066407E-002   0.6582166E+000  -0.7165718E-001   0.4978549E+001   0.2115014E-036
   0.9719005E+000   0.8902705E-003   0.6377704E+000  -0.5587295E-001   0.5768795E+001   0.2094264E-036
   0.9779294E+000   0.8765841E-003   0.5561050E+000   0.6407819E-002   0.6324115E+001   0.2081353E-036
   0.9838869E+000   0.6688106E-003   0.4432204E+000   0.7914292E-001   0.6698670E+001   0.2068750E-036
   0.9904277E+000   0.1581945E-003   0.3214640E+000   0.8644379E-001   0.6954110E+001   0.2055088E-036
   0.9924036E+000   0.2397228E-004   0.2577046E+000   0.5064001E-001   0.7089005E+001   0.2050996E-036
   0.9912171E+000   0.4384841E-004   0.2792401E+000   0.3240375E-002   0.6997978E+001   0.2053451E-036
   0.9886161E+000   0.9205831E-004   0.3193915E+000  -0.2957960E-001   0.6586812E+001   0.2058854E-036
   0.9886332E+000   0.8644934E-004   0.2724668E+000  -0.1458418E+000   0.6343328E+001   0.2058818E-036
   0.9887028E+000   0.8840985E-004   0.1129725E+000  -0.3374145E+000   0.6140963E+001   0.2058673E-036
   0.9843745E+000   0.4311323E-003  -0.2647646E-001  -0.4436992E+000   0.5709481E+001   0.2067726E-036
   0.9797814E+000   0.1037032E-002  -0.6108917E-001  -0.5313519E+000   0.5225525E+001   0.2077419E-036
   0.9745085E+000   0.1202513E-002   0.1802588E-001  -0.5544195E+000   0.4507330E+001   0.2088659E-036
   0.9700674E+000   0.1154592E-002   0.1981835E+000  -0.4801522E+000   0.3596704E+001   0.2098221E-036
   0.9658003E+000   0.1119715E-002   0.3794735E+000  -0.4211191E+000   0.2613486E+001   0.2107492E-036
   0.9462426E+000   0.5012114E-002   0.4487036E+000  -0.3728386E+000   0.1720746E+001   0.2151051E-036
   0.9035068E+000   0.1964368E-001   0.4277044E+000  -0.2909335E+000   0.1048457E+001   0.2252796E-036
   0.8805752E+000   0.2112795E-001   0.3685940E+000  -0.1840716E+000   0.1555002E+000   0.2311462E-036
   0.8644797E+000   0.2141266E-001   0.3346792E+000  -0.9308684E-001  -0.5279040E+000   0.2354499E-036
   0.8733796E+000   0.2186173E-001   0.2565643E+000  -0.2972158E-001  -0.4738347E+000   0.2330506E-036
   0.9096558E+000   0.1138585E-001   0.1400034E+000  -0.5092148E-001  -0.3078479E+000   0.2237567E-036
   0.9271985E+000   0.6924632E-002   0.5101067E-001  -0.5635919E-001  -0.2378015E+000   0.2195233E-036
   0.9332179E+000   0.5456019E-002   0.2527526E-001   0.3369629E-001   0.5701357E-001   0.2181073E-036
   0.9386665E+000   0.4726324E-002   0.1469933E+000   0.1908293E+000   0.5755974E+000   0.2168412E-036
   0.9445364E+000   0.4231918E-002   0.2934781E+000   0.3610100E+000   0.9868225E+000   0.2154937E-036
   0.9552745E+000   0.2501639E-002   0.3569275E+000   0.4670774E+000   0.1380640E+001   0.2130713E-036
   0.9667023E+000   0.1119439E-002   0.2898232E+000   0.4553754E+000   0.1772551E+001   0.2105525E-036
   0.9697930E+000   0.6100929E-003   0.5390640E-001   0.3148571E+000   0.1836691E+001   0.2098815E-036
   0.9698287E+000   0.4973240E-003  -0.2975018E+000   0.2172426E+000   0.2069133E+001   0.2098738E-036
   0.9697741E+000   0.4042782E-003  -0.5497236E+000   0.2232201E+000   0.2480435E+001   0.2098856E-036
   0.9702778E+000   0.2949024E-003  -0.6900251E+000   0.2535829E+000   0.2657742E+001   0.2097766E-036
   0.9660119E+000   0.8632007E-003  -0.7105465E+000   0.4700776E+000   0.2567680E+001   0.2107030E-036
   0.9603429E+000   0.1338920E-002  -0.6325935E+000   0.5038301E+000   0.2334233E+001   0.2119468E-036
   0.9498842E+000   0.2117546E-002  -0.4791180E+000   0.4567318E+000   0.1909810E+001   0.2142805E-036
   0.9365484E+000   0.2789484E-002  -0.3372426E+000   0.3843443E+000   0.1495361E+001   0.2173317E-036
   0.9223243E+000   0.4639100E-002  -0.2031618E+000   0.3764886E+000   0.1444668E+001   0.2206834E-036
   0.9271230E+000   0.4907408E-002  -0.9709494E-002   0.4122629E+000   0.2030207E+001   0.2195411E-036
