#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2325976E-001   0.0000000E+000  -0.5085782E+000  -0.5137567E-001   0.1240523E+001   0.1110111E+000
   0.1386475E-001   0.0000000E+000  -0.3917150E+000   0.1444930E+000   0.6561464E+000   0.1960625E+000
   0.2113964E-001   0.0000000E+000  -0.1713918E+000   0.3383759E+000   0.1128636E-001   0.1508644E+000
   0.1527869E-001   0.0000000E+000  -0.3282274E-001   0.2752773E+000   0.7343241E-002   0.9292042E-001
   0.1091305E-001   0.0000000E+000  -0.8956111E-001   0.3515387E+000  -0.1293389E+000   0.6596978E-001
   0.8388349E-001   0.0000000E+000  -0.2738840E+000   0.1325810E+000  -0.3741302E+000   0.3952112E-001
   0.3536377E-001   0.0000000E+000  -0.5238296E-001   0.2643369E+000   0.5632835E+000   0.8562367E-001
   0.1962675E-001   0.0000000E+000   0.2295038E+000   0.2009254E+000   0.2053768E+001   0.1213918E+000
   0.2569976E-001   0.0000000E+000   0.1851389E+000  -0.8312888E-001   0.2553230E+001   0.9055480E-001
   0.2188901E-001   0.0000000E+000  -0.1140507E+000  -0.2050732E+000   0.2684299E+001   0.9617285E-001
   0.2171696E-001   0.0000000E+000   0.5448947E-001  -0.2162284E+000   0.2752372E+001   0.1288406E+000
   0.7871744E-002   0.0000000E+000   0.4029579E-001   0.3716278E-001   0.3184485E+001   0.1690442E+000
   0.7048464E-002   0.0000000E+000  -0.8177334E-001  -0.3344233E-001   0.2668859E+001   0.1432222E+000
   0.6899042E-002   0.0000000E+000  -0.1916740E+000  -0.9624228E-001   0.2306477E+001   0.1043458E+000
   0.1034798E-001   0.0000000E+000  -0.2187379E+000  -0.9343425E-001   0.1983323E+001   0.8627624E-001
   0.2185443E-001   0.0000000E+000  -0.1319518E+000  -0.4869189E-001   0.1775777E+001   0.7158239E-001
   0.1786136E-001   0.0000000E+000   0.5725149E-001   0.6359134E-001   0.2057335E+001   0.1351183E+000
   0.1295327E-001   0.0000000E+000   0.2104214E+000   0.1740190E+000   0.2357574E+001   0.1687262E+000
   0.1123610E-001   0.0000000E+000   0.1238414E+000   0.1035154E+000   0.2397598E+001   0.1091646E+000
   0.4853492E-002   0.0000000E+000  -0.1014235E-001   0.8947524E-001   0.2252981E+001   0.1761575E+000
   0.4863390E-002   0.0000000E+000  -0.5281128E-001   0.1319576E+000   0.2060208E+001   0.3101009E+000
   0.6753440E-002   0.0000000E+000   0.1298771E+000   0.6768303E-001   0.1588312E+001   0.3375787E+000
   0.9404865E-002   0.0000000E+000   0.3561386E+000  -0.2312697E+000   0.1223020E+001   0.2122190E+000
   0.1129807E-001   0.0000000E+000   0.3111268E+000  -0.4551642E+000   0.1081580E+001   0.1347497E+000
   0.1963000E-001   0.0000000E+000  -0.3837977E-001  -0.2147926E+000   0.1144616E+000   0.1286106E+000
   0.1979923E-001   0.0000000E+000   0.3046678E+000  -0.2231417E+000  -0.1329455E+001   0.5821438E-001
   0.1720494E+000   0.0000000E+000   0.3548487E+000  -0.3355177E+000  -0.1952234E+001   0.1851541E-001
   0.1705924E+000   0.0000000E+000   0.2371085E-001  -0.1951623E+000  -0.2347609E+001   0.1284262E-001
   0.1402080E+000   0.0000000E+000  -0.7849767E-001  -0.1478718E+000  -0.2239458E+001   0.4195932E-002
   0.3386835E-001   0.0000000E+000   0.2339935E-001   0.4901253E-001  -0.1977895E+001   0.2252011E-001
   0.9208410E-002   0.0000000E+000   0.1503759E+000   0.8014324E-001  -0.1900648E+001   0.4211057E-001
