#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9579270E+000   0.1599986E-002  -0.6132245E+000   0.3305896E+000   0.2194014E+001   0.1127223E-036
   0.9480454E+000   0.2788379E-002  -0.5545039E+000   0.3791631E+000   0.1944407E+001   0.1138972E-036
   0.9376689E+000   0.3429121E-002  -0.4208309E+000   0.3826800E+000   0.1473375E+001   0.1151576E-036
   0.9204144E+000   0.5012301E-002  -0.2861311E+000   0.3611363E+000   0.9690041E+000   0.1173164E-036
   0.9036187E+000   0.7570660E-002  -0.1429922E+000   0.3770411E+000   0.8886858E+000   0.1194970E-036
   0.9076440E+000   0.7521251E-002   0.2901132E-001   0.3572155E+000   0.1367140E+001   0.1189670E-036
   0.9160357E+000   0.7169342E-002   0.1950777E+000   0.2791849E+000   0.2046432E+001   0.1178772E-036
   0.9266273E+000   0.6909094E-002   0.3487279E+000   0.1760181E+000   0.2935796E+001   0.1165298E-036
   0.9391165E+000   0.6113337E-002   0.5174119E+000   0.1058249E+000   0.3987325E+001   0.1149801E-036
   0.9614311E+000   0.1704955E-002   0.6445414E+000   0.4520384E-001   0.4985097E+001   0.1123114E-036
   0.9710296E+000   0.8891283E-003   0.6518883E+000  -0.8754862E-002   0.5661914E+001   0.1112012E-036
   0.9780688E+000   0.7636785E-003   0.5868181E+000   0.4425041E-002   0.6223487E+001   0.1104009E-036
   0.9820432E+000   0.7087416E-003   0.5076352E+000   0.5602715E-001   0.6631076E+001   0.1099541E-036
   0.9874358E+000   0.3452682E-003   0.4252880E+000   0.9727361E-001   0.6960093E+001   0.1093536E-036
   0.9906614E+000   0.8222205E-004   0.3727653E+000   0.6564991E-001   0.7059885E+001   0.1089976E-036
   0.9895219E+000   0.9559116E-004   0.3639141E+000   0.1941004E-001   0.6825402E+001   0.1091231E-036
   0.9886004E+000   0.1105041E-003   0.3399861E+000  -0.3832255E-001   0.6542804E+001   0.1092248E-036
   0.9886297E+000   0.1080343E-003   0.2495450E+000  -0.1717866E+000   0.6410640E+001   0.1092216E-036
   0.9857762E+000   0.3014173E-003   0.1272159E+000  -0.2943289E+000   0.6017493E+001   0.1095377E-036
   0.9794990E+000   0.1021655E-002   0.5725905E-001  -0.3714002E+000   0.5300616E+001   0.1102397E-036
   0.9734190E+000   0.2058481E-002   0.1820777E-001  -0.4288001E+000   0.4650568E+001   0.1109283E-036
   0.9703280E+000   0.2310091E-002   0.2219756E-001  -0.4745037E+000   0.4178115E+001   0.1112816E-036
   0.9663626E+000   0.2244501E-002   0.1018084E+000  -0.4337060E+000   0.3454014E+001   0.1117383E-036
   0.9560377E+000   0.2923796E-002   0.2539083E+000  -0.3545807E+000   0.2439830E+001   0.1129450E-036
   0.9309744E+000   0.1039717E-001   0.3460321E+000  -0.2998911E+000   0.1650900E+001   0.1159857E-036
   0.9079869E+000   0.1626304E-001   0.3492565E+000  -0.2311664E+000   0.1116936E+001   0.1189221E-036
   0.8954884E+000   0.1668860E-001   0.3331762E+000  -0.1588655E+000   0.4641384E+000   0.1205819E-036
   0.8863501E+000   0.1672904E-001   0.3197848E+000  -0.9475435E-001  -0.1718294E+000   0.1218251E-036
   0.8884639E+000   0.1712237E-001   0.2483973E+000  -0.7551408E-001  -0.3137878E+000   0.1215353E-036
   0.9037207E+000   0.1465326E-001   0.1295246E+000  -0.9359854E-001  -0.2304644E+000   0.1194835E-036
   0.9258395E+000   0.6768992E-002   0.6031159E-001  -0.7701780E-001  -0.1711569E+000   0.1166290E-036
   0.9352519E+000   0.5244879E-002   0.9249243E-001   0.2756386E-002   0.2050898E+000   0.1154552E-036
   0.9457599E+000   0.3977759E-002   0.1563490E+000   0.1166182E+000   0.6878263E+000   0.1141724E-036
   0.9490384E+000   0.3655802E-002   0.1779638E+000   0.2084888E+000   0.9377561E+000   0.1137780E-036
   0.9534992E+000   0.2700497E-002   0.1743657E+000   0.3133334E+000   0.1207309E+001   0.1132457E-036
   0.9600330E+000   0.1451871E-002   0.1340337E+000   0.3383533E+000   0.1552400E+001   0.1124750E-036
