 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1753892E+001   0.6796186E+000
   0.5030775E+002   0.4909270E+002
   0.8224906E+002   0.8474272E+002
   0.6702366E+002   0.6962628E+002
  -0.5845498E+002  -0.5405820E+002
  -0.2592384E+003  -0.2530111E+003
  -0.2880913E+003  -0.3005968E+003
  -0.1461931E+003  -0.1492567E+003
   0.1220414E+003   0.2009439E+003
   0.3064939E+003   0.3591040E+003
   0.3317393E+003   0.3216608E+003
   0.2862055E+003   0.2645231E+003
   0.2654574E+003   0.2357152E+003
   0.1908688E+003   0.1843807E+003
   0.1310996E+003   0.1392087E+003
   0.7510630E+002   0.8538129E+002
   0.1847793E+002   0.2131614E+002
   0.5713948E+002   0.6164818E+002
   0.1243630E+003   0.1276804E+003
   0.1440747E+003   0.1502606E+003
   0.1373037E+003   0.1392727E+003
   0.1219944E+003   0.1216046E+003
   0.7904141E+002   0.7894566E+002
   0.5925569E+001  -0.3399065E+001
  -0.7214452E+002  -0.9438512E+002
  -0.1022343E+003  -0.1105633E+003
  -0.5226563E+002  -0.5662774E+002
   0.9228561E+001   0.7387166E+001
   0.3555753E+002   0.3483061E+002
   0.2834525E+002   0.2738649E+002
   0.6047536E+002   0.5781265E+002
   0.1157448E+003   0.1118531E+003
   0.1072727E+003   0.1034413E+003
   0.5704069E+002   0.5466366E+002
  -0.6968723E+002  -0.6755581E+002
  -0.4095405E+003  -0.3815397E+003
  -0.9861821E+003  -0.9778874E+003
  -0.9558427E+003  -0.9588831E+003
  -0.4885998E+003  -0.4747214E+003
  -0.1663579E+003  -0.1509163E+003
  -0.9967152E+002  -0.9676679E+002
  -0.7047530E+002  -0.7143063E+002
  -0.1732603E+002  -0.1666482E+002
   0.1661375E+001   0.6244779E+001
  -0.7047041E+002  -0.6485928E+002
  -0.2192048E+003  -0.2157544E+003
  -0.2899393E+003  -0.2940877E+003
  -0.1767602E+003  -0.1807050E+003
   0.1817252E+003   0.2584493E+003
   0.4136937E+003   0.4578919E+003
   0.4051916E+003   0.3867287E+003
   0.2866548E+003   0.2691714E+003
   0.2683037E+003   0.2365323E+003
   0.1997993E+003   0.1698549E+003
   0.8626280E+002   0.8539088E+002
   0.2269564E+002   0.2725140E+002
   0.1792692E+002   0.1884220E+002
   0.5014133E+002   0.5216823E+002
   0.9075634E+002   0.9522867E+002
   0.1174670E+003   0.1222441E+003
   0.1322844E+003   0.1342678E+003
   0.1279185E+003   0.1284640E+003
   0.9370449E+002   0.9379106E+002
   0.4858881E+002   0.4843097E+002
  -0.3517662E+001  -0.1652320E+002
  -0.5920584E+002  -0.7900730E+002
  -0.7474027E+002  -0.8023883E+002
  -0.2196888E+002  -0.2318176E+002
   0.3602715E+002   0.3608364E+002
   0.6433109E+002   0.6541513E+002
   0.7112995E+002   0.7117822E+002
   0.8146342E+002   0.8211122E+002
   0.9048189E+002   0.9092303E+002
   0.1135570E+003   0.1109209E+003
   0.3890129E+002   0.3915687E+002
  -0.2174077E+003  -0.2031387E+003
  -0.6713495E+003  -0.6419259E+003
  -0.8078309E+003  -0.7870573E+003
  -0.5677590E+003  -0.5505712E+003
  -0.2509757E+003  -0.2318905E+003
  -0.1867843E+003  -0.2190771E+003
  -0.1191350E+003  -0.1448098E+003
  -0.1352932E+003  -0.1485292E+003
  -0.1129371E+003  -0.1114149E+003
  -0.8001954E+002  -0.7774032E+002
  -0.1482308E+003  -0.1518773E+003
  -0.2185735E+003  -0.2431299E+003
  -0.1859143E+003  -0.2151669E+003
   0.3849749E+002   0.6442462E+002
   0.2885292E+003   0.3325968E+003
   0.3977947E+003   0.4005325E+003
   0.3817258E+003   0.3533487E+003
   0.3774306E+003   0.3203675E+003
   0.2440265E+003   0.1996076E+003
   0.7146472E+002   0.6555477E+002
   0.8419386E+001   0.8875470E+001
   0.2497050E+002   0.2545033E+002
   0.5324899E+002   0.5491801E+002
   0.8615573E+002   0.8732728E+002
   0.1156651E+003   0.1159110E+003
   0.1227525E+003   0.1228474E+003
   0.1128694E+003   0.1128963E+003
   0.9364043E+002   0.9388989E+002
   0.6636715E+002   0.6597449E+002
   0.3835792E+002   0.3748631E+002
   0.9693330E+001  -0.1272063E+001
  -0.3517440E+002  -0.5119443E+002
  -0.5615565E+002  -0.5949122E+002
   0.7958900E+001   0.9136627E+001
   0.7577345E+002   0.7887768E+002
   0.8101245E+002   0.8252036E+002
   0.7330680E+002   0.7372433E+002
   0.9941087E+002   0.1050204E+003
   0.1274896E+003   0.1372393E+003
   0.3813427E+002   0.4052547E+002
  -0.1730264E+003  -0.1718785E+003
  -0.4752026E+003  -0.4732618E+003
  -0.7092856E+003  -0.7200413E+003
  -0.6770523E+003  -0.6900080E+003
  -0.3647772E+003  -0.3891210E+003
  -0.2141204E+003  -0.2515930E+003
  -0.1897755E+003  -0.2276899E+003
  -0.2971899E+003  -0.3562343E+003
  -0.1864633E+003  -0.1838313E+003
  -0.5239923E+002  -0.5054042E+002
  -0.1790832E+000  -0.1739084E+001
  -0.4485336E+001  -0.1186276E+002
  -0.8872252E+002  -0.1000432E+003
  -0.1651636E+003  -0.1734707E+003
  -0.1585876E+002   0.4173596E+000
   0.2350728E+003   0.2607981E+003
   0.4533240E+003   0.4406056E+003
   0.4582012E+003   0.4137022E+003
   0.2511623E+003   0.2295776E+003
   0.1001739E+003   0.9592885E+002
   0.5012490E+002   0.4988482E+002
   0.4713118E+002   0.4702311E+002
   0.7102012E+002   0.7165894E+002
   0.1071791E+003   0.1106702E+003
   0.1498691E+003   0.1566232E+003
   0.1417595E+003   0.1414299E+003
   0.9839652E+002   0.1004510E+003
   0.7468264E+002   0.7478724E+002
   0.6567365E+002   0.6565199E+002
   0.5124515E+002   0.5107069E+002
   0.3571661E+002   0.3593434E+002
  -0.1159798E+002  -0.2256129E+002
  -0.7582941E+002  -0.8539038E+002
  -0.9557389E+001  -0.7480820E+001
   0.1193323E+003   0.1277697E+003
   0.1308001E+003   0.1450194E+003
   0.6369878E+002   0.6505403E+002
   0.7763690E+002   0.8159790E+002
   0.6789199E+002   0.7412687E+002
  -0.2388725E+002  -0.2881476E+002
  -0.1955824E+003  -0.1986009E+003
  -0.4294475E+003  -0.4173685E+003
  -0.5771371E+003  -0.5681836E+003
