 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.6722239E+002  -0.6023963E+002
   0.1820705E+002   0.1744338E+002
   0.6486883E+002   0.6766628E+002
   0.3862535E+002   0.4021279E+002
  -0.7499018E+002  -0.7103526E+002
  -0.2183474E+003  -0.2121883E+003
  -0.2524510E+003  -0.2640442E+003
  -0.1446253E+003  -0.1459180E+003
   0.9533996E+002   0.1696592E+003
   0.2386158E+003   0.3059240E+003
   0.3341265E+003   0.3307545E+003
   0.3159098E+003   0.2885307E+003
   0.2851362E+003   0.2488098E+003
   0.2246305E+003   0.2049516E+003
   0.1380481E+003   0.1440533E+003
   0.7552718E+002   0.8542304E+002
   0.3503210E+002   0.4063926E+002
   0.6323298E+002   0.6937292E+002
   0.1179681E+003   0.1274413E+003
   0.1445928E+003   0.1583534E+003
   0.1399818E+003   0.1461191E+003
   0.1179923E+003   0.1179529E+003
   0.7882215E+002   0.8020788E+002
  -0.2058857E+001  -0.1548167E+002
  -0.6007537E+002  -0.8192180E+002
  -0.8061523E+002  -0.9193820E+002
  -0.4074126E+002  -0.4537920E+002
   0.7644250E+001   0.4960293E+001
   0.2332004E+002   0.2217888E+002
   0.2561489E+002   0.2390477E+002
   0.3275648E+002   0.3186286E+002
   0.1007421E+003   0.9683912E+002
   0.1040180E+003   0.1006536E+003
   0.8260044E+002   0.7915003E+002
  -0.9720655E+002  -0.9040048E+002
  -0.4397242E+003  -0.4110399E+003
  -0.8183508E+003  -0.8035425E+003
  -0.8110931E+003  -0.8081564E+003
  -0.5316236E+003  -0.5267271E+003
  -0.2313825E+003  -0.2188694E+003
  -0.1377277E+003  -0.1274602E+003
  -0.6464198E+002  -0.6502401E+002
  -0.2273309E+002  -0.2151685E+002
  -0.1959450E+002  -0.1531865E+002
  -0.9024148E+002  -0.8467950E+002
  -0.2088712E+003  -0.2055540E+003
  -0.2563796E+003  -0.2632995E+003
  -0.1544250E+003  -0.1551084E+003
   0.1610754E+003   0.2329075E+003
   0.3428688E+003   0.3991044E+003
   0.4067063E+003   0.3954649E+003
   0.2823677E+003   0.2629698E+003
   0.2621425E+003   0.2270816E+003
   0.2126102E+003   0.1797815E+003
   0.1268053E+003   0.1170894E+003
   0.3852505E+002   0.4343117E+002
   0.2052212E+002   0.2218103E+002
   0.4979372E+002   0.5178957E+002
   0.9097257E+002   0.9525736E+002
   0.1186391E+003   0.1240845E+003
   0.1301440E+003   0.1328623E+003
   0.1202627E+003   0.1210371E+003
   0.9168099E+002   0.9173540E+002
   0.4667459E+002   0.4588934E+002
  -0.8733366E+001  -0.2668205E+002
  -0.5097857E+002  -0.7189080E+002
  -0.5800627E+002  -0.6663715E+002
  -0.1042495E+002  -0.1230636E+002
   0.3003388E+002   0.2958990E+002
   0.6002814E+002   0.6020560E+002
   0.5399300E+002   0.5282792E+002
   0.8134520E+002   0.8117370E+002
   0.9054185E+002   0.9118714E+002
   0.9855947E+002   0.9824459E+002
  -0.1380758E+002  -0.9902263E+001
  -0.2748538E+003  -0.2553861E+003
  -0.6311812E+003  -0.6046917E+003
  -0.7258749E+003  -0.7073575E+003
  -0.5757246E+003  -0.5556802E+003
  -0.3012451E+003  -0.2776256E+003
  -0.2166217E+003  -0.2531508E+003
  -0.1321658E+003  -0.1599039E+003
  -0.1430817E+003  -0.1586410E+003
  -0.1074679E+003  -0.1057889E+003
  -0.9707659E+002  -0.9400554E+002
  -0.1370781E+003  -0.1460599E+003
  -0.1754973E+003  -0.1991621E+003
  -0.1459018E+003  -0.1678493E+003
   0.5447014E+002   0.8741226E+002
   0.2279184E+003   0.2705983E+003
   0.3592484E+003   0.3692421E+003
   0.3500022E+003   0.3233697E+003
   0.3488070E+003   0.3006342E+003
   0.2563988E+003   0.2149253E+003
   0.1247052E+003   0.1096270E+003
   0.2705636E+002   0.2730049E+002
   0.3072036E+002   0.3095283E+002
   0.5817348E+002   0.6009373E+002
   0.9237839E+002   0.9544750E+002
   0.1187046E+003   0.1198557E+003
   0.1261188E+003   0.1261175E+003
   0.1123997E+003   0.1131537E+003
   0.9068114E+002   0.9101639E+002
   0.6460580E+002   0.6409550E+002
   0.3529780E+002   0.3274919E+002
   0.2276219E+001  -0.1199558E+002
  -0.3353403E+002  -0.4947438E+002
  -0.3429697E+002  -0.3885650E+002
   0.1933516E+002   0.1952913E+002
   0.7335175E+002   0.7620023E+002
   0.8197568E+002   0.8522420E+002
   0.7911606E+002   0.7972387E+002
   0.9096001E+002   0.9650917E+002
   0.9931995E+002   0.1067090E+003
   0.2261934E+001   0.4434062E+001
  -0.1851999E+003  -0.1800037E+003
  -0.4759370E+003  -0.4686215E+003
  -0.6266167E+003  -0.6280126E+003
  -0.6127441E+003  -0.6260837E+003
  -0.3704197E+003  -0.4020243E+003
  -0.2613913E+003  -0.3016615E+003
  -0.2053481E+003  -0.2489183E+003
  -0.2682836E+003  -0.3195229E+003
  -0.1712543E+003  -0.1711396E+003
  -0.7905190E+002  -0.8317282E+002
  -0.3455723E+001  -0.7719033E+000
  -0.3264814E+002  -0.3857504E+002
  -0.9106237E+002  -0.1040055E+003
  -0.1023456E+003  -0.1048367E+003
   0.4333147E+001   0.2051764E+002
   0.2081491E+003   0.2357865E+003
   0.3699062E+003   0.3632964E+003
   0.3921553E+003   0.3574173E+003
   0.2766772E+003   0.2506082E+003
   0.1376301E+003   0.1276632E+003
   0.5904847E+002   0.5962944E+002
   0.5080132E+002   0.5115886E+002
   0.7108918E+002   0.7253613E+002
   0.1050184E+003   0.1085270E+003
   0.1431260E+003   0.1505359E+003
   0.1396189E+003   0.1407247E+003
   0.1095779E+003   0.1115014E+003
   0.7631301E+002   0.7689394E+002
   0.6277927E+002   0.6270266E+002
   0.4710683E+002   0.4696868E+002
