 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1051876E+003  -0.1051876E+003
   0.1641159E+003   0.1641159E+003
   0.9212691E+002   0.9212691E+002
   0.7379680E+002   0.7379680E+002
   0.4774300E+002   0.4774300E+002
  -0.4327142E+003  -0.4327142E+003
  -0.3552895E+003  -0.3552895E+003
  -0.1180949E+003  -0.1180949E+003
   0.6923026E+002   0.6923026E+002
   0.7315102E+003   0.7315102E+003
   0.1978566E+003   0.1978566E+003
   0.1473883E+003   0.1473883E+003
   0.2344596E+003   0.2344596E+003
   0.7744190E+002   0.7744190E+002
   0.1861079E+003   0.1861079E+003
   0.6337449E+001   0.6337449E+001
  -0.3743203E+002  -0.3743203E+002
   0.1591300E+002   0.1591300E+002
   0.1698401E+003   0.1698401E+003
   0.1519386E+003   0.1519386E+003
   0.1164535E+003   0.1164535E+003
   0.1390488E+003   0.1390488E+003
   0.6807618E+002   0.6807618E+002
   0.3039326E+002   0.3039326E+002
  -0.3789163E+002  -0.3789163E+002
  -0.2267973E+003  -0.2267973E+003
  -0.5102831E+002  -0.5102831E+002
   0.3029456E+001   0.3029456E+001
  -0.7129758E+002  -0.7129758E+002
   0.6512261E+002   0.6512261E+002
   0.3177501E+003   0.3177501E+003
   0.1197715E+003   0.1197715E+003
   0.1288462E+003   0.1288462E+003
  -0.1079244E+002  -0.1079244E+002
  -0.1526609E+003  -0.1526609E+003
  -0.9140818E+002  -0.9140818E+002
  -0.1300126E+004  -0.1300126E+004
  -0.1985824E+004  -0.1985824E+004
  -0.1642195E+003  -0.1642195E+003
   0.2592786E+003   0.2592786E+003
  -0.1099055E+003  -0.1099055E+003
  -0.4400252E+002  -0.4400252E+002
  -0.1045004E+003  -0.1045004E+003
   0.7134835E+002   0.7134835E+002
  -0.1790555E+002  -0.1790555E+002
  -0.2301230E+003  -0.2301230E+003
  -0.3393616E+003  -0.3393616E+003
  -0.1798609E+003  -0.1798609E+003
   0.3059645E+002   0.3059645E+002
   0.8800247E+003   0.8800247E+003
   0.1817340E+003   0.1817340E+003
   0.1911730E+003   0.1911730E+003
   0.4286972E+003   0.4286972E+003
   0.6917668E+002   0.6917668E+002
   0.1449688E+002   0.1449688E+002
  -0.2361776E+002  -0.2361776E+002
   0.7970243E+001   0.7970243E+001
   0.7650959E+002   0.7650959E+002
   0.6766009E+002   0.6766009E+002
   0.1122064E+003   0.1122064E+003
   0.1483474E+003   0.1483474E+003
   0.1562829E+003   0.1562829E+003
   0.9659402E+002   0.9659402E+002
   0.4216724E+002   0.4216724E+002
   0.7267340E+001   0.7267340E+001
  -0.5541005E+002  -0.5541005E+002
  -0.1525892E+003  -0.1525892E+003
  -0.1841247E+002  -0.1841247E+002
   0.1005621E+003   0.1005621E+003
   0.8486351E+002   0.8486351E+002
   0.1114245E+003   0.1114245E+003
   0.8493607E+002   0.8493607E+002
   0.1169666E+003   0.1169666E+003
   0.3400083E+002   0.3400083E+002
   0.3731947E+003   0.3731947E+003
  -0.1402384E+003  -0.1402384E+003
  -0.3931676E+003  -0.3931676E+003
  -0.1337444E+004  -0.1337444E+004
  -0.8275006E+003  -0.8275006E+003
   0.2897267E+002   0.2897267E+002
  -0.8965784E+002  -0.8965784E+002
  -0.2337640E+003  -0.2337640E+003
  -0.1288970E+003  -0.1288970E+003
  -0.6839246E+002  -0.6839246E+002
  -0.1167883E+003  -0.1167883E+003
  -0.1752211E+003  -0.1752211E+003
  -0.2497242E+003  -0.2497242E+003
  -0.2182878E+003  -0.2182878E+003
  -0.1080426E+002  -0.1080426E+002
   0.4495147E+003   0.4495147E+003
   0.3897244E+003   0.3897244E+003
   0.4609719E+003   0.4609719E+003
   0.5624739E+003   0.5624739E+003
   0.3754160E+001   0.3754160E+001
  -0.1978146E+002  -0.1978146E+002
  -0.7821230E+001  -0.7821230E+001
   0.1502157E+002   0.1502157E+002
   0.2552168E+002   0.2552168E+002
   0.7254203E+002   0.7254203E+002
   0.1086851E+003   0.1086851E+003
   0.1006128E+003   0.1006128E+003
   0.1175318E+003   0.1175318E+003
   0.1024555E+003   0.1024555E+003
   0.7147455E+002   0.7147455E+002
   0.4424077E+002   0.4424077E+002
   0.2572345E+002   0.2572345E+002
  -0.2128266E+002  -0.2128266E+002
  -0.3697735E+002  -0.3697735E+002
   0.2089504E+002   0.2089504E+002
   0.2153704E+003   0.2153704E+003
   0.6302800E+002   0.6302800E+002
   0.6005400E+002   0.6005400E+002
   0.1060544E+003   0.1060544E+003
   0.2622178E+003   0.2622178E+003
   0.9049104E+002   0.9049104E+002
  -0.2116633E+003  -0.2116633E+003
  -0.2969139E+003  -0.2969139E+003
  -0.6841651E+003  -0.6841651E+003
  -0.8276414E+003  -0.8276414E+003
  -0.2274404E+003  -0.2274404E+003
   0.1630011E+003   0.1630011E+003
  -0.2599501E+003  -0.2599501E+003
  -0.1574633E+003  -0.1574633E+003
  -0.2400539E+003  -0.2400539E+003
   0.8412891E+002   0.8412891E+002
  -0.3185113E+002  -0.3185113E+002
  -0.7794195E+002  -0.7794195E+002
   0.2894459E+002   0.2894459E+002
  -0.5781569E+003  -0.5781569E+003
   0.1298650E+003   0.1298650E+003
   0.3264549E+003   0.3264549E+003
   0.5524591E+003   0.5524591E+003
   0.4644528E+003   0.4644528E+003
   0.9998939E+002   0.9998939E+002
   0.7221645E+002   0.7221645E+002
   0.2373642E+002   0.2373642E+002
   0.4999250E+002   0.4999250E+002
   0.8023726E+002   0.8023726E+002
   0.1285389E+003   0.1285389E+003
   0.1746699E+003   0.1746699E+003
   0.1329390E+003   0.1329390E+003
   0.7385931E+002   0.7385931E+002
   0.7476008E+002   0.7476008E+002
   0.7889979E+002   0.7889979E+002
   0.6582667E+002   0.6582667E+002
   0.4209948E+002   0.4209948E+002
   0.3282732E+002   0.3282732E+002
  -0.9106606E+002  -0.9106606E+002
  -0.3732884E+003  -0.3732884E+003
   0.2762646E+003   0.2762646E+003
   0.5728681E+002   0.5728681E+002
   0.3604402E+002   0.3604402E+002
   0.8486211E+002   0.8486211E+002
   0.5466914E+002   0.5466914E+002
  -0.7045017E+001  -0.7045017E+001
  -0.3671821E+003  -0.3671821E+003
  -0.8223661E+003  -0.8223661E+003
  -0.1437519E+004  -0.1437519E+004
  -0.8515020E+003  -0.8515020E+003
  -0.2039653E+003  -0.2039653E+003
  -0.1975037E+003  -0.1975037E+003
  -0.3364674E+003  -0.3364674E+003
  -0.3478279E+003  -0.3478279E+003
  -0.4187160E+003  -0.4187160E+003
   0.1660037E+003   0.1660037E+003
   0.2712203E+003   0.2712203E+003
   0.9323912E+002   0.9323912E+002
  -0.3132493E+002  -0.3132493E+002
  -0.1294663E+003  -0.1294663E+003
  -0.6366409E+003  -0.6366409E+003
   0.1090638E+003   0.1090638E+003
   0.6273088E+003   0.6273088E+003
   0.3214884E+003   0.3214884E+003
   0.1462069E+003   0.1462069E+003
   0.1783655E+003   0.1783655E+003
   0.7582252E+002   0.7582252E+002
   0.6429940E+002   0.6429940E+002
   0.8517316E+002   0.8517316E+002
   0.9111096E+002   0.9111096E+002
   0.1412427E+003   0.1412427E+003
   0.2857864E+003   0.2857864E+003
   0.7813495E+002   0.7813495E+002
   0.4997524E+002   0.4997524E+002
   0.4357202E+002   0.4357202E+002
   0.3175804E+002   0.3175804E+002
   0.1425415E+002   0.1425415E+002
  -0.1584152E+002  -0.1584152E+002
  -0.8853477E+002  -0.8853477E+002
  -0.1282836E+003  -0.1282836E+003
   0.2567988E+003   0.2567988E+003
   0.1489174E+003   0.1489174E+003
   0.3013820E+002   0.3013820E+002
   0.3370878E+002   0.3370878E+002
   0.3945016E+002   0.3945016E+002
   0.1181683E+002   0.1181683E+002
  -0.7237062E+002  -0.7237062E+002
  -0.1220556E+003  -0.1220556E+003
  -0.1782605E+003  -0.1782605E+003
  -0.3420938E+003  -0.3420938E+003
  -0.4103477E+003  -0.4103477E+003
  -0.3790301E+003  -0.3790301E+003
  -0.2841991E+003  -0.2841991E+003
  -0.6326784E+003  -0.6326784E+003
  -0.2048080E+002  -0.2048080E+002
   0.3580272E+003   0.3580272E+003
   0.2414655E+003   0.2414655E+003
   0.7890204E+002   0.7890204E+002
   0.1734708E+002   0.1734708E+002
  -0.3343216E+003  -0.3343216E+003
  -0.3654945E+003  -0.3654945E+003
  -0.2757220E+002  -0.2757220E+002
   0.4462481E+003   0.4462481E+003
   0.2328105E+003   0.2328105E+003
   0.1698790E+003   0.1698790E+003
   0.1559418E+003   0.1559418E+003
   0.7292303E+002   0.7292303E+002
   0.5911531E+002   0.5911531E+002
   0.8472103E+002   0.8472103E+002
   0.1083245E+003   0.1083245E+003
   0.1407196E+003   0.1407196E+003
   0.4239156E+003   0.4239156E+003
   0.9927391E+002   0.9927391E+002
   0.5127438E+002   0.5127438E+002
   0.4894936E+002   0.4894936E+002
   0.1897899E+002   0.1897899E+002
   0.5691097E+001   0.5691097E+001
  -0.1160922E+002  -0.1160922E+002
  -0.5799458E+002  -0.5799458E+002
  -0.9395706E+002  -0.9395706E+002
   0.1409229E+003   0.1409229E+003
   0.9724553E+002   0.9724553E+002
   0.3211234E+002   0.3211234E+002
   0.2961013E+002   0.2961013E+002
   0.5419817E+002   0.5419817E+002
   0.5648930E+002   0.5648930E+002
   0.1470330E+001   0.1470330E+001
  -0.3186144E+002  -0.3186144E+002
  -0.5843030E+002  -0.5843030E+002
  -0.2770417E+003  -0.2770417E+003
  -0.1602773E+003  -0.1602773E+003
  -0.1407131E+003  -0.1407131E+003
  -0.6633218E+003  -0.6633218E+003
  -0.1511870E+003  -0.1511870E+003
   0.7941551E+002   0.7941551E+002
   0.2182695E+003   0.2182695E+003
   0.2457469E+002   0.2457469E+002
   0.1977794E+003   0.1977794E+003
   0.1217060E+002   0.1217060E+002
  -0.4570395E+003  -0.4570395E+003
  -0.1244200E+003  -0.1244200E+003
  -0.3158443E+002  -0.3158443E+002
   0.2455666E+003   0.2455666E+003
   0.3432811E+003   0.3432811E+003
   0.2199239E+003   0.2199239E+003
   0.1432827E+003   0.1432827E+003
   0.2221653E+003   0.2221653E+003
   0.1722733E+003   0.1722733E+003
   0.7744780E+002   0.7744780E+002
   0.6206470E+002   0.6206470E+002
   0.1111888E+003   0.1111888E+003
   0.4478790E+003   0.4478790E+003
   0.9824675E+002   0.9824675E+002
   0.6068971E+002   0.6068971E+002
   0.5049830E+002   0.5049830E+002
   0.3077309E+002   0.3077309E+002
   0.1022513E+002   0.1022513E+002
   0.5613872E+000   0.5613872E+000
  -0.4051085E+002  -0.4051085E+002
  -0.1083331E+003  -0.1083331E+003
   0.6115154E+002   0.6115154E+002
   0.3395002E+003   0.3395002E+003
   0.7048680E+002   0.7048680E+002
   0.5100951E+002   0.5100951E+002
   0.7475043E+002   0.7475043E+002
  -0.7207820E+002  -0.7207820E+002
  -0.2012393E+003  -0.2012393E+003
  -0.1730651E+002  -0.1730651E+002
   0.4467108E+003   0.4467108E+003
  -0.1243865E+003  -0.1243865E+003
  -0.1671872E+003  -0.1671872E+003
   0.3248701E+002   0.3248701E+002
  -0.6166046E+003  -0.6166046E+003
  -0.1378780E+003  -0.1378780E+003
  -0.3945331E+003  -0.3945331E+003
   0.7045906E+002   0.7045906E+002
   0.3140685E+003   0.3140685E+003
   0.1907292E+002   0.1907292E+002
  -0.2028131E+002  -0.2028131E+002
  -0.6195154E+003  -0.6195154E+003
  -0.9417438E+001  -0.9417438E+001
  -0.5582808E+002  -0.5582808E+002
   0.1300416E+003   0.1300416E+003
   0.2396041E+003   0.2396041E+003
   0.9287066E+002   0.9287066E+002
   0.7164651E+002   0.7164651E+002
   0.9387059E+002   0.9387059E+002
   0.1220102E+003   0.1220102E+003
   0.1971396E+003   0.1971396E+003
   0.1099521E+003   0.1099521E+003
   0.1173773E+003   0.1173773E+003
   0.4979942E+003   0.4979942E+003
   0.9441105E+002   0.9441105E+002
   0.6789389E+002   0.6789389E+002
   0.6909316E+002   0.6909316E+002
   0.4389265E+002   0.4389265E+002
   0.3231339E+002   0.3231339E+002
   0.1411212E+002   0.1411212E+002
   0.5218523E+002   0.5218523E+002
   0.7774794E+001   0.7774794E+001
   0.1221554E+002   0.1221554E+002
   0.1939686E+003   0.1939686E+003
   0.1398020E+003   0.1398020E+003
   0.8959159E+002   0.8959159E+002
   0.8086952E+001   0.8086952E+001
  -0.9076122E+002  -0.9076122E+002
  -0.1613188E+002  -0.1613188E+002
   0.8929629E+003   0.8929629E+003
   0.6030378E+002   0.6030378E+002
  -0.3067273E+002  -0.3067273E+002
  -0.7075525E+003  -0.7075525E+003
  -0.2762886E+003  -0.2762886E+003
  -0.4367758E+003  -0.4367758E+003
  -0.2245430E+003  -0.2245430E+003
  -0.6455095E+002  -0.6455095E+002
  -0.2535601E+002  -0.2535601E+002
   0.1605849E+002   0.1605849E+002
  -0.2664020E+002  -0.2664020E+002
  -0.3827168E+002  -0.3827168E+002
  -0.1786455E+003  -0.1786455E+003
  -0.4034096E+003  -0.4034096E+003
  -0.2220030E+003  -0.2220030E+003
  -0.7798668E+002  -0.7798668E+002
  -0.4993949E+001  -0.4993949E+001
   0.7342366E+001   0.7342366E+001
   0.8402571E+002   0.8402571E+002
   0.2091890E+003   0.2091890E+003
   0.2230286E+003   0.2230286E+003
   0.1695378E+003   0.1695378E+003
   0.1640657E+003   0.1640657E+003
   0.1871605E+003   0.1871605E+003
   0.4482250E+003   0.4482250E+003
   0.1126021E+003   0.1126021E+003
   0.7591076E+002   0.7591076E+002
   0.1737875E+003   0.1737875E+003
   0.1145108E+003   0.1145108E+003
   0.5291005E+002   0.5291005E+002
   0.3897214E+002   0.3897214E+002
   0.1261450E+003   0.1261450E+003
   0.9459914E+002   0.9459914E+002
