 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3617676E+003   0.3969845E+003
   0.4037300E+003   0.4343032E+003
   0.4635120E+003   0.4868807E+003
   0.5217490E+003   0.5363398E+003
   0.5550338E+003   0.5677381E+003
   0.5771934E+003   0.5872013E+003
   0.5799035E+003   0.5843471E+003
   0.5782703E+003   0.5802069E+003
   0.5803377E+003   0.5829165E+003
   0.5666358E+003   0.5735443E+003
   0.5461995E+003   0.5550679E+003
   0.5066756E+003   0.5152651E+003
   0.4402170E+003   0.4490282E+003
   0.3775670E+003   0.3899264E+003
   0.3122476E+003   0.3320789E+003
   0.2621769E+003   0.2817412E+003
   0.2461565E+003   0.2516986E+003
   0.2550728E+003   0.2584754E+003
   0.2958551E+003   0.3088046E+003
   0.3737741E+003   0.3858560E+003
   0.4553330E+003   0.4601260E+003
   0.5203675E+003   0.5162077E+003
   0.5684020E+003   0.5542868E+003
   0.5984022E+003   0.5900690E+003
   0.6059997E+003   0.6070228E+003
   0.6011186E+003   0.6085525E+003
   0.5858651E+003   0.5987871E+003
   0.5874500E+003   0.5947616E+003
   0.6086370E+003   0.6051711E+003
   0.6640427E+003   0.6567199E+003
   0.6955632E+003   0.7062252E+003
   0.6799018E+003   0.6990177E+003
   0.6332905E+003   0.6536421E+003
   0.5438727E+003   0.5488985E+003
   0.5078017E+003   0.5103515E+003
   0.4836683E+003   0.4850227E+003
   0.4432142E+003   0.4464779E+003
   0.4183822E+003   0.4390676E+003
   0.3640192E+003   0.4063359E+003
   0.3343744E+003   0.3739673E+003
   0.3872908E+003   0.4208043E+003
   0.4276747E+003   0.4585986E+003
   0.4826480E+003   0.5049319E+003
   0.5505053E+003   0.5536813E+003
   0.6004047E+003   0.5893891E+003
   0.6353431E+003   0.6202161E+003
   0.6491650E+003   0.6346433E+003
   0.6459225E+003   0.6364648E+003
   0.6265541E+003   0.6231756E+003
   0.5886580E+003   0.5910646E+003
   0.5435027E+003   0.5473059E+003
   0.4788624E+003   0.4862513E+003
   0.4077454E+003   0.4207408E+003
   0.3505275E+003   0.3670108E+003
   0.3008738E+003   0.3213833E+003
   0.2645204E+003   0.2819079E+003
   0.2522654E+003   0.2513206E+003
   0.2626058E+003   0.2552848E+003
   0.2986999E+003   0.2938046E+003
   0.3717054E+003   0.3759712E+003
   0.4492087E+003   0.4555865E+003
   0.5010114E+003   0.5018879E+003
   0.5365680E+003   0.5341523E+003
   0.5559158E+003   0.5592291E+003
   0.5633971E+003   0.5708064E+003
   0.5742473E+003   0.5853792E+003
   0.5827063E+003   0.5985269E+003
   0.6064312E+003   0.6123327E+003
   0.6384573E+003   0.6325735E+003
   0.6898274E+003   0.6813302E+003
   0.7041674E+003   0.7082927E+003
   0.6690818E+003   0.6784065E+003
   0.6097607E+003   0.6194120E+003
   0.5142376E+003   0.5162370E+003
   0.4816842E+003   0.4891573E+003
   0.4687801E+003   0.4787926E+003
   0.4378747E+003   0.4450642E+003
   0.4196035E+003   0.4232535E+003
   0.3811377E+003   0.4017809E+003
   0.3582287E+003   0.3909729E+003
   0.4395251E+003   0.4596089E+003
   0.4648715E+003   0.4844539E+003
   0.5108272E+003   0.5272427E+003
   0.5829735E+003   0.5736418E+003
   0.6469285E+003   0.6133950E+003
   0.6993443E+003   0.6608855E+003
   0.7222150E+003   0.6864114E+003
   0.7036802E+003   0.6780820E+003
   0.6639067E+003   0.6531958E+003
   0.6026884E+003   0.6011391E+003
   0.5369295E+003   0.5391472E+003
   0.4727136E+003   0.4816289E+003
   0.4101975E+003   0.4268068E+003
   0.3606659E+003   0.3796949E+003
   0.3234146E+003   0.3417148E+003
   0.2901777E+003   0.3003559E+003
   0.2698100E+003   0.2656054E+003
   0.2760995E+003   0.2712780E+003
   0.3088687E+003   0.3045425E+003
   0.3725731E+003   0.3807103E+003
   0.4406615E+003   0.4524776E+003
   0.4733003E+003   0.4830639E+003
   0.4865795E+003   0.4979696E+003
   0.4880269E+003   0.5060421E+003
   0.4937641E+003   0.5138038E+003
   0.5185616E+003   0.5388909E+003
   0.5588142E+003   0.5856391E+003
   0.6085334E+003   0.6201974E+003
   0.6532071E+003   0.6525008E+003
   0.6992350E+003   0.7009976E+003
   0.7053781E+003   0.7141748E+003
   0.6612813E+003   0.6750513E+003
   0.5990415E+003   0.6144728E+003
   0.5169911E+003   0.5220775E+003
   0.4888060E+003   0.4972891E+003
   0.4834685E+003   0.4948955E+003
   0.4699759E+003   0.4792178E+003
   0.4607596E+003   0.4644570E+003
   0.4370976E+003   0.4368803E+003
   0.4194938E+003   0.4327625E+003
   0.4959208E+003   0.5254991E+003
   0.5050786E+003   0.5442282E+003
   0.5415876E+003   0.5724918E+003
   0.6127218E+003   0.6002623E+003
   0.6817911E+003   0.6350220E+003
   0.7460051E+003   0.6892705E+003
   0.7760586E+003   0.7181715E+003
   0.7469610E+003   0.7025414E+003
   0.6951320E+003   0.6725878E+003
   0.6224415E+003   0.6114730E+003
   0.5476749E+003   0.5454082E+003
   0.4846494E+003   0.4914008E+003
   0.4289573E+003   0.4398390E+003
   0.3815873E+003   0.3926895E+003
   0.3421803E+003   0.3498058E+003
   0.3079414E+003   0.3097834E+003
   0.2845874E+003   0.2834903E+003
   0.2895588E+003   0.2891198E+003
   0.3217606E+003   0.3204977E+003
   0.3776880E+003   0.3863128E+003
   0.4316061E+003   0.4405126E+003
   0.4502343E+003   0.4608471E+003
   0.4423670E+003   0.4603943E+003
   0.4346385E+003   0.4591939E+003
   0.4528109E+003   0.4760763E+003
   0.4891088E+003   0.5104107E+003
   0.5525506E+003   0.5887525E+003
   0.6132128E+003   0.6317667E+003
   0.6477741E+003   0.6509302E+003
   0.6743061E+003   0.6802457E+003
   0.6782795E+003   0.6886582E+003
   0.6510952E+003   0.6692474E+003
   0.6148421E+003   0.6383466E+003
   0.5702210E+003   0.5811876E+003
   0.5552442E+003   0.5675402E+003
   0.5491257E+003   0.5612977E+003
   0.5363323E+003   0.5452647E+003
   0.5251471E+003   0.5316505E+003
   0.5072441E+003   0.5111174E+003
   0.4895081E+003   0.4988106E+003
   0.5427292E+003   0.5719021E+003
   0.5484800E+003   0.5833721E+003
   0.5791358E+003   0.6000902E+003
   0.6407542E+003   0.6132064E+003
   0.7089663E+003   0.6488192E+003
   0.7774044E+003   0.7104421E+003
   0.8086693E+003   0.7375605E+003
   0.7790577E+003   0.7236210E+003
   0.7269166E+003   0.6999998E+003
   0.6509764E+003   0.6384987E+003
   0.5725681E+003   0.5719866E+003
   0.5124451E+003   0.5174600E+003
   0.4599279E+003   0.4622736E+003
