 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3190686E+003   0.3433577E+003
   0.4017805E+003   0.4026849E+003
   0.5022416E+003   0.4991141E+003
   0.5317002E+003   0.5392611E+003
   0.5506031E+003   0.5626675E+003
   0.6968125E+003   0.6972530E+003
   0.8689976E+003   0.8643720E+003
   0.1002952E+004   0.1001752E+004
   0.1118850E+004   0.1116611E+004
   0.8894549E+003   0.8851855E+003
   0.6467023E+003   0.6435531E+003
   0.5086052E+003   0.5068546E+003
   0.4763679E+003   0.4763451E+003
   0.3647034E+003   0.3637888E+003
   0.3002247E+003   0.3088316E+003
   0.2747334E+003   0.2790114E+003
   0.2342398E+003   0.2340587E+003
   0.2394581E+003   0.2388018E+003
   0.2708322E+003   0.2697454E+003
   0.2956738E+003   0.2949391E+003
   0.4066967E+003   0.4030436E+003
   0.7425581E+003   0.7018026E+003
   0.1046295E+004   0.9751151E+003
   0.1165780E+004   0.1081348E+004
   0.1212686E+004   0.1154459E+004
   0.7936902E+003   0.7857869E+003
   0.6236702E+003   0.6292532E+003
   0.5490641E+003   0.5472983E+003
   0.4752445E+003   0.4723870E+003
   0.7703440E+003   0.7389626E+003
   0.9815631E+003   0.9522315E+003
   0.9138346E+003   0.9454945E+003
   0.5387149E+003   0.5358856E+003
   0.5314458E+003   0.5307091E+003
   0.5211785E+003   0.5269084E+003
   0.5443770E+003   0.5450887E+003
   0.5013257E+003   0.4987141E+003
   0.3070978E+003   0.3047713E+003
   0.2551389E+003   0.2620279E+003
   0.2686961E+003   0.2833556E+003
   0.2877359E+003   0.2912818E+003
   0.4230596E+003   0.4428633E+003
   0.4635830E+003   0.4695479E+003
   0.3781588E+003   0.3846043E+003
   0.3803615E+003   0.3864056E+003
   0.5791645E+003   0.5834622E+003
   0.6724765E+003   0.6770113E+003
   0.8310178E+003   0.8322097E+003
   0.9992841E+003   0.9950923E+003
   0.1140982E+004   0.1142384E+004
   0.6141005E+003   0.6036182E+003
   0.4936012E+003   0.4911968E+003
   0.3544742E+003   0.3545351E+003
   0.2644658E+003   0.2692330E+003
   0.2537981E+003   0.2579655E+003
   0.2458218E+003   0.2456236E+003
   0.2084847E+003   0.2084219E+003
   0.2023871E+003   0.2019639E+003
   0.2457950E+003   0.2441063E+003
   0.3174136E+003   0.3163251E+003
   0.4577909E+003   0.4597981E+003
   0.6753000E+003   0.6844758E+003
   0.8266920E+003   0.8301036E+003
   0.8259825E+003   0.8022136E+003
   0.7132421E+003   0.6845815E+003
   0.5275932E+003   0.5251417E+003
   0.4990063E+003   0.5018262E+003
   0.5100419E+003   0.5102111E+003
   0.4427196E+003   0.4502912E+003
   0.7143980E+003   0.6773095E+003
   0.8053412E+003   0.7951295E+003
   0.7715226E+003   0.7848607E+003
   0.5536710E+003   0.5483522E+003
   0.4245421E+003   0.4243133E+003
   0.4337828E+003   0.4428609E+003
   0.5392957E+003   0.5405110E+003
   0.6397516E+003   0.6432179E+003
   0.4019925E+003   0.3994423E+003
   0.2957693E+003   0.2959178E+003
   0.2617332E+003   0.2613770E+003
   0.4086227E+003   0.4084334E+003
   0.4151867E+003   0.4169028E+003
   0.4102861E+003   0.4100271E+003
   0.2558375E+003   0.2536279E+003
   0.2338402E+003   0.2397734E+003
   0.6062004E+003   0.5712991E+003
   0.8643652E+003   0.8224607E+003
   0.8504014E+003   0.8493465E+003
   0.8359838E+003   0.8344068E+003
   0.9423328E+003   0.9163844E+003
   0.4294111E+003   0.4291859E+003
   0.4438649E+003   0.4427437E+003
   0.2366126E+003   0.2377436E+003
