 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3231555E+003   0.3525260E+003
   0.3971624E+003   0.4170580E+003
   0.4748112E+003   0.4797407E+003
   0.5168765E+003   0.5285686E+003
   0.5402558E+003   0.5540963E+003
   0.5868232E+003   0.5979229E+003
   0.6429713E+003   0.6448233E+003
   0.6888833E+003   0.6837189E+003
   0.7082614E+003   0.7037510E+003
   0.6778970E+003   0.6802223E+003
   0.5992015E+003   0.5984083E+003
   0.5104758E+003   0.5101775E+003
   0.4367504E+003   0.4398502E+003
   0.3712459E+003   0.3749395E+003
   0.3106867E+003   0.3266249E+003
   0.2613911E+003   0.2812964E+003
   0.2320423E+003   0.2324923E+003
   0.2356433E+003   0.2324335E+003
   0.2863901E+003   0.2840826E+003
   0.3555848E+003   0.3561670E+003
   0.4635376E+003   0.4641684E+003
   0.5979453E+003   0.5759855E+003
   0.7130293E+003   0.6710384E+003
   0.7645898E+003   0.7255616E+003
   0.7568281E+003   0.7362510E+003
   0.7123760E+003   0.7177096E+003
   0.6350116E+003   0.6502153E+003
   0.5544208E+003   0.5663939E+003
   0.5588617E+003   0.5550946E+003
   0.6482274E+003   0.6278013E+003
   0.7553395E+003   0.7559502E+003
   0.7214591E+003   0.7578971E+003
   0.6202175E+003   0.6268620E+003
   0.5153792E+003   0.5166567E+003
   0.5065433E+003   0.5153933E+003
   0.5121193E+003   0.5136101E+003
   0.4714256E+003   0.4679506E+003
   0.3847176E+003   0.3862221E+003
   0.3023132E+003   0.3279747E+003
   0.2865887E+003   0.3222016E+003
   0.3478977E+003   0.3798728E+003
   0.4067472E+003   0.4352772E+003
   0.4543098E+003   0.4719625E+003
   0.4765511E+003   0.4926842E+003
   0.5381568E+003   0.5439090E+003
   0.6443388E+003   0.6408930E+003
   0.7244915E+003   0.7240462E+003
   0.7679183E+003   0.7696254E+003
   0.8066866E+003   0.8085263E+003
   0.7624268E+003   0.7636154E+003
   0.6386874E+003   0.6305209E+003
   0.4755349E+003   0.4760756E+003
   0.3820716E+003   0.3907704E+003
   0.3165162E+003   0.3296227E+003
   0.2789480E+003   0.2939791E+003
   0.2509450E+003   0.2570700E+003
   0.2303090E+003   0.2283093E+003
   0.2318929E+003   0.2270749E+003
   0.2688650E+003   0.2650804E+003
   0.3393191E+003   0.3352560E+003
   0.4544363E+003   0.4679707E+003
   0.5787457E+003   0.5848021E+003
   0.6390557E+003   0.6250738E+003
   0.6278453E+003   0.6164069E+003
   0.5894686E+003   0.5854167E+003
   0.5645764E+003   0.5695495E+003
   0.5511705E+003   0.5593471E+003
   0.5431154E+003   0.5502660E+003
   0.6014158E+003   0.5922011E+003
   0.6965425E+003   0.6717393E+003
   0.7589764E+003   0.7484589E+003
   0.6934777E+003   0.7101296E+003
   0.5643497E+003   0.5603011E+003
   0.4663602E+003   0.4625615E+003
   0.4519595E+003   0.4621268E+003
   0.5031805E+003   0.5196150E+003
   0.4991642E+003   0.5099813E+003
   0.4272860E+003   0.4241312E+003
   0.3311087E+003   0.3274426E+003
   0.3149446E+003   0.3301117E+003
   0.4150653E+003   0.4208420E+003
   0.4396824E+003   0.4512070E+003
   0.4260482E+003   0.4311657E+003
   0.4451885E+003   0.4420414E+003
   0.5793301E+003   0.5370292E+003
   0.7564887E+003   0.6872533E+003
   0.8015700E+003   0.7544307E+003
   0.7591895E+003   0.7408410E+003
   0.7472431E+003   0.7418676E+003
   0.6876603E+003   0.6836827E+003
   0.5759849E+003   0.5714311E+003
   0.4213670E+003   0.4237028E+003
   0.3520000E+003   0.3579941E+003
   0.3115749E+003   0.3183810E+003
   0.2960018E+003   0.3000718E+003
   0.2692642E+003   0.2689933E+003
   0.2453286E+003   0.2430470E+003
   0.2547791E+003   0.2501817E+003
   0.2946483E+003   0.2913626E+003
   0.3606248E+003   0.3552062E+003
   0.4518056E+003   0.4676247E+003
   0.5223584E+003   0.5329889E+003
   0.5089053E+003   0.5150227E+003
   0.4545915E+003   0.4733404E+003
   0.4362297E+003   0.4597629E+003
   0.4696781E+003   0.4887872E+003
   0.5063751E+003   0.5158435E+003
   0.5460305E+003   0.5523016E+003
   0.6296628E+003   0.6210284E+003
   0.7162246E+003   0.6979478E+003
   0.7089563E+003   0.6942084E+003
   0.6003565E+003   0.6055956E+003
   0.4703093E+003   0.4678867E+003
   0.4022412E+003   0.3970740E+003
